production_key,production_id,date_key,product_key,unit_of_measure,location_key,machine_key,employee_key,planned_quantity,produced_quantity,defect_quantity,production_hours
161416,PRD-161416,20210313,3373,Each,10,420,3141,221,219,11,5.28
161417,PRD-161417,20211110,3292,Each,82,491,2768,50,46,1,1.39
161418,PRD-161418,20221125,2144,Each,8,517,3235,250,241,36,4.86
161419,PRD-161419,20190426,2649,Each,69,1980,328,86,84,4,1.52
161420,PRD-161420,20191031,882,Each,52,192,2801,267,255,3,5.36
161421,PRD-161421,20250901,1768,Each,48,1191,2634,360,360,4,5.7
161422,PRD-161422,20190409,4611,Each,4,467,3498,243,234,6,5.01
161423,PRD-161423,20230407,1889,Each,70,559,658,124,124,8,1.98
161424,PRD-161424,20221213,524,Each,78,879,429,279,279,6,5.64
161425,PRD-161425,20220411,4015,Each,17,1387,990,341,319,0,8.5
161426,PRD-161426,20251127,2787,Each,100,1144,4405,342,330,14,8.98
161427,PRD-161427,20190312,4655,Each,78,313,1066,190,186,7,3.33
161428,PRD-161428,20250703,2108,Each,70,148,780,342,320,8,9.55
161429,PRD-161429,20200611,3177,Each,14,1883,3830,218,206,1,4.35
161430,PRD-161430,20190405,168,Each,1,1521,598,220,204,2,3.59
161431,PRD-161431,20210513,3836,Each,61,1463,2679,144,126,3,3.61
161432,PRD-161432,20250803,1161,Each,14,1428,4443,364,340,2,9.08
161433,PRD-161433,20200514,4672,Each,75,453,708,247,233,14,6.18
161434,PRD-161434,20210330,406,Each,30,1952,2371,271,263,13,7.09
161435,PRD-161435,20210202,523,Each,22,216,1253,313,308,12,8.92
161436,PRD-161436,20221018,4575,Each,99,302,2322,356,330,43,9.86
161437,PRD-161437,20201008,4045,Each,49,270,2773,213,213,5,4.22
161438,PRD-161438,20231120,1527,Each,71,179,2452,309,309,6,6.49
161439,PRD-161439,20230731,3619,Each,24,784,2981,234,222,5,3.85
161440,PRD-161440,20210331,2024,Each,41,1527,4998,136,126,6,3.29
161441,PRD-161441,20230722,863,Each,13,616,3561,151,127,10,3.99
161442,PRD-161442,20230714,3547,Each,82,1769,2734,235,221,10,5.61
161443,PRD-161443,20230326,3401,Each,20,743,639,186,170,2,4.62
161444,PRD-161444,20210804,1125,Each,92,1850,3049,285,267,4,4.56
161445,PRD-161445,20250921,2544,Each,63,213,4560,200,200,6,3.5
161446,PRD-161446,20190120,2349,Each,79,1259,2605,177,160,13,3.59
161447,PRD-161447,20210725,1481,Each,17,581,2730,246,219,16,5.44
161448,PRD-161448,20250623,223,Each,96,852,4541,236,218,12,3.93
161449,PRD-161449,20191103,4258,Each,13,1215,4771,298,290,6,8.31
161450,PRD-161450,20250413,4282,Each,85,787,4632,270,243,6,5.31
161451,PRD-161451,20220513,3560,Each,81,1067,4260,237,207,17,5.92
161452,PRD-161452,20200407,3121,Each,48,1978,4283,218,217,14,3.93
161453,PRD-161453,20240921,4595,Each,26,1890,3983,401,371,7,6.94
161454,PRD-161454,20220703,2366,Each,97,1781,3468,377,353,12,5.88
161455,PRD-161455,20230623,2925,Each,79,395,448,116,106,4,2.34
161456,PRD-161456,20210902,3919,Each,41,882,1098,77,74,3,1.92
161457,PRD-161457,20240807,4829,Each,87,1628,1237,210,202,20,4.54
161458,PRD-161458,20220808,1963,Each,14,1577,970,259,218,9,5.55
161459,PRD-161459,20220224,4232,Each,81,1350,157,317,303,11,7.92
161460,PRD-161460,20241028,3133,Each,85,640,3686,277,266,23,5.53
161461,PRD-161461,20230609,1124,Each,25,1460,3427,428,384,50,7.22
161462,PRD-161462,20230826,1965,Each,3,497,1886,263,233,12,4.32
161463,PRD-161463,20230131,694,Each,89,1910,3314,284,244,18,6.49
161464,PRD-161464,20210210,4425,Each,60,1347,1174,249,237,22,4.5
161465,PRD-161465,20210408,2322,Each,42,1896,3071,378,378,28,9.12
161466,PRD-161466,20210709,1251,Each,17,815,3208,119,117,7,2.25
161467,PRD-161467,20210223,4451,Each,1,1521,1494,203,192,8,3.65
161468,PRD-161468,20220522,2550,Each,15,1909,4480,252,225,16,3.94
161469,PRD-161469,20251208,179,Each,81,479,3122,326,297,13,5.18
161470,PRD-161470,20230909,457,Each,20,874,4128,342,304,11,7.63
161471,PRD-161471,20221030,4725,Each,100,1996,3167,295,278,31,6.43
161472,PRD-161472,20200718,1830,Each,92,1425,4983,159,159,9,4.18
161473,PRD-161473,20240411,173,Each,56,660,4725,236,228,15,4.0
161474,PRD-161474,20190227,2730,Each,24,674,3780,250,231,13,5.13
161475,PRD-161475,20220707,2576,Each,87,1010,735,265,260,12,5.22
161476,PRD-161476,20250731,1053,Each,49,112,13,325,319,6,8.3
161477,PRD-161477,20190512,459,Each,59,950,3204,226,190,6,4.96
161478,PRD-161478,20240109,4127,Each,33,1401,197,322,284,9,5.91
161479,PRD-161479,20200316,3553,Each,10,943,1563,217,200,12,4.14
161480,PRD-161480,20220318,3165,Each,34,207,1329,247,230,20,4.66
161481,PRD-161481,20231213,2123,Each,12,1984,58,260,246,22,4.71
161482,PRD-161482,20200120,2759,Each,27,1686,2345,287,266,5,5.14
161483,PRD-161483,20230711,2749,Each,21,1566,1902,259,249,9,5.18
161484,PRD-161484,20250626,1969,Each,32,1333,1907,286,277,9,8.04
161485,PRD-161485,20220729,2047,Each,12,1851,4660,170,150,9,4.16
161486,PRD-161486,20230102,4820,Each,65,1020,3298,282,264,4,4.75
161487,PRD-161487,20221113,2051,Each,12,1866,1568,250,233,16,6.79
161488,PRD-161488,20200425,2678,Each,39,1,2449,297,267,12,5.39
161489,PRD-161489,20240811,4822,Each,90,1245,69,478,424,43,11.41
161490,PRD-161490,20220627,2834,Each,95,551,4463,283,269,7,6.31
161491,PRD-161491,20251109,4355,Each,60,275,3483,71,71,7,1.41
161492,PRD-161492,20240828,861,Each,58,234,4928,185,161,9,5.1
161493,PRD-161493,20190302,917,Each,76,1682,3922,179,170,11,3.39
161494,PRD-161494,20190617,630,Each,3,497,4203,374,341,14,5.89
161495,PRD-161495,20240520,333,Each,89,1963,2351,270,265,7,4.93
161496,PRD-161496,20210719,3716,Each,25,788,4235,147,147,4,3.62
161497,PRD-161497,20210811,1428,Each,30,529,2199,80,80,1,1.36
161498,PRD-161498,20230702,4714,Each,18,74,2622,156,149,1,2.71
161499,PRD-161499,20190326,4759,Each,26,397,2896,94,90,4,2.11
161500,PRD-161500,20220412,2186,Each,90,1395,1353,260,233,13,7.13
161501,PRD-161501,20240812,2969,Each,7,670,4942,293,272,17,5.73
161502,PRD-161502,20230718,2849,Each,76,504,3177,146,131,20,3.54
161503,PRD-161503,20250911,2895,Each,27,673,2327,236,208,18,6.17
161504,PRD-161504,20190909,3153,Each,68,476,4291,274,255,3,4.31
161505,PRD-161505,20210830,3766,Each,43,1236,4990,270,255,10,6.71
161506,PRD-161506,20230609,1192,Each,25,1460,1703,211,198,13,4.35
161507,PRD-161507,20211026,1465,Each,23,1080,159,205,192,1,3.31
161508,PRD-161508,20230811,2926,Each,74,1363,2241,255,232,17,5.85
161509,PRD-161509,20210411,4229,Each,38,1282,2280,196,196,22,3.24
161510,PRD-161510,20191216,642,Each,69,574,2853,341,333,41,7.57
161511,PRD-161511,20190126,1562,Each,6,134,2369,255,244,7,5.98
161512,PRD-161512,20230313,3489,Each,43,858,1183,322,267,11,5.83
161513,PRD-161513,20191015,1813,Each,54,1711,3128,369,345,15,8.0
161514,PRD-161514,20230901,2933,Each,60,1583,4485,202,196,21,3.87
161515,PRD-161515,20200328,170,Each,100,770,1742,268,228,19,7.36
161516,PRD-161516,20201113,3619,Each,5,244,4924,56,54,8,1.0
161517,PRD-161517,20220426,11,Each,3,1783,566,219,219,9,5.2
161518,PRD-161518,20250804,3431,Each,11,1729,1154,335,309,12,7.17
161519,PRD-161519,20201218,2940,Each,71,1017,126,203,201,7,4.85
161520,PRD-161520,20250816,4925,Each,90,1849,2855,311,279,1,7.0
161521,PRD-161521,20190703,743,Each,21,1043,239,320,297,11,4.96
161522,PRD-161522,20191215,3684,Each,100,838,1624,176,159,7,4.23
161523,PRD-161523,20251123,3783,Each,44,1065,183,308,288,20,5.63
161524,PRD-161524,20231215,3687,Each,56,77,180,241,232,7,3.77
161525,PRD-161525,20220405,1646,Each,24,674,1373,413,356,14,7.41
161526,PRD-161526,20191023,2565,Each,5,92,1638,180,180,18,4.59
161527,PRD-161527,20221225,1028,Each,55,832,2836,174,172,20,4.56
161528,PRD-161528,20250206,773,Each,19,1669,2061,300,284,9,5.97
161529,PRD-161529,20231102,3099,Each,2,1695,946,281,281,20,6.2
161530,PRD-161530,20220225,1724,Each,55,1048,283,286,273,9,7.26
161531,PRD-161531,20200817,3387,Each,20,1854,537,311,285,28,6.83
161532,PRD-161532,20220401,3723,Each,5,1281,4370,302,291,4,7.79
161533,PRD-161533,20200130,4192,Each,65,349,2889,195,195,11,4.03
161534,PRD-161534,20241004,1600,Each,59,785,2978,237,222,18,3.99
161535,PRD-161535,20240228,2579,Each,12,957,3058,303,287,31,5.09
161536,PRD-161536,20200917,4442,Each,85,1720,320,256,244,3,5.11
161537,PRD-161537,20240310,1185,Each,10,75,1231,373,337,9,6.54
161538,PRD-161538,20251212,3025,Each,4,82,2043,351,344,28,7.76
161539,PRD-161539,20201213,1031,Each,34,83,2423,218,205,5,4.75
161540,PRD-161540,20191208,970,Each,10,420,2906,188,174,11,5.27
161541,PRD-161541,20220513,1971,Each,5,261,1797,287,261,2,5.72
161542,PRD-161542,20230319,1984,Each,20,896,4154,316,292,38,7.13
161543,PRD-161543,20231218,879,Each,93,768,1197,319,306,19,5.07
161544,PRD-161544,20230910,516,Each,22,1030,4056,326,314,5,6.18
161545,PRD-161545,20240929,368,Each,89,1910,136,332,311,42,6.69
161546,PRD-161546,20210114,475,Each,4,1801,3757,270,241,19,7.62
161547,PRD-161547,20250102,3361,Each,59,255,1300,315,300,20,6.82
161548,PRD-161548,20220410,450,Each,9,1825,2075,369,359,21,8.51
161549,PRD-161549,20201024,4311,Each,21,194,3437,228,223,20,4.02
161550,PRD-161550,20240827,3710,Each,70,1180,1714,210,180,14,3.67
161551,PRD-161551,20210718,3901,Each,8,549,598,312,299,11,6.56
161552,PRD-161552,20210701,4822,Each,52,819,3294,245,237,8,4.8
161553,PRD-161553,20240920,285,Each,30,1903,2173,417,397,42,9.99
161554,PRD-161554,20220524,4979,Each,55,438,2344,157,157,11,3.65
161555,PRD-161555,20200106,267,Each,27,1457,4621,212,202,14,5.57
161556,PRD-161556,20241118,3205,Each,9,1825,3176,518,474,3,9.28
161557,PRD-161557,20210622,1337,Each,41,1213,3710,147,137,5,3.32
161558,PRD-161558,20220206,2712,Each,73,1173,3654,306,272,2,6.2
161559,PRD-161559,20251010,854,Each,17,1449,3768,309,303,9,5.7
161560,PRD-161560,20201113,735,Each,12,1339,4800,203,197,4,3.54
161561,PRD-161561,20191201,3643,Each,89,84,3416,224,193,9,5.04
161562,PRD-161562,20240409,3929,Each,24,536,2567,417,359,14,7.38
161563,PRD-161563,20250525,2729,Each,24,1228,1966,516,477,47,9.06
161564,PRD-161564,20190318,3602,Each,22,1030,1673,243,225,6,4.92
161565,PRD-161565,20200910,4169,Each,86,1648,4464,223,206,5,4.26
161566,PRD-161566,20190620,3525,Each,6,149,2503,239,215,2,5.57
161567,PRD-161567,20220820,4429,Each,88,1480,2879,84,80,6,1.3
161568,PRD-161568,20200204,2828,Each,67,441,3478,296,269,22,5.02
161569,PRD-161569,20201226,3513,Each,37,1476,4829,218,171,4,5.43
161570,PRD-161570,20220728,4883,Each,18,1955,3174,270,256,7,4.99
161571,PRD-161571,20221119,4811,Each,87,28,3767,281,251,11,6.19
161572,PRD-161572,20200305,3514,Each,100,968,812,218,209,7,3.41
161573,PRD-161573,20220628,4012,Each,68,400,2068,282,259,7,5.64
161574,PRD-161574,20240627,4612,Each,83,1201,2885,358,337,9,9.23
161575,PRD-161575,20251118,3375,Each,100,358,1815,354,312,19,6.85
161576,PRD-161576,20240811,4630,Each,52,426,2581,407,407,17,6.57
161577,PRD-161577,20250510,620,Each,31,862,3353,539,489,12,9.11
161578,PRD-161578,20200824,4658,Each,39,206,3736,204,191,10,4.72
161579,PRD-161579,20210508,2743,Each,22,1030,2400,326,274,7,8.03
161580,PRD-161580,20190711,1783,Each,66,869,1637,89,74,7,1.69
161581,PRD-161581,20230924,4397,Each,79,1790,2136,202,183,10,5.01
161582,PRD-161582,20240501,1672,Each,74,297,1625,315,280,2,8.88
161583,PRD-161583,20220601,4580,Each,8,459,2830,164,164,13,2.98
161584,PRD-161584,20201022,624,Each,21,723,4105,220,193,17,4.35
161585,PRD-161585,20240324,1364,Each,75,1575,4490,405,366,19,10.76
161586,PRD-161586,20220714,2259,Each,60,1347,4197,201,174,13,4.34
161587,PRD-161587,20220420,4552,Each,16,316,65,268,235,15,5.93
161588,PRD-161588,20200219,2439,Each,76,1682,1809,274,253,10,7.09
161589,PRD-161589,20190408,2125,Each,64,546,559,80,80,0,1.36
161590,PRD-161590,20250302,4630,Each,99,1149,3926,554,529,9,11.55
161591,PRD-161591,20200801,3585,Each,59,956,4420,235,235,11,4.02
161592,PRD-161592,20240709,1177,Each,22,1030,3733,210,190,13,3.3
161593,PRD-161593,20240106,3234,Each,44,25,1093,307,302,45,5.36
161594,PRD-161594,20250125,1068,Each,49,112,1552,192,172,1,3.53
161595,PRD-161595,20220722,2344,Each,4,1137,2241,277,255,30,6.59
161596,PRD-161596,20210326,2843,Each,20,337,2967,232,217,13,4.08
161597,PRD-161597,20250102,953,Each,37,500,16,391,357,10,7.86
161598,PRD-161598,20190408,631,Each,18,1475,4944,101,96,4,2.39
161599,PRD-161599,20230209,3295,Each,43,959,1595,235,209,1,4.28
161600,PRD-161600,20211006,4433,Each,58,1041,1928,345,310,16,6.13
161601,PRD-161601,20250611,3886,Each,42,1589,2722,308,289,6,6.25
161602,PRD-161602,20190118,4067,Each,1,315,1528,219,218,30,5.48
161603,PRD-161603,20190824,386,Each,19,745,3107,133,126,2,2.58
161604,PRD-161604,20210805,3345,Each,52,1576,384,221,205,9,4.09
161605,PRD-161605,20200705,4660,Each,58,1255,4009,221,192,12,4.81
161606,PRD-161606,20200322,934,Each,28,1541,4750,245,234,14,5.43
161607,PRD-161607,20240717,2059,Each,79,395,3766,220,215,6,4.02
161608,PRD-161608,20210927,3858,Each,95,211,1342,199,182,10,3.13
161609,PRD-161609,20201218,2123,Each,7,1371,336,142,132,4,3.54
161610,PRD-161610,20250315,2154,Each,83,1753,2026,326,326,14,6.53
161611,PRD-161611,20230807,2120,Each,1,315,4425,348,342,7,6.41
161612,PRD-161612,20230831,1998,Each,70,1538,1548,243,220,26,4.29
161613,PRD-161613,20240907,4281,Each,84,1557,1860,478,437,61,12.0
161614,PRD-161614,20190107,3427,Each,87,110,2043,279,243,19,6.81
161615,PRD-161615,20190320,2425,Each,90,1395,2235,174,154,11,3.74
161616,PRD-161616,20241228,3716,Each,74,138,4632,198,188,2,5.31
161617,PRD-161617,20220408,285,Each,26,914,1535,159,149,5,4.46
161618,PRD-161618,20200128,245,Each,72,936,2538,197,183,9,3.47
161619,PRD-161619,20231102,3253,Each,76,891,3950,219,213,23,5.44
161620,PRD-161620,20200127,3245,Each,33,1554,877,294,270,18,5.94
161621,PRD-161621,20210506,4541,Each,53,987,4378,257,237,3,4.36
161622,PRD-161622,20230410,2978,Each,59,1544,2853,233,209,18,4.04
161623,PRD-161623,20200317,4971,Each,24,225,2741,354,332,17,7.42
161624,PRD-161624,20230907,2697,Each,91,1745,315,287,262,8,4.98
161625,PRD-161625,20240723,3039,Each,18,1103,4015,218,199,14,4.55
161626,PRD-161626,20250822,4419,Each,94,1063,3615,403,380,16,8.75
161627,PRD-161627,20240417,916,Each,86,277,241,112,108,11,2.68
161628,PRD-161628,20241031,258,Each,24,1101,704,184,184,28,4.09
161629,PRD-161629,20250106,2920,Each,48,1659,2596,318,306,10,8.73
161630,PRD-161630,20240516,3898,Each,41,722,3433,399,367,6,7.66
161631,PRD-161631,20230716,3951,Each,46,1469,1724,458,443,18,10.08
161632,PRD-161632,20231010,2917,Each,78,1226,3188,246,221,9,3.9
161633,PRD-161633,20230124,4872,Each,32,1518,1532,234,219,5,3.89
161634,PRD-161634,20230311,4474,Each,18,792,4201,189,182,5,4.11
161635,PRD-161635,20190902,2635,Each,52,350,1778,231,216,10,3.56
161636,PRD-161636,20250809,683,Each,17,495,2500,256,222,17,4.87
161637,PRD-161637,20220825,2865,Each,5,261,1576,313,309,24,6.36
161638,PRD-161638,20190902,2516,Each,67,1377,4160,51,51,2,1.05
161639,PRD-161639,20221116,2614,Each,76,1878,279,212,198,4,5.6
161640,PRD-161640,20210405,1609,Each,81,1079,4887,311,290,7,6.32
161641,PRD-161641,20200520,2190,Each,7,97,1486,303,283,6,5.15
161642,PRD-161642,20220307,4355,Each,21,1316,2604,351,323,46,5.55
161643,PRD-161643,20250410,2660,Each,74,1846,2390,174,160,7,2.85
161644,PRD-161644,20240420,4804,Each,66,1535,1948,286,282,15,6.88
161645,PRD-161645,20190409,3895,Each,65,65,2642,306,290,25,6.33
161646,PRD-161646,20200616,4725,Each,8,1408,3487,215,196,6,5.22
161647,PRD-161647,20200920,2397,Each,52,1382,1912,176,166,19,4.66
161648,PRD-161648,20190101,836,Each,79,100,4343,97,91,3,2.45
161649,PRD-161649,20210204,590,Each,69,563,3817,331,306,17,5.55
161650,PRD-161650,20250310,555,Each,41,1938,4854,392,388,24,9.13
161651,PRD-161651,20230925,2481,Each,89,1241,3755,387,369,32,7.69
161652,PRD-161652,20230221,697,Each,18,421,2390,187,172,7,4.31
161653,PRD-161653,20210826,4350,Each,45,1216,4855,247,233,7,3.89
161654,PRD-161654,20231121,3895,Each,51,1965,2595,295,265,16,7.78
161655,PRD-161655,20190401,337,Each,77,1520,1055,240,230,17,5.0
161656,PRD-161656,20251015,3172,Each,50,907,2839,650,602,30,11.68
161657,PRD-161657,20221107,3668,Each,80,575,556,342,315,18,7.05
161658,PRD-161658,20211122,3342,Each,45,1427,4069,50,47,2,1.1
161659,PRD-161659,20190201,4577,Each,38,1733,3460,203,197,20,4.36
161660,PRD-161660,20251116,1732,Each,75,1575,2957,461,454,40,8.11
161661,PRD-161661,20211227,4771,Each,57,1481,3800,261,242,4,6.32
161662,PRD-161662,20230407,651,Each,97,803,1205,260,260,25,4.01
161663,PRD-161663,20210128,1037,Each,4,1353,2033,302,279,13,7.27
161664,PRD-161664,20220209,2605,Each,84,321,1038,298,298,7,6.12
161665,PRD-161665,20250719,2942,Each,67,1284,1485,397,370,19,9.72
161666,PRD-161666,20200507,1332,Each,95,885,2837,199,175,20,3.32
161667,PRD-161667,20211014,1176,Each,20,411,1651,205,197,7,4.97
161668,PRD-161668,20250901,4757,Each,72,492,4837,387,338,8,6.75
161669,PRD-161669,20250320,1471,Each,1,1991,430,228,217,1,4.6
161670,PRD-161670,20200927,314,Each,24,1142,4497,230,209,3,3.75
161671,PRD-161671,20201120,4568,Each,25,739,3786,317,317,24,9.05
161672,PRD-161672,20200331,3,Each,68,400,3268,220,208,15,5.76
161673,PRD-161673,20210928,215,Each,10,1634,807,166,155,4,3.08
161674,PRD-161674,20240603,4125,Each,86,1592,2434,386,354,30,6.25
161675,PRD-161675,20200501,2153,Each,59,956,3917,200,181,4,4.4
161676,PRD-161676,20251120,479,Each,75,187,4731,404,353,30,6.82
161677,PRD-161677,20250521,1742,Each,70,1772,34,312,308,18,7.9
161678,PRD-161678,20250118,804,Each,27,1071,884,405,370,25,7.42
161679,PRD-161679,20200112,1658,Each,28,773,2722,160,148,10,3.36
161680,PRD-161680,20220810,1589,Each,23,1655,4495,223,217,22,4.45
161681,PRD-161681,20220725,1077,Each,41,1213,1407,275,267,2,5.85
161682,PRD-161682,20220601,4368,Each,8,549,4672,111,103,2,2.71
161683,PRD-161683,20200330,2608,Each,2,878,3664,291,291,24,6.26
161684,PRD-161684,20240514,2834,Each,57,188,3010,187,187,5,4.41
161685,PRD-161685,20211222,3244,Each,93,1513,4975,242,218,13,6.84
161686,PRD-161686,20230620,804,Each,25,1170,3519,199,181,11,4.36
161687,PRD-161687,20231114,2794,Each,70,875,1637,238,224,11,4.3
161688,PRD-161688,20220111,1147,Each,65,1811,662,301,290,3,5.58
161689,PRD-161689,20241104,4229,Each,15,1823,3180,135,117,0,2.15
161690,PRD-161690,20210105,1728,Each,14,1022,4260,212,208,11,3.67
161691,PRD-161691,20221015,3229,Each,28,1493,2210,251,215,18,4.01
161692,PRD-161692,20251012,3208,Each,55,1032,3637,353,326,6,9.13
161693,PRD-161693,20250124,411,Each,44,1140,1979,342,330,16,5.9
161694,PRD-161694,20190127,1914,Each,77,111,953,185,183,7,3.63
161695,PRD-161695,20190425,3690,Each,42,579,2922,304,285,13,6.59
161696,PRD-161696,20231113,4895,Each,91,1904,2260,261,242,7,4.37
161697,PRD-161697,20230102,4770,Each,52,552,2546,288,268,5,4.9
161698,PRD-161698,20240805,520,Each,91,1719,2170,445,1335,18,8.34
161699,PRD-161699,20220921,1024,Each,1,1261,4575,336,316,5,6.25
161700,PRD-161700,20250221,2215,Each,48,1747,1969,241,237,14,4.46
161701,PRD-161701,20240527,3276,Each,39,1275,4923,428,428,24,6.62
161702,PRD-161702,20190402,3260,Each,38,1680,4530,272,237,4,6.38
161703,PRD-161703,20220927,4338,Each,80,1365,4944,230,217,15,4.37
161704,PRD-161704,20220628,4600,Each,1,944,1306,260,223,13,5.6
161705,PRD-161705,20200901,3813,Each,93,1091,3564,75,69,3,1.21
161706,PRD-161706,20230707,2447,Each,78,879,433,280,273,5,6.93
161707,PRD-161707,20210721,2798,Each,49,34,1366,288,268,4,8.04
161708,PRD-161708,20200414,3513,Each,79,235,1768,266,256,23,4.1
161709,PRD-161709,20190617,4600,Each,35,520,4918,186,180,4,4.65
161710,PRD-161710,20210815,719,Each,1,1810,3275,312,289,12,6.21
161711,PRD-161711,20210519,3015,Each,77,1520,2470,312,299,5,6.7
161712,PRD-161712,20240926,1362,Each,32,1694,2538,410,392,21,8.24
161713,PRD-161713,20200318,755,Each,14,369,4904,201,197,8,3.96
161714,PRD-161714,20190404,3146,Each,37,500,1466,181,180,21,3.47
161715,PRD-161715,20220501,3084,Each,6,1360,3311,343,330,13,5.66
161716,PRD-161716,20220517,4893,Each,79,1470,2710,445,417,31,9.39
161717,PRD-161717,20230714,379,Each,60,236,2672,279,263,7,4.64
161718,PRD-161718,20200507,863,Each,46,115,1409,250,233,4,4.04
161719,PRD-161719,20231227,4732,Each,82,398,3271,377,353,27,10.63
161720,PRD-161720,20201231,4573,Each,63,533,1984,153,142,11,3.96
161721,PRD-161721,20220101,2171,Each,87,538,4436,212,206,7,3.71
161722,PRD-161722,20190119,499,Each,71,1330,1811,219,219,26,4.11
161723,PRD-161723,20230121,1362,Each,1,1742,4500,258,255,5,6.2
161724,PRD-161724,20250514,3130,Each,76,504,3129,156,146,3,4.1
161725,PRD-161725,20200219,303,Each,60,626,2833,170,152,14,4.32
161726,PRD-161726,20211124,4428,Each,54,1506,3102,327,306,4,5.44
161727,PRD-161727,20190803,1695,Each,5,185,1657,290,285,13,5.97
161728,PRD-161728,20211201,2496,Each,10,1905,3974,314,296,23,7.46
161729,PRD-161729,20230831,3820,Each,44,1751,2625,367,342,14,9.06
161730,PRD-161730,20240516,3214,Each,59,300,3693,380,357,14,6.8
161731,PRD-161731,20220510,2156,Each,88,160,303,263,263,17,5.08
161732,PRD-161732,20200811,1311,Each,37,1858,4449,222,215,8,4.76
161733,PRD-161733,20200304,748,Each,70,1538,4003,203,180,2,4.71
161734,PRD-161734,20220515,1688,Each,63,282,713,307,287,22,6.76
161735,PRD-161735,20230601,3672,Each,24,1101,3204,250,234,4,5.05
161736,PRD-161736,20210908,286,Each,1,944,3443,208,203,8,5.0
161737,PRD-161737,20240310,658,Each,93,1513,4886,289,241,15,6.75
161738,PRD-161738,20251221,4233,Each,39,1150,1152,375,375,16,7.81
161739,PRD-161739,20250102,4226,Each,87,538,649,298,274,7,8.0
161740,PRD-161740,20230501,176,Each,67,993,1320,310,294,13,5.15
161741,PRD-161741,20230830,1684,Each,25,1679,2401,430,424,26,7.45
161742,PRD-161742,20210925,2064,Each,96,1458,3291,293,273,17,6.26
161743,PRD-161743,20240410,460,Each,80,359,3053,362,322,13,8.75
161744,PRD-161744,20220120,2861,Each,41,757,2274,207,194,4,5.38
161745,PRD-161745,20230410,3575,Each,63,282,1597,311,311,4,8.44
161746,PRD-161746,20190116,3207,Each,45,1008,277,201,199,6,3.97
161747,PRD-161747,20200415,2660,Each,22,199,2277,298,290,12,8.45
161748,PRD-161748,20230127,1296,Each,42,525,950,235,235,14,4.09
161749,PRD-161749,20190329,611,Each,28,762,4961,278,275,17,6.38
161750,PRD-161750,20200528,1612,Each,12,384,1139,245,235,11,4.95
161751,PRD-161751,20231112,3079,Each,41,924,2949,245,227,15,6.36
161752,PRD-161752,20230302,594,Each,74,842,1384,235,223,6,3.81
161753,PRD-161753,20191201,1955,Each,79,1259,4323,158,158,3,2.57
161754,PRD-161754,20251001,3608,Each,44,643,4025,393,377,8,7.36
161755,PRD-161755,20210927,2456,Each,100,1272,2243,324,301,14,6.95
161756,PRD-161756,20250903,3609,Each,48,1320,1751,335,316,25,5.89
161757,PRD-161757,20230622,4414,Each,82,802,1175,173,159,7,2.74
161758,PRD-161758,20210518,484,Each,12,119,4214,248,223,22,4.9
161759,PRD-161759,20230103,4315,Each,57,847,1095,233,212,5,3.62
161760,PRD-161760,20250730,2443,Each,15,190,2110,383,334,19,6.3
161761,PRD-161761,20240423,1190,Each,85,327,308,434,420,6,7.78
161762,PRD-161762,20190701,1576,Each,64,1971,2659,182,164,7,3.52
161763,PRD-161763,20220519,1595,Each,14,51,2286,221,196,6,5.57
161764,PRD-161764,20221021,1751,Each,24,1771,2030,238,214,12,5.63
161765,PRD-161765,20200311,2818,Each,90,1605,2882,142,128,6,2.71
161766,PRD-161766,20240922,3035,Each,89,1979,1404,284,247,3,4.64
161767,PRD-161767,20250420,4728,Each,90,198,3207,485,437,17,8.71
161768,PRD-161768,20200617,4924,Each,83,174,3343,127,121,7,2.43
161769,PRD-161769,20221122,1725,Each,17,1947,2083,332,315,24,5.16
161770,PRD-161770,20220806,3983,Each,65,1811,4844,221,203,8,4.26
161771,PRD-161771,20241114,3612,Each,96,737,4628,151,151,8,3.12
161772,PRD-161772,20220911,2010,Each,4,1137,2989,286,248,18,7.03
161773,PRD-161773,20200928,4543,Each,15,1323,156,223,220,6,4.08
161774,PRD-161774,20191021,4286,Each,83,381,2841,207,199,4,3.55
161775,PRD-161775,20220513,3365,Each,60,720,184,330,290,22,6.06
161776,PRD-161776,20191001,4392,Each,9,708,4221,283,247,23,5.27
161777,PRD-161777,20190823,2855,Each,85,1920,330,230,199,11,5.47
161778,PRD-161778,20211118,1052,Each,57,1019,3866,280,248,13,4.62
161779,PRD-161779,20250405,198,Each,85,787,231,358,337,7,6.31
161780,PRD-161780,20221223,1136,Each,98,687,1602,202,188,9,3.52
161781,PRD-161781,20221002,356,Each,21,484,88,350,324,38,6.75
161782,PRD-161782,20190611,345,Each,61,1342,2086,168,150,9,2.94
161783,PRD-161783,20250308,1393,Each,21,630,4291,250,231,4,5.98
161784,PRD-161784,20241023,205,Each,52,600,2207,390,369,29,8.75
161785,PRD-161785,20220508,3840,Each,9,1765,554,351,327,25,6.23
161786,PRD-161786,20230621,683,Each,4,1927,3973,254,254,31,5.22
161787,PRD-161787,20250616,4358,Each,44,1619,2964,411,389,24,10.21
161788,PRD-161788,20210907,920,Each,1,756,1480,258,245,6,4.17
161789,PRD-161789,20240727,4557,Each,21,484,2478,362,354,18,8.53
161790,PRD-161790,20220620,766,Each,10,1634,186,328,313,18,9.3
