maintenance_key,maintenance_id,date_key,location_key,machine_key,employee_key,maintenance_type,maintenance_hours,downtime_hours,maintenance_cost
34170,MNT-034170,20250923,58,1255,4121,Preventive,1.29,1.69,1000.77
34171,MNT-034171,20191119,90,1600,2448,Inspection,1.87,1.34,1453.56
34172,MNT-034172,20210616,95,657,3262,Preventive,5.42,5.35,2196.29
34173,MNT-034173,20250605,96,852,3271,Corrective,4.86,13.52,4143.06
34174,MNT-034174,20190311,10,507,402,Preventive,1.82,1.42,1242.19
34175,MNT-034175,20200508,9,1293,2969,Inspection,4.42,2.59,1444.95
34176,MNT-034176,20230118,74,59,1668,Preventive,2.61,1.95,2258.48
34177,MNT-034177,20250517,55,929,4714,Preventive,0.79,0.96,731.9
34178,MNT-034178,20200604,21,1656,1754,Inspection,1.01,0.61,553.02
34179,MNT-034179,20250115,74,1824,2298,Preventive,3.73,3.93,1563.55
34180,MNT-034180,20250225,57,1019,4072,Inspection,3.64,2.72,1929.6
34181,MNT-034181,20210613,69,508,1837,Inspection,2.78,1.41,844.9
34182,MNT-034182,20250313,79,1967,3778,Inspection,1.61,1.14,1653.4
34183,MNT-034183,20210619,25,418,4528,Corrective,2.66,8.53,2665.51
34184,MNT-034184,20241112,28,163,1286,Preventive,1.71,1.24,1309.22
34185,MNT-034185,20241106,37,238,1823,Corrective,5.86,12.25,4567.04
34186,MNT-034186,20201116,100,1677,4912,Preventive,1.37,1.19,924.81
34187,MNT-034187,20250206,31,1092,1502,Corrective,1.6,4.53,1810.04
34188,MNT-034188,20250316,39,990,722,Inspection,2.21,1.59,1146.7
34189,MNT-034189,20240327,80,233,4806,Inspection,1.51,0.89,1417.99
34190,MNT-034190,20240328,50,450,579,Corrective,3.42,10.33,4646.6
34191,MNT-034191,20250728,68,619,3479,Preventive,2.05,1.87,814.19
34192,MNT-034192,20191026,5,264,516,Preventive,1.59,1.63,1505.2
34193,MNT-034193,20230709,14,353,1314,Preventive,3.05,3.96,1821.05
34194,MNT-034194,20251213,57,618,2148,Preventive,2.11,2.04,1645.57
34195,MNT-034195,20200616,10,1076,4096,Preventive,4.5,4.05,3465.92
34196,MNT-034196,20240319,11,911,2792,Preventive,3.54,4.11,1805.47
34197,MNT-034197,20231025,79,1967,3505,Corrective,4.38,11.43,4518.6
34198,MNT-034198,20220202,87,1802,1270,Preventive,0.55,0.52,718.52
34199,MNT-034199,20210115,27,330,451,Inspection,0.78,0.58,521.85
34200,MNT-034200,20190919,9,516,1686,Corrective,3.27,9.37,2709.1
34201,MNT-034201,20200131,92,1847,968,Corrective,3.15,9.85,2005.93
34202,MNT-034202,20190813,95,211,1368,Corrective,7.48,21.84,7408.14
34203,MNT-034203,20251116,72,290,4859,Corrective,3.02,9.57,1968.3
34204,MNT-034204,20230512,78,879,3986,Preventive,1.8,1.91,792.97
34205,MNT-034205,20230718,66,1671,751,Inspection,6.42,3.68,4864.16
34206,MNT-034206,20230902,97,954,2256,Preventive,3.43,4.2,1333.29
34207,MNT-034207,20251114,3,934,4611,Corrective,6.14,16.14,4027.58
34208,MNT-034208,20251114,52,1337,2096,Preventive,3.09,3.8,2440.23
34209,MNT-034209,20230812,16,1608,168,Corrective,2.74,9.51,2946.08
34210,MNT-034210,20240317,20,1423,575,Inspection,2.15,1.18,893.03
34211,MNT-034211,20250213,52,552,3711,Corrective,2.77,9.7,2804.06
34212,MNT-034212,20250308,58,1543,1454,Corrective,2.28,5.3,1154.32
34213,MNT-034213,20240226,65,204,1749,Preventive,2.29,1.94,1595.51
34214,MNT-034214,20220308,19,1894,4841,Preventive,1.93,1.55,1346.22
34215,MNT-034215,20200329,5,244,1582,Corrective,3.7,8.5,2106.32
34216,MNT-034216,20251218,65,1376,3834,Preventive,1.84,1.75,1335.51
34217,MNT-034217,20240727,50,1540,2567,Preventive,1.2,1.04,1011.9
34218,MNT-034218,20200813,53,1778,4845,Preventive,2.58,2.71,1861.07
34219,MNT-034219,20210928,84,588,3789,Preventive,1.85,1.55,1526.32
34220,MNT-034220,20240720,88,1738,3626,Preventive,1.1,0.96,837.81
34221,MNT-034221,20211123,40,1777,1622,Corrective,1.92,5.02,1939.3
34222,MNT-034222,20220225,95,1918,2652,Preventive,2.68,2.09,1418.07
34223,MNT-034223,20210714,2,1695,2128,Preventive,2.5,3.02,2267.87
34224,MNT-034224,20231231,57,212,2593,Preventive,2.24,2.33,2021.63
34225,MNT-034225,20250626,96,541,1371,Corrective,2.78,7.61,1642.08
34226,MNT-034226,20250418,20,606,1113,Preventive,1.47,1.53,1266.79
34227,MNT-034227,20241201,74,310,4371,Preventive,1.97,2.17,1414.17
34228,MNT-034228,20201023,88,1480,2239,Preventive,1.27,1.03,1056.18
34229,MNT-034229,20220510,90,1515,4703,Preventive,2.44,2.71,1867.22
34230,MNT-034230,20240711,83,1179,3251,Preventive,3.3,2.69,2039.21
34231,MNT-034231,20210805,74,1846,3238,Preventive,2.22,1.77,1335.71
34232,MNT-034232,20190727,20,337,3228,Preventive,0.69,0.74,913.67
34233,MNT-034233,20221129,29,873,3693,Preventive,2.97,3.68,2469.28
34234,MNT-034234,20190616,20,390,3457,Preventive,2.07,2.11,1250.11
34235,MNT-034235,20210428,8,614,2331,Preventive,1.88,1.53,1089.32
34236,MNT-034236,20250925,79,201,2838,Preventive,2.19,1.87,1269.14
34237,MNT-034237,20240501,70,1171,2785,Preventive,3.84,2.77,2371.23
34238,MNT-034238,20230925,69,1773,4590,Corrective,4.55,13.01,2922.5
34239,MNT-034239,20231210,1,1841,841,Corrective,4.01,14.21,4372.43
34240,MNT-034240,20230927,1,1096,2077,Preventive,2.35,2.85,1729.53
34241,MNT-034241,20220130,16,705,3592,Preventive,4.84,4.04,2006.69
34242,MNT-034242,20201210,86,1529,97,Corrective,1.15,3.81,1246.09
34243,MNT-034243,20190123,46,1469,4162,Inspection,1.62,1.21,1366.26
34244,MNT-034244,20211222,41,291,626,Preventive,2.49,3.32,1596.92
34245,MNT-034245,20230912,22,1512,3290,Preventive,3.2,3.64,2203.55
34246,MNT-034246,20251029,31,405,699,Preventive,3.75,3.87,2024.48
34247,MNT-034247,20241211,76,1878,2240,Preventive,3.51,3.05,1779.35
34248,MNT-034248,20231125,33,714,2941,Inspection,0.4,0.25,570.26
34249,MNT-034249,20230429,10,420,556,Corrective,3.39,10.26,2373.86
34250,MNT-034250,20210906,82,953,2340,Preventive,5.76,7.23,2763.33
34251,MNT-034251,20211019,97,1064,3519,Corrective,4.37,8.92,4367.29
34252,MNT-034252,20201221,54,1204,692,Preventive,2.23,2.53,1077.28
34253,MNT-034253,20241022,11,402,56,Corrective,0.65,1.63,660.17
34254,MNT-034254,20230410,27,1457,4450,Preventive,3.26,3.56,3230.52
34255,MNT-034255,20241015,93,864,4422,Preventive,1.18,1.0,1239.84
34256,MNT-034256,20221125,25,1098,2602,Inspection,0.66,0.46,665.28
34257,MNT-034257,20251119,81,1067,4938,Corrective,1.82,6.55,1973.56
34258,MNT-034258,20220620,46,1709,4617,Preventive,1.73,2.21,1254.02
34259,MNT-034259,20250510,85,1920,4700,Preventive,2.41,2.11,1145.26
34260,MNT-034260,20240622,82,919,4835,Corrective,0.98,2.92,927.7
34261,MNT-034261,20190602,20,1631,693,Preventive,3.64,2.7,2580.63
34262,MNT-034262,20250201,89,1113,1149,Preventive,3.39,3.17,2080.1
34263,MNT-034263,20230616,84,1715,1441,Preventive,2.31,2.82,1959.06
34264,MNT-034264,20250724,51,167,2215,Preventive,1.34,1.42,1070.11
34265,MNT-034265,20230430,56,641,3280,Preventive,1.42,1.85,1323.49
34266,MNT-034266,20191006,52,1576,2742,Preventive,0.72,0.71,780.99
34267,MNT-034267,20201009,30,984,725,Inspection,4.24,2.69,1817.58
34268,MNT-034268,20220908,18,421,3985,Preventive,1.2,1.46,948.95
34269,MNT-034269,20201203,54,789,4209,Preventive,3.41,2.94,2792.54
34270,MNT-034270,20210621,56,1889,2995,Preventive,1.28,1.16,707.54
34271,MNT-034271,20200826,82,1016,3869,Preventive,2.73,3.23,2297.3
34272,MNT-034272,20230720,58,1455,1953,Corrective,2.99,9.06,2544.0
34273,MNT-034273,20210410,24,225,4577,Preventive,2.67,2.33,983.86
34274,MNT-034274,20210518,40,1632,6,Preventive,5.93,7.1,4834.67
34275,MNT-034275,20250529,70,1488,4876,Corrective,1.42,4.87,2240.57
34276,MNT-034276,20230309,3,326,1081,Preventive,4.02,3.23,3309.48
34277,MNT-034277,20201217,44,1065,3469,Preventive,0.67,0.71,740.81
34278,MNT-034278,20211217,28,762,318,Inspection,0.95,0.53,675.44
34279,MNT-034279,20231229,21,1078,3878,Inspection,2.32,1.48,1342.3
34280,MNT-034280,20220111,99,114,1110,Corrective,3.81,11.87,3143.91
34281,MNT-034281,20250212,12,1062,2727,Corrective,5.83,16.69,7054.72
34282,MNT-034282,20201002,89,564,2219,Corrective,0.88,1.88,786.17
34283,MNT-034283,20240423,82,679,1651,Corrective,1.82,4.04,1445.86
34284,MNT-034284,20220725,16,1608,1844,Inspection,9.26,6.69,3416.72
34285,MNT-034285,20251220,79,53,3704,Preventive,1.58,2.13,1432.7
34286,MNT-034286,20250206,38,1733,2415,Corrective,2.79,6.05,1337.84
34287,MNT-034287,20240411,63,1054,282,Preventive,0.82,1.07,788.29
34288,MNT-034288,20211221,38,750,2079,Preventive,7.09,6.31,2722.77
34289,MNT-034289,20250905,36,368,3707,Preventive,1.1,1.28,687.99
34290,MNT-034290,20220417,92,1620,3559,Preventive,1.71,1.39,1025.67
34291,MNT-034291,20221022,98,1799,4067,Preventive,2.21,1.99,1350.17
34292,MNT-034292,20201130,90,1036,715,Preventive,2.84,3.17,2011.02
34293,MNT-034293,20230205,5,1004,4596,Preventive,0.09,0.25,294.34
34294,MNT-034294,20210825,77,1217,3230,Corrective,3.01,6.18,2331.72
34295,MNT-034295,20190613,6,1090,2261,Preventive,1.5,1.56,837.27
34296,MNT-034296,20210916,12,119,1367,Preventive,4.09,4.25,2531.12
34297,MNT-034297,20230505,31,791,914,Preventive,2.48,3.17,1876.03
34298,MNT-034298,20230621,15,1855,3157,Inspection,2.87,1.92,1937.08
34299,MNT-034299,20230502,50,1721,4561,Preventive,2.78,2.64,1914.17
34300,MNT-034300,20230914,11,1729,2465,Preventive,0.15,0.25,359.91
34301,MNT-034301,20190209,96,852,1069,Corrective,2.23,7.81,2129.5
34302,MNT-034302,20250504,60,1440,4557,Preventive,3.53,4.41,3170.93
34303,MNT-034303,20191218,90,1245,3610,Preventive,4.15,4.27,3023.8
34304,MNT-034304,20240223,66,107,1048,Preventive,2.35,1.72,1243.05
34305,MNT-034305,20230525,59,1555,1571,Preventive,0.83,0.82,566.9
34306,MNT-034306,20230513,72,1907,4540,Preventive,2.57,2.81,1905.25
34307,MNT-034307,20230912,88,202,345,Corrective,2.56,6.06,1865.54
34308,MNT-034308,20221208,28,1105,4703,Preventive,6.45,8.31,3958.73
34309,MNT-034309,20231002,39,19,2280,Corrective,1.84,4.94,1687.38
34310,MNT-034310,20190305,68,1154,1883,Preventive,0.87,0.74,980.71
34311,MNT-034311,20210417,25,681,898,Preventive,1.64,1.23,737.5
34312,MNT-034312,20240217,38,826,2935,Preventive,4.4,5.39,2621.25
34313,MNT-034313,20200707,21,194,3710,Corrective,1.88,5.47,2381.18
34314,MNT-034314,20191026,70,148,1670,Preventive,1.72,1.89,1191.45
34315,MNT-034315,20190724,43,959,4572,Preventive,1.03,0.89,770.41
34316,MNT-034316,20190308,74,1234,2563,Preventive,1.04,1.02,608.13
34317,MNT-034317,20231219,4,417,2730,Preventive,3.88,4.29,3246.24
34318,MNT-034318,20220629,27,1610,4612,Preventive,0.21,0.25,341.61
34319,MNT-034319,20190929,1,716,351,Preventive,2.24,2.9,1895.15
34320,MNT-034320,20220715,9,1765,800,Preventive,1.47,1.29,641.35
34321,MNT-034321,20240924,23,506,4068,Preventive,3.14,3.72,1836.84
34322,MNT-034322,20200321,67,922,4756,Preventive,3.09,3.8,3139.51
34323,MNT-034323,20250627,51,189,444,Corrective,1.8,5.08,1526.13
34324,MNT-034324,20230529,93,94,2288,Corrective,2.56,6.47,1589.79
34325,MNT-034325,20211104,78,1836,962,Corrective,3.76,11.0,2784.15
34326,MNT-034326,20210321,25,1098,2223,Corrective,1.7,4.49,1584.25
34327,MNT-034327,20200625,55,718,2411,Preventive,1.64,1.99,1474.48
34328,MNT-034328,20190718,51,462,1252,Preventive,2.13,1.67,1320.57
34329,MNT-034329,20230521,3,1783,1053,Corrective,2.87,9.15,3339.85
34330,MNT-034330,20190724,68,724,2281,Corrective,0.73,2.01,911.86
34331,MNT-034331,20220328,89,1979,438,Corrective,0.99,3.04,1057.18
34332,MNT-034332,20200623,93,94,4773,Corrective,2.04,6.5,2377.73
34333,MNT-034333,20211228,51,1562,4738,Corrective,3.27,6.8,2849.79
34334,MNT-034334,20251012,37,387,2317,Preventive,4.13,4.26,2322.74
34335,MNT-034335,20200705,98,1536,4375,Preventive,1.09,0.98,921.67
34336,MNT-034336,20220626,3,934,123,Corrective,0.99,2.82,1274.56
34337,MNT-034337,20241107,86,468,1147,Inspection,6.84,3.66,2999.19
34338,MNT-034338,20230621,78,1044,1103,Corrective,1.02,3.13,1146.6
34339,MNT-034339,20251229,69,113,165,Preventive,0.58,0.57,716.25
34340,MNT-034340,20240420,37,413,146,Corrective,4.07,12.13,3569.86
34341,MNT-034341,20240119,54,1429,2666,Preventive,2.66,2.55,2272.82
34342,MNT-034342,20240808,98,1308,4327,Corrective,1.76,4.35,2213.66
34343,MNT-034343,20211126,7,97,54,Inspection,0.9,0.44,883.05
34344,MNT-034344,20220222,66,1163,2609,Corrective,3.87,9.62,3471.65
34345,MNT-034345,20230418,25,1609,411,Preventive,3.88,4.54,1911.53
34346,MNT-034346,20201203,10,507,3975,Corrective,7.19,24.0,8877.59
34347,MNT-034347,20190528,51,157,3060,Corrective,4.24,10.66,3921.87
34348,MNT-034348,20220619,67,87,1278,Corrective,2.45,6.74,2667.85
34349,MNT-034349,20230328,90,494,679,Preventive,1.62,1.83,1635.86
34350,MNT-034350,20200915,74,1158,2106,Preventive,0.62,0.76,604.53
34351,MNT-034351,20240112,46,375,1004,Preventive,2.82,3.21,2770.57
34352,MNT-034352,20190622,70,184,3469,Preventive,1.29,1.54,1400.93
34353,MNT-034353,20250718,37,827,1048,Preventive,0.37,0.49,478.53
34354,MNT-034354,20211102,23,21,2552,Corrective,3.02,6.64,1994.78
34355,MNT-034355,20231206,84,1139,1237,Inspection,1.9,1.07,1276.89
34356,MNT-034356,20200121,88,1182,3132,Preventive,0.99,0.83,905.62
34357,MNT-034357,20221106,41,722,1610,Corrective,2.28,8.1,3176.19
34358,MNT-034358,20210208,40,1777,3050,Corrective,1.06,3.09,947.18
34359,MNT-034359,20220219,60,686,1038,Preventive,1.12,0.85,962.44
34360,MNT-034360,20211120,8,833,1068,Corrective,0.29,0.99,557.82
34361,MNT-034361,20250718,12,1984,1282,Corrective,0.48,1.22,634.61
34362,MNT-034362,20240317,30,1952,3698,Corrective,1.33,4.55,1296.93
34363,MNT-034363,20220721,44,67,3067,Preventive,0.25,0.28,436.52
34364,MNT-034364,20200120,76,1983,4787,Preventive,6.37,7.28,5753.46
34365,MNT-034365,20190706,38,254,3185,Corrective,1.32,3.57,1849.88
34366,MNT-034366,20210412,21,831,493,Inspection,1.74,1.16,1238.02
34367,MNT-034367,20211014,28,1880,3255,Inspection,2.42,1.7,1285.87
34368,MNT-034368,20200807,81,868,1747,Inspection,1.71,1.25,1422.85
34369,MNT-034369,20200820,29,1714,2119,Preventive,8.32,11.0,4164.09
34370,MNT-034370,20231229,69,1068,4020,Inspection,6.58,4.15,3327.19
34371,MNT-034371,20210719,12,1727,3968,Inspection,4.33,2.31,3496.41
34372,MNT-034372,20230223,5,895,1056,Corrective,3.68,9.82,2676.34
34373,MNT-034373,20210127,35,1957,4157,Inspection,5.54,2.54,1543.91
34374,MNT-034374,20230221,100,217,1365,Inspection,2.84,1.18,1128.14
34375,MNT-034375,20220414,12,1062,3755,Preventive,3.32,3.44,2109.44
34376,MNT-034376,20191215,75,130,4917,Preventive,1.95,1.5,1107.57
34377,MNT-034377,20250627,68,3,4796,Preventive,2.26,2.28,1656.13
34378,MNT-034378,20190522,31,143,1797,Preventive,3.4,4.16,3476.02
34379,MNT-034379,20251124,32,1333,1147,Preventive,4.07,5.1,2303.22
34380,MNT-034380,20231226,24,1033,1753,Inspection,3.39,1.63,1268.32
34381,MNT-034381,20240316,23,333,2487,Preventive,6.53,6.05,2459.39
34382,MNT-034382,20220911,72,975,598,Preventive,0.88,1.17,520.05
34383,MNT-034383,20201027,30,736,272,Inspection,0.83,0.47,791.49
34384,MNT-034384,20221216,6,1177,1699,Inspection,1.94,0.81,753.94
34385,MNT-034385,20221201,90,494,753,Preventive,1.53,2.01,795.72
34386,MNT-034386,20231113,64,1767,4107,Preventive,1.59,2.0,968.55
34387,MNT-034387,20220616,38,1505,621,Preventive,0.2,0.25,371.02
34388,MNT-034388,20230114,13,561,3305,Preventive,3.66,3.96,2896.46
34389,MNT-034389,20190407,37,238,4452,Preventive,1.38,1.18,1140.2
34390,MNT-034390,20221002,44,1065,4156,Inspection,1.51,1.11,1255.99
34391,MNT-034391,20251027,39,1468,1038,Preventive,5.14,4.09,1571.6
34392,MNT-034392,20191214,75,1270,3699,Preventive,2.09,1.73,1235.54
34393,MNT-034393,20230428,22,1512,1085,Preventive,4.0,5.26,1621.4
34394,MNT-034394,20251023,18,1475,4976,Preventive,5.83,5.42,5075.24
34395,MNT-034395,20250707,25,1093,2021,Preventive,2.45,1.85,2044.06
34396,MNT-034396,20210829,71,1330,2747,Preventive,1.26,1.53,699.28
34397,MNT-034397,20250422,40,515,1417,Preventive,2.86,2.74,2672.9
34398,MNT-034398,20190615,8,1028,3253,Corrective,4.38,10.08,3062.35
34399,MNT-034399,20240509,3,347,864,Preventive,1.6,1.54,1311.71
34400,MNT-034400,20190820,27,473,2721,Preventive,0.51,0.48,579.65
34401,MNT-034401,20250902,75,130,1348,Preventive,0.95,0.84,667.52
34402,MNT-034402,20230507,84,106,240,Corrective,1.38,4.35,1678.23
34403,MNT-034403,20210608,59,950,20,Preventive,0.34,0.36,433.47
34404,MNT-034404,20210725,61,1342,1844,Preventive,1.31,1.67,883.86
34405,MNT-034405,20220803,91,774,1879,Preventive,3.87,3.73,1107.85
34406,MNT-034406,20240704,42,579,1713,Preventive,1.61,1.79,1449.04
34407,MNT-034407,20220325,5,855,4950,Inspection,1.42,0.95,1069.26
34408,MNT-034408,20220311,98,1186,3090,Preventive,0.61,0.49,545.02
34409,MNT-034409,20250708,52,1051,4626,Corrective,7.0,20.65,6120.11
34410,MNT-034410,20210430,26,200,4576,Preventive,1.84,2.16,1375.79
34411,MNT-034411,20250726,96,451,1630,Corrective,1.74,6.17,1761.65
34412,MNT-034412,20231025,93,778,4163,Preventive,2.89,3.7,2605.67
34413,MNT-034413,20211006,54,789,1786,Corrective,2.09,5.93,1767.12
34414,MNT-034414,20250104,96,382,1901,Preventive,3.14,2.92,2226.2
34415,MNT-034415,20230525,100,1899,4085,Preventive,2.03,2.54,1605.88
34416,MNT-034416,20200412,6,1360,4822,Preventive,0.81,0.81,679.87
34417,MNT-034417,20231115,95,885,335,Corrective,2.16,5.61,885.55
34418,MNT-034418,20230331,46,1273,3506,Preventive,1.68,1.77,1373.4
34419,MNT-034419,20250626,70,295,4366,Preventive,1.19,1.15,857.84
34420,MNT-034420,20221226,89,725,2490,Corrective,2.13,5.8,2103.07
34421,MNT-034421,20250929,38,1110,2941,Preventive,1.77,1.44,1087.97
34422,MNT-034422,20250201,53,1625,2282,Preventive,2.31,2.51,1844.56
34423,MNT-034423,20230526,15,145,1311,Preventive,1.09,1.16,1073.2
34424,MNT-034424,20240730,8,1797,4099,Inspection,3.54,1.88,2802.82
34425,MNT-034425,20240802,81,1992,4432,Inspection,1.05,0.78,879.69
34426,MNT-034426,20200502,22,216,377,Preventive,2.21,2.58,1206.59
34427,MNT-034427,20230512,68,1165,3404,Inspection,2.33,1.28,1132.38
34428,MNT-034428,20240821,7,97,3240,Inspection,4.46,3.31,1615.67
34429,MNT-034429,20220401,33,671,4606,Preventive,1.62,1.52,1058.23
34430,MNT-034430,20240415,28,773,223,Corrective,3.4,8.55,3956.01
34431,MNT-034431,20250727,26,1306,858,Corrective,2.79,6.88,2231.34
34432,MNT-034432,20200616,41,1758,2939,Preventive,4.77,4.68,4234.36
34433,MNT-034433,20251008,75,329,3139,Preventive,0.79,0.77,730.21
34434,MNT-034434,20250531,20,328,4004,Preventive,2.65,3.02,1848.25
34435,MNT-034435,20220119,86,41,4222,Corrective,1.13,2.75,1597.46
34436,MNT-034436,20190609,42,480,1660,Preventive,1.64,1.5,1018.17
34437,MNT-034437,20200211,75,844,2698,Preventive,3.57,2.95,2875.86
34438,MNT-034438,20240125,50,1283,1833,Preventive,4.32,5.78,3552.77
34439,MNT-034439,20240331,95,205,2907,Preventive,1.88,1.8,1299.53
34440,MNT-034440,20230808,26,1454,237,Corrective,1.47,5.29,2361.14
34441,MNT-034441,20190914,19,1115,3115,Corrective,1.14,3.08,1377.49
34442,MNT-034442,20190508,75,772,4613,Inspection,3.55,2.3,1599.92
34443,MNT-034443,20251025,74,12,1841,Corrective,2.54,9.05,3847.06
34444,MNT-034444,20201007,5,1901,3825,Corrective,0.71,1.98,521.4
34445,MNT-034445,20201113,5,1514,1516,Corrective,3.24,7.51,2981.8
34446,MNT-034446,20230216,15,1909,1140,Inspection,2.91,1.93,1200.39
34447,MNT-034447,20200726,50,1325,952,Preventive,2.58,3.25,2436.42
34448,MNT-034448,20201127,37,238,4745,Preventive,1.16,0.91,1195.62
34449,MNT-034449,20250218,19,991,3202,Inspection,2.2,1.04,1055.79
34450,MNT-034450,20250224,95,487,2793,Corrective,1.76,5.48,1511.77
34451,MNT-034451,20190415,10,699,1832,Preventive,4.72,5.25,2021.59
34452,MNT-034452,20220713,25,739,1854,Preventive,1.95,2.24,1232.71
34453,MNT-034453,20230401,21,1212,4304,Preventive,5.14,6.14,4079.95
34454,MNT-034454,20230728,10,854,1902,Preventive,0.74,0.84,788.55
34455,MNT-034455,20240412,29,856,721,Preventive,2.27,2.72,1886.53
34456,MNT-034456,20200325,18,1475,1396,Preventive,3.37,3.72,2981.86
34457,MNT-034457,20220422,45,1192,681,Preventive,1.31,1.27,1027.78
34458,MNT-034458,20230811,98,1276,2079,Corrective,2.31,7.24,2782.42
34459,MNT-034459,20250623,4,816,1002,Corrective,2.32,7.83,2131.78
34460,MNT-034460,20230830,69,508,3904,Preventive,1.96,1.55,1986.03
34461,MNT-034461,20201223,1,997,2850,Preventive,0.91,1.04,665.28
34462,MNT-034462,20240920,98,431,383,Preventive,0.86,0.91,752.36
34463,MNT-034463,20190202,67,1374,4294,Preventive,3.56,3.36,2884.33
34464,MNT-034464,20230630,92,1847,302,Corrective,2.91,9.78,3873.94
34465,MNT-034465,20191121,94,1786,3154,Inspection,1.73,0.82,1073.71
34466,MNT-034466,20230823,49,1672,1239,Preventive,1.62,1.46,1332.51
34467,MNT-034467,20201110,76,30,212,Preventive,1.11,1.04,904.58
34468,MNT-034468,20250201,82,203,4861,Corrective,3.18,6.37,2757.19
34469,MNT-034469,20220124,42,1024,2787,Corrective,1.94,4.02,2377.03
34470,MNT-034470,20190429,44,964,4432,Inspection,3.35,2.11,2145.95
34471,MNT-034471,20210121,17,135,4546,Preventive,0.73,0.89,530.09
34472,MNT-034472,20240203,2,1355,678,Preventive,2.49,2.75,1258.88
34473,MNT-034473,20221001,54,1661,1832,Inspection,0.38,0.25,401.84
34474,MNT-034474,20231030,30,984,839,Corrective,0.99,2.51,1092.24
34475,MNT-034475,20241007,77,1630,1752,Corrective,2.08,7.25,2026.07
34476,MNT-034476,20210531,84,423,2855,Preventive,1.21,1.42,1322.63
34477,MNT-034477,20231011,67,719,1594,Preventive,1.54,1.13,774.96
34478,MNT-034478,20240919,87,496,1639,Corrective,4.51,12.29,5121.16
34479,MNT-034479,20220807,70,1211,2480,Preventive,2.28,2.3,2272.22
34480,MNT-034480,20190227,25,681,4022,Preventive,0.55,0.56,683.14
34481,MNT-034481,20240302,88,1267,4879,Preventive,6.7,6.88,5108.01
34482,MNT-034482,20240718,19,1887,606,Corrective,2.39,7.11,2875.91
34483,MNT-034483,20250509,55,1400,838,Preventive,7.26,5.49,4697.68
34484,MNT-034484,20250816,53,175,159,Corrective,0.71,1.41,820.92
34485,MNT-034485,20230706,96,578,4044,Preventive,1.92,2.47,1796.46
34486,MNT-034486,20221207,13,727,31,Corrective,5.4,16.39,5475.91
34487,MNT-034487,20230722,89,564,4364,Preventive,0.78,1.0,711.05
34488,MNT-034488,20251102,22,689,4092,Preventive,3.07,4.03,2074.82
34489,MNT-034489,20250807,3,497,4978,Corrective,2.46,5.71,2177.76
34490,MNT-034490,20200905,67,719,126,Preventive,2.83,3.55,2656.67
34491,MNT-034491,20200122,9,1765,1179,Corrective,0.84,1.92,1134.26
34492,MNT-034492,20231112,68,1653,4349,Corrective,3.47,11.76,3651.35
34493,MNT-034493,20250702,46,1007,1141,Corrective,2.4,5.48,1879.21
34494,MNT-034494,20230328,52,426,4581,Preventive,1.19,1.6,702.15
34495,MNT-034495,20231008,7,627,4964,Corrective,1.36,3.42,981.83
34496,MNT-034496,20220728,28,121,2833,Corrective,2.43,5.58,2832.98
34497,MNT-034497,20200129,74,601,2821,Preventive,1.95,2.59,1579.46
34498,MNT-034498,20250813,84,448,4182,Inspection,0.89,0.43,918.96
34499,MNT-034499,20200709,68,1653,368,Preventive,2.57,3.32,1869.83
34500,MNT-034500,20190917,58,1522,4631,Preventive,6.66,7.36,3159.48
34501,MNT-034501,20250820,52,269,2275,Preventive,2.88,3.5,1667.5
34502,MNT-034502,20251110,45,1008,2563,Preventive,0.86,0.85,917.11
34503,MNT-034503,20200309,40,342,2916,Preventive,1.75,1.55,1080.22
34504,MNT-034504,20191002,35,598,4751,Preventive,5.75,5.19,3888.35
34505,MNT-034505,20220719,25,418,1097,Preventive,5.7,5.04,2232.05
34506,MNT-034506,20240110,4,1801,2656,Preventive,1.02,1.26,855.98
34507,MNT-034507,20241217,69,1141,1796,Preventive,1.77,2.03,667.54
34508,MNT-034508,20250831,10,1076,4427,Corrective,1.74,5.38,2119.46
34509,MNT-034509,20210421,1,1257,161,Inspection,3.86,2.62,1256.42
34510,MNT-034510,20240607,38,254,2686,Preventive,3.72,3.4,3249.72
34511,MNT-034511,20221214,96,1464,2956,Inspection,4.08,1.79,2302.19
34512,MNT-034512,20240823,64,1949,1417,Preventive,0.84,0.65,614.61
34513,MNT-034513,20240227,8,952,4555,Preventive,1.53,1.76,1052.09
34514,MNT-034514,20251004,82,455,4332,Preventive,0.68,0.85,448.0
34515,MNT-034515,20220227,40,17,408,Inspection,2.23,1.62,1373.35
34516,MNT-034516,20220821,58,293,91,Inspection,0.65,0.46,479.58
34517,MNT-034517,20191110,1,944,3367,Preventive,3.13,2.33,2175.48
34518,MNT-034518,20200910,3,1746,1724,Inspection,4.83,2.14,1198.13
34519,MNT-034519,20251109,9,352,3597,Corrective,0.57,1.56,813.87
34520,MNT-034520,20240508,22,1512,2377,Inspection,1.35,1.0,819.01
34521,MNT-034521,20211224,7,1869,3281,Preventive,6.0,7.82,3817.07
34522,MNT-034522,20250321,94,898,1537,Corrective,2.9,5.73,1980.32
34523,MNT-034523,20220115,13,931,3563,Preventive,1.32,1.43,784.3
34524,MNT-034524,20211206,15,1296,3005,Corrective,1.16,3.16,1335.15
34525,MNT-034525,20241118,72,1571,3409,Corrective,1.25,2.72,1206.05
34526,MNT-034526,20230901,2,1355,146,Inspection,0.95,0.39,931.43
