energy_key,energy_id,date_key,location_key,machine_key,energy_source,unit_of_measure,energy_consumption
73077,ENG-073077,20201128,5,331,Electricity,kWh,7572.077
73078,ENG-073078,20241007,68,612,Natural Gas,kWh,296.518
73079,ENG-073079,20220525,8,789,Diesel,kWh,7752.957
73080,ENG-073080,20240331,66,1400,Natural Gas,kWh,1726.952
73081,ENG-073081,20251210,76,79,Natural Gas,kWh,7117.633
73082,ENG-073082,20230708,6,1432,Diesel,kWh,3139.459
73083,ENG-073083,20230901,74,569,Diesel,kWh,5336.226
73084,ENG-073084,20230415,10,1791,Natural Gas,kWh,1427.884
73085,ENG-073085,20220511,52,708,Diesel,kWh,7147.789
73086,ENG-073086,20230823,50,885,Natural Gas,kWh,3761.193
73087,ENG-073087,20230805,20,883,Electricity,kWh,1185.162
73088,ENG-073088,20230306,70,1972,Natural Gas,kWh,713.275
73089,ENG-073089,20190112,70,647,Electricity,kWh,7722.591
73090,ENG-073090,20231205,30,958,Natural Gas,kWh,1437.484
73091,ENG-073091,20231229,14,1013,Diesel,kWh,3182.159
73092,ENG-073092,20230726,72,943,Electricity,kWh,5043.313
73093,ENG-073093,20231008,14,354,Natural Gas,kWh,4427.025
73094,ENG-073094,20230227,10,932,Diesel,kWh,4898.858
73095,ENG-073095,20210411,47,820,Electricity,kWh,1717.15
73096,ENG-073096,20251008,31,974,Electricity,kWh,6419.418
73097,ENG-073097,20190326,4,1443,Diesel,kWh,9014.97
73098,ENG-073098,20220312,38,1452,Electricity,kWh,523.441
73099,ENG-073099,20230130,51,986,Natural Gas,kWh,1387.273
73100,ENG-073100,20210703,7,70,Electricity,kWh,7969.72
73101,ENG-073101,20230523,29,815,Diesel,kWh,6496.318
73102,ENG-073102,20240609,97,1916,Electricity,kWh,4286.543
73103,ENG-073103,20231110,55,377,Natural Gas,kWh,5111.338
73104,ENG-073104,20210521,54,1235,Electricity,kWh,264.439
73105,ENG-073105,20231005,89,1306,Natural Gas,kWh,9207.572
73106,ENG-073106,20240307,25,1040,Diesel,kWh,6314.878
73107,ENG-073107,20210705,16,18,Diesel,kWh,1964.006
73108,ENG-073108,20190303,58,830,Electricity,kWh,1646.678
73109,ENG-073109,20211012,15,952,Electricity,kWh,2626.212
73110,ENG-073110,20231229,75,852,Diesel,kWh,7054.89
73111,ENG-073111,20201019,78,403,Natural Gas,kWh,1206.601
73112,ENG-073112,20250603,22,1947,Natural Gas,kWh,7140.207
73113,ENG-073113,20230614,60,930,Diesel,kWh,9100.211
73114,ENG-073114,20210523,81,877,Natural Gas,kWh,9139.863
73115,ENG-073115,20250515,38,608,Electricity,kWh,3847.465
73116,ENG-073116,20211104,2,1980,Electricity,kWh,5039.756
73117,ENG-073117,20220216,51,1814,Electricity,kWh,8889.321
73118,ENG-073118,20191101,65,1741,Diesel,kWh,8606.722
73119,ENG-073119,20230622,4,507,Natural Gas,kWh,3528.218
73120,ENG-073120,20220406,71,916,Diesel,kWh,554.94
73121,ENG-073121,20240126,98,1656,Electricity,kWh,4580.592
73122,ENG-073122,20251208,22,157,Diesel,kWh,7977.289
73123,ENG-073123,20220926,58,343,Diesel,kWh,4746.694
73124,ENG-073124,20230521,20,1933,Natural Gas,kWh,7416.386
73125,ENG-073125,20240819,76,79,Electricity,kWh,5913.817
73126,ENG-073126,20220707,63,88,Natural Gas,kWh,4996.187
73127,ENG-073127,20190605,59,1624,Diesel,kWh,8150.103
73128,ENG-073128,20230918,28,709,Diesel,kWh,7027.769
73129,ENG-073129,20190929,96,1833,Electricity,kWh,8543.973
73130,ENG-073130,20221005,99,1985,Electricity,kWh,6953.401
73131,ENG-073131,20231102,27,1868,Electricity,kWh,4904.746
73132,ENG-073132,20200417,20,888,Diesel,kWh,7259.52
73133,ENG-073133,20210322,43,328,Diesel,kWh,959.416
73134,ENG-073134,20231120,43,1693,Electricity,kWh,5507.767
73135,ENG-073135,20210712,19,975,Natural Gas,kWh,3139.134
73136,ENG-073136,20200823,93,606,Electricity,kWh,5980.282
73137,ENG-073137,20250624,90,15,Natural Gas,kWh,5396.687
73138,ENG-073138,20241007,15,201,Electricity,kWh,4927.037
73139,ENG-073139,20240728,77,2000,Natural Gas,kWh,695.05
73140,ENG-073140,20250617,13,658,Diesel,kWh,6249.97
73141,ENG-073141,20220928,15,1585,Diesel,kWh,5924.518
73142,ENG-073142,20190221,55,1622,Electricity,kWh,9188.435
73143,ENG-073143,20240807,82,762,Natural Gas,kWh,3682.783
73144,ENG-073144,20240127,5,1992,Diesel,kWh,820.872
73145,ENG-073145,20251229,29,827,Diesel,kWh,7574.177
73146,ENG-073146,20191025,96,214,Electricity,kWh,2589.332
73147,ENG-073147,20191105,86,1671,Natural Gas,kWh,4653.764
73148,ENG-073148,20220225,80,1186,Electricity,kWh,3330.259
73149,ENG-073149,20221122,95,216,Diesel,kWh,3358.958
73150,ENG-073150,20201217,76,866,Natural Gas,kWh,1654.28
73151,ENG-073151,20230704,43,13,Electricity,kWh,117.296
73152,ENG-073152,20230528,28,1023,Electricity,kWh,9524.229
73153,ENG-073153,20241020,4,495,Diesel,kWh,4434.618
73154,ENG-073154,20200907,65,119,Electricity,kWh,9056.776
73155,ENG-073155,20240415,14,1297,Electricity,kWh,4236.423
73156,ENG-073156,20250710,41,636,Diesel,kWh,2452.009
73157,ENG-073157,20230703,5,71,Natural Gas,kWh,1787.25
73158,ENG-073158,20220315,21,1801,Electricity,kWh,3030.618
73159,ENG-073159,20231105,24,854,Natural Gas,kWh,2914.78
73160,ENG-073160,20201010,46,525,Diesel,kWh,430.645
73161,ENG-073161,20250305,19,376,Electricity,kWh,6681.917
73162,ENG-073162,20250202,65,909,Electricity,kWh,7493.4
73163,ENG-073163,20230921,2,1081,Diesel,kWh,8704.49
73164,ENG-073164,20191125,93,889,Electricity,kWh,9230.355
73165,ENG-073165,20250708,94,619,Natural Gas,kWh,8776.971
73166,ENG-073166,20200606,41,1708,Electricity,kWh,3827.413
73167,ENG-073167,20220722,92,1301,Diesel,kWh,3585.438
73168,ENG-073168,20200731,66,1615,Natural Gas,kWh,7145.787
73169,ENG-073169,20210708,87,100,Electricity,kWh,9678.225
73170,ENG-073170,20250618,71,544,Electricity,kWh,9761.058
73171,ENG-073171,20191202,2,913,Electricity,kWh,4480.076
73172,ENG-073172,20190822,22,1917,Electricity,kWh,7653.293
73173,ENG-073173,20230420,93,998,Electricity,kWh,3945.279
73174,ENG-073174,20231001,18,1552,Electricity,kWh,8861.907
73175,ENG-073175,20250308,13,738,Electricity,kWh,5000.798
73176,ENG-073176,20200712,89,1653,Natural Gas,kWh,858.56
73177,ENG-073177,20190531,2,294,Natural Gas,kWh,7880.544
73178,ENG-073178,20251005,31,1140,Diesel,kWh,5130.089
73179,ENG-073179,20210901,46,881,Diesel,kWh,8977.353
73180,ENG-073180,20230305,30,1938,Diesel,kWh,7605.784
73181,ENG-073181,20220818,36,225,Diesel,kWh,6450.634
73182,ENG-073182,20211226,82,614,Diesel,kWh,9208.589
73183,ENG-073183,20190911,37,416,Electricity,kWh,2449.142
73184,ENG-073184,20190324,91,78,Natural Gas,kWh,2545.284
73185,ENG-073185,20240330,53,1122,Diesel,kWh,2848.543
73186,ENG-073186,20230811,70,1958,Natural Gas,kWh,4653.689
73187,ENG-073187,20210112,95,1872,Electricity,kWh,6290.149
73188,ENG-073188,20230414,29,1386,Natural Gas,kWh,8956.69
73189,ENG-073189,20230210,5,688,Diesel,kWh,4084.829
73190,ENG-073190,20211206,68,1160,Diesel,kWh,2957.035
73191,ENG-073191,20250217,72,823,Electricity,kWh,9929.954
73192,ENG-073192,20210707,13,812,Diesel,kWh,977.832
73193,ENG-073193,20191007,21,1801,Electricity,kWh,8417.656
73194,ENG-073194,20250919,81,1886,Diesel,kWh,7433.239
73195,ENG-073195,20250927,87,1422,Natural Gas,kWh,7307.408
73196,ENG-073196,20250726,67,1668,Natural Gas,kWh,2602.566
73197,ENG-073197,20210201,77,1165,Electricity,kWh,7775.798
73198,ENG-073198,20240313,65,798,Diesel,kWh,955.322
73199,ENG-073199,20221104,55,1745,Diesel,kWh,5187.775
73200,ENG-073200,20221201,72,1378,Natural Gas,kWh,7138.241
73201,ENG-073201,20210814,60,2,Electricity,kWh,9813.225
73202,ENG-073202,20190903,39,1869,Electricity,kWh,5832.015
73203,ENG-073203,20191113,75,1540,Electricity,kWh,4064.196
73204,ENG-073204,20251019,88,615,Diesel,kWh,5312.308
73205,ENG-073205,20241001,94,1948,Electricity,kWh,457.196
73206,ENG-073206,20231024,1,954,Electricity,kWh,1494.651
73207,ENG-073207,20210101,61,1757,Electricity,kWh,3077.896
73208,ENG-073208,20230203,80,1089,Natural Gas,kWh,6925.588
73209,ENG-073209,20210224,99,406,Natural Gas,kWh,5555.425
73210,ENG-073210,20221107,15,1970,Natural Gas,kWh,1135.766
73211,ENG-073211,20221231,31,836,Electricity,kWh,3397.679
73212,ENG-073212,20200617,56,326,Electricity,kWh,7305.591
73213,ENG-073213,20220810,100,497,Diesel,kWh,2066.6
73214,ENG-073214,20190613,36,1683,Natural Gas,kWh,7254.424
73215,ENG-073215,20200113,15,1585,Electricity,kWh,5654.76
73216,ENG-073216,20190605,25,65,Diesel,kWh,2937.428
73217,ENG-073217,20190120,52,640,Natural Gas,kWh,5957.365
73218,ENG-073218,20231207,65,893,Electricity,kWh,6916.965
73219,ENG-073219,20211029,77,1982,Diesel,kWh,4355.386
73220,ENG-073220,20191208,68,1504,Diesel,kWh,6433.315
73221,ENG-073221,20190422,24,1210,Diesel,kWh,2866.851
73222,ENG-073222,20230724,73,757,Diesel,kWh,5117.511
73223,ENG-073223,20201126,85,726,Electricity,kWh,1490.286
73224,ENG-073224,20211026,43,1690,Electricity,kWh,6383.707
73225,ENG-073225,20230715,47,598,Diesel,kWh,8663.448
73226,ENG-073226,20240721,97,1396,Electricity,kWh,6619.042
73227,ENG-073227,20240720,12,1047,Natural Gas,kWh,4741.579
73228,ENG-073228,20230804,43,1670,Diesel,kWh,3874.008
73229,ENG-073229,20250613,12,1505,Natural Gas,kWh,5720.434
73230,ENG-073230,20251003,71,808,Diesel,kWh,2028.773
73231,ENG-073231,20230811,44,1076,Diesel,kWh,1024.324
73232,ENG-073232,20190319,45,1638,Natural Gas,kWh,8030.74
73233,ENG-073233,20210901,10,1689,Natural Gas,kWh,2806.39
73234,ENG-073234,20250505,24,1320,Diesel,kWh,5905.398
73235,ENG-073235,20210211,46,1166,Natural Gas,kWh,5099.761
73236,ENG-073236,20210226,68,533,Electricity,kWh,3863.369
73237,ENG-073237,20211003,10,1997,Electricity,kWh,3666.0
73238,ENG-073238,20190830,14,354,Electricity,kWh,1695.935
73239,ENG-073239,20191029,47,1364,Natural Gas,kWh,5030.967
73240,ENG-073240,20200829,42,1260,Natural Gas,kWh,689.227
73241,ENG-073241,20200505,64,4,Natural Gas,kWh,5439.355
73242,ENG-073242,20210218,24,1542,Diesel,kWh,8258.427
73243,ENG-073243,20190902,80,831,Electricity,kWh,1056.505
73244,ENG-073244,20250119,84,1531,Electricity,kWh,255.531
73245,ENG-073245,20190908,40,806,Electricity,kWh,4066.705
73246,ENG-073246,20250713,36,1258,Diesel,kWh,4053.609
73247,ENG-073247,20230409,72,1317,Natural Gas,kWh,1960.937
73248,ENG-073248,20201028,68,671,Diesel,kWh,8812.127
73249,ENG-073249,20230331,5,688,Natural Gas,kWh,6042.247
73250,ENG-073250,20250428,81,419,Natural Gas,kWh,6145.795
73251,ENG-073251,20230720,26,1672,Natural Gas,kWh,6499.735
73252,ENG-073252,20210623,2,1267,Diesel,kWh,7230.322
73253,ENG-073253,20251126,72,1274,Natural Gas,kWh,3379.228
73254,ENG-073254,20250124,61,405,Diesel,kWh,4833.746
73255,ENG-073255,20250209,81,844,Natural Gas,kWh,9955.002
73256,ENG-073256,20230605,26,839,Diesel,kWh,8105.948
73257,ENG-073257,20201021,39,898,Diesel,kWh,7226.963
73258,ENG-073258,20190215,66,217,Electricity,kWh,3200.856
73259,ENG-073259,20250710,82,614,Electricity,kWh,6135.058
73260,ENG-073260,20200228,23,342,Diesel,kWh,9869.147
73261,ENG-073261,20200206,15,837,Diesel,kWh,1449.46
73262,ENG-073262,20221120,39,674,Natural Gas,kWh,834.299
73263,ENG-073263,20230416,12,145,Natural Gas,kWh,2746.74
73264,ENG-073264,20190604,25,1040,Natural Gas,kWh,6210.816
73265,ENG-073265,20250114,30,861,Natural Gas,kWh,8329.331
73266,ENG-073266,20190928,33,1418,Electricity,kWh,2944.749
73267,ENG-073267,20221004,83,1647,Natural Gas,kWh,6495.594
73268,ENG-073268,20210823,1,284,Natural Gas,kWh,3631.589
73269,ENG-073269,20190526,93,590,Natural Gas,kWh,6851.686
73270,ENG-073270,20240908,67,1803,Electricity,kWh,7293.054
73271,ENG-073271,20210724,13,190,Diesel,kWh,5747.608
73272,ENG-073272,20220812,71,626,Electricity,kWh,3626.568
73273,ENG-073273,20200531,16,1324,Electricity,kWh,8867.103
73274,ENG-073274,20250808,44,1772,Natural Gas,kWh,4639.344
73275,ENG-073275,20220513,46,1227,Diesel,kWh,9540.756
73276,ENG-073276,20210901,27,694,Natural Gas,kWh,4809.886
73277,ENG-073277,20210516,80,1309,Diesel,kWh,7706.57
73278,ENG-073278,20240509,84,1184,Diesel,kWh,8359.473
73279,ENG-073279,20240716,45,860,Electricity,kWh,6337.096
73280,ENG-073280,20221116,57,1177,Natural Gas,kWh,4642.112
73281,ENG-073281,20250427,28,843,Electricity,kWh,7226.953
73282,ENG-073282,20251008,32,799,Natural Gas,kWh,3476.592
73283,ENG-073283,20231016,31,1020,Electricity,kWh,4519.522
73284,ENG-073284,20240514,1,1871,Diesel,kWh,4052.562
73285,ENG-073285,20220831,65,119,Electricity,kWh,990.311
73286,ENG-073286,20190729,13,1403,Natural Gas,kWh,2679.708
73287,ENG-073287,20240210,76,945,Diesel,kWh,3538.351
73288,ENG-073288,20240427,94,173,Diesel,kWh,2544.715
73289,ENG-073289,20211016,17,392,Electricity,kWh,6461.18
73290,ENG-073290,20210913,37,1459,Diesel,kWh,738.944
73291,ENG-073291,20210708,79,112,Natural Gas,kWh,3108.777
73292,ENG-073292,20190416,96,214,Natural Gas,kWh,8729.06
73293,ENG-073293,20200926,2,408,Diesel,kWh,4562.545
73294,ENG-073294,20190816,11,724,Diesel,kWh,4822.774
73295,ENG-073295,20200102,81,628,Natural Gas,kWh,2084.628
73296,ENG-073296,20210417,100,1049,Diesel,kWh,700.222
73297,ENG-073297,20200722,40,806,Natural Gas,kWh,7568.348
73298,ENG-073298,20200423,82,939,Diesel,kWh,851.188
73299,ENG-073299,20191003,82,785,Electricity,kWh,8318.11
73300,ENG-073300,20221227,74,1240,Electricity,kWh,5055.038
73301,ENG-073301,20201030,7,750,Electricity,kWh,2235.348
73302,ENG-073302,20191213,11,1401,Natural Gas,kWh,9549.129
73303,ENG-073303,20250212,1,686,Natural Gas,kWh,8702.273
73304,ENG-073304,20200510,5,1612,Diesel,kWh,5802.127
73305,ENG-073305,20220706,71,1133,Natural Gas,kWh,878.724
73306,ENG-073306,20240125,100,1049,Electricity,kWh,4265.1
73307,ENG-073307,20210215,73,965,Electricity,kWh,5465.276
73308,ENG-073308,20200226,6,1995,Natural Gas,kWh,6394.405
73309,ENG-073309,20251116,47,176,Diesel,kWh,5011.476
73310,ENG-073310,20190430,65,119,Diesel,kWh,7711.537
73311,ENG-073311,20200814,4,605,Diesel,kWh,9559.043
73312,ENG-073312,20240814,42,973,Natural Gas,kWh,8131.791
73313,ENG-073313,20231010,74,563,Diesel,kWh,8272.844
73314,ENG-073314,20250625,64,509,Natural Gas,kWh,5925.49
73315,ENG-073315,20200130,52,385,Diesel,kWh,1798.821
73316,ENG-073316,20210106,95,366,Diesel,kWh,4760.486
73317,ENG-073317,20250802,18,195,Natural Gas,kWh,9591.851
73318,ENG-073318,20220628,8,714,Diesel,kWh,8093.933
73319,ENG-073319,20191019,86,221,Diesel,kWh,5047.384
73320,ENG-073320,20210331,11,1736,Diesel,kWh,2359.389
73321,ENG-073321,20210405,52,997,Electricity,kWh,8768.848
73322,ENG-073322,20231106,11,1736,Diesel,kWh,9712.41
73323,ENG-073323,20200921,1,1108,Diesel,kWh,3925.038
73324,ENG-073324,20250726,5,452,Diesel,kWh,7175.85
73325,ENG-073325,20210306,11,607,Diesel,kWh,4921.966
73326,ENG-073326,20250921,97,1916,Natural Gas,kWh,5969.505
73327,ENG-073327,20240426,6,1566,Natural Gas,kWh,3198.059
73328,ENG-073328,20220430,40,1841,Natural Gas,kWh,4106.064
73329,ENG-073329,20240212,23,655,Natural Gas,kWh,7702.381
73330,ENG-073330,20250812,16,138,Electricity,kWh,3532.269
73331,ENG-073331,20240802,3,1083,Electricity,kWh,3111.931
73332,ENG-073332,20200502,87,476,Natural Gas,kWh,4225.895
73333,ENG-073333,20241213,51,1771,Natural Gas,kWh,848.434
73334,ENG-073334,20220226,21,996,Electricity,kWh,4547.451
73335,ENG-073335,20250823,4,1016,Diesel,kWh,9747.529
73336,ENG-073336,20190107,2,1980,Natural Gas,kWh,4194.656
73337,ENG-073337,20250527,10,396,Natural Gas,kWh,8674.076
73338,ENG-073338,20250119,95,1832,Diesel,kWh,2064.543
73339,ENG-073339,20200102,63,158,Electricity,kWh,4121.693
73340,ENG-073340,20220429,68,75,Diesel,kWh,3426.185
73341,ENG-073341,20221227,80,1089,Natural Gas,kWh,2596.461
73342,ENG-073342,20210220,53,1623,Diesel,kWh,3335.336
73343,ENG-073343,20240213,64,710,Diesel,kWh,7648.217
73344,ENG-073344,20191025,1,351,Natural Gas,kWh,5721.984
73345,ENG-073345,20220607,27,1703,Natural Gas,kWh,7475.338
73346,ENG-073346,20231110,6,102,Diesel,kWh,9869.121
73347,ENG-073347,20230425,84,19,Natural Gas,kWh,5224.16
73348,ENG-073348,20240210,82,295,Electricity,kWh,779.941
73349,ENG-073349,20220816,53,766,Diesel,kWh,1716.718
73350,ENG-073350,20220113,42,905,Diesel,kWh,1289.087
73351,ENG-073351,20231120,74,447,Diesel,kWh,5235.121
73352,ENG-073352,20230406,79,1681,Electricity,kWh,7059.33
73353,ENG-073353,20230722,29,97,Diesel,kWh,8543.037
73354,ENG-073354,20201114,66,848,Diesel,kWh,8421.588
73355,ENG-073355,20241009,6,353,Diesel,kWh,2944.897
73356,ENG-073356,20250103,68,1160,Natural Gas,kWh,3579.934
73357,ENG-073357,20211026,97,387,Diesel,kWh,2421.114
73358,ENG-073358,20251015,59,449,Diesel,kWh,4047.961
73359,ENG-073359,20221222,87,536,Diesel,kWh,6963.109
73360,ENG-073360,20200620,25,65,Diesel,kWh,9704.185
73361,ENG-073361,20220527,96,1154,Natural Gas,kWh,5078.906
73362,ENG-073362,20190103,43,1283,Diesel,kWh,8781.079
73363,ENG-073363,20250424,71,665,Diesel,kWh,4126.856
73364,ENG-073364,20230909,49,1137,Natural Gas,kWh,7038.855
73365,ENG-073365,20220612,30,923,Natural Gas,kWh,6989.24
73366,ENG-073366,20240812,11,1099,Natural Gas,kWh,189.305
73367,ENG-073367,20240907,90,1893,Diesel,kWh,8027.382
73368,ENG-073368,20250808,51,589,Diesel,kWh,238.108
73369,ENG-073369,20240603,55,1789,Diesel,kWh,201.858
73370,ENG-073370,20190906,10,1377,Diesel,kWh,5593.24
73371,ENG-073371,20210926,88,512,Natural Gas,kWh,2278.816
73372,ENG-073372,20210225,3,1591,Electricity,kWh,5746.041
73373,ENG-073373,20210930,9,1429,Electricity,kWh,4113.289
73374,ENG-073374,20240709,78,1571,Diesel,kWh,1603.605
73375,ENG-073375,20230620,81,877,Diesel,kWh,6911.476
73376,ENG-073376,20201001,9,1966,Electricity,kWh,4600.889
73377,ENG-073377,20250719,81,891,Diesel,kWh,3369.28
73378,ENG-073378,20200406,86,68,Diesel,kWh,2864.975
73379,ENG-073379,20210717,81,1886,Natural Gas,kWh,6431.344
73380,ENG-073380,20200418,26,1564,Electricity,kWh,2296.513
73381,ENG-073381,20211102,32,1322,Natural Gas,kWh,4070.212
73382,ENG-073382,20190302,91,725,Diesel,kWh,3294.493
73383,ENG-073383,20250117,89,1744,Diesel,kWh,9707.472
73384,ENG-073384,20200516,74,556,Diesel,kWh,4622.683
73385,ENG-073385,20211128,81,1541,Diesel,kWh,1703.549
73386,ENG-073386,20210909,100,407,Electricity,kWh,6985.768
73387,ENG-073387,20230922,12,1660,Natural Gas,kWh,4110.91
73388,ENG-073388,20220808,59,1821,Diesel,kWh,7508.966
73389,ENG-073389,20250919,1,1512,Diesel,kWh,7452.986
73390,ENG-073390,20220730,93,592,Diesel,kWh,4446.017
73391,ENG-073391,20190924,89,90,Electricity,kWh,5350.539
73392,ENG-073392,20251228,40,45,Diesel,kWh,6769.382
73393,ENG-073393,20240724,51,980,Natural Gas,kWh,1079.462
73394,ENG-073394,20230322,100,407,Natural Gas,kWh,7235.416
73395,ENG-073395,20230920,67,1621,Diesel,kWh,7357.222
73396,ENG-073396,20230409,42,380,Natural Gas,kWh,4408.574
73397,ENG-073397,20240910,5,331,Electricity,kWh,5505.673
73398,ENG-073398,20220710,6,906,Diesel,kWh,6092.658
73399,ENG-073399,20220505,70,1616,Natural Gas,kWh,7023.801
73400,ENG-073400,20230107,75,1892,Electricity,kWh,2690.519
73401,ENG-073401,20200525,59,1506,Electricity,kWh,3448.888
73402,ENG-073402,20200327,16,35,Diesel,kWh,8845.216
73403,ENG-073403,20220118,11,724,Diesel,kWh,1871.383
73404,ENG-073404,20230125,88,493,Electricity,kWh,907.102
73405,ENG-073405,20190611,21,649,Diesel,kWh,3266.152
73406,ENG-073406,20240204,47,1910,Electricity,kWh,5429.286
73407,ENG-073407,20250413,63,136,Electricity,kWh,1915.508
73408,ENG-073408,20230508,36,1095,Electricity,kWh,5630.907
73409,ENG-073409,20230217,1,1871,Diesel,kWh,1707.897
73410,ENG-073410,20210601,16,202,Electricity,kWh,5144.094
73411,ENG-073411,20250309,59,428,Electricity,kWh,2265.016
73412,ENG-073412,20240505,61,1757,Diesel,kWh,4694.6
73413,ENG-073413,20201115,12,917,Electricity,kWh,3705.928
73414,ENG-073414,20250820,74,810,Electricity,kWh,394.186
73415,ENG-073415,20190701,54,717,Natural Gas,kWh,1361.008
73416,ENG-073416,20230115,82,1619,Natural Gas,kWh,9340.491
73417,ENG-073417,20210908,94,173,Natural Gas,kWh,3081.247
73418,ENG-073418,20210607,51,870,Electricity,kWh,3057.939
73419,ENG-073419,20241123,14,465,Diesel,kWh,9561.659
73420,ENG-073420,20241117,73,1702,Diesel,kWh,6837.58
73421,ENG-073421,20190927,88,1848,Natural Gas,kWh,6607.785
73422,ENG-073422,20250423,10,1733,Natural Gas,kWh,1017.517
73423,ENG-073423,20240218,29,281,Diesel,kWh,743.799
73424,ENG-073424,20240112,39,657,Natural Gas,kWh,8816.134
73425,ENG-073425,20230714,86,1247,Natural Gas,kWh,3880.927
73426,ENG-073426,20190109,25,65,Diesel,kWh,5045.444
73427,ENG-073427,20250210,96,1696,Natural Gas,kWh,2409.362
73428,ENG-073428,20190125,20,802,Electricity,kWh,4107.412
73429,ENG-073429,20240918,37,864,Electricity,kWh,5596.647
73430,ENG-073430,20190323,65,741,Electricity,kWh,8469.164
73431,ENG-073431,20211227,67,935,Diesel,kWh,5416.998
73432,ENG-073432,20220919,71,487,Electricity,kWh,411.688
73433,ENG-073433,20230522,97,1393,Diesel,kWh,3033.204
73434,ENG-073434,20231017,99,880,Diesel,kWh,6444.223
73435,ENG-073435,20250205,68,1113,Diesel,kWh,4304.933
73436,ENG-073436,20230923,93,1409,Natural Gas,kWh,4585.59
73437,ENG-073437,20250804,29,106,Natural Gas,kWh,4210.405
73438,ENG-073438,20251127,43,1437,Diesel,kWh,8673.788
73439,ENG-073439,20190519,99,1372,Natural Gas,kWh,7248.251
73440,ENG-073440,20200816,64,1497,Natural Gas,kWh,1352.785
73441,ENG-073441,20220507,1,462,Natural Gas,kWh,3255.639
73442,ENG-073442,20220411,95,1832,Diesel,kWh,1141.841
73443,ENG-073443,20240828,91,968,Natural Gas,kWh,2223.744
73444,ENG-073444,20220922,20,1933,Diesel,kWh,7621.491
73445,ENG-073445,20250216,84,1414,Diesel,kWh,6881.935
73446,ENG-073446,20210314,38,608,Electricity,kWh,2520.54
73447,ENG-073447,20220927,5,1145,Natural Gas,kWh,3696.164
73448,ENG-073448,20210319,41,1494,Diesel,kWh,6471.263
73449,ENG-073449,20231011,78,358,Diesel,kWh,9130.979
73450,ENG-073450,20211011,37,1609,Electricity,kWh,5222.844
73451,ENG-073451,20240322,54,1802,Diesel,kWh,720.651
73452,ENG-073452,20190119,52,1913,Diesel,kWh,6874.539
73453,ENG-073453,20241128,15,121,Diesel,kWh,730.865
73454,ENG-073454,20190109,88,1228,Natural Gas,kWh,364.243
73455,ENG-073455,20240930,78,384,Diesel,kWh,8708.673
73456,ENG-073456,20220413,72,1485,Diesel,kWh,8413.23
73457,ENG-073457,20251104,78,282,Diesel,kWh,7083.591
73458,ENG-073458,20240225,65,480,Natural Gas,kWh,4822.231
73459,ENG-073459,20210807,28,1335,Electricity,kWh,8108.384
73460,ENG-073460,20190323,50,914,Diesel,kWh,3046.769
73461,ENG-073461,20221101,44,303,Natural Gas,kWh,6073.83
73462,ENG-073462,20250203,79,1466,Natural Gas,kWh,9579.29
73463,ENG-073463,20201019,47,1363,Natural Gas,kWh,1010.275
73464,ENG-073464,20251230,2,275,Diesel,kWh,3141.329
73465,ENG-073465,20251231,14,1192,Electricity,kWh,3609.056
73466,ENG-073466,20241111,79,1431,Natural Gas,kWh,7981.393
73467,ENG-073467,20250921,49,424,Electricity,kWh,1211.031
73468,ENG-073468,20230406,22,1947,Natural Gas,kWh,4818.333
73469,ENG-073469,20220725,94,1220,Diesel,kWh,9731.835
73470,ENG-073470,20250806,63,314,Diesel,kWh,9822.456
73471,ENG-073471,20230908,51,776,Electricity,kWh,9179.414
73472,ENG-073472,20220528,40,1841,Diesel,kWh,8599.175
73473,ENG-073473,20230716,71,1133,Natural Gas,kWh,980.199
73474,ENG-073474,20200829,29,1472,Natural Gas,kWh,4782.569
73475,ENG-073475,20220512,46,1438,Natural Gas,kWh,8819.26
73476,ENG-073476,20230807,95,1976,Electricity,kWh,7639.013
73477,ENG-073477,20201222,30,1285,Natural Gas,kWh,8531.937
73478,ENG-073478,20220731,38,814,Natural Gas,kWh,8637.07
73479,ENG-073479,20210217,82,787,Diesel,kWh,4784.23
73480,ENG-073480,20250703,63,1797,Diesel,kWh,4974.184
73481,ENG-073481,20210514,93,1601,Diesel,kWh,7067.872
73482,ENG-073482,20190123,28,51,Natural Gas,kWh,2649.407
73483,ENG-073483,20211218,94,619,Diesel,kWh,4325.689
73484,ENG-073484,20220930,22,1901,Natural Gas,kWh,411.329
73485,ENG-073485,20230813,73,279,Electricity,kWh,8057.854
73486,ENG-073486,20210804,70,313,Electricity,kWh,1564.463
73487,ENG-073487,20240508,61,42,Natural Gas,kWh,1618.004
73488,ENG-073488,20200927,38,1155,Natural Gas,kWh,6436.513
73489,ENG-073489,20220310,76,1359,Diesel,kWh,7407.448
73490,ENG-073490,20210819,24,774,Natural Gas,kWh,6633.551
73491,ENG-073491,20200828,42,1839,Diesel,kWh,2137.959
73492,ENG-073492,20240412,31,131,Electricity,kWh,3802.619
73493,ENG-073493,20231204,75,49,Diesel,kWh,5314.922
73494,ENG-073494,20230731,27,679,Diesel,kWh,1761.629
73495,ENG-073495,20221212,43,521,Diesel,kWh,724.663
73496,ENG-073496,20200214,79,761,Natural Gas,kWh,3015.656
73497,ENG-073497,20210930,13,812,Diesel,kWh,3465.082
73498,ENG-073498,20251213,22,359,Diesel,kWh,5307.692
73499,ENG-073499,20211021,97,693,Diesel,kWh,7478.618
