product_key,product_id,supplier_key,product_name,category,subcategory,unit_of_measure,unit_cost,unit_price,status
3878,PROD-003878,862,Atlas Product 3878,Packaging,Premium,Each,21.14,33.44,Active
3879,PROD-003879,422,Atlas Product 3879,Electronics,Specialty,Kg,376.52,883.94,Active
3880,PROD-003880,985,Atlas Product 3880,Components,Specialty,Liter,104.64,203.32,Active
3881,PROD-003881,732,Atlas Product 3881,Packaging,Premium,Kg,430.19,989.93,Active
3882,PROD-003882,476,Atlas Product 3882,Raw Materials,Specialty,Liter,240.4,499.97,Active
3883,PROD-003883,808,Atlas Product 3883,Raw Materials,Premium,Each,176.27,371.68,Active
3884,PROD-003884,953,Atlas Product 3884,Industrial Equipment,Specialty,Each,74.4,94.05,Active
3885,PROD-003885,411,Atlas Product 3885,Raw Materials,Specialty,Liter,176.04,395.39,Active
3886,PROD-003886,974,Atlas Product 3886,Packaging,Specialty,Liter,441.29,911.28,Active
3887,PROD-003887,870,Atlas Product 3887,Raw Materials,Specialty,Liter,205.57,428.91,Active
3888,PROD-003888,304,Atlas Product 3888,Packaging,Specialty,Liter,90.18,197.12,Active
3889,PROD-003889,451,Atlas Product 3889,Packaging,Premium,Kg,475.01,1171.88,Active
3890,PROD-003890,492,Atlas Product 3890,Electronics,Standard,Meter,109.2,226.33,Inactive
3891,PROD-003891,409,Atlas Product 3891,Packaging,Standard,Liter,334.72,789.43,Active
3892,PROD-003892,219,Atlas Product 3892,Packaging,Premium,Meter,207.16,356.72,Active
3893,PROD-003893,877,Atlas Product 3893,Packaging,Standard,Kg,95.89,150.55,Active
3894,PROD-003894,906,Atlas Product 3894,Packaging,Specialty,Each,145.38,282.52,Active
3895,PROD-003895,743,Atlas Product 3895,Components,Premium,Meter,292.93,428.07,Active
3896,PROD-003896,772,Atlas Product 3896,Raw Materials,Specialty,Kg,430.96,805.11,Active
3897,PROD-003897,520,Atlas Product 3897,Components,Standard,Each,318.25,399.43,Active
3898,PROD-003898,447,Atlas Product 3898,Electronics,Specialty,Kg,195.02,442.38,Inactive
3899,PROD-003899,44,Atlas Product 3899,Raw Materials,Premium,Each,400.16,846.68,Active
3900,PROD-003900,851,Atlas Product 3900,Electronics,Standard,Liter,32.99,42.69,Active
3901,PROD-003901,892,Atlas Product 3901,Industrial Equipment,Standard,Liter,202.67,360.88,Active
3902,PROD-003902,650,Atlas Product 3902,Raw Materials,Specialty,Meter,394.51,959.32,Active
3903,PROD-003903,571,Atlas Product 3903,Industrial Equipment,Standard,Kg,480.22,1085.89,Active
3904,PROD-003904,72,Atlas Product 3904,Electronics,Standard,Each,479.66,752.73,Inactive
3905,PROD-003905,375,Atlas Product 3905,Electronics,Unknown,Each,163.93,319.37,Active
3906,PROD-003906,428,Atlas Product 3906,Electronics,Premium,Meter,319.09,720.28,Active
3907,PROD-003907,321,Atlas Product 3907,Industrial Equipment,Premium,Kg,297.37,496.08,Active
3908,PROD-003908,353,Atlas Product 3908,Raw Materials,Premium,Each,65.59,163.78,Active
3909,PROD-003909,729,Atlas Product 3909,Components,Specialty,Meter,101.47,235.53,Active
3910,PROD-003910,295,Atlas Product 3910,Industrial Equipment,Specialty,Liter,496.43,870.21,Active
3911,PROD-003911,460,Atlas Product 3911,Packaging,Specialty,Liter,204.38,426.63,Active
3912,PROD-003912,746,Atlas Product 3912,Electronics,Standard,Kg,246.61,585.13,Active
3913,PROD-003913,603,Atlas Product 3913,Electronics,Premium,Liter,444.98,870.35,Active
3914,PROD-003914,890,Atlas Product 3914,Components,Premium,Meter,359.57,866.22,Inactive
3915,PROD-003915,93,Atlas Product 3915,Electronics,Specialty,Each,430.87,1064.74,Active
3916,PROD-003916,455,Atlas Product 3916,Raw Materials,Standard,Each,143.68,254.86,Active
3917,PROD-003917,735,Atlas Product 3917,Packaging,Specialty,Each,134.73,282.42,Active
3918,PROD-003918,603,Atlas Product 3918,Raw Materials,Standard,Each,410.02,647.31,Active
3919,PROD-003919,23,Atlas Product 3919,Packaging,Standard,Kg,463.5,741.53,Active
3920,PROD-003920,44,Atlas Product 3920,Raw Materials,Standard,Kg,342.11,659.97,Active
3921,PROD-003921,420,Atlas Product 3921,Industrial Equipment,Specialty,Each,163.31,355.08,Active
3922,PROD-003922,109,Atlas Product 3922,Electronics,Specialty,Kg,205.06,432.89,Active
3923,PROD-003923,369,Atlas Product 3923,Packaging,Premium,Liter,251.51,441.99,Active
3924,PROD-003924,534,Atlas Product 3924,Raw Materials,Standard,Meter,327.66,460.9,Active
3925,PROD-003925,149,Atlas Product 3925,Components,Premium,Liter,153.72,380.0,Inactive
3926,PROD-003926,428,Atlas Product 3926,Electronics,Premium,Liter,158.95,229.38,Active
3927,PROD-003927,860,Atlas Product 3927,Components,Specialty,Liter,486.82,818.58,Active
3928,PROD-003928,297,Atlas Product 3928,Packaging,Specialty,Meter,379.57,772.19,Active
3929,PROD-003929,741,Atlas Product 3929,Packaging,Specialty,Meter,227.1,300.27,Active
3930,PROD-003930,669,Atlas Product 3930,Packaging,Standard,Each,217.73,383.54,Active
3931,PROD-003931,810,Atlas Product 3931,Raw Materials,Standard,Liter,31.42,61.71,Active
3932,PROD-003932,107,Atlas Product 3932,Packaging,Premium,Meter,494.07,834.52,Active
3933,PROD-003933,66,Atlas Product 3933,Raw Materials,Standard,Each,246.54,568.81,Active
3934,PROD-003934,836,Atlas Product 3934,Industrial Equipment,Premium,Meter,245.48,378.26,Active
3935,PROD-003935,861,Atlas Product 3935,Packaging,Premium,Liter,104.9,259.39,Active
3936,PROD-003936,916,Atlas Product 3936,Packaging,Specialty,Each,312.31,492.42,Active
3937,PROD-003937,300,Atlas Product 3937,Raw Materials,Premium,Each,498.33,1031.45,Active
3938,PROD-003938,492,Atlas Product 3938,Industrial Equipment,Standard,Meter,334.04,596.03,Active
3939,PROD-003939,887,Atlas Product 3939,Electronics,Premium,Each,480.92,1164.27,Inactive
3940,PROD-003940,595,Atlas Product 3940,Components,Standard,Meter,406.69,827.57,Inactive
3941,PROD-003941,335,Atlas Product 3941,Packaging,Specialty,Liter,489.04,959.09,Active
3942,PROD-003942,641,Atlas Product 3942,Components,Specialty,Meter,67.73,159.49,Active
3943,PROD-003943,459,Atlas Product 3943,Industrial Equipment,Standard,Kg,222.96,440.3,Inactive
3944,PROD-003944,925,Atlas Product 3944,Electronics,Specialty,Each,419.37,830.56,Active
3945,PROD-003945,7,Atlas Product 3945,Packaging,Premium,Meter,117.85,190.5,Active
3946,PROD-003946,197,Atlas Product 3946,Packaging,Standard,Each,306.47,403.54,Active
3947,PROD-003947,653,Atlas Product 3947,Components,Standard,Kg,102.5,241.36,Active
3948,PROD-003948,334,Atlas Product 3948,Raw Materials,Standard,Liter,249.71,320.87,Active
3949,PROD-003949,940,Atlas Product 3949,Raw Materials,Specialty,Kg,258.3,620.3,Active
3950,PROD-003950,783,Atlas Product 3950,Packaging,Premium,Each,137.61,309.88,Active
3951,PROD-003951,81,Atlas Product 3951,Electronics,Standard,Liter,331.74,528.0,Active
3952,PROD-003952,268,Atlas Product 3952,Packaging,Specialty,Liter,33.11,45.1,Active
3953,PROD-003953,181,Atlas Product 3953,Industrial Equipment,Premium,Liter,349.44,860.93,Inactive
3954,PROD-003954,887,Atlas Product 3954,Packaging,Specialty,Liter,266.39,657.31,Active
3955,PROD-003955,936,Atlas Product 3955,Electronics,Specialty,Each,79.67,128.05,Active
3956,PROD-003956,971,Atlas Product 3956,Electronics,Specialty,Each,113.08,262.86,Active
3957,PROD-003957,248,Atlas Product 3957,Industrial Equipment,Premium,Each,68.13,134.63,Active
3958,PROD-003958,828,Atlas Product 3958,Electronics,Standard,Kg,433.5,743.29,Active
3959,PROD-003959,321,Atlas Product 3959,Packaging,Premium,Each,415.97,759.81,Active
3960,PROD-003960,862,Atlas Product 3960,Electronics,Standard,Each,333.57,553.07,Active
3961,PROD-003961,588,Atlas Product 3961,Industrial Equipment,Standard,Liter,333.08,465.24,Active
3962,PROD-003962,899,Atlas Product 3962,Electronics,Premium,Kg,440.34,885.81,Active
3963,PROD-003963,659,Atlas Product 3963,Packaging,Premium,Each,282.51,680.75,Active
3964,PROD-003964,597,Atlas Product 3964,Industrial Equipment,Specialty,Each,18.07,34.77,Active
3965,PROD-003965,165,Atlas Product 3965,Components,Premium,Liter,424.61,893.65,Active
3966,PROD-003966,425,Atlas Product 3966,Industrial Equipment,Premium,Kg,85.59,146.77,Active
3967,PROD-003967,522,Atlas Product 3967,Raw Materials,Premium,Meter,82.61,157.19,Active
3968,PROD-003968,183,Atlas Product 3968,Industrial Equipment,Specialty,Meter,433.29,788.07,Active
3969,PROD-003969,217,Atlas Product 3969,Components,Premium,Kg,477.56,777.79,Active
3970,PROD-003970,741,Atlas Product 3970,Electronics,Specialty,Liter,55.96,118.46,Active
3971,PROD-003971,441,Atlas Product 3971,Electronics,Premium,Liter,122.21,169.88,Inactive
3972,PROD-003972,808,Atlas Product 3972,Components,Standard,Meter,385.52,500.34,Active
3973,PROD-003973,4,Atlas Product 3973,Electronics,Premium,Kg,312.96,775.69,Active
3974,PROD-003974,221,Atlas Product 3974,Packaging,Premium,Each,312.66,750.58,Active
3975,PROD-003975,913,Atlas Product 3975,Electronics,Premium,Kg,100.65,127.63,Active
3976,PROD-003976,366,Atlas Product 3976,Packaging,Specialty,Kg,34.86,54.53,Active
3977,PROD-003977,894,Atlas Product 3977,Electronics,Standard,Liter,106.28,182.63,Active
3978,PROD-003978,355,Atlas Product 3978,Electronics,Specialty,Kg,114.6,275.88,Active
3979,PROD-003979,126,Atlas Product 3979,Components,Standard,Liter,433.06,755.47,Active
3980,PROD-003980,158,Atlas Product 3980,Packaging,Specialty,Meter,206.82,445.01,Active
3981,PROD-003981,862,Atlas Product 3981,Raw Materials,Standard,Meter,136.38,340.94,Active
3982,PROD-003982,478,Atlas Product 3982,Raw Materials,Specialty,Kg,493.7,1126.08,Active
3983,PROD-003983,19,Atlas Product 3983,Raw Materials,Premium,Each,303.89,679.17,Active
3984,PROD-003984,983,Atlas Product 3984,Components,Standard,Liter,300.55,622.8,Active
3985,PROD-003985,108,Atlas Product 3985,Components,Specialty,Meter,492.32,1027.08,Active
3986,PROD-003986,848,Atlas Product 3986,Packaging,Premium,Each,46.59,77.84,Active
3987,PROD-003987,463,Atlas Product 3987,Components,Standard,Meter,121.59,157.66,Active
3988,PROD-003988,85,Atlas Product 3988,Raw Materials,Specialty,Meter,179.01,260.99,Active
3989,PROD-003989,567,Atlas Product 3989,Industrial Equipment,Premium,Each,204.67,268.41,Active
3990,PROD-003990,403,Atlas Product 3990,Packaging,Premium,Each,39.84,65.2,Active
3991,PROD-003991,488,Atlas Product 3991,Industrial Equipment,Standard,Each,425.2,770.89,Active
3992,PROD-003992,910,Atlas Product 3992,Raw Materials,Standard,Each,400.0,807.12,Inactive
3993,PROD-003993,417,Atlas Product 3993,Components,Specialty,Liter,360.99,452.65,Active
3994,PROD-003994,109,Atlas Product 3994,Industrial Equipment,Standard,Meter,434.35,1067.44,Active
3995,PROD-003995,778,Atlas Product 3995,Packaging,Premium,Each,167.46,374.55,Active
3996,PROD-003996,9,Atlas Product 3996,Components,Standard,Meter,38.21,64.14,Active
3997,PROD-003997,909,Atlas Product 3997,Electronics,Standard,Kg,252.42,622.54,Active
3998,PROD-003998,669,Atlas Product 3998,Raw Materials,Specialty,Each,42.14,85.15,Active
3999,PROD-003999,75,Atlas Product 3999,Industrial Equipment,Specialty,Each,83.75,200.68,Active
4000,PROD-004000,734,Atlas Product 4000,Components,Standard,Kg,407.5,639.5,Active
4001,PROD-004001,693,Atlas Product 4001,Packaging,Specialty,Meter,71.85,139.25,Active
4002,PROD-004002,663,Atlas Product 4002,Industrial Equipment,Specialty,Kg,141.51,236.82,Active
4003,PROD-004003,668,Atlas Product 4003,Electronics,Standard,Meter,282.27,658.0,Active
4004,PROD-004004,758,Atlas Product 4004,Industrial Equipment,Standard,Each,438.53,768.51,Active
4005,PROD-004005,353,Atlas Product 4005,Electronics,Standard,Kg,450.29,881.66,Active
4006,PROD-004006,514,Atlas Product 4006,Components,Standard,Meter,491.67,712.65,Active
4007,PROD-004007,587,Atlas Product 4007,Electronics,Premium,Meter,39.07,85.63,Active
4008,PROD-004008,273,Atlas Product 4008,Electronics,Premium,Each,438.85,550.02,Inactive
4009,PROD-004009,318,Atlas Product 4009,Components,Premium,Each,200.21,500.31,Inactive
4010,PROD-004010,292,Atlas Product 4010,Packaging,Specialty,Each,53.08,89.29,Active
4011,PROD-004011,333,Atlas Product 4011,Electronics,Premium,Kg,82.79,104.13,Active
4012,PROD-004012,282,Atlas Product 4012,Industrial Equipment,Specialty,Kg,395.2,582.8,Active
4013,PROD-004013,724,Atlas Product 4013,Components,Specialty,Kg,275.9,527.32,Active
4014,PROD-004014,398,Atlas Product 4014,Electronics,Premium,Liter,260.7,634.91,Active
4015,PROD-004015,186,Atlas Product 4015,Electronics,Specialty,Meter,171.63,313.43,Active
4016,PROD-004016,225,Atlas Product 4016,Electronics,Standard,Liter,432.96,790.66,Active
4017,PROD-004017,455,Atlas Product 4017,Raw Materials,Premium,Meter,51.92,91.78,Active
4018,PROD-004018,330,Atlas Product 4018,Raw Materials,Specialty,Each,109.94,166.18,Active
4019,PROD-004019,959,Atlas Product 4019,Raw Materials,Specialty,Each,205.88,293.73,Active
4020,PROD-004020,338,Atlas Product 4020,Electronics,Specialty,Kg,371.95,747.89,Active
4021,PROD-004021,938,Atlas Product 4021,Packaging,Premium,Kg,376.55,799.67,Active
4022,PROD-004022,704,Atlas Product 4022,Electronics,Premium,Liter,112.31,248.55,Active
4023,PROD-004023,512,Atlas Product 4023,Industrial Equipment,Premium,Liter,21.77,46.75,Active
4024,PROD-004024,250,Atlas Product 4024,Raw Materials,Standard,Liter,162.77,208.82,Active
4025,PROD-004025,841,Atlas Product 4025,Industrial Equipment,Specialty,Each,151.11,279.84,Active
4026,PROD-004026,928,Atlas Product 4026,Packaging,Standard,Liter,345.46,802.01,Active
4027,PROD-004027,752,Atlas Product 4027,Raw Materials,Specialty,Each,152.88,207.26,Active
4028,PROD-004028,974,Atlas Product 4028,Electronics,Standard,Each,221.57,454.9,Active
4029,PROD-004029,356,Atlas Product 4029,Raw Materials,Specialty,Each,398.06,777.91,Active
4030,PROD-004030,860,Atlas Product 4030,Electronics,Premium,Kg,258.61,577.93,Active
4031,PROD-004031,790,Atlas Product 4031,Raw Materials,Specialty,Liter,247.36,444.69,Active
4032,PROD-004032,525,Atlas Product 4032,Raw Materials,Standard,Meter,32.33,69.93,Active
4033,PROD-004033,991,Atlas Product 4033,Raw Materials,Specialty,Each,307.48,384.74,Active
4034,PROD-004034,500,Atlas Product 4034,Industrial Equipment,Premium,Liter,122.58,213.55,Active
4035,PROD-004035,424,Atlas Product 4035,Electronics,Specialty,Meter,146.81,215.4,Active
4036,PROD-004036,317,Atlas Product 4036,Packaging,Premium,Kg,57.65,81.04,Active
4037,PROD-004037,411,Atlas Product 4037,Components,Standard,Kg,332.04,680.66,Active
4038,PROD-004038,569,Atlas Product 4038,Raw Materials,Premium,Liter,262.38,587.57,Active
4039,PROD-004039,910,Atlas Product 4039,Components,Standard,Each,361.89,856.42,Active
4040,PROD-004040,304,Atlas Product 4040,Raw Materials,Specialty,Liter,307.12,427.91,Active
4041,PROD-004041,618,Atlas Product 4041,Components,Specialty,Each,449.57,1055.75,Inactive
4042,PROD-004042,523,Atlas Product 4042,Raw Materials,Specialty,Kg,242.49,428.54,Active
4043,PROD-004043,39,Atlas Product 4043,Electronics,Standard,Each,321.35,542.15,Inactive
4044,PROD-004044,627,Atlas Product 4044,Industrial Equipment,Standard,Meter,443.56,604.67,Active
4045,PROD-004045,453,Atlas Product 4045,Components,Specialty,Meter,349.87,496.84,Active
4046,PROD-004046,880,Atlas Product 4046,Components,Specialty,Meter,237.26,515.68,Active
4047,PROD-004047,314,Atlas Product 4047,Industrial Equipment,Standard,Liter,478.29,829.01,Active
4048,PROD-004048,833,Atlas Product 4048,Packaging,Standard,Kg,436.69,593.44,Active
4049,PROD-004049,116,Atlas Product 4049,Packaging,Standard,Kg,288.14,418.26,Active
4050,PROD-004050,815,Atlas Product 4050,Industrial Equipment,Premium,Meter,496.77,839.75,Active
4051,PROD-004051,932,Atlas Product 4051,Components,Standard,Liter,279.43,389.81,Active
4052,PROD-004052,947,Atlas Product 4052,Packaging,Specialty,Meter,119.16,269.04,Active
4053,PROD-004053,110,Atlas Product 4053,Electronics,Premium,Each,282.84,653.13,Active
4054,PROD-004054,670,Atlas Product 4054,Raw Materials,Specialty,Meter,481.52,1121.29,Active
4055,PROD-004055,922,Atlas Product 4055,Electronics,Specialty,Meter,20.5,43.3,Active
4056,PROD-004056,707,Atlas Product 4056,Components,Standard,Liter,140.24,208.16,Inactive
4057,PROD-004057,340,Atlas Product 4057,Industrial Equipment,Premium,Kg,360.8,726.81,Active
4058,PROD-004058,644,Atlas Product 4058,Packaging,Premium,Meter,496.46,1121.83,Active
4059,PROD-004059,761,Atlas Product 4059,Packaging,Standard,Kg,414.12,940.54,Active
4060,PROD-004060,555,Atlas Product 4060,Industrial Equipment,Specialty,Each,90.67,155.25,Active
4061,PROD-004061,543,Atlas Product 4061,Industrial Equipment,Premium,Liter,24.59,59.03,Inactive
4062,PROD-004062,115,Atlas Product 4062,Electronics,Standard,Liter,13.41,26.32,Active
4063,PROD-004063,424,Atlas Product 4063,Industrial Equipment,Premium,Meter,182.71,289.92,Inactive
4064,PROD-004064,362,Atlas Product 4064,Electronics,Specialty,Each,185.14,237.68,Active
4065,PROD-004065,676,Atlas Product 4065,Packaging,Premium,Each,345.15,692.14,Active
4066,PROD-004066,117,Atlas Product 4066,Industrial Equipment,Premium,Meter,174.85,416.9,Active
4067,PROD-004067,228,Atlas Product 4067,Industrial Equipment,Specialty,Meter,470.89,625.49,Active
4068,PROD-004068,609,Atlas Product 4068,Electronics,Standard,Meter,200.11,395.4,Active
4069,PROD-004069,19,Atlas Product 4069,Packaging,Specialty,Liter,100.25,176.95,Active
4070,PROD-004070,221,Atlas Product 4070,Packaging,Premium,Liter,386.36,722.02,Active
4071,PROD-004071,613,Atlas Product 4071,Industrial Equipment,Standard,Kg,10.25,19.35,Active
4072,PROD-004072,724,Atlas Product 4072,Raw Materials,Standard,Kg,302.64,527.31,Active
4073,PROD-004073,445,Atlas Product 4073,Components,Premium,Meter,430.05,808.95,Active
4074,PROD-004074,287,Atlas Product 4074,Components,Standard,Meter,211.9,354.52,Active
4075,PROD-004075,271,Atlas Product 4075,Packaging,Specialty,Meter,483.43,906.02,Active
4076,PROD-004076,180,Atlas Product 4076,Electronics,Standard,Kg,319.57,578.69,Active
4077,PROD-004077,153,Atlas Product 4077,Raw Materials,Specialty,Liter,294.06,511.41,Active
4078,PROD-004078,284,Atlas Product 4078,Raw Materials,Specialty,Liter,217.06,448.02,Active
4079,PROD-004079,805,Atlas Product 4079,Electronics,Premium,Meter,100.24,167.28,Active
4080,PROD-004080,566,Atlas Product 4080,Packaging,Specialty,Liter,53.9,119.46,Active
4081,PROD-004081,445,Atlas Product 4081,Industrial Equipment,Standard,Meter,441.83,697.87,Active
4082,PROD-004082,476,Atlas Product 4082,Packaging,Specialty,Meter,56.92,141.36,Active
4083,PROD-004083,950,Atlas Product 4083,Components,Premium,Each,297.24,723.6,Active
4084,PROD-004084,980,Atlas Product 4084,Electronics,Premium,Kg,16.64,27.16,Active
4085,PROD-004085,836,Atlas Product 4085,Electronics,Specialty,Liter,449.28,590.19,Active
4086,PROD-004086,17,Atlas Product 4086,Industrial Equipment,Standard,Liter,211.8,292.97,Active
4087,PROD-004087,992,Atlas Product 4087,Industrial Equipment,Standard,Liter,328.2,744.01,Active
4088,PROD-004088,964,Atlas Product 4088,Electronics,Standard,Meter,141.07,207.86,Active
4089,PROD-004089,317,Atlas Product 4089,Industrial Equipment,Standard,Meter,35.38,81.28,Active
4090,PROD-004090,164,Atlas Product 4090,Components,Standard,Kg,68.1,148.72,Active
4091,PROD-004091,814,Atlas Product 4091,Electronics,Specialty,Kg,463.13,658.95,Active
4092,PROD-004092,198,Atlas Product 4092,Components,Standard,Liter,30.87,57.33,Inactive
4093,PROD-004093,606,Atlas Product 4093,Components,Premium,Meter,340.52,716.13,Active
4094,PROD-004094,3,Atlas Product 4094,Electronics,Specialty,Liter,447.14,803.53,Active
4095,PROD-004095,202,Atlas Product 4095,Packaging,Standard,Kg,163.48,277.08,Active
4096,PROD-004096,478,Atlas Product 4096,Electronics,Specialty,Kg,424.75,1039.86,Active
4097,PROD-004097,887,Atlas Product 4097,Raw Materials,Standard,Kg,95.12,170.1,Active
4098,PROD-004098,671,Atlas Product 4098,Electronics,Specialty,Each,17.64,22.91,Active
4099,PROD-004099,770,Atlas Product 4099,Industrial Equipment,Premium,Meter,375.0,787.75,Active
4100,PROD-004100,172,Atlas Product 4100,Raw Materials,Specialty,Liter,263.66,340.93,Active
4101,PROD-004101,213,Atlas Product 4101,Packaging,Specialty,Liter,323.38,646.2,Active
4102,PROD-004102,269,Atlas Product 4102,Industrial Equipment,Specialty,Each,163.61,378.78,Active
4103,PROD-004103,676,Atlas Product 4103,Packaging,Specialty,Each,303.8,568.92,Active
4104,PROD-004104,805,Atlas Product 4104,Industrial Equipment,Standard,Meter,40.67,77.59,Inactive
4105,PROD-004105,463,Atlas Product 4105,Industrial Equipment,Standard,Meter,303.65,634.25,Active
4106,PROD-004106,982,Atlas Product 4106,Electronics,Premium,Liter,284.66,649.69,Active
4107,PROD-004107,781,Atlas Product 4107,Industrial Equipment,Premium,Each,255.63,499.9,Active
4108,PROD-004108,152,Atlas Product 4108,Packaging,Specialty,Kg,53.12,95.91,Active
4109,PROD-004109,181,Atlas Product 4109,Electronics,Premium,Liter,17.21,27.99,Active
4110,PROD-004110,38,Atlas Product 4110,Packaging,Specialty,Meter,158.75,272.87,Active
4111,PROD-004111,25,Atlas Product 4111,Industrial Equipment,Premium,Liter,268.07,639.38,Active
4112,PROD-004112,831,Atlas Product 4112,Raw Materials,Standard,Each,388.66,888.28,Active
4113,PROD-004113,335,Atlas Product 4113,Raw Materials,Standard,Each,70.57,94.62,Active
4114,PROD-004114,67,Atlas Product 4114,Electronics,Specialty,Kg,388.24,815.53,Active
4115,PROD-004115,841,Atlas Product 4115,Raw Materials,Premium,Liter,203.47,461.65,Active
4116,PROD-004116,88,Atlas Product 4116,Industrial Equipment,Standard,Each,114.97,171.0,Active
4117,PROD-004117,689,Atlas Product 4117,Packaging,Premium,Kg,219.19,464.02,Active
4118,PROD-004118,628,Atlas Product 4118,Raw Materials,Premium,Kg,292.63,436.12,Active
4119,PROD-004119,19,Atlas Product 4119,Raw Materials,Specialty,Liter,360.76,605.89,Active
4120,PROD-004120,625,Atlas Product 4120,Electronics,Premium,Kg,237.18,529.65,Active
4121,PROD-004121,188,Atlas Product 4121,Raw Materials,Specialty,Kg,361.8,456.43,Active
4122,PROD-004122,948,Atlas Product 4122,Raw Materials,Premium,Kg,346.94,560.54,Active
4123,PROD-004123,744,Atlas Product 4123,Components,Premium,Liter,447.7,639.23,Active
4124,PROD-004124,591,Atlas Product 4124,Electronics,Premium,Kg,237.7,464.86,Active
4125,PROD-004125,18,Atlas Product 4125,Electronics,Premium,Kg,319.77,723.04,Active
4126,PROD-004126,644,Atlas Product 4126,Raw Materials,Specialty,Meter,202.67,416.5,Active
4127,PROD-004127,132,Atlas Product 4127,Components,Specialty,Meter,316.92,644.45,Active
4128,PROD-004128,28,Atlas Product 4128,Components,Standard,Liter,307.28,488.57,Active
4129,PROD-004129,929,Atlas Product 4129,Electronics,Specialty,Meter,89.26,216.14,Active
4130,PROD-004130,309,Atlas Product 4130,Components,Premium,Liter,226.55,501.41,Active
4131,PROD-004131,551,Atlas Product 4131,Electronics,Specialty,Liter,439.76,1069.27,Active
4132,PROD-004132,589,Atlas Product 4132,Raw Materials,Premium,Liter,127.46,294.19,Active
4133,PROD-004133,278,Atlas Product 4133,Packaging,Standard,Kg,300.05,726.18,Active
4134,PROD-004134,493,Atlas Product 4134,Components,Premium,Meter,235.51,567.34,Active
4135,PROD-004135,526,Atlas Product 4135,Components,Specialty,Kg,403.28,773.42,Active
4136,PROD-004136,142,Atlas Product 4136,Electronics,Premium,Liter,408.79,803.81,Active
4137,PROD-004137,258,Atlas Product 4137,Components,Standard,Each,228.71,311.66,Active
4138,PROD-004138,167,Atlas Product 4138,Electronics,Specialty,Each,150.94,206.08,Active
4139,PROD-004139,919,Atlas Product 4139,Components,Premium,Meter,159.71,321.38,Active
4140,PROD-004140,418,Atlas Product 4140,Electronics,Premium,Meter,342.28,683.25,Active
4141,PROD-004141,122,Atlas Product 4141,Raw Materials,Standard,Kg,274.32,454.71,Active
4142,PROD-004142,560,Atlas Product 4142,Industrial Equipment,Standard,Each,476.21,1019.71,Active
4143,PROD-004143,737,Atlas Product 4143,Industrial Equipment,Standard,Meter,448.59,879.33,Active
4144,PROD-004144,136,Atlas Product 4144,Packaging,Standard,Kg,239.74,413.63,Active
4145,PROD-004145,274,Atlas Product 4145,Components,Premium,Meter,27.76,55.32,Active
4146,PROD-004146,207,Atlas Product 4146,Industrial Equipment,Specialty,Liter,169.29,287.63,Active
4147,PROD-004147,330,Atlas Product 4147,Raw Materials,Premium,Kg,283.11,661.91,Active
4148,PROD-004148,963,Atlas Product 4148,Industrial Equipment,Standard,Kg,324.67,536.08,Active
4149,PROD-004149,55,Atlas Product 4149,Raw Materials,Premium,Meter,418.02,947.46,Active
4150,PROD-004150,149,Atlas Product 4150,Packaging,Premium,Meter,281.65,461.51,Active
4151,PROD-004151,932,Atlas Product 4151,Industrial Equipment,Standard,Each,271.39,344.67,Active
4152,PROD-004152,562,Atlas Product 4152,Packaging,Specialty,Liter,435.85,821.58,Active
4153,PROD-004153,374,Atlas Product 4153,Industrial Equipment,Specialty,Liter,470.9,938.15,Active
4154,PROD-004154,15,Atlas Product 4154,Packaging,Standard,Each,155.97,247.43,Inactive
4155,PROD-004155,989,Atlas Product 4155,Industrial Equipment,Premium,Each,288.45,373.49,Active
4156,PROD-004156,3,Atlas Product 4156,Electronics,Specialty,Liter,371.76,701.99,Active
4157,PROD-004157,601,Atlas Product 4157,Raw Materials,Premium,Each,200.25,394.05,Active
4158,PROD-004158,620,Atlas Product 4158,Components,Premium,Each,471.3,647.9,Active
4159,PROD-004159,641,Atlas Product 4159,Raw Materials,Premium,Meter,196.66,340.47,Active
4160,PROD-004160,803,Atlas Product 4160,Industrial Equipment,Specialty,Meter,284.18,539.72,Active
4161,PROD-004161,321,Atlas Product 4161,Packaging,Premium,Kg,20.18,39.63,Active
4162,PROD-004162,166,Atlas Product 4162,Components,Specialty,Kg,258.77,539.77,Active
4163,PROD-004163,177,Atlas Product 4163,Electronics,Standard,Kg,210.19,294.12,Inactive
4164,PROD-004164,327,Atlas Product 4164,Components,Specialty,Meter,25.67,53.96,Active
4165,PROD-004165,327,Atlas Product 4165,Industrial Equipment,Specialty,Liter,114.35,223.95,Active
4166,PROD-004166,676,Atlas Product 4166,Industrial Equipment,Specialty,Kg,455.06,687.39,Active
4167,PROD-004167,422,Atlas Product 4167,Electronics,Standard,Each,319.63,529.35,Active
4168,PROD-004168,112,Atlas Product 4168,Electronics,Standard,Meter,246.64,308.31,Active
4169,PROD-004169,29,Atlas Product 4169,Packaging,Specialty,Meter,397.11,907.9,Active
4170,PROD-004170,115,Atlas Product 4170,Packaging,Standard,Kg,217.12,487.37,Active
4171,PROD-004171,723,Atlas Product 4171,Industrial Equipment,Premium,Each,118.29,246.14,Inactive
4172,PROD-004172,826,Atlas Product 4172,Electronics,Standard,Meter,364.11,533.26,Inactive
4173,PROD-004173,497,Atlas Product 4173,Components,Specialty,Liter,234.73,508.05,Active
