product_id,supplier_id,product_name,category,unit_cost,unit_price,status
PROD-0003723,SUP-000661,Industrial Parts Product 03723,Industrial Parts,24.17,59.65,Active
PROD-0003724,SUP-000948,Finished Goods Product 03724,Finished Goods,32.76,79.13,Active
PROD-0003725,SUP-000233,Components Product 03725,Components,6.48,11.28,Active
PROD-0003726,SUP-000806,Industrial Parts Product 03726,Industrial Parts,47.79,62.45,Inactive
PROD-0003727,SUP-000351,Components Product 03727,Components,34.91,57.63,Active
PROD-0003728,SUP-000057,Raw Materials Product 03728,Raw Materials,25.97,44.9,Active
PROD-0003729,SUP-000118,Components Product 00011,Industrial Parts,20.46,33.38,Active
PROD-0003730,SUP-000158,Components Product 03730,Components,63.22,154.73,Active
PROD-0003731,SUP-000840,Industrial Parts Product 03731,Industrial Parts,15.28,24.24,Active
PROD-0003732,SUP-000819,Components Product 03732,Components,57.65,130.81,Active
PROD-0003733,SUP-000234,Industrial Parts Product 03733,Industrial Parts,27.96,69.87,Active
PROD-0003734,SUP-000989,Components Product 03734,Components,62.07,152.31,Active
PROD-0003735,SUP-000929,Industrial Parts Product 03735,Industrial Parts,16.6,24.66,Active
PROD-0003736,SUP-000182,Raw Materials Product 03736,Raw Materials,86.81,196.03,Active
PROD-0003737,SUP-000981,Raw Materials Product 03737,Raw Materials,28.9,67.07,Active
PROD-0003738,SUP-000438,Finished Goods Product 03738,Finished Goods,40.6,54.55,Active
PROD-0003739,SUP-000180,Finished Goods Product 03739,Finished Goods,11.95,23.3,Active
PROD-0003740,SUP-000884,Raw Materials Product 03740,Raw Materials,66.38,132.56,Active
PROD-0003741,SUP-000227,Components Product 03741,Components,29.26,69.14,Active
PROD-0003743,SUP-000480,Components Product 03743,Components,279.75,591.24,Active
PROD-0003744,SUP-000784,Packaging Product 03744,Packaging,136.02,176.49,Active
PROD-0003745,SUP-000219,Components Product 03745,Components,8.34,16.37,Active
PROD-0003746,SUP-000273,Finished Goods Product 03746,Finished Goods,28.32,47.84,Active
PROD-0003747,SUP-000610,Components Product 03747,Components,6.94,14.89,Active
PROD-0003748,SUP-000514,Raw Materials Product 03748,Raw Materials,17.62,38.18,Active
PROD-0003749,SUP-000287,Finished Goods Product 03749,Finished Goods,10.01,22.71,Active
PROD-0003750,SUP-000225,Industrial Parts Product 03750,Industrial Parts,32.33,48.41,Active
PROD-0003751,SUP-000418,Components Product 03751,Components,8.79,16.79,Active
PROD-0003752,SUP-000919,Finished Goods Product 03752,Finished Goods,80.55,123.48,Active
PROD-0003753,SUP-000757,Industrial Parts Product 03753,Industrial Parts,18.59,23.21,Active
PROD-0003754,SUP-000113,Components Product 03754,Components,71.88,123.04,Active
PROD-0003755,SUP-000691,Components Product 03755,Components,73.91,173.69,Inactive
PROD-0003756,SUP-000887,Industrial Parts Product 03756,Industrial Parts,240.04,517.19,Active
PROD-0003757,SUP-000539,Finished Goods Product 03757,Finished Goods,45.83,83.79,Active
PROD-0003758,SUP-000410,Industrial Parts Product 03758,Industrial Parts,38.16,92.63,Inactive
PROD-0003759,SUP-000904,Finished Goods Product 03759,Finished Goods,12.82,31.84,Active
PROD-0003760,SUP-000348,Packaging Product 03760,Packaging,36.0,48.55,Active
PROD-0003761,SUP-000398,Industrial Parts Product 03761,Industrial Parts,20.66,47.51,Active
PROD-0003762,SUP-000911,Raw Materials Product 03762,Raw Materials,41.02,73.43,Active
PROD-0003763,SUP-000186,Raw Materials Product 03763,Raw Materials,33.13,80.85,Active
PROD-0003764,SUP-000007,Industrial Parts Product 03764,Industrial Parts,29.4,59.91,Active
PROD-0003765,SUP-000565,Finished Goods Product 03765,Finished Goods,9.87,13.12,Inactive
PROD-0003766,SUP-000779,Finished Goods Product 03766,Finished Goods,85.77,163.31,Active
PROD-0003767,SUP-000357,Packaging Product 03767,Packaging,65.88,129.45,Active
PROD-0003768,SUP-000795,Finished Goods Product 03768,Components,45.4,99.38,Active
PROD-0003769,SUP-000848,Industrial Parts Product 03769,Industrial Parts,33.46,76.85,Active
PROD-0003770,SUP-000222,Industrial Parts Product 03770,Industrial Parts,63.37,141.75,Active
PROD-0003771,SUP-000668,Raw Materials Product 03771,Raw Materials,32.22,41.75,Active
PROD-0003772,SUP-000202,Packaging Product 03772,Packaging,131.07,293.8,Active
PROD-0003773,SUP-000644,Components Product 00011,Industrial Parts,36.12,68.18,Active
PROD-0003774,SUP-000318,Raw Materials Product 03774,Raw Materials,65.86,105.98,Active
PROD-0003775,SUP-000366,Components Product 03775,Components,32.38,62.19,Active
PROD-0003776,SUP-000357,Finished Goods Product 03776,Finished Goods,27.76,43.91,Active
PROD-0003777,SUP-000581,Finished Goods Product 03777,Finished Goods,35.1,85.21,Active
PROD-0003778,SUP-000289,Raw Materials Product 03778,Raw Materials,36.79,77.42,Active
PROD-0003779,SUP-000123,Finished Goods Product 03779,Finished Goods,9.75,16.88,Active
PROD-0003780,SUP-000188,Components Product 03780,Components,80.33,124.04,Active
PROD-0003781,SUP-000607,Components Product 03781,Components,17.46,34.0,Active
PROD-0003782,SUP-000198,Industrial Parts Product 03782,Industrial Parts,17.07,27.81,Active
PROD-0003783,SUP-000514,Raw Materials Product 03783,Raw Materials,22.97,34.18,Active
PROD-0003784,SUP-000466,Industrial Parts Product 03784,Industrial Parts,37.57,53.1,Active
PROD-0003785,SUP-000031,Components Product 03785,Components,30.26,38.96,Active
PROD-0003786,SUP-000611,Industrial Parts Product 03786,Industrial Parts,43.81,88.08,Active
PROD-0003787,SUP-000185,Finished Goods Product 03787,Finished Goods,23.26,28.63,Active
PROD-0003788,SUP-000776,Packaging Product 03788,Packaging,115.74,264.13,Active
PROD-0003789,SUP-000851,Raw Materials Product 03789,Raw Materials,3285.0,3285.0,Active
PROD-0003790,SUP-000690,Components Product 03790,Components,48.11,105.41,Active
PROD-0003791,SUP-000495,Components Product 03791,Components,6.98,14.58,Inactive
PROD-0003792,SUP-000634,Industrial Parts Product 03792,Industrial Parts,9.85,19.56,Active
PROD-0003793,SUP-000094,Raw Materials Product 03793,Raw Materials,15.89,23.4,Active
PROD-0003794,SUP-000265,Raw Materials Product 03794,Raw Materials,19.68,26.35,Active
PROD-0003795,SUP-000457,Finished Goods Product 03795,Finished Goods,29.55,36.1,Active
PROD-0003796,SUP-000140,Components Product 03796,Components,76.12,189.82,Active
PROD-0003797,SUP-000192,Finished Goods Product 03797,Finished Goods,6.63,16.29,Active
PROD-0003798,SUP-000189,Components Product 03798,Components,50.07,83.48,Active
PROD-0003799,SUP-000383,Components Product 03799,Components,19.3,28.19,Active
PROD-0003800,SUP-000842,Packaging Product 03800,Packaging,21.0,34.38,Active
PROD-0003801,SUP-000624,Components Product 03801,Components,178.96,425.29,Active
PROD-0003802,SUP-000538,Finished Goods Product 03802,Finished Goods,34.56,74.01,Active
PROD-0003803,SUP-000624,Finished Goods Product 03803,Finished Goods,22.78,52.32,Active
PROD-0003804,SUP-000553,Packaging Product 03804,Packaging,13.8,18.7,Active
PROD-0003805,SUP-000538,Raw Materials Product 03805,Raw Materials,54.11,102.83,Active
PROD-0003806,SUP-000963,Raw Materials Product 03806,Raw Materials,14.27,20.13,Active
PROD-0003807,SUP-000878,Raw Materials Product 03807,Raw Materials,10.01,23.3,Active
PROD-0003808,SUP-000012,Finished Goods Product 03808,Finished Goods,11.91,21.49,Active
PROD-0003809,SUP-000334,Components Product 03809,Components,19.56,24.72,Active
PROD-0003810,SUP-000843,Components Product 03810,Components,91.5,126.09,Active
PROD-0003811,SUP-000984,Industrial Parts Product 03811,Industrial Parts,58.67,106.92,Active
PROD-0003812,SUP-000979,Raw Materials Product 03812,Raw Materials,16.93,27.14,Active
PROD-0003813,SUP-000447,Packaging Product 03813,Packaging,53.18,112.47,Inactive
PROD-0003814,SUP-000194,Industrial Parts Product 03814,Industrial Parts,11.31,27.86,Active
PROD-0003815,SUP-000646,Finished Goods Product 03815,Finished Goods,7.8,17.11,Active
PROD-0003816,SUP-000438,Raw Materials Product 03816,Raw Materials,113.86,224.97,Active
PROD-0003817,SUP-000627,Industrial Parts Product 03817,Industrial Parts,139.94,275.65,Active
PROD-0003818,SUP-000656,Packaging Product 03818,Packaging,18.18,36.85,Active
PROD-0003819,SUP-000311,Industrial Parts Product 03819,Industrial Parts,12.37,15.71,Active
PROD-0003820,SUP-000952,Industrial Parts Product 03820,Industrial Parts,43.65,58.63,Active
PROD-0003821,SUP-000280,Components Product 03821,Components,43.35,90.41,Active
PROD-0003822,SUP-000738,Components Product 03822,Components,23.81,41.81,Active
PROD-0003823,SUP-000321,Components Product 03823,Components,17.08,36.95,Active
PROD-0003824,SUP-000426,Finished Goods Product 03824,Finished Goods,72.26,128.07,Active
PROD-0003825,SUP-000456,Raw Materials Product 03825,Raw Materials,43.86,95.12,Active
PROD-0003826,SUP-000568,Components Product 03826,Components,23.91,50.43,Active
PROD-0003827,SUP-000639,Finished Goods Product 03827,Finished Goods,15.29,25.03,Active
PROD-0003828,SUP-000374,Industrial Parts Product 03828,Industrial Parts,37.62,82.41,Active
PROD-0003829,SUP-000953,Industrial Parts Product 03829,Industrial Parts,13.38,30.01,Active
PROD-0003830,SUP-000527,Industrial Parts Product 03830,Industrial Parts,59.32,143.73,Active
PROD-0003831,SUP-000835,Packaging Product 03831,Packaging,80.88,106.97,Active
PROD-0003832,SUP-000478,Raw Materials Product 03832,Raw Materials,121.69,173.36,Active
PROD-0003833,SUP-000128,Raw Materials Product 03833,Raw Materials,16.71,39.42,Active
PROD-0003834,SUP-000022,Finished Goods Product 03834,Finished Goods,19.22,40.88,Active
PROD-0003835,SUP-000929,Industrial Parts Product 03835,Industrial Parts,40.09,99.2,Active
PROD-0003836,SUP-000525,Finished Goods Product 03836,Finished Goods,97.74,119.53,Active
PROD-0003837,SUP-000568,Components Product 03837,Components,30.04,47.63,Active
PROD-0003838,SUP-000008,Components Product 03838,Components,25.33,33.06,Active
PROD-0003839,SUP-000700,Finished Goods Product 03839,Finished Goods,5.83,14.54,Active
PROD-0003840,SUP-000607,Finished Goods Product 03840,Finished Goods,56.85,133.83,Active
PROD-0003841,SUP-000177,Components Product 03841,Components,11.86,15.2,Active
PROD-0003842,SUP-000346,Industrial Parts Product 03842,Industrial Parts,33.76,64.8,Active
PROD-0003843,SUP-000524,Raw Materials Product 03843,Raw Materials,20.58,26.32,Active
PROD-0003844,SUP-000969,Components Product 03844,Components,82.9,170.04,Active
PROD-0003845,SUP-000118,Raw Materials Product 03845,Raw Materials,23.94,34.84,Active
PROD-0003846,SUP-000894,Raw Materials Product 03846,Raw Materials,34.92,50.48,Inactive
PROD-0003847,SUP-000101,Industrial Parts Product 03847,Industrial Parts,32.56,65.83,Active
PROD-0003848,SUP-000539,Finished Goods Product 03848,Finished Goods,21.55,60.46,Active
PROD-0003849,SUP-000878,Components Product 03849,Components,118.96,178.35,Active
PROD-0003850,SUP-000810,Raw Materials Product 03850,Raw Materials,1399.53,2254.54,Active
PROD-0003851,SUP-000264,Industrial Parts Product 03851,Industrial Parts,15.04,25.7,Active
PROD-0003852,SUP-000581,Components Product 03852,Components,25.67,38.37,Active
PROD-0003853,SUP-000481,Industrial Parts Product 03853,Industrial Parts,18.75,24.44,Active
PROD-0003854,SUP-000574,Industrial Parts Product 03854,Industrial Parts,41.66,52.16,Active
PROD-0003855,SUP-000920,Components Product 03855,Components,39.59,94.8,Active
PROD-0003857,SUP-000036,Industrial Parts Product 03857,Industrial Parts,11.2,21.45,Active
PROD-0003858,SUP-000165,Finished Goods Product 03858,Finished Goods,70.75,130.89,Active
PROD-0003859,SUP-000803,Components Product 03859,Components,6.92,15.7,Active
PROD-0003860,SUP-000529,Finished Goods Product 03860,Finished Goods,54.78,133.74,Active
PROD-0003861,SUP-000973,Industrial Parts Product 03861,Industrial Parts,18.47,25.72,Active
PROD-0003862,SUP-000275,Finished Goods Product 03862,Finished Goods,11.26,18.22,Active
PROD-0003863,SUP-000997,Industrial Parts Product 03863,Industrial Parts,41.17,101.72,Active
PROD-0003864,SUP-000798,Industrial Parts Product 03864,Industrial Parts,19.97,33.9,Active
PROD-0003865,SUP-000124,Industrial Parts Product 03865,Industrial Parts,106.42,200.88,Active
PROD-0003866,SUP-000909,Components Product 03866,Components,53.64,74.04,Active
PROD-0003867,SUP-000553,Industrial Parts Product 03867,Industrial Parts,25.2,44.82,Active
PROD-0003868,SUP-000649,Industrial Parts Product 03868,Industrial Parts,22.86,49.68,Active
PROD-0003869,SUP-000843,Components Product 03869,Components,30.58,47.84,Active
PROD-0003870,SUP-000391,Raw Materials Product 03870,Raw Materials,159.84,218.84,Active
PROD-0003871,SUP-000124,Finished Goods Product 03871,Finished Goods,8.22,10.0,Active
PROD-0003872,SUP-000584,Components Product 03872,Components,11.64,19.99,Active
PROD-0003873,SUP-000511,Packaging Product 03873,Packaging,105.98,181.56,Active
PROD-0003874,SUP-000628,Raw Materials Product 03874,Raw Materials,13.02,22.7,Active
PROD-0003875,SUP-000883,Raw Materials Product 03875,Raw Materials,41.88,53.23,Active
PROD-0003876,SUP-000202,Raw Materials Product 03876,Raw Materials,60.54,103.17,Active
PROD-0003877,SUP-000263,Components Product 03877,Components,24.75,51.95,Inactive
PROD-0003878,SUP-000796,Components Product 03878,Components,60.82,90.22,Active
PROD-0003879,SUP-000042,Components Product 03879,Components,6.62,13.57,Active
PROD-0003880,SUP-000435,Packaging Product 03880,Packaging,45.17,91.89,Active
PROD-0003881,SUP-000708,Packaging Product 03881,Packaging,142.1,233.52,Active
PROD-0003882,SUP-000006,Components Product 03882,Components,33.14,72.79,Active
PROD-0003883,SUP-000739,Raw Materials Product 03883,Raw Materials,59.91,72.28,Active
PROD-0003884,SUP-000701,Raw Materials Product 03884,Raw Materials,247.65,602.93,Active
PROD-0003885,SUP-000526,Finished Goods Product 03885,Finished Goods,29.51,43.36,Active
PROD-0003886,SUP-000874,Components Product 03886,Components,11.84,60.46,Active
PROD-0003887,SUP-000331,Packaging Product 03887,Packaging,5.4,10.4,Active
PROD-0003888,SUP-000106,Raw Materials Product 03888,Raw Materials,36.84,55.79,Active
PROD-0003889,SUP-000501,Raw Materials Product 03889,Raw Materials,12.74,28.38,Active
PROD-0003890,SUP-000225,Components Product 03890,Components,64.78,143.73,Active
PROD-0003891,SUP-000780,Finished Goods Product 03891,Finished Goods,78.57,109.8,Active
PROD-0003892,SUP-000084,Components Product 03892,Components,23.21,57.02,Active
PROD-0003893,SUP-000787,Industrial Parts Product 03893,Industrial Parts,9.06,13.31,Active
PROD-0003894,SUP-000703,Packaging Product 03894,Packaging,64.4,132.91,Active
PROD-0003895,SUP-000446,Finished Goods Product 03895,Finished Goods,25.08,62.5,Active
PROD-0003896,SUP-000413,Finished Goods Product 03896,Finished Goods,63.11,105.76,Active
PROD-0003897,SUP-000303,Industrial Parts Product 03897,Industrial Parts,34.54,45.32,Active
PROD-0003898,SUP-000608,Packaging Product 03898,Packaging,44.12,73.15,Active
PROD-0003899,SUP-000184,Raw Materials Product 03899,Raw Materials,33.14,111.86,Active
PROD-0003900,SUP-000359,Components Product 03900,Components,28.89,50.39,Active
PROD-0003901,SUP-000519,Raw Materials Product 03901,Raw Materials,55.25,111.45,Active
PROD-0003902,SUP-000481,Packaging Product 03902,Packaging,3285.0,3285.0,Active
PROD-0003903,SUP-000441,Industrial Parts Product 03903,Industrial Parts,11.69,15.86,Active
PROD-0003904,SUP-000046,Raw Materials Product 03904,Raw Materials,12.93,25.61,Active
PROD-0003905,SUP-000228,Finished Goods Product 03905,Finished Goods,29.27,60.46,Active
PROD-0003906,SUP-000433,Finished Goods Product 03906,Finished Goods,13.71,31.72,Active
PROD-0003907,SUP-000600,Finished Goods Product 03907,Finished Goods,8.47,17.28,Active
PROD-0003908,SUP-000064,Industrial Parts Product 03908,Industrial Parts,72.33,110.96,Active
PROD-0003909,SUP-000844,Components Product 03909,Components,50.27,80.41,Active
PROD-0003910,SUP-000333,Finished Goods Product 03910,Finished Goods,18.04,35.13,Active
PROD-0003911,SUP-000782,Components Product 03911,Components,102.92,130.43,Active
PROD-0003912,SUP-000837,Raw Materials Product 03912,Raw Materials,219.64,480.09,Active
PROD-0003913,SUP-000547,Components Product 03913,Components,56.34,80.76,Active
PROD-0003914,SUP-000597,Components Product 03914,Components,101.42,246.06,Active
PROD-0003915,SUP-000346,Finished Goods Product 03915,Finished Goods,35.87,69.61,Active
PROD-0003916,SUP-000294,Packaging Product 03916,Packaging,39.12,64.55,Active
PROD-0003917,SUP-000352,Industrial Parts Product 03917,Industrial Parts,14.62,22.78,Active
PROD-0003918,SUP-000514,Components Product 03918,Components,30.54,46.39,Active
PROD-0003919,SUP-000424,Raw Materials Product 03919,Raw Materials,55.22,105.53,Active
PROD-0003920,SUP-000529,Industrial Parts Product 03920,Industrial Parts,32.89,46.85,Active
PROD-0003921,SUP-000734,Raw Materials Product 03921,Raw Materials,45.14,62.62,Active
PROD-0003922,SUP-000711,Raw Materials Product 03922,Raw Materials,96.15,213.63,Active
PROD-0003923,SUP-000405,Raw Materials Product 03923,Raw Materials,65.14,86.68,Active
PROD-0003924,SUP-000106,Components Product 03924,Components,79.57,188.86,Active
PROD-0003925,SUP-000455,Raw Materials Product 03925,Raw Materials,48.46,67.59,Active
PROD-0003926,SUP-000941,Finished Goods Product 03926,Finished Goods,19.24,23.87,Active
PROD-0003927,SUP-000613,Finished Goods Product 03927,Finished Goods,9.73,15.08,Active
PROD-0003928,SUP-000987,Industrial Parts Product 03928,Industrial Parts,18.5,36.29,Active
PROD-0003929,SUP-000592,Industrial Parts Product 03929,Industrial Parts,3285.0,3285.0,Active
PROD-0003930,SUP-000324,Packaging Product 03930,Packaging,23.22,28.81,Inactive
PROD-0003932,SUP-000731,Raw Materials Product 03932,Raw Materials,209.73,336.7,Active
PROD-0003933,SUP-000926,Components Product 00011,Industrial Parts,79.77,99.7,Active
PROD-0003934,SUP-000531,Packaging Product 03934,Packaging,34.32,84.9,Active
PROD-0003935,SUP-000272,Raw Materials Product 03935,Raw Materials,17.29,31.06,Active
PROD-0003937,SUP-000429,Industrial Parts Product 03937,Industrial Parts,95.69,163.81,Active
PROD-0003938,SUP-000969,Components Product 03938,Components,175.07,240.67,Active
PROD-0003939,SUP-000942,Industrial Parts Product 03939,Industrial Parts,14.89,34.45,Active
PROD-0003940,SUP-000513,Finished Goods Product 03940,Finished Goods,111.12,168.7,Active
PROD-0003941,SUP-000772,Raw Materials Product 03941,Raw Materials,3285.0,3285.0,Active
PROD-0003942,SUP-000088,Finished Goods Product 03942,Finished Goods,27.28,37.51,Active
PROD-0003943,SUP-000124,Components Product 03943,Components,30.01,41.86,Active
PROD-0003944,SUP-000854,Components Product 03944,Components,63.03,155.24,Active
PROD-0003945,SUP-000164,Finished Goods Product 03945,Finished Goods,29.15,49.46,Active
PROD-0003946,SUP-000911,Packaging Product 03946,Packaging,68.72,167.36,Active
PROD-0003947,SUP-000312,Industrial Parts Product 03947,Industrial Parts,49.83,68.31,Active
PROD-0003948,SUP-000695,Industrial Parts Product 03948,Industrial Parts,45.51,81.48,Active
PROD-0003949,SUP-000209,Raw Materials Product 03949,Raw Materials,40.87,61.46,Active
PROD-0003950,SUP-000001,Packaging Product 03950,Packaging,32.37,53.85,Active
PROD-0003951,SUP-000295,Raw Materials Product 03951,Raw Materials,22.19,42.46,Active
PROD-0003952,SUP-000492,Raw Materials Product 03952,Raw Materials,131.39,294.4,Active
PROD-0003953,SUP-000347,Raw Materials Product 03953,Raw Materials,23.76,38.29,Active
PROD-0003954,SUP-000871,Components Product 03954,Components,72.17,145.02,Active
PROD-0003955,SUP-000035,Raw Materials Product 03955,Raw Materials,125.48,192.13,Active
PROD-0003956,SUP-000633,Industrial Parts Product 03956,Industrial Parts,39.6,60.46,Active
PROD-0003957,SUP-000289,Industrial Parts Product 03957,Industrial Parts,45.02,80.09,Active
PROD-0003958,SUP-000123,Industrial Parts Product 03958,Industrial Parts,13.69,16.61,Active
PROD-0003959,SUP-000061,Components Product 03959,Components,11.11,14.58,Active
PROD-0003960,SUP-000875,Finished Goods Product 03960,Finished Goods,9.54,16.01,Active
PROD-0003961,SUP-000280,Components Product 00011,Finished Goods,39.31,88.98,Active
PROD-0003962,SUP-000592,Components Product 03962,Components,17.12,37.95,Active
PROD-0003963,SUP-000407,Packaging Product 03963,Packaging,20.88,46.99,Active
PROD-0003964,SUP-000095,Finished Goods Product 03964,Finished Goods,40.57,96.3,Active
PROD-0003965,SUP-000144,Industrial Parts Product 03965,Industrial Parts,46.48,69.34,Active
PROD-0003966,SUP-000386,Raw Materials Product 03966,Raw Materials,22.15,29.46,Active
PROD-0003967,SUP-000431,Finished Goods Product 03967,Finished Goods,46.03,90.52,Active
PROD-0003968,SUP-000213,Finished Goods Product 03968,Finished Goods,13.99,29.94,Active
PROD-0003969,SUP-000287,Industrial Parts Product 03969,Industrial Parts,10.9,23.32,Active
PROD-0003970,SUP-000404,Components Product 03970,Components,27.2,62.44,Active
PROD-0003971,SUP-000403,Packaging Product 03971,Packaging,122.52,223.06,Active
PROD-0003972,SUP-000967,Raw Materials Product 03972,Raw Materials,16.21,38.16,Active
PROD-0003973,SUP-000955,Finished Goods Product 03973,Finished Goods,79.61,157.2,Active
PROD-0003974,SUP-000354,Finished Goods Product 03974,Finished Goods,26.25,62.27,Active
PROD-0003975,SUP-000311,Raw Materials Product 03975,Components,58.36,127.87,Active
PROD-0003976,SUP-000388,Finished Goods Product 03976,Finished Goods,134.88,301.95,Active
PROD-0003977,SUP-000968,Components Product 03977,Components,10.53,17.82,Active
PROD-0003978,SUP-000988,Raw Materials Product 03978,Raw Materials,23.96,52.17,Active
PROD-0003979,SUP-000270,Components Product 03979,Components,44.81,84.57,Active
PROD-0003980,SUP-000938,Packaging Product 03980,Packaging,73.28,101.55,Active
PROD-0003981,SUP-000600,Finished Goods Product 03981,Finished Goods,33.46,68.03,Active
PROD-0003982,SUP-000711,Raw Materials Product 03982,Raw Materials,56.35,134.72,Active
PROD-0003983,SUP-000274,Components Product 03983,Components,37.18,68.73,Active
PROD-0003984,SUP-000823,Packaging Product 03984,Packaging,64.74,143.54,Active
PROD-0003985,SUP-000121,Raw Materials Product 03985,Raw Materials,40.87,58.72,Inactive
PROD-0003986,SUP-000745,Finished Goods Product 03986,Finished Goods,10.21,24.53,Active
PROD-0003987,SUP-000281,Finished Goods Product 03987,Finished Goods,57.56,107.93,Active
PROD-0003988,SUP-000260,Components Product 03988,Components,111.05,230.1,Active
PROD-0003989,SUP-000781,Industrial Parts Product 03989,Industrial Parts,35.22,59.54,Active
PROD-0003990,SUP-000785,Components Product 00011,Components,54.06,117.78,Active
PROD-0003991,SUP-000852,Raw Materials Product 03991,Raw Materials,186.87,356.44,Active
PROD-0003992,SUP-000446,Finished Goods Product 03992,Finished Goods,30.18,53.82,Active
PROD-0003993,SUP-000709,Industrial Parts Product 03993,Industrial Parts,41.5,54.22,Active
PROD-0003994,SUP-000489,Finished Goods Product 03994,Finished Goods,50.65,114.05,Active
PROD-0003995,SUP-000267,Industrial Parts Product 03995,Industrial Parts,9.75,12.29,Active
PROD-0003996,SUP-000695,Components Product 03996,Components,21.75,44.39,Active
PROD-0003998,SUP-000711,Raw Materials Product 03998,Raw Materials,9.37,17.42,Active
PROD-0003999,SUP-000813,Industrial Parts Product 03999,Industrial Parts,31.25,42.6,Active
PROD-0004000,SUP-000893,Components Product 04000,Components,82.22,115.35,Active
PROD-0004001,SUP-000886,Industrial Parts Product 04001,Industrial Parts,23.52,45.69,Active
PROD-0004002,SUP-000700,Industrial Parts Product 04002,Industrial Parts,11.65,17.57,Active
PROD-0004003,SUP-000970,Finished Goods Product 04003,Finished Goods,20.49,30.52,Active
PROD-0004004,SUP-000614,Finished Goods Product 04004,Finished Goods,34.82,86.13,Active
PROD-0004005,SUP-000296,Finished Goods Product 04005,Finished Goods,33.14,181.37,Active
PROD-0004006,SUP-000745,Industrial Parts Product 04006,Industrial Parts,34.31,76.02,Active
PROD-0004007,SUP-000913,Components Product 04007,Components,11.06,21.51,Active
PROD-0004008,SUP-000790,Industrial Parts Product 04008,Industrial Parts,18.41,37.59,Inactive
PROD-0004009,SUP-000536,Raw Materials Product 04009,Raw Materials,33.14,33.14,Active
PROD-0004010,SUP-000417,Raw Materials Product 04010,Raw Materials,67.94,160.59,Active
PROD-0004011,SUP-000717,Industrial Parts Product 04011,Industrial Parts,27.2,67.62,Active
PROD-0004012,SUP-000485,Raw Materials Product 04012,Raw Materials,17.41,40.35,Active
PROD-0004013,SUP-000201,Industrial Parts Product 04013,Industrial Parts,35.97,65.04,Active
PROD-0004014,SUP-000534,Components Product 04014,Components,51.1,87.11,Active
PROD-0004015,SUP-000409,Finished Goods Product 04015,Finished Goods,19.41,30.43,Active
PROD-0004016,SUP-000799,Finished Goods Product 04016,Finished Goods,58.94,106.07,Active
PROD-0004017,SUP-000302,Industrial Parts Product 04017,Industrial Parts,99.8,162.26,Active
PROD-0004018,SUP-000763,Components Product 04018,Components,20.55,42.73,Active
PROD-0004019,SUP-000472,Packaging Product 04019,Packaging,68.46,170.2,Active
PROD-0004020,SUP-000474,Finished Goods Product 04020,Finished Goods,30.85,44.25,Active
PROD-0004021,SUP-000492,Finished Goods Product 04021,Finished Goods,28.15,51.5,Active
PROD-0004022,SUP-000771,Finished Goods Product 04022,Finished Goods,35.25,78.72,Active
PROD-0004023,SUP-000183,Components Product 04023,Components,67.11,124.58,Active
PROD-0004024,SUP-000776,Raw Materials Product 04024,Raw Materials,15.66,30.25,Active
PROD-0004025,SUP-000459,Raw Materials Product 04025,Raw Materials,23.25,54.72,Active
PROD-0004026,SUP-000703,Finished Goods Product 04026,Finished Goods,43.08,94.46,Active
PROD-0004027,SUP-000573,Industrial Parts Product 04027,Industrial Parts,44.45,56.79,Active
PROD-0004028,SUP-000190,Components Product 04028,Components,148.8,186.22,Active
PROD-0004029,SUP-000200,Components Product 04029,Components,76.14,110.03,Active
PROD-0004030,SUP-000313,Components Product 04030,Components,58.01,104.4,Active
PROD-0004031,SUP-000940,Finished Goods Product 04031,Finished Goods,286.08,449.96,Active
PROD-0004032,SUP-000652,Packaging Product 04032,Packaging,7.23,10.64,Active
PROD-0004033,SUP-000783,Finished Goods Product 04033,Finished Goods,36.95,83.18,Inactive
PROD-0004034,SUP-000315,Industrial Parts Product 04034,Industrial Parts,25.58,48.31,Inactive
PROD-0004035,SUP-000006,Components Product 00011,Raw Materials,7.82,19.22,Active
PROD-0004036,SUP-000640,Raw Materials Product 04036,Raw Materials,57.93,130.09,Active
PROD-0004037,SUP-000633,Raw Materials Product 04037,Raw Materials,14.64,36.49,Active
PROD-0004038,SUP-000741,Finished Goods Product 04038,Finished Goods,11.82,20.17,Active
PROD-0004039,SUP-000418,Components Product 04039,Components,54.64,70.76,Active
PROD-0004040,SUP-000833,Raw Materials Product 04040,Raw Materials,19.88,44.3,Active
PROD-0004041,SUP-000512,Industrial Parts Product 04041,Industrial Parts,84.7,148.35,Active
PROD-0004042,SUP-000530,Finished Goods Product 04042,Finished Goods,24.4,36.6,Active
PROD-0004043,SUP-000445,Packaging Product 04043,Packaging,42.74,78.11,Active
PROD-0004044,SUP-000480,Packaging Product 04044,Packaging,126.94,302.6,Active
PROD-0004045,SUP-000440,Components Product 04045,Components,111.26,181.43,Active
PROD-0004046,SUP-000396,Industrial Parts Product 04046,Industrial Parts,28.15,56.09,Active
PROD-0004047,SUP-000511,Packaging Product 04047,Packaging,18.79,31.3,Active
PROD-0004049,SUP-000248,Industrial Parts Product 04049,Industrial Parts,39.96,84.88,Active
PROD-0004050,SUP-000729,Components Product 04050,Components,22.41,41.05,Active
PROD-0004051,SUP-000663,Components Product 04051,Components,100.32,200.76,Active
