financial_transaction_key,transaction_id,date_key,account_key,location_key,transaction_type,transaction_category,transaction_amount
201731,FIN-201731,20231021,807,74,Cost,Maintenance,43824.85
201732,FIN-201732,20231027,964,85,Cost,Materials,18880.63
201733,FIN-201733,20211126,52,40,Cost,Maintenance,33384.99
201734,FIN-201734,20220104,338,42,Cost,Utilities,17845.93
201735,FIN-201735,20231218,573,38,Cost,Materials,18530.61
201736,FIN-201736,20231204,390,11,Expense,Utilities,17023.11
201737,FIN-201737,20210404,119,96,Expense,Utilities,48185.15
201738,FIN-201738,20240401,922,73,Cost,Operating Expense,25451.41
201739,FIN-201739,20240218,993,66,Revenue,Payroll,11462.27
201740,FIN-201740,20250226,70,26,Revenue,Utilities,42550.13
201741,FIN-201741,20200428,587,60,Expense,Payroll,28449.39
201742,FIN-201742,20201202,753,46,Expense,Operating Expense,10553.04
201743,FIN-201743,20200724,5,1,Revenue,Operating Expense,13070.97
201744,FIN-201744,20211119,608,53,Revenue,Payroll,1294.94
201745,FIN-201745,20200715,362,85,Revenue,Payroll,41718.05
201746,FIN-201746,20200404,497,25,Expense,Maintenance,32724.69
201747,FIN-201747,20220930,206,9,Revenue,Utilities,23536.3
201748,FIN-201748,20200829,912,7,Cost,Sales Revenue,44727.85
201749,FIN-201749,20240530,84,29,Revenue,Utilities,40828.89
201750,FIN-201750,20211020,733,47,Revenue,Operating Expense,45480.32
201751,FIN-201751,20250319,36,42,Cost,Utilities,27071.7
201752,FIN-201752,20200314,346,86,Expense,Sales Revenue,23873.7
201753,FIN-201753,20211026,853,25,Revenue,Maintenance,24528.01
201754,FIN-201754,20240728,608,22,Expense,Payroll,31237.68
201755,FIN-201755,20251025,946,75,Cost,Sales Revenue,7786.54
201756,FIN-201756,20200921,46,32,Revenue,Operating Expense,20153.57
201757,FIN-201757,20230114,186,94,Revenue,Operating Expense,21479.72
201758,FIN-201758,20211015,363,24,Cost,Sales Revenue,29150.66
201759,FIN-201759,20250525,174,33,Expense,Materials,24347.0
201760,FIN-201760,20190702,847,18,Revenue,Utilities,35498.51
201761,FIN-201761,20240702,548,43,Revenue,Payroll,3179.89
201762,FIN-201762,20250307,640,49,Revenue,Maintenance,29613.99
201763,FIN-201763,20210213,107,9,Revenue,Operating Expense,25223.08
201764,FIN-201764,20250525,879,14,Cost,Materials,39489.03
201765,FIN-201765,20210302,254,11,Revenue,Utilities,29951.72
201766,FIN-201766,20230225,876,36,Revenue,Maintenance,35941.64
201767,FIN-201767,20211015,453,90,Cost,Sales Revenue,39737.25
201768,FIN-201768,20200830,129,24,Revenue,Utilities,28830.77
201769,FIN-201769,20220406,767,9,Expense,Utilities,32090.32
201770,FIN-201770,20191231,691,27,Expense,Utilities,4355.83
201771,FIN-201771,20251213,515,96,Revenue,Materials,34941.17
201772,FIN-201772,20201221,82,52,Cost,Operating Expense,5389.82
201773,FIN-201773,20250328,752,86,Expense,Sales Revenue,27026.5
201774,FIN-201774,20230831,150,67,Cost,Payroll,28317.79
201775,FIN-201775,20190101,170,68,Cost,Utilities,29674.48
201776,FIN-201776,20211202,707,74,Expense,Utilities,1149.68
201777,FIN-201777,20190721,936,100,Expense,Maintenance,41429.94
201778,FIN-201778,20240527,461,34,Revenue,Sales Revenue,8925.96
201779,FIN-201779,20190719,617,74,Expense,Materials,21128.31
201780,FIN-201780,20220201,696,18,Expense,Operating Expense,29161.32
201781,FIN-201781,20191006,691,46,Revenue,Sales Revenue,5724.22
201782,FIN-201782,20200904,88,41,Revenue,Payroll,27497.94
201783,FIN-201783,20200508,279,77,Expense,Operating Expense,24921.21
201784,FIN-201784,20251221,234,96,Cost,Utilities,40366.31
201785,FIN-201785,20230318,968,74,Cost,Maintenance,13873.42
201786,FIN-201786,20190529,698,75,Revenue,Maintenance,40554.06
201787,FIN-201787,20220311,416,92,Expense,Payroll,32268.66
201788,FIN-201788,20250711,975,3,Revenue,Maintenance,25531.67
201789,FIN-201789,20231030,373,90,Revenue,Materials,8688.01
201790,FIN-201790,20191110,344,48,Revenue,Utilities,14787.06
201791,FIN-201791,20200427,129,46,Expense,Payroll,22091.76
201792,FIN-201792,20240311,80,68,Cost,Operating Expense,31818.56
201793,FIN-201793,20250721,880,52,Expense,Materials,46451.62
201794,FIN-201794,20201023,159,68,Revenue,Materials,9671.21
201795,FIN-201795,20250726,941,88,Expense,Materials,27529.22
201796,FIN-201796,20230215,101,5,Revenue,Operating Expense,6344.32
201797,FIN-201797,20240112,518,65,Expense,Sales Revenue,12769.71
201798,FIN-201798,20201011,230,58,Cost,Materials,22691.01
201799,FIN-201799,20240130,302,60,Expense,Sales Revenue,14782.96
201800,FIN-201800,20220105,427,54,Revenue,Materials,33859.75
201801,FIN-201801,20241014,843,39,Revenue,Materials,10858.91
201802,FIN-201802,20200401,463,5,Expense,Operating Expense,31164.46
201803,FIN-201803,20191230,909,46,Revenue,Sales Revenue,10624.7
201804,FIN-201804,20220211,790,100,Expense,Payroll,43010.87
201805,FIN-201805,20200422,781,39,Cost,Maintenance,2309.9
201806,FIN-201806,20200628,383,68,Revenue,Operating Expense,32803.17
201807,FIN-201807,20230128,302,84,Expense,Utilities,43500.04
201808,FIN-201808,20210301,516,2,Revenue,Materials,5057.76
201809,FIN-201809,20230526,532,86,Expense,Operating Expense,8525.92
201810,FIN-201810,20191013,935,51,Expense,Payroll,33729.78
201811,FIN-201811,20190724,480,8,Cost,Payroll,19754.36
201812,FIN-201812,20220501,485,83,Expense,Payroll,41066.73
201813,FIN-201813,20220627,232,66,Expense,Maintenance,32206.61
201814,FIN-201814,20190624,246,77,Cost,Payroll,35172.54
201815,FIN-201815,20230309,578,4,Cost,Utilities,8770.45
201816,FIN-201816,20250531,437,41,Revenue,Maintenance,18705.75
201817,FIN-201817,20210331,159,37,Cost,Payroll,46084.61
201818,FIN-201818,20241213,370,48,Cost,Operating Expense,2456.72
201819,FIN-201819,20240218,84,73,Cost,Sales Revenue,42827.88
201820,FIN-201820,20220317,75,94,Expense,Sales Revenue,45236.32
201821,FIN-201821,20230214,101,35,Cost,Utilities,12060.47
201822,FIN-201822,20241229,142,26,Expense,Materials,39786.14
201823,FIN-201823,20210919,73,22,Cost,Sales Revenue,41756.02
201824,FIN-201824,20230123,399,17,Cost,Utilities,5678.23
201825,FIN-201825,20220911,995,4,Revenue,Utilities,13961.11
201826,FIN-201826,20210823,780,35,Revenue,Utilities,41562.27
201827,FIN-201827,20190705,407,25,Cost,Operating Expense,28898.19
201828,FIN-201828,20250410,951,47,Expense,Materials,14538.61
201829,FIN-201829,20250511,177,32,Cost,Utilities,31090.06
201830,FIN-201830,20220703,578,12,Cost,Materials,4587.56
201831,FIN-201831,20190530,308,4,Expense,Operating Expense,33508.53
201832,FIN-201832,20210918,511,54,Revenue,Payroll,29139.84
201833,FIN-201833,20230604,298,66,Expense,Maintenance,24163.64
201834,FIN-201834,20190419,780,42,Revenue,Sales Revenue,41108.11
201835,FIN-201835,20210818,342,40,Revenue,Operating Expense,28112.6
201836,FIN-201836,20250725,672,4,Revenue,Sales Revenue,35880.31
201837,FIN-201837,20241102,805,23,Cost,Sales Revenue,18453.51
201838,FIN-201838,20231122,184,68,Cost,Utilities,37299.44
201839,FIN-201839,20200317,752,5,Revenue,Operating Expense,1541.17
201840,FIN-201840,20251231,144,27,Cost,Materials,46682.33
201841,FIN-201841,20210802,133,22,Cost,Sales Revenue,28337.31
201842,FIN-201842,20220803,561,58,Expense,Utilities,31318.73
201843,FIN-201843,20220925,729,90,Revenue,Materials,31041.7
201844,FIN-201844,20191026,619,82,Expense,Operating Expense,32184.95
201845,FIN-201845,20241227,221,54,Cost,Sales Revenue,20914.13
201846,FIN-201846,20230215,886,92,Cost,Payroll,23280.36
201847,FIN-201847,20240120,140,86,Expense,Payroll,3990.88
201848,FIN-201848,20241203,739,6,Expense,Sales Revenue,16855.25
201849,FIN-201849,20200125,654,13,Revenue,Materials,3159.06
201850,FIN-201850,20240606,828,82,Expense,Maintenance,18074.92
201851,FIN-201851,20191130,702,36,Revenue,Maintenance,41132.67
201852,FIN-201852,20200410,200,43,Expense,Materials,29392.91
201853,FIN-201853,20251003,730,27,Expense,Utilities,35448.45
201854,FIN-201854,20201206,826,23,Expense,Payroll,26617.66
201855,FIN-201855,20220316,208,59,Expense,Maintenance,34749.26
201856,FIN-201856,20211211,848,94,Cost,Payroll,7234.58
201857,FIN-201857,20211214,336,72,Cost,Payroll,33463.77
201858,FIN-201858,20220429,857,40,Revenue,Maintenance,14230.58
201859,FIN-201859,20251030,664,60,Cost,Sales Revenue,20287.4
201860,FIN-201860,20220901,160,7,Cost,Maintenance,3343.57
201861,FIN-201861,20251225,552,45,Revenue,Maintenance,14007.96
201862,FIN-201862,20200207,645,53,Revenue,Operating Expense,41945.21
201863,FIN-201863,20211210,602,58,Revenue,Maintenance,19074.66
201864,FIN-201864,20251203,859,4,Cost,Operating Expense,43265.95
201865,FIN-201865,20210811,584,55,Revenue,Operating Expense,13263.99
201866,FIN-201866,20210926,619,13,Expense,Payroll,24044.36
201867,FIN-201867,20230525,590,74,Cost,Maintenance,23906.37
201868,FIN-201868,20250917,242,91,Expense,Maintenance,19706.04
201869,FIN-201869,20230201,651,74,Expense,Operating Expense,21765.59
201870,FIN-201870,20211209,110,40,Cost,Maintenance,37017.54
201871,FIN-201871,20190315,63,65,Expense,Operating Expense,18336.78
201872,FIN-201872,20230511,621,7,Revenue,Maintenance,36653.61
201873,FIN-201873,20230320,478,46,Cost,Utilities,33883.45
201874,FIN-201874,20250912,633,60,Revenue,Operating Expense,41250.35
201875,FIN-201875,20190815,220,6,Expense,Sales Revenue,17461.59
201876,FIN-201876,20191220,89,21,Revenue,Payroll,21219.21
201877,FIN-201877,20250808,412,92,Expense,Operating Expense,44187.37
201878,FIN-201878,20200928,390,25,Expense,Sales Revenue,34689.14
201879,FIN-201879,20220616,688,34,Revenue,Materials,24033.48
201880,FIN-201880,20240909,502,87,Expense,Utilities,39056.52
201881,FIN-201881,20230602,939,56,Revenue,Utilities,42464.19
201882,FIN-201882,20250126,181,39,Cost,Utilities,18663.24
201883,FIN-201883,20231228,227,62,Revenue,Materials,7871.06
201884,FIN-201884,20220413,957,40,Cost,Materials,36654.23
201885,FIN-201885,20250208,62,50,Cost,Sales Revenue,31340.74
201886,FIN-201886,20210509,42,71,Cost,Utilities,37630.42
201887,FIN-201887,20250708,788,5,Cost,Operating Expense,28641.7
201888,FIN-201888,20230827,33,27,Expense,Materials,6359.49
201889,FIN-201889,20200204,493,71,Revenue,Sales Revenue,37637.6
201890,FIN-201890,20220301,748,62,Expense,Payroll,20468.03
201891,FIN-201891,20230216,709,17,Cost,Operating Expense,42213.97
201892,FIN-201892,20211111,34,34,Revenue,Operating Expense,44601.6
201893,FIN-201893,20240307,725,48,Revenue,Utilities,9079.31
201894,FIN-201894,20230307,404,23,Revenue,Operating Expense,14067.41
201895,FIN-201895,20210519,545,70,Revenue,Payroll,46829.73
201896,FIN-201896,20220827,29,62,Cost,Materials,22505.51
201897,FIN-201897,20211021,256,11,Revenue,Maintenance,43071.11
201898,FIN-201898,20231128,258,65,Expense,Payroll,31993.22
201899,FIN-201899,20190323,531,85,Cost,Sales Revenue,22784.03
201900,FIN-201900,20240210,14,92,Cost,Payroll,45875.11
201901,FIN-201901,20230312,824,61,Revenue,Utilities,42201.71
201902,FIN-201902,20220512,16,36,Expense,Payroll,3043.78
201903,FIN-201903,20230317,207,31,Revenue,Sales Revenue,35524.54
201904,FIN-201904,20220909,52,76,Cost,Materials,41491.96
201905,FIN-201905,20210929,200,9,Expense,Maintenance,9250.92
201906,FIN-201906,20230107,943,14,Expense,Operating Expense,15057.86
201907,FIN-201907,20221203,871,74,Expense,Operating Expense,12424.25
201908,FIN-201908,20250424,972,99,Cost,Payroll,30869.32
201909,FIN-201909,20240720,78,58,Revenue,Materials,19996.05
201910,FIN-201910,20250416,568,80,Cost,Maintenance,7393.75
201911,FIN-201911,20231002,957,100,Expense,Maintenance,5939.2
201912,FIN-201912,20250916,375,21,Cost,Sales Revenue,49867.89
201913,FIN-201913,20250405,384,38,Expense,Utilities,32515.41
201914,FIN-201914,20200630,167,36,Revenue,Sales Revenue,40618.44
201915,FIN-201915,20220219,387,62,Expense,Materials,10711.43
201916,FIN-201916,20240529,369,5,Revenue,Sales Revenue,48172.91
201917,FIN-201917,20240704,12,85,Revenue,Materials,10940.62
201918,FIN-201918,20251121,504,100,Revenue,Maintenance,35320.29
201919,FIN-201919,20200808,8,36,Expense,Maintenance,42131.66
201920,FIN-201920,20200801,767,31,Cost,Materials,33274.86
201921,FIN-201921,20200611,137,5,Cost,Sales Revenue,6608.49
201922,FIN-201922,20210709,664,65,Expense,Utilities,13990.04
201923,FIN-201923,20190708,796,17,Expense,Sales Revenue,18560.29
201924,FIN-201924,20191018,137,54,Cost,Operating Expense,5428.64
201925,FIN-201925,20220709,377,49,Expense,Operating Expense,7959.75
201926,FIN-201926,20200811,834,73,Expense,Materials,13100.22
201927,FIN-201927,20190309,786,96,Cost,Payroll,37218.08
201928,FIN-201928,20191008,866,31,Cost,Maintenance,16958.52
201929,FIN-201929,20240217,638,22,Expense,Utilities,5543.96
201930,FIN-201930,20200531,395,64,Cost,Operating Expense,27610.37
201931,FIN-201931,20220903,423,76,Revenue,Payroll,49063.62
201932,FIN-201932,20201017,155,85,Cost,Sales Revenue,40766.08
201933,FIN-201933,20231115,866,64,Expense,Maintenance,11111.56
201934,FIN-201934,20230811,324,43,Cost,Utilities,10463.19
201935,FIN-201935,20190518,795,24,Cost,Payroll,35218.86
201936,FIN-201936,20210211,706,89,Expense,Materials,2494.34
201937,FIN-201937,20231018,997,8,Revenue,Operating Expense,25086.89
201938,FIN-201938,20220824,844,77,Revenue,Sales Revenue,7647.09
201939,FIN-201939,20250304,801,96,Cost,Materials,39700.35
201940,FIN-201940,20230518,202,68,Revenue,Payroll,19676.2
201941,FIN-201941,20210427,782,5,Revenue,Materials,8487.31
201942,FIN-201942,20200104,341,45,Revenue,Operating Expense,30278.61
201943,FIN-201943,20211208,943,34,Revenue,Payroll,37671.96
201944,FIN-201944,20200313,708,79,Revenue,Utilities,12793.44
201945,FIN-201945,20201224,278,20,Expense,Maintenance,19160.57
201946,FIN-201946,20220202,886,66,Cost,Sales Revenue,1370.23
201947,FIN-201947,20230307,163,73,Cost,Operating Expense,38157.04
201948,FIN-201948,20210622,968,85,Expense,Materials,3723.95
201949,FIN-201949,20190521,560,13,Cost,Materials,38615.4
201950,FIN-201950,20240517,158,44,Cost,Payroll,7464.59
201951,FIN-201951,20250807,469,91,Cost,Sales Revenue,29645.05
201952,FIN-201952,20211212,171,58,Expense,Materials,40353.38
201953,FIN-201953,20200517,992,81,Expense,Sales Revenue,39200.17
201954,FIN-201954,20210619,197,57,Expense,Payroll,161695.3
201955,FIN-201955,20200113,379,94,Expense,Operating Expense,36764.49
201956,FIN-201956,20241202,837,14,Expense,Materials,22312.38
201957,FIN-201957,20200320,824,82,Expense,Operating Expense,4255.26
201958,FIN-201958,20240510,439,83,Cost,Operating Expense,33472.39
201959,FIN-201959,20191127,587,27,Revenue,Utilities,27102.7
201960,FIN-201960,20231103,118,37,Revenue,Sales Revenue,28616.48
201961,FIN-201961,20200306,468,25,Revenue,Operating Expense,40310.27
201962,FIN-201962,20200829,620,24,Revenue,Materials,13490.78
201963,FIN-201963,20241223,348,78,Revenue,Operating Expense,48325.66
201964,FIN-201964,20250312,812,49,Cost,Maintenance,23693.39
201965,FIN-201965,20200927,831,78,Revenue,Sales Revenue,4987.48
201966,FIN-201966,20251004,480,14,Revenue,Materials,28708.16
201967,FIN-201967,20250525,763,89,Revenue,Utilities,20523.65
201968,FIN-201968,20250404,491,51,Expense,Materials,34615.81
201969,FIN-201969,20250309,217,88,Expense,Operating Expense,19014.37
201970,FIN-201970,20211231,807,82,Revenue,Operating Expense,31719.13
201971,FIN-201971,20220525,173,25,Cost,Operating Expense,46080.95
201972,FIN-201972,20210403,788,9,Cost,Utilities,7232.24
201973,FIN-201973,20190511,559,25,Cost,Utilities,23545.39
201974,FIN-201974,20201105,584,46,Expense,Payroll,12864.21
201975,FIN-201975,20231225,862,94,Cost,Sales Revenue,17228.37
201976,FIN-201976,20251212,306,12,Revenue,Utilities,15436.87
201977,FIN-201977,20240516,991,62,Expense,Payroll,17348.9
201978,FIN-201978,20250329,259,29,Revenue,Materials,3085.86
201979,FIN-201979,20251211,19,1,Revenue,Operating Expense,3347.48
201980,FIN-201980,20200617,788,14,Cost,Materials,21111.26
201981,FIN-201981,20210425,90,31,Expense,Materials,45091.96
201982,FIN-201982,20231024,744,86,Expense,Operating Expense,7977.95
201983,FIN-201983,20241119,571,48,Cost,Operating Expense,13145.83
201984,FIN-201984,20221119,294,66,Revenue,Payroll,33117.67
201985,FIN-201985,20221206,779,57,Revenue,Utilities,501.66
201986,FIN-201986,20231031,981,77,Expense,Sales Revenue,43619.74
201987,FIN-201987,20250101,680,65,Expense,Utilities,37751.07
201988,FIN-201988,20230926,808,36,Revenue,Sales Revenue,14935.5
201989,FIN-201989,20201129,536,17,Revenue,Materials,36037.09
201990,FIN-201990,20221217,280,11,Revenue,Maintenance,30192.42
201991,FIN-201991,20230917,263,21,Revenue,Maintenance,28931.58
201992,FIN-201992,20241226,204,82,Revenue,Utilities,25384.04
201993,FIN-201993,20250107,227,51,Cost,Operating Expense,21339.45
201994,FIN-201994,20250923,406,25,Expense,Payroll,7963.58
201995,FIN-201995,20191119,767,4,Revenue,Materials,5512.62
201996,FIN-201996,20250124,95,72,Expense,Sales Revenue,9953.15
201997,FIN-201997,20250521,686,57,Revenue,Materials,37265.37
201998,FIN-201998,20190308,432,87,Revenue,Sales Revenue,24864.87
201999,FIN-201999,20210319,590,61,Expense,Sales Revenue,11879.1
202000,FIN-202000,20240310,848,12,Expense,Sales Revenue,2121.0
202001,FIN-202001,20240601,150,61,Revenue,Maintenance,41640.34
202002,FIN-202002,20210401,85,95,Revenue,Payroll,5576.94
202003,FIN-202003,20250524,275,26,Expense,Payroll,44327.87
202004,FIN-202004,20190709,736,61,Cost,Sales Revenue,3414.55
202005,FIN-202005,20190502,455,59,Expense,Materials,4443.94
202006,FIN-202006,20200710,397,16,Cost,Operating Expense,16865.41
202007,FIN-202007,20241018,950,43,Cost,Sales Revenue,39939.79
202008,FIN-202008,20210503,482,30,Cost,Operating Expense,40731.55
202009,FIN-202009,20200804,778,57,Revenue,Maintenance,9426.66
202010,FIN-202010,20190719,5,7,Cost,Utilities,7624.13
202011,FIN-202011,20221101,227,37,Expense,Materials,5008.5
202012,FIN-202012,20210101,990,3,Revenue,Payroll,3067.39
202013,FIN-202013,20240908,449,61,Expense,Maintenance,24926.93
202014,FIN-202014,20201217,288,50,Expense,Maintenance,41806.55
202015,FIN-202015,20190315,491,27,Revenue,Operating Expense,20765.23
202016,FIN-202016,20221101,668,60,Expense,Maintenance,34885.49
202017,FIN-202017,20210226,244,61,Cost,Materials,16280.95
202018,FIN-202018,20241211,671,41,Cost,Payroll,16066.77
202019,FIN-202019,20250313,64,35,Expense,Payroll,14033.72
202020,FIN-202020,20190127,264,57,Cost,Sales Revenue,6131.86
202021,FIN-202021,20200225,620,16,Expense,Utilities,17854.94
202022,FIN-202022,20221209,114,82,Cost,Maintenance,16480.99
202023,FIN-202023,20241128,862,48,Expense,Payroll,6410.29
202024,FIN-202024,20240807,62,65,Revenue,Maintenance,33390.45
202025,FIN-202025,20230619,896,19,Cost,Maintenance,14429.66
202026,FIN-202026,20210816,231,25,Cost,Sales Revenue,36433.87
202027,FIN-202027,20241109,707,70,Cost,Operating Expense,33658.84
202028,FIN-202028,20211228,893,15,Revenue,Maintenance,22605.75
202029,FIN-202029,20210205,65,93,Cost,Materials,45851.79
202030,FIN-202030,20201226,659,68,Cost,Maintenance,48199.29
202031,FIN-202031,20201109,548,89,Revenue,Operating Expense,46093.33
202032,FIN-202032,20211012,913,64,Expense,Sales Revenue,39671.64
202033,FIN-202033,20231002,496,1,Revenue,Operating Expense,38320.72
202034,FIN-202034,20211103,30,49,Expense,Materials,11166.7
202035,FIN-202035,20250701,85,95,Expense,Payroll,34379.66
202036,FIN-202036,20210303,631,91,Revenue,Utilities,48098.21
202037,FIN-202037,20190927,243,19,Expense,Payroll,44439.14
202038,FIN-202038,20231216,903,81,Cost,Utilities,16998.68
202039,FIN-202039,20190126,374,58,Expense,Sales Revenue,10857.88
202040,FIN-202040,20221006,813,38,Revenue,Payroll,13047.76
202041,FIN-202041,20231118,137,84,Expense,Operating Expense,44622.34
202042,FIN-202042,20200524,69,35,Revenue,Sales Revenue,40103.1
202043,FIN-202043,20240403,861,48,Cost,Payroll,37582.76
202044,FIN-202044,20220111,169,25,Expense,Materials,24408.06
202045,FIN-202045,20191027,842,11,Cost,Sales Revenue,36931.11
202046,FIN-202046,20200906,200,79,Cost,Materials,9647.77
202047,FIN-202047,20240618,681,76,Cost,Payroll,38790.34
202048,FIN-202048,20220311,971,95,Cost,Payroll,10227.42
202049,FIN-202049,20250629,811,74,Revenue,Operating Expense,44968.85
202050,FIN-202050,20201116,435,18,Expense,Maintenance,2643.95
202051,FIN-202051,20250706,921,92,Cost,Payroll,44377.29
202052,FIN-202052,20200525,648,80,Expense,Materials,42098.1
202053,FIN-202053,20241123,56,16,Expense,Maintenance,42629.04
202054,FIN-202054,20250831,801,27,Revenue,Sales Revenue,41590.14
202055,FIN-202055,20241006,595,55,Revenue,Materials,43127.8
202056,FIN-202056,20220731,933,80,Cost,Utilities,46495.5
202057,FIN-202057,20220503,289,80,Revenue,Operating Expense,24828.98
202058,FIN-202058,20190509,920,58,Cost,Maintenance,14826.95
202059,FIN-202059,20200216,406,44,Expense,Utilities,29635.71
202060,FIN-202060,20240207,322,85,Cost,Sales Revenue,30987.51
202061,FIN-202061,20250724,141,85,Expense,Operating Expense,47598.19
202062,FIN-202062,20240722,717,8,Cost,Maintenance,22035.48
202063,FIN-202063,20230718,790,46,Revenue,Sales Revenue,45219.07
202064,FIN-202064,20200819,845,66,Revenue,Materials,5707.79
202065,FIN-202065,20250416,772,17,Revenue,Operating Expense,19752.43
202066,FIN-202066,20210514,261,48,Cost,Utilities,34916.41
202067,FIN-202067,20190722,3,90,Cost,Materials,269.46
202068,FIN-202068,20201125,726,91,Revenue,Maintenance,5532.02
202069,FIN-202069,20230530,295,41,Expense,Payroll,10240.95
202070,FIN-202070,20210310,291,95,Cost,Maintenance,10946.32
202071,FIN-202071,20210330,848,8,Revenue,Operating Expense,8176.7
202072,FIN-202072,20250224,885,83,Revenue,Operating Expense,45215.54
202073,FIN-202073,20241010,83,59,Cost,Payroll,6542.5
202074,FIN-202074,20190331,186,35,Expense,Maintenance,35527.63
202075,FIN-202075,20201206,493,70,Cost,Payroll,37657.41
202076,FIN-202076,20220705,182,54,Cost,Maintenance,29866.93
202077,FIN-202077,20220729,882,38,Cost,Operating Expense,40678.76
202078,FIN-202078,20210130,837,43,Cost,Sales Revenue,26497.29
202079,FIN-202079,20190612,456,48,Expense,Utilities,34904.72
202080,FIN-202080,20240818,772,14,Expense,Materials,12422.78
202081,FIN-202081,20210803,366,49,Revenue,Maintenance,37397.63
202082,FIN-202082,20190709,563,23,Expense,Operating Expense,7104.12
202083,FIN-202083,20240728,405,9,Revenue,Maintenance,5605.39
202084,FIN-202084,20230821,700,45,Cost,Materials,5219.92
202085,FIN-202085,20221004,995,82,Cost,Sales Revenue,44664.74
202086,FIN-202086,20230304,91,68,Cost,Maintenance,40799.17
202087,FIN-202087,20250906,36,43,Expense,Operating Expense,29678.22
202088,FIN-202088,20200403,813,5,Expense,Sales Revenue,11598.08
202089,FIN-202089,20240913,792,45,Revenue,Sales Revenue,14814.48
202090,FIN-202090,20200127,741,59,Revenue,Payroll,37610.91
202091,FIN-202091,20240814,722,35,Expense,Maintenance,18794.84
202092,FIN-202092,20210708,106,97,Expense,Sales Revenue,29279.65
202093,FIN-202093,20201128,346,50,Cost,Utilities,29269.55
202094,FIN-202094,20230702,183,89,Revenue,Materials,20382.04
202095,FIN-202095,20210830,220,33,Expense,Payroll,20205.12
202096,FIN-202096,20210819,816,7,Expense,Operating Expense,9262.68
202097,FIN-202097,20250826,224,91,Revenue,Operating Expense,29620.46
202098,FIN-202098,20190501,262,73,Expense,Maintenance,272.9
202099,FIN-202099,20240516,747,49,Expense,Sales Revenue,24270.42
202100,FIN-202100,20210211,352,88,Cost,Utilities,36020.61
202101,FIN-202101,20250208,770,92,Cost,Maintenance,41018.55
202102,FIN-202102,20241004,647,44,Revenue,Operating Expense,13349.1
202103,FIN-202103,20230105,515,76,Revenue,Materials,5268.43
202104,FIN-202104,20191129,915,47,Revenue,Materials,38198.93
202105,FIN-202105,20240217,75,56,Revenue,Maintenance,31611.11
202106,FIN-202106,20230426,413,74,Cost,Payroll,41048.15
202107,FIN-202107,20200517,836,99,Cost,Sales Revenue,22196.65
202108,FIN-202108,20230625,474,53,Revenue,Payroll,22506.62
202109,FIN-202109,20220220,142,26,Expense,Operating Expense,19102.8
202110,FIN-202110,20240315,2,33,Revenue,Payroll,46512.34
202111,FIN-202111,20210407,15,87,Cost,Sales Revenue,11792.65
202112,FIN-202112,20200812,395,33,Revenue,Sales Revenue,17693.58
202113,FIN-202113,20190702,533,22,Revenue,Payroll,33751.18
202114,FIN-202114,20190604,60,4,Expense,Utilities,2631.56
202115,FIN-202115,20221011,183,46,Expense,Operating Expense,24235.48
202116,FIN-202116,20220305,483,3,Expense,Materials,45420.12
202117,FIN-202117,20250331,921,37,Expense,Payroll,16792.97
202118,FIN-202118,20191107,806,100,Cost,Sales Revenue,13461.32
202119,FIN-202119,20230205,894,38,Expense,Payroll,33101.94
202120,FIN-202120,20221123,360,5,Cost,Maintenance,1126.76
202121,FIN-202121,20241018,654,92,Expense,Utilities,41874.85
202122,FIN-202122,20221218,160,73,Expense,Payroll,39784.0
202123,FIN-202123,20230720,284,50,Expense,Sales Revenue,41477.38
202124,FIN-202124,20241010,888,64,Revenue,Materials,35754.88
202125,FIN-202125,20190105,950,49,Cost,Utilities,16389.61
202126,FIN-202126,20250201,942,51,Expense,Payroll,6152.93
202127,FIN-202127,20210914,407,51,Expense,Operating Expense,5312.73
202128,FIN-202128,20221019,250,74,Expense,Operating Expense,24671.52
202129,FIN-202129,20220628,689,57,Cost,Materials,31931.45
202130,FIN-202130,20190401,225,94,Cost,Materials,36107.35
202131,FIN-202131,20221030,945,45,Expense,Operating Expense,44722.58
202132,FIN-202132,20230615,170,51,Cost,Payroll,27119.56
202133,FIN-202133,20201217,717,64,Expense,Sales Revenue,1229.78
202134,FIN-202134,20190728,526,60,Expense,Sales Revenue,41431.26
202135,FIN-202135,20231128,32,55,Cost,Operating Expense,26196.17
202136,FIN-202136,20210204,759,39,Expense,Maintenance,29372.16
202137,FIN-202137,20251025,926,29,Cost,Materials,12926.84
202138,FIN-202138,20210526,75,83,Expense,Maintenance,23846.09
202139,FIN-202139,20241103,987,21,Cost,Sales Revenue,34760.01
202140,FIN-202140,20231227,307,87,Expense,Payroll,29644.13
202141,FIN-202141,20200520,725,30,Cost,Operating Expense,21447.62
202142,FIN-202142,20250130,68,95,Expense,Utilities,4806.17
202143,FIN-202143,20200725,360,66,Expense,Maintenance,44369.15
202144,FIN-202144,20200727,771,82,Revenue,Maintenance,2461.48
202145,FIN-202145,20240206,438,28,Cost,Operating Expense,9225.43
202146,FIN-202146,20231228,307,91,Cost,Operating Expense,42665.29
202147,FIN-202147,20190526,64,99,Revenue,Utilities,37987.65
202148,FIN-202148,20251104,28,41,Expense,Maintenance,1708.94
202149,FIN-202149,20221110,271,24,Expense,Utilities,48531.72
202150,FIN-202150,20190130,8,38,Expense,Maintenance,25125.28
