budget_key,budget_id,date_key,account_key,location_key,budget_category,budget_amount
18230,BUD-018230,20240623,33,36,Maintenance,31919.83
18231,BUD-018231,20250509,148,59,Operations,62568.61
18232,BUD-018232,20241007,526,38,Operations,42841.0
18233,BUD-018233,20191109,699,8,Operations,61095.76
18234,BUD-018234,20210405,641,10,Maintenance,52413.08
18235,BUD-018235,20211012,24,40,Payroll,247541.57
18236,BUD-018236,20250908,467,82,Maintenance,204060.65
18237,BUD-018237,20230523,825,66,Revenue,60778.59
18238,BUD-018238,20230720,664,10,Utilities,63853.37
18239,BUD-018239,20221211,655,91,Payroll,48180.8
18240,BUD-018240,20220305,612,6,Maintenance,51429.82
18241,BUD-018241,20200816,983,6,Maintenance,167252.11
18242,BUD-018242,20250920,688,78,Payroll,113483.94
18243,BUD-018243,20230705,414,4,Operations,38036.96
18244,BUD-018244,20200730,563,13,Operations,36207.83
18245,BUD-018245,20210304,609,99,Maintenance,119572.58
18246,BUD-018246,20230220,934,82,Maintenance,34601.06
18247,BUD-018247,20210627,5,27,Payroll,58729.36
18248,BUD-018248,20200929,316,8,Utilities,82440.18
18249,BUD-018249,20210530,994,23,Payroll,30875.52
18250,BUD-018250,20230716,389,62,Operations,217892.3
18251,BUD-018251,20220605,262,25,Revenue,23792.97
18252,BUD-018252,20250205,599,94,Operations,134079.0
18253,BUD-018253,20230804,460,97,Utilities,97647.44
18254,BUD-018254,20210401,471,93,Operations,55134.86
18255,BUD-018255,20190706,97,60,Operations,24354.77
18256,BUD-018256,20231201,880,27,Operations,71860.06
18257,BUD-018257,20231024,599,64,Utilities,91076.95
18258,BUD-018258,20250126,361,7,Operations,105097.9
18259,BUD-018259,20230807,633,57,Utilities,24429.18
18260,BUD-018260,20211223,781,98,Operations,53111.5
18261,BUD-018261,20230102,606,81,Revenue,53841.11
18262,BUD-018262,20191110,638,88,Operations,78984.32
18263,BUD-018263,20200809,775,86,Maintenance,17172.02
18264,BUD-018264,20190815,643,51,Maintenance,56877.18
18265,BUD-018265,20191110,218,29,Payroll,76397.33
18266,BUD-018266,20210907,746,25,Utilities,59309.58
18267,BUD-018267,20200801,750,32,Revenue,36961.5
18268,BUD-018268,20221116,963,25,Utilities,40780.18
18269,BUD-018269,20190419,951,92,Utilities,46117.58
18270,BUD-018270,20191209,819,2,Revenue,58881.54
18271,BUD-018271,20240720,444,48,Maintenance,95443.19
18272,BUD-018272,20221105,455,11,Utilities,93185.88
18273,BUD-018273,20230716,831,84,Revenue,50164.2
18274,BUD-018274,20190908,445,87,Revenue,70315.06
18275,BUD-018275,20190223,746,1,Revenue,128625.57
18276,BUD-018276,20220406,814,67,Utilities,53174.73
18277,BUD-018277,20200405,81,61,Operations,41052.37
18278,BUD-018278,20230810,315,61,Payroll,73500.56
18279,BUD-018279,20250711,495,28,Payroll,88922.19
18280,BUD-018280,20231023,17,83,Maintenance,53729.49
18281,BUD-018281,20221023,262,81,Operations,45540.76
18282,BUD-018282,20220219,952,86,Operations,66741.8
18283,BUD-018283,20251231,900,45,Utilities,92470.02
18284,BUD-018284,20230728,762,9,Operations,38007.28
18285,BUD-018285,20190918,633,4,Maintenance,69580.51
18286,BUD-018286,20190611,265,27,Maintenance,97383.1
18287,BUD-018287,20220122,477,8,Maintenance,32106.33
18288,BUD-018288,20200503,363,12,Revenue,39991.6
18289,BUD-018289,20200818,570,55,Revenue,85595.58
18290,BUD-018290,20240501,995,12,Payroll,177094.66
18291,BUD-018291,20220406,57,3,Maintenance,56925.75
18292,BUD-018292,20230303,685,2,Utilities,20282.14
18293,BUD-018293,20241101,65,97,Maintenance,27086.28
18294,BUD-018294,20240202,359,12,Revenue,101621.72
18295,BUD-018295,20230922,857,48,Payroll,56803.65
18296,BUD-018296,20230607,87,51,Payroll,14933.62
18297,BUD-018297,20200203,727,74,Utilities,10000.0
18298,BUD-018298,20220830,948,41,Operations,62167.53
18299,BUD-018299,20230427,872,64,Operations,26023.03
18300,BUD-018300,20230415,604,9,Maintenance,21281.64
18301,BUD-018301,20191211,643,16,Payroll,54474.28
18302,BUD-018302,20211201,748,27,Utilities,38957.14
18303,BUD-018303,20191127,44,77,Operations,131878.7
18304,BUD-018304,20250814,656,90,Utilities,101979.27
18305,BUD-018305,20200108,203,76,Operations,41563.49
18306,BUD-018306,20210131,391,91,Utilities,60275.43
18307,BUD-018307,20250526,191,30,Operations,162671.74
18308,BUD-018308,20191007,94,80,Payroll,29408.11
18309,BUD-018309,20190403,581,54,Operations,81262.08
18310,BUD-018310,20190526,537,52,Payroll,71745.81
18311,BUD-018311,20240630,128,54,Utilities,94562.38
18312,BUD-018312,20250220,547,85,Maintenance,383761.81
18313,BUD-018313,20221028,474,99,Operations,27753.33
18314,BUD-018314,20231213,109,29,Maintenance,26220.52
18315,BUD-018315,20241029,329,68,Maintenance,124121.4
18316,BUD-018316,20240906,856,43,Utilities,107615.89
18317,BUD-018317,20200317,189,82,Payroll,121333.84
18318,BUD-018318,20200905,144,4,Operations,22387.71
18319,BUD-018319,20220726,973,69,Payroll,104906.08
18320,BUD-018320,20200527,541,91,Payroll,36505.85
18321,BUD-018321,20200317,353,86,Operations,41433.89
18322,BUD-018322,20250529,919,46,Operations,37164.27
18323,BUD-018323,20250717,582,40,Utilities,52249.78
18324,BUD-018324,20220222,445,94,Utilities,121532.82
18325,BUD-018325,20230522,317,45,Operations,17864.79
18326,BUD-018326,20190802,1000,40,Operations,19244.66
18327,BUD-018327,20220129,782,83,Revenue,66176.47
18328,BUD-018328,20190917,78,54,Operations,45229.94
18329,BUD-018329,20240103,93,25,Revenue,201260.43
18330,BUD-018330,20190406,265,68,Utilities,22531.75
18331,BUD-018331,20231128,260,78,Maintenance,117630.31
18332,BUD-018332,20220727,676,47,Operations,48502.75
18333,BUD-018333,20210504,61,20,Payroll,116680.29
18334,BUD-018334,20231005,891,87,Operations,34726.96
18335,BUD-018335,20190525,404,84,Maintenance,13591.87
18336,BUD-018336,20210325,917,47,Operations,13765.13
18337,BUD-018337,20251122,325,88,Revenue,89236.08
18338,BUD-018338,20230409,916,90,Operations,70491.82
18339,BUD-018339,20241120,940,48,Operations,56625.21
18340,BUD-018340,20200815,874,66,Operations,55079.49
18341,BUD-018341,20230811,224,41,Maintenance,37095.59
18342,BUD-018342,20210214,698,53,Revenue,135654.42
18343,BUD-018343,20230817,397,58,Maintenance,242219.08
18344,BUD-018344,20221005,881,62,Utilities,143474.14
18345,BUD-018345,20230619,848,52,Operations,156906.79
18346,BUD-018346,20200307,52,12,Revenue,101562.37
18347,BUD-018347,20220904,258,52,Operations,45049.21
18348,BUD-018348,20230212,554,81,Operations,39339.67
18349,BUD-018349,20200928,903,75,Payroll,109191.98
18350,BUD-018350,20211019,450,55,Revenue,57713.85
18351,BUD-018351,20211109,322,92,Utilities,152555.08
18352,BUD-018352,20240106,681,86,Maintenance,43670.3
18353,BUD-018353,20230712,140,16,Operations,41089.8
18354,BUD-018354,20250613,686,57,Utilities,38430.57
18355,BUD-018355,20210214,372,43,Operations,93618.66
18356,BUD-018356,20250803,470,54,Operations,33314.18
18357,BUD-018357,20220612,112,29,Operations,94675.58
18358,BUD-018358,20191005,698,90,Operations,43795.96
18359,BUD-018359,20250511,549,70,Payroll,102229.87
18360,BUD-018360,20210911,766,36,Operations,101825.23
18361,BUD-018361,20210916,973,47,Operations,50341.61
18362,BUD-018362,20190508,759,43,Operations,50859.6
18363,BUD-018363,20201227,312,79,Utilities,27760.0
18364,BUD-018364,20230411,724,22,Payroll,44328.92
18365,BUD-018365,20201101,812,44,Operations,33949.72
18366,BUD-018366,20230218,695,24,,172638.15
18367,BUD-018367,20241217,726,79,Maintenance,133277.54
18368,BUD-018368,20241123,618,44,Payroll,30879.08
18369,BUD-018369,20251202,528,62,Operations,155925.35
18370,BUD-018370,20231001,512,3,Payroll,126652.88
18371,BUD-018371,20190409,703,99,Payroll,57429.93
18372,BUD-018372,20250105,914,79,Maintenance,118366.76
18373,BUD-018373,20250416,691,25,Operations,83235.2
18374,BUD-018374,20210422,720,18,Operations,57466.93
18375,BUD-018375,20250406,57,38,Operations,41851.24
18376,BUD-018376,20240923,210,48,Payroll,143878.96
18377,BUD-018377,20220413,184,22,Utilities,44278.11
18378,BUD-018378,20211031,123,26,Operations,106673.55
18379,BUD-018379,20250620,727,47,Utilities,33012.06
18380,BUD-018380,20221121,403,60,Operations,99322.1
18381,BUD-018381,20220625,718,14,Operations,46326.34
18382,BUD-018382,20190324,244,43,Operations,61994.08
18383,BUD-018383,20200406,339,83,Maintenance,38052.68
18384,BUD-018384,20240622,215,70,Utilities,80992.39
18385,BUD-018385,20210912,766,25,Maintenance,115764.36
18386,BUD-018386,20250424,498,28,Maintenance,58980.46
18387,BUD-018387,20241212,919,96,Operations,234970.98
18388,BUD-018388,20220407,934,36,Utilities,49571.64
18389,BUD-018389,20231206,786,57,Payroll,142757.82
18390,BUD-018390,20201002,915,91,Revenue,17150.47
18391,BUD-018391,20220704,361,55,Operations,30978.92
18392,BUD-018392,20190921,709,86,Maintenance,88545.37
18393,BUD-018393,20240828,949,95,Revenue,123480.78
18394,BUD-018394,20240114,606,7,Operations,101747.95
18395,BUD-018395,20210509,803,10,Operations,64008.32
18396,BUD-018396,20200527,781,41,Operations,172493.31
18397,BUD-018397,20211225,222,45,Operations,48328.95
18398,BUD-018398,20250619,165,97,Maintenance,142084.12
18399,BUD-018399,20191202,518,83,Operations,108528.96
18400,BUD-018400,20240902,190,89,Payroll,118732.64
18401,BUD-018401,20190703,103,13,Maintenance,74386.24
18402,BUD-018402,20190210,609,61,Operations,30931.78
18403,BUD-018403,20220222,657,28,Payroll,73103.07
18404,BUD-018404,20230209,802,13,Maintenance,29792.82
18405,BUD-018405,20220315,556,51,Operations,22677.11
18406,BUD-018406,20220129,73,30,Operations,32691.93
18407,BUD-018407,20200401,599,58,Utilities,35523.88
18408,BUD-018408,20240829,47,88,Maintenance,82808.25
18409,BUD-018409,20211101,637,26,Utilities,34071.98
18410,BUD-018410,20200821,205,9,Revenue,54201.95
18411,BUD-018411,20240702,968,55,Operations,124662.87
18412,BUD-018412,20200311,647,93,Payroll,80071.75
18413,BUD-018413,20210607,671,3,Operations,74823.15
18414,BUD-018414,20190226,945,80,Operations,41317.64
18415,BUD-018415,20210202,946,77,Operations,97071.1
18416,BUD-018416,20221105,1000,36,Payroll,48982.08
18417,BUD-018417,20230327,259,12,Maintenance,30671.35
18418,BUD-018418,20211017,184,75,Maintenance,32259.1
18419,BUD-018419,20230902,758,26,Operations,87117.07
18420,BUD-018420,20190623,174,94,Utilities,37559.23
18421,BUD-018421,20250304,852,39,Operations,179534.43
18422,BUD-018422,20221228,299,92,Maintenance,123573.82
18423,BUD-018423,20210331,503,72,Revenue,31225.44
18424,BUD-018424,20231211,148,16,Payroll,198567.97
18425,BUD-018425,20211017,861,73,Operations,86055.82
18426,BUD-018426,20230714,342,87,Revenue,17307.48
18427,BUD-018427,20200607,9,4,Maintenance,20897.69
18428,BUD-018428,20220802,558,19,Operations,50191.38
18429,BUD-018429,20190210,487,8,Operations,52031.12
18430,BUD-018430,20240514,925,57,Revenue,48990.7
18431,BUD-018431,20250517,455,72,Revenue,104305.28
18432,BUD-018432,20230520,968,74,Operations,81421.25
18433,BUD-018433,20241130,187,37,Revenue,218609.15
18434,BUD-018434,20201022,647,98,Operations,32847.46
18435,BUD-018435,20250212,3,21,Maintenance,192351.21
18436,BUD-018436,20250603,799,27,Payroll,96641.64
18437,BUD-018437,20240823,745,84,Payroll,12126.51
18438,BUD-018438,20240825,995,87,Operations,48285.14
18439,BUD-018439,20240503,396,11,Payroll,55462.39
18440,BUD-018440,20230215,420,5,Operations,76620.33
18441,BUD-018441,20240702,218,31,Operations,115297.08
18442,BUD-018442,20200504,202,71,Operations,38220.97
18443,BUD-018443,20211001,947,3,Revenue,74889.47
18444,BUD-018444,20240610,712,5,Operations,76900.0
18445,BUD-018445,20220710,282,29,Revenue,31093.56
18446,BUD-018446,20190829,921,70,Maintenance,65730.83
18447,BUD-018447,20220805,37,100,Maintenance,81868.22
18448,BUD-018448,20241220,748,57,Utilities,15409.49
18449,BUD-018449,20211031,595,68,Operations,68066.17
18450,BUD-018450,20220517,185,47,Operations,67052.76
18451,BUD-018451,20240922,669,78,Revenue,51481.14
18452,BUD-018452,20190213,3,17,Operations,134546.5
18453,BUD-018453,20231105,71,92,Revenue,60650.61
18454,BUD-018454,20211018,692,80,Revenue,73380.94
18455,BUD-018455,20250517,427,20,Maintenance,154894.96
18456,BUD-018456,20251205,128,31,Operations,126258.76
18457,BUD-018457,20220518,798,50,Operations,60078.98
18458,BUD-018458,20190723,341,51,Utilities,88600.24
18459,BUD-018459,20210124,249,61,Operations,27038.61
18460,BUD-018460,20241223,47,90,Revenue,27303.21
18461,BUD-018461,20231021,775,83,Operations,29089.55
18462,BUD-018462,20250619,259,21,Operations,42219.61
18463,BUD-018463,20240918,92,45,Maintenance,97474.41
18464,BUD-018464,20201007,246,69,Maintenance,33656.45
18465,BUD-018465,20250602,819,46,Maintenance,20950.22
18466,BUD-018466,20231021,408,2,Payroll,54031.75
18467,BUD-018467,20200622,840,8,Operations,129518.19
18468,BUD-018468,20190205,886,9,Operations,36399.68
18469,BUD-018469,20211005,391,17,Revenue,68959.28
18470,BUD-018470,20210312,526,1,Operations,40589.89
18471,BUD-018471,20210814,269,36,Operations,137662.78
18472,BUD-018472,20210330,516,65,Operations,83409.76
18473,BUD-018473,20221126,355,27,Revenue,32799.2
18474,BUD-018474,20220807,391,37,Maintenance,130027.15
18475,BUD-018475,20230608,152,30,Payroll,60579.47
18476,BUD-018476,20191117,81,32,Operations,53036.65
18477,BUD-018477,20240610,211,94,Maintenance,55218.12
18478,BUD-018478,20240607,480,4,Maintenance,175519.68
18479,BUD-018479,20241019,117,81,Operations,183270.31
18480,BUD-018480,20231106,17,94,Utilities,45115.35
18481,BUD-018481,20220119,385,28,Operations,134251.85
18482,BUD-018482,20221230,145,62,Payroll,23794.11
18483,BUD-018483,20240719,381,90,Maintenance,55318.4
18484,BUD-018484,20201230,945,28,Utilities,23769.89
18485,BUD-018485,20191031,101,2,Maintenance,46407.78
18486,BUD-018486,20240620,228,39,Operations,58948.76
18487,BUD-018487,20190109,611,67,Maintenance,77264.3
18488,BUD-018488,20220124,214,10,Operations,53054.33
18489,BUD-018489,20210401,507,2,Utilities,60544.26
18490,BUD-018490,20240129,902,95,Utilities,118087.21
18491,BUD-018491,20200524,553,91,Operations,23802.69
18492,BUD-018492,20240601,187,73,Operations,113568.25
18493,BUD-018493,20200121,934,89,Operations,50608.46
18494,BUD-018494,20220528,16,100,Operations,45713.28
18495,BUD-018495,20191004,606,38,Operations,75890.48
18496,BUD-018496,20250112,352,68,Revenue,160807.25
18497,BUD-018497,20210304,580,23,Revenue,32072.49
18498,BUD-018498,20250908,747,53,Utilities,37436.02
18499,BUD-018499,20240909,528,85,Operations,156814.57
18500,BUD-018500,20190822,749,78,Operations,57531.12
18501,BUD-018501,20190910,228,65,Operations,46492.39
18502,BUD-018502,20250830,277,67,Payroll,42633.36
18503,BUD-018503,20190825,555,41,Payroll,34577.73
18504,BUD-018504,20251129,551,98,Operations,97361.31
18505,BUD-018505,20240915,252,84,Maintenance,103653.61
18506,BUD-018506,20210814,62,93,Utilities,63487.55
18507,BUD-018507,20200529,911,27,Operations,43604.93
18508,BUD-018508,20230508,726,4,Operations,89262.88
18509,BUD-018509,20230807,326,33,Operations,18950.07
18510,BUD-018510,20210614,111,51,Payroll,28770.56
18511,BUD-018511,20190328,430,4,Revenue,109761.1
18512,BUD-018512,20251027,487,80,Operations,44245.55
18513,BUD-018513,20250712,823,2,Operations,75437.1
18514,BUD-018514,20250804,812,20,Payroll,57759.24
18515,BUD-018515,20200828,798,13,Payroll,83660.15
18516,BUD-018516,20240420,82,92,Operations,19412.72
18517,BUD-018517,20211128,628,44,Operations,16786.22
18518,BUD-018518,20241104,618,47,Revenue,48900.73
18519,BUD-018519,20220528,661,50,Operations,35459.99
18520,BUD-018520,20210620,658,6,Operations,13679.24
18521,BUD-018521,20220212,617,69,Utilities,103472.05
18522,BUD-018522,20200629,522,40,Maintenance,69825.8
18523,BUD-018523,20200624,656,10,Payroll,51625.69
18524,BUD-018524,20220122,522,99,Operations,10048.87
18525,BUD-018525,20250311,24,30,Maintenance,52409.86
18526,BUD-018526,20250313,328,61,Operations,305438.22
18527,BUD-018527,20210625,903,90,Utilities,19960.17
18528,BUD-018528,20230119,912,32,Operations,82764.88
18529,BUD-018529,20240325,647,99,Revenue,106451.75
18530,BUD-018530,20210314,720,73,Payroll,80764.59
18531,BUD-018531,20210531,734,10,Operations,51445.1
18532,BUD-018532,20220806,205,14,Payroll,58743.28
18533,BUD-018533,20230612,138,56,Operations,66285.75
18534,BUD-018534,20200914,661,95,Payroll,18511.46
18535,BUD-018535,20230616,312,80,Operations,55323.84
18536,BUD-018536,20200227,719,78,Operations,45297.39
18537,BUD-018537,20220327,730,36,Operations,27586.95
18538,BUD-018538,20251127,823,45,Maintenance,91538.68
18539,BUD-018539,20220101,41,23,Operations,23128.19
18540,BUD-018540,20251012,358,100,Payroll,54885.86
18541,BUD-018541,20200804,592,38,Maintenance,24664.9
18542,BUD-018542,20240831,765,47,Utilities,122318.61
18543,BUD-018543,20210526,276,35,Utilities,34457.54
18544,BUD-018544,20190629,188,2,Utilities,42190.83
18545,BUD-018545,20201206,476,64,Operations,34599.03
18546,BUD-018546,20250307,968,98,Payroll,60879.81
18547,BUD-018547,20211011,424,22,Maintenance,158379.78
18548,BUD-018548,20190210,83,73,Payroll,50785.38
18549,BUD-018549,20241012,591,35,Maintenance,40027.06
18550,BUD-018550,20241215,259,22,Payroll,40841.6
18551,BUD-018551,20200617,883,23,Operations,73607.76
18552,BUD-018552,20191127,675,28,Payroll,28504.78
18553,BUD-018553,20250606,219,2,Maintenance,56633.22
18554,BUD-018554,20210120,655,67,Maintenance,60675.26
18555,BUD-018555,20231218,158,24,Revenue,19256.66
18556,BUD-018556,20200124,269,96,Utilities,38615.15
18557,BUD-018557,20210709,661,44,Utilities,58155.99
18558,BUD-018558,20210703,501,23,Maintenance,66931.91
18559,BUD-018559,20190605,402,34,Operations,62588.25
18560,BUD-018560,20211201,818,16,Utilities,32635.0
18561,BUD-018561,20220228,542,21,Operations,15794.01
18562,BUD-018562,20220907,531,32,Revenue,31938.69
18563,BUD-018563,20201019,853,20,Maintenance,48020.6
18564,BUD-018564,20210602,114,85,Payroll,87896.23
18565,BUD-018565,20250411,155,30,Utilities,394455.73
18566,BUD-018566,20240828,467,67,Maintenance,56035.07
18567,BUD-018567,20190117,928,76,Operations,24559.38
18568,BUD-018568,20230203,168,85,Revenue,28290.96
18569,BUD-018569,20200123,269,1,Revenue,154803.05
18570,BUD-018570,20201129,937,77,Utilities,98302.9
18571,BUD-018571,20240225,883,31,Revenue,91894.92
18572,BUD-018572,20230430,152,21,Revenue,12244.31
18573,BUD-018573,20230202,355,38,Payroll,24982.18
18574,BUD-018574,20191220,725,55,Payroll,22442.52
18575,BUD-018575,20241118,487,72,Utilities,82916.08
18576,BUD-018576,20220422,161,94,Maintenance,37142.77
18577,BUD-018577,20240820,253,2,Payroll,124526.54
18578,BUD-018578,20230902,464,49,Revenue,289295.07
18579,BUD-018579,20190106,892,75,Operations,75259.6
18580,BUD-018580,20190128,817,63,Operations,21318.3
18581,BUD-018581,20230811,799,40,Maintenance,171041.57
18582,BUD-018582,20190321,703,32,Maintenance,24993.75
18583,BUD-018583,20220608,599,75,Operations,81049.48
18584,BUD-018584,20230717,111,12,Payroll,184038.39
18585,BUD-018585,20220626,793,2,Operations,60598.29
18586,BUD-018586,20190504,657,86,Revenue,52785.78
18587,BUD-018587,20221114,454,59,Operations,57671.98
18588,BUD-018588,20241218,259,39,Operations,134456.88
18589,BUD-018589,20221210,245,74,Payroll,72465.96
18590,BUD-018590,20230824,777,82,Operations,126598.19
18591,BUD-018591,20210411,818,8,Revenue,118738.95
18592,BUD-018592,20230314,466,43,Operations,113873.7
18593,BUD-018593,20210504,496,64,Maintenance,135620.57
18594,BUD-018594,20190513,446,23,Revenue,55386.45
18595,BUD-018595,20220929,572,74,Operations,91093.79
18596,BUD-018596,20220808,780,23,Maintenance,24491.45
18597,BUD-018597,20220912,439,66,Operations,20132.27
18598,BUD-018598,20240128,813,73,Maintenance,24346.5
18599,BUD-018599,20201220,428,94,Operations,13109.16
18600,BUD-018600,20190905,765,66,Maintenance,46302.13
18601,BUD-018601,20240712,746,18,Utilities,62017.98
18602,BUD-018602,20250318,460,75,Maintenance,86816.52
18603,BUD-018603,20240911,918,3,Operations,32129.69
18604,BUD-018604,20250621,876,55,Revenue,24619.54
18605,BUD-018605,20200816,614,64,Revenue,39808.39
18606,BUD-018606,20190314,971,69,Operations,11905.04
18607,BUD-018607,20200822,617,3,Maintenance,145625.85
18608,BUD-018608,20210102,183,31,Maintenance,86670.71
18609,BUD-018609,20200729,399,90,Operations,49066.41
18610,BUD-018610,20191202,671,90,Payroll,103178.46
18611,BUD-018611,20210831,765,76,Operations,70573.61
18612,BUD-018612,20210105,207,86,Operations,74730.85
18613,BUD-018613,20210213,954,12,Payroll,28877.3
18614,BUD-018614,20210120,194,48,Revenue,43763.71
18615,BUD-018615,20240213,130,16,Revenue,107361.55
18616,BUD-018616,20191031,822,54,Utilities,108535.95
18617,BUD-018617,20201105,833,73,Revenue,62956.08
18618,BUD-018618,20200302,106,53,Revenue,16445.97
18619,BUD-018619,20190607,169,64,Operations,35285.78
18620,BUD-018620,20230107,195,51,Revenue,72437.21
18621,BUD-018621,20210905,706,56,Revenue,31886.99
18622,BUD-018622,20230923,280,18,Revenue,38762.15
18623,BUD-018623,20231212,798,36,Operations,86452.69
18624,BUD-018624,20250802,654,85,Revenue,89663.64
18625,BUD-018625,20210519,300,78,Operations,25598.38
18626,BUD-018626,20250818,280,76,Operations,116120.12
18627,BUD-018627,20240204,42,43,Operations,31976.73
18628,BUD-018628,20230127,950,40,Utilities,59636.07
18629,BUD-018629,20190909,107,80,Operations,111458.37
18630,BUD-018630,20240221,424,97,Operations,107007.23
18631,BUD-018631,20201201,358,96,Payroll,38618.74
18632,BUD-018632,20221113,170,18,Operations,136543.45
18633,BUD-018633,20250727,461,53,Utilities,99228.22
18634,BUD-018634,20250208,737,42,Utilities,43073.55
18635,BUD-018635,20191203,787,74,Operations,27408.33
18636,BUD-018636,20201202,249,13,Maintenance,24295.6
18637,BUD-018637,20241124,33,85,Operations,82091.88
18638,BUD-018638,20190510,909,19,Utilities,163503.26
18639,BUD-018639,20230605,310,66,Utilities,111423.22
18640,BUD-018640,20230426,679,83,Maintenance,41569.84
18641,BUD-018641,20221107,418,45,Utilities,79901.65
18642,BUD-018642,20251211,754,63,Payroll,118997.0
18643,BUD-018643,20210318,590,89,Payroll,33027.38
18644,BUD-018644,20250718,972,75,Maintenance,110511.16
18645,BUD-018645,20210905,200,61,Revenue,18433.71
18646,BUD-018646,20200725,350,27,Payroll,27586.8
18647,BUD-018647,20240808,193,21,Operations,40705.41
18648,BUD-018648,20200526,932,95,Maintenance,65426.38
18649,BUD-018649,20250901,907,7,Operations,59734.09
18650,BUD-018650,20230116,265,46,Operations,35574.07
18651,BUD-018651,20190518,915,95,Operations,125573.37
18652,BUD-018652,20190824,203,4,Utilities,46442.13
18653,BUD-018653,20250418,490,76,Revenue,123236.32
18654,BUD-018654,20241010,183,95,Operations,19043.61
18655,BUD-018655,20250211,794,85,Operations,48566.49
18656,BUD-018656,20191226,340,39,Payroll,41084.53
18657,BUD-018657,20230722,983,64,Operations,27773.1
18658,BUD-018658,20220316,384,36,Revenue,101910.3
18659,BUD-018659,20250826,36,72,Operations,116925.69
18660,BUD-018660,20210404,904,71,Payroll,55351.44
18661,BUD-018661,20220720,418,63,Operations,65989.64
18662,BUD-018662,20210908,779,38,Maintenance,59251.69
18663,BUD-018663,20220831,839,27,Revenue,45079.98
18664,BUD-018664,20210807,693,8,Maintenance,36532.2
18665,BUD-018665,20250515,691,32,Utilities,202744.04
18666,BUD-018666,20210925,854,15,Payroll,50466.04
18667,BUD-018667,20240407,532,80,Utilities,112360.52
18668,BUD-018668,20200702,532,14,Maintenance,76302.7
18669,BUD-018669,20241208,687,26,Maintenance,139628.19
18670,BUD-018670,20251216,361,96,Maintenance,126026.06
18671,BUD-018671,20201024,776,96,Operations,50749.77
18672,BUD-018672,20190111,113,83,Revenue,51121.22
18673,BUD-018673,20220505,952,11,Operations,66327.95
18674,BUD-018674,20211110,399,5,Utilities,31981.57
18675,BUD-018675,20211216,653,56,Maintenance,30001.71
18676,BUD-018676,20250606,690,80,Utilities,91465.83
18677,BUD-018677,20240905,826,50,Payroll,88938.98
18678,BUD-018678,20230505,279,31,Operations,128625.02
18679,BUD-018679,20190623,590,92,Maintenance,43478.81
18680,BUD-018680,20210830,922,99,Utilities,273279.75
18681,BUD-018681,20230330,179,3,Maintenance,110335.55
18682,BUD-018682,20200114,274,22,Utilities,75426.93
18683,BUD-018683,20190803,6,93,Maintenance,12848.62
18684,BUD-018684,20190805,395,12,Maintenance,123694.9
18685,BUD-018685,20221015,750,6,Payroll,28201.07
18686,BUD-018686,20250412,643,37,Operations,56688.11
18687,BUD-018687,20200627,50,22,Maintenance,66921.2
18688,BUD-018688,20220704,327,1,Operations,42992.23
18689,BUD-018689,20250908,159,33,Payroll,131505.29
18690,BUD-018690,20210328,252,18,Operations,67055.05
18691,BUD-018691,20211219,198,52,Operations,55725.79
18692,BUD-018692,20210713,192,96,Utilities,88565.32
18693,BUD-018693,20200806,82,7,Payroll,105362.89
18694,BUD-018694,20190513,899,90,Operations,122970.55
18695,BUD-018695,20250311,3,76,Payroll,31102.38
18696,BUD-018696,20210208,472,96,Maintenance,130465.65
18697,BUD-018697,20210531,774,20,Maintenance,50523.87
18698,BUD-018698,20221222,482,66,Maintenance,16742.28
18699,BUD-018699,20230203,132,7,Operations,70889.91
18700,BUD-018700,20200615,875,92,Utilities,97307.16
18701,BUD-018701,20241011,481,47,Revenue,32431.11
18702,BUD-018702,20221216,29,14,Operations,38075.84
18703,BUD-018703,20231202,135,91,Revenue,49248.43
18704,BUD-018704,20220613,496,23,Operations,33016.59
18705,BUD-018705,20220312,272,82,Revenue,146100.8
18706,BUD-018706,20190709,809,82,Payroll,48476.77
18707,BUD-018707,20230910,589,19,Payroll,53465.33
18708,BUD-018708,20250807,491,57,Maintenance,140991.76
18709,BUD-018709,20200529,286,86,Maintenance,50543.14
18710,BUD-018710,20220604,68,85,Revenue,162895.18
18711,BUD-018711,20231018,396,92,Payroll,36236.12
18712,BUD-018712,20201118,459,73,Maintenance,135981.95
18713,BUD-018713,20201214,761,54,Maintenance,186209.5
18714,BUD-018714,20210612,379,26,Revenue,179341.62
18715,BUD-018715,20211214,695,97,Payroll,56148.51
18716,BUD-018716,20231231,534,76,Utilities,36323.17
18717,BUD-018717,20200227,142,1,Maintenance,99502.2
18718,BUD-018718,20211028,5,27,Operations,21758.44
18719,BUD-018719,20200428,896,20,Payroll,17789.54
18720,BUD-018720,20230810,13,89,Operations,153048.28
18721,BUD-018721,20210811,866,28,Payroll,23896.76
18722,BUD-018722,20240702,671,34,Maintenance,33836.85
18723,BUD-018723,20240626,755,70,Payroll,107505.62
18724,BUD-018724,20241228,840,32,Utilities,47564.92
18725,BUD-018725,20190922,928,77,Revenue,45053.1
18726,BUD-018726,20220718,294,14,Operations,25263.94
18727,BUD-018727,20191019,86,4,Utilities,33409.36
18728,BUD-018728,20190912,1000,68,Utilities,100904.11
18729,BUD-018729,20200621,927,52,Operations,31657.31
18730,BUD-018730,20201122,47,43,Revenue,30270.17
