maintenance_key,maintenance_id,date_key,location_key,machine_key,employee_key,maintenance_type,maintenance_hours,downtime_hours,maintenance_cost
37884,MNT-037884,20190130,41,82,1515,Preventive,7.92,0.92,1637.0
37885,MNT-037885,20240104,32,1754,848,Corrective,4.57,14.57,3749.37
37886,MNT-037886,20231028,73,536,4148,Preventive,3.95,17.64,8318.92
37887,MNT-037887,20241224,4,95,333,Preventive,4.89,4.56,3037.94
37888,MNT-037888,20230719,61,1431,3437,Inspection,2.65,6.36,1184.48
37889,MNT-037889,20230305,54,1277,2867,Preventive,7.58,20.6,5584.21
37890,MNT-037890,20250809,20,1963,4929,Inspection,5.6,20.36,1661.83
37891,MNT-037891,20190223,94,88,1372,Inspection,7.55,14.89,349.11
37892,MNT-037892,20211129,7,1512,3009,Preventive,6.63,7.5,3819.79
37893,MNT-037893,20230324,96,1185,2275,Preventive,6.37,9.28,1924.56
37894,MNT-037894,20241111,98,1646,2063,Inspection,1.08,15.58,3264.28
37895,MNT-037895,20240816,64,1852,3908,Inspection,4.56,9.27,2622.24
37896,MNT-037896,20240304,15,543,1351,Corrective,1.96,14.34,6215.61
37897,MNT-037897,20230820,64,981,1584,Inspection,5.58,4.71,8095.22
37898,MNT-037898,20230425,34,1793,1890,Corrective,5.09,8.01,3677.81
37899,MNT-037899,20251013,59,951,2731,Preventive,4.38,12.82,376.9
37900,MNT-037900,20190330,25,1075,2096,Preventive,5.6,9.89,5191.08
37901,MNT-037901,20221101,14,1162,882,Inspection,6.92,23.47,2052.79
37902,MNT-037902,20250804,49,1598,3955,Inspection,7.33,6.83,9641.46
37903,MNT-037903,20230126,48,616,4708,Preventive,6.4,19.24,3939.64
37904,MNT-037904,20230929,83,517,3921,Corrective,3.53,14.52,2472.29
37905,MNT-037905,20200928,11,1873,1929,Inspection,7.58,22.46,6249.09
37906,MNT-037906,20190716,13,1851,2151,Corrective,1.16,17.0,9600.14
37907,MNT-037907,20240910,98,264,2074,Corrective,2.37,0.88,3620.48
37908,MNT-037908,20200616,93,1815,932,Inspection,3.65,22.88,4917.78
37909,MNT-037909,20200911,25,1201,1469,Preventive,7.09,9.85,3226.51
37910,MNT-037910,20201119,82,559,3930,Preventive,4.37,4.93,8891.39
37911,MNT-037911,20250320,38,1412,1616,Corrective,1.17,21.05,2733.83
37912,MNT-037912,20220629,56,1027,2951,Inspection,7.44,19.0,1316.26
37913,MNT-037913,20240718,24,1120,2373,Corrective,4.56,14.56,3144.89
37914,MNT-037914,20240108,92,766,2276,Corrective,7.58,13.39,6664.06
37915,MNT-037915,20240710,72,950,3729,Inspection,2.66,3.24,5659.8
37916,MNT-037916,20240206,36,1571,810,Inspection,2.0,18.38,4477.41
37917,MNT-037917,20200220,25,894,3236,Corrective,2.84,8.11,7002.32
37918,MNT-037918,20230801,38,1412,4826,Corrective,4.07,7.85,8917.3
37919,MNT-037919,20251003,55,921,2691,Preventive,6.35,4.35,6584.32
37920,MNT-037920,20210309,100,192,2136,Inspection,6.05,23.77,7604.23
37921,MNT-037921,20210128,1,255,2088,Corrective,1.31,16.57,6947.59
37922,MNT-037922,20210317,2,778,880,Inspection,4.09,1.17,5679.12
37923,MNT-037923,20190308,100,110,2449,Inspection,1.19,20.09,2432.72
37924,MNT-037924,20230130,59,1136,1710,Corrective,7.98,17.08,4514.37
37925,MNT-037925,20200609,55,1560,3211,Inspection,6.43,4.36,7077.72
37926,MNT-037926,20211217,42,91,2254,Preventive,2.79,23.26,9059.46
37927,MNT-037927,20240224,37,563,2050,Corrective,3.36,17.6,3264.66
37928,MNT-037928,20210223,84,1603,3458,Preventive,7.27,12.41,6849.66
37929,MNT-037929,20210524,43,987,4402,Preventive,6.02,7.19,2422.78
37930,MNT-037930,20251204,69,1874,3104,Preventive,2.12,23.47,5166.99
37931,MNT-037931,20250117,53,1552,1300,Corrective,4.8,5.22,7498.54
37932,MNT-037932,20230102,2,1141,4688,Preventive,2.82,10.78,5075.85
37933,MNT-037933,20200419,41,1470,1944,Preventive,3.61,1.26,2136.4
37934,MNT-037934,20221023,14,575,2918,Inspection,5.4,4.55,7589.66
37935,MNT-037935,20210205,9,259,2866,Preventive,6.96,9.88,9574.15
37936,MNT-037936,20240124,69,74,417,Inspection,2.38,10.27,3689.74
37937,MNT-037937,20210103,84,179,454,Corrective,5.53,6.08,7685.04
37938,MNT-037938,20210310,79,1122,4938,Inspection,2.33,15.58,4370.68
37939,MNT-037939,20210831,21,1286,2683,Inspection,2.77,5.58,5889.72
37940,MNT-037940,20220310,39,1257,2798,Preventive,7.51,21.48,4131.96
37941,MNT-037941,20190322,44,1970,4508,Preventive,3.64,7.0,3698.96
37942,MNT-037942,20230129,77,1501,3457,Inspection,5.65,16.63,3825.55
37943,MNT-037943,20220228,97,784,1087,Inspection,1.82,13.35,5988.44
37944,MNT-037944,20240618,32,1897,2570,Inspection,1.74,13.54,7623.34
37945,MNT-037945,20220625,45,58,3931,Preventive,5.64,23.2,8753.13
37946,MNT-037946,20191215,41,1859,2857,Preventive,5.8,6.8,3141.26
37947,MNT-037947,20250425,5,1637,2014,Corrective,7.37,7.21,8284.65
37948,MNT-037948,20221108,46,1687,1764,Preventive,5.01,11.14,5685.13
37949,MNT-037949,20231104,14,70,1772,Preventive,5.94,16.53,3306.38
37950,MNT-037950,20211119,33,518,2369,Inspection,3.19,22.97,9435.35
37951,MNT-037951,20251028,100,1708,4913,Corrective,5.34,23.12,8887.03
37952,MNT-037952,20210521,71,1465,993,Inspection,5.63,20.56,1110.2
37953,MNT-037953,20230808,74,193,136,Inspection,7.77,13.55,1534.21
37954,MNT-037954,20200218,86,698,3221,Inspection,1.7,20.32,2535.05
37955,MNT-037955,20190421,33,1265,2934,Preventive,0.79,20.03,8951.88
37956,MNT-037956,20221014,49,1522,2572,Preventive,4.2,1.33,7478.46
37957,MNT-037957,20231012,86,698,3109,Corrective,7.65,1.01,6620.55
37958,MNT-037958,20241210,81,49,2616,Preventive,6.22,22.26,6706.74
37959,MNT-037959,20231202,2,787,2496,Inspection,0.88,9.55,9507.32
37960,MNT-037960,20200116,39,487,756,Corrective,2.76,22.64,3344.56
37961,MNT-037961,20230622,37,1692,715,Preventive,0.51,7.92,5289.71
37962,MNT-037962,20240719,46,760,1385,Inspection,1.9,17.11,8033.32
37963,MNT-037963,20210406,35,1490,4964,Preventive,2.4,3.71,2664.94
37964,MNT-037964,20230119,46,1006,2739,Corrective,6.69,16.43,7198.49
37965,MNT-037965,20230711,41,1505,546,Preventive,4.4,13.95,8765.74
37966,MNT-037966,20200729,91,1661,2989,Inspection,3.42,2.67,6314.52
37967,MNT-037967,20251113,21,668,1222,Inspection,4.89,6.8,6369.27
37968,MNT-037968,20201121,23,1487,2159,Inspection,2.86,9.29,4657.74
37969,MNT-037969,20200803,26,1657,4034,Corrective,7.67,4.71,8133.41
37970,MNT-037970,20200526,11,976,4156,Preventive,3.88,20.31,7698.79
37971,MNT-037971,20210403,59,1029,4539,Inspection,1.9,17.27,1892.7
37972,MNT-037972,20230406,90,685,2213,Corrective,5.95,14.57,2265.54
37973,MNT-037973,20230506,30,1982,2015,Preventive,6.82,17.85,7313.66
37974,MNT-037974,20241028,87,1577,2787,Preventive,4.51,22.21,5175.56
37975,MNT-037975,20221222,17,499,1431,Preventive,3.68,3.22,9271.01
37976,MNT-037976,20220322,56,1674,2181,Preventive,2.27,8.51,7467.7
37977,MNT-037977,20241023,51,1253,1240,Inspection,1.27,11.51,7422.57
37978,MNT-037978,20220506,38,144,2198,Inspection,3.38,16.01,6565.94
37979,MNT-037979,20210606,5,1248,2478,Inspection,7.09,16.07,4008.39
37980,MNT-037980,20220130,9,447,4011,Corrective,2.04,3.78,6827.66
37981,MNT-037981,20240305,85,1219,2789,Corrective,3.01,5.2,8227.67
37982,MNT-037982,20200724,29,363,2903,Inspection,4.43,14.25,4696.23
37983,MNT-037983,20240924,97,238,3917,Preventive,7.15,8.66,2630.45
37984,MNT-037984,20201203,31,1272,2592,Corrective,6.55,9.3,7864.58
37985,MNT-037985,20250818,62,1379,2195,Inspection,7.55,0.67,5977.9
37986,MNT-037986,20250811,6,2000,2981,Corrective,1.12,6.41,2233.96
37987,MNT-037987,20211021,94,1365,3521,Inspection,6.92,10.62,2505.47
37988,MNT-037988,20191109,63,721,3656,Inspection,7.88,1.24,1324.31
37989,MNT-037989,20250511,36,1681,50,Preventive,5.62,4.33,9067.36
37990,MNT-037990,20250220,62,96,1492,Inspection,4.69,1.11,6283.95
37991,MNT-037991,20231212,70,759,3377,Inspection,1.53,14.32,7610.51
37992,MNT-037992,20210621,30,1230,3661,Preventive,1.05,23.48,2783.8
37993,MNT-037993,20200204,98,1292,4708,Corrective,6.59,14.74,6734.1
37994,MNT-037994,20240306,90,798,3408,Preventive,6.6,13.08,2356.1
37995,MNT-037995,20211122,7,418,763,Preventive,7.58,21.39,5200.19
37996,MNT-037996,20230916,25,51,4742,Inspection,0.98,3.59,8881.45
37997,MNT-037997,20251118,67,1856,560,Preventive,5.73,4.4,3778.17
37998,MNT-037998,20191021,27,586,1464,Corrective,5.96,17.89,3530.75
37999,MNT-037999,20190421,8,1564,3136,Preventive,7.66,1.84,6052.04
38000,MNT-038000,20240411,58,443,143,Corrective,5.75,7.92,4274.22
38001,MNT-038001,20200102,97,974,3920,Inspection,0.62,20.44,5224.9
38002,MNT-038002,20220722,75,1941,4479,Preventive,3.59,22.44,861.27
38003,MNT-038003,20201014,95,1894,4648,Preventive,4.39,9.51,9867.1
38004,MNT-038004,20190818,25,1016,4711,Inspection,7.84,23.42,6388.78
38005,MNT-038005,20191130,97,1336,1746,Inspection,0.92,7.11,2190.84
38006,MNT-038006,20240808,76,1154,2074,Inspection,5.72,7.02,5447.68
38007,MNT-038007,20200919,27,586,2334,Corrective,3.21,20.36,140.23
38008,MNT-038008,20200801,60,469,4475,Corrective,2.1,13.21,142.04
38009,MNT-038009,20221126,71,434,3614,Inspection,3.94,19.49,2193.6
38010,MNT-038010,20250605,7,599,3709,Inspection,6.74,9.74,8569.62
38011,MNT-038011,20190124,48,1483,2539,Inspection,5.73,7.92,269.48
38012,MNT-038012,20210410,67,1827,3266,Corrective,3.4,13.63,6632.57
38013,MNT-038013,20231228,31,471,4540,Preventive,3.65,1.2,7255.77
38014,MNT-038014,20201018,86,1896,2606,Preventive,4.3,23.43,9607.17
38015,MNT-038015,20220716,58,1690,2557,Corrective,2.58,14.13,3386.57
38016,MNT-038016,20230821,38,204,3428,Preventive,2.6,1.49,2740.44
38017,MNT-038017,20210704,5,34,2112,Inspection,0.71,10.81,2574.18
38018,MNT-038018,20240227,29,1383,1984,Corrective,1.12,5.85,7752.85
38019,MNT-038019,20190321,49,628,1576,Preventive,6.6,10.17,4735.61
38020,MNT-038020,20201122,5,1637,1726,Inspection,7.84,4.93,3161.69
38021,MNT-038021,20241230,22,1415,1730,Corrective,6.02,0.81,7922.84
38022,MNT-038022,20241202,46,248,330,Corrective,4.48,3.74,8343.05
38023,MNT-038023,20230311,15,619,2919,Preventive,2.19,16.95,6513.85
38024,MNT-038024,20190514,9,259,1216,Preventive,1.88,21.05,6981.31
38025,MNT-038025,20240823,98,1866,4221,Preventive,3.41,4.27,2443.28
38026,MNT-038026,20230420,28,691,779,Inspection,3.63,19.57,8337.56
38027,MNT-038027,20241128,92,1678,3521,Inspection,2.24,2.5,154.93
38028,MNT-038028,20250522,65,232,2639,Inspection,5.5,21.07,8221.32
38029,MNT-038029,20250823,53,1606,4809,Corrective,1.38,11.76,1332.7
38030,MNT-038030,20250227,86,985,4140,Corrective,6.57,20.31,6779.69
38031,MNT-038031,20201106,94,1040,1110,Preventive,1.2,18.84,5873.0
38032,MNT-038032,20200402,72,185,2648,Corrective,5.97,1.21,7497.44
38033,MNT-038033,20220324,23,841,2986,Corrective,5.9,3.08,2944.84
38034,MNT-038034,20200403,66,797,4080,Inspection,4.3,22.24,3848.62
38035,MNT-038035,20250130,69,1724,2243,Inspection,0.63,7.3,7091.04
38036,MNT-038036,20220827,13,820,498,Corrective,6.09,13.83,4570.32
38037,MNT-038037,20240527,72,1809,1953,Corrective,4.91,22.41,8979.46
38038,MNT-038038,20190708,49,407,2955,Preventive,2.11,20.35,8372.04
38039,MNT-038039,20220115,42,647,3163,Preventive,7.81,6.41,2625.81
38040,MNT-038040,20190505,63,1018,4883,Preventive,5.11,16.67,8740.19
38041,MNT-038041,20210812,2,1614,1095,Inspection,2.65,0.66,1174.22
38042,MNT-038042,20230606,11,246,1943,Corrective,6.17,11.32,8834.59
38043,MNT-038043,20241218,46,852,1590,Preventive,1.72,11.4,3229.34
38044,MNT-038044,20191129,59,1497,2658,Preventive,3.06,22.42,6201.83
38045,MNT-038045,20240406,100,358,1770,Preventive,5.48,13.36,5383.94
38046,MNT-038046,20250827,1,1822,2078,Corrective,3.96,23.2,9284.26
38047,MNT-038047,20191023,88,283,4038,Corrective,3.1,23.33,1095.05
38048,MNT-038048,20211218,8,1232,1002,Inspection,7.74,8.98,3465.36
38049,MNT-038049,20230617,36,1735,3701,Corrective,4.55,21.62,6472.59
38050,MNT-038050,20240918,95,379,1241,Inspection,5.93,6.24,7022.05
38051,MNT-038051,20210101,2,1923,274,Corrective,4.91,8.64,1979.08
38052,MNT-038052,20210429,27,1781,3705,Corrective,3.41,4.13,8132.61
38053,MNT-038053,20221127,28,1142,1159,Corrective,1.98,18.0,5593.76
38054,MNT-038054,20200322,87,552,1023,Preventive,3.61,12.11,4480.71
38055,MNT-038055,20190828,2,386,413,Preventive,0.86,16.43,3954.33
38056,MNT-038056,20220316,3,1988,3506,Inspection,4.03,7.12,4623.76
38057,MNT-038057,20251012,45,1001,1005,Preventive,1.72,6.29,2573.58
38058,MNT-038058,20191026,49,1319,1298,Corrective,6.04,19.07,7281.49
38059,MNT-038059,20240609,74,1740,3028,Preventive,0.7,8.92,6509.68
38060,MNT-038060,20251229,46,42,3397,Inspection,3.04,12.04,2142.88
38061,MNT-038061,20190430,46,42,3390,Preventive,5.29,16.2,7353.07
38062,MNT-038062,20250224,46,92,1334,Corrective,2.36,6.88,3023.58
38063,MNT-038063,20220828,56,1376,4999,Inspection,6.66,8.15,9464.77
38064,MNT-038064,20230216,26,454,1797,Preventive,6.33,15.67,2283.86
38065,MNT-038065,20211119,45,308,4691,Inspection,1.71,18.17,518.53
38066,MNT-038066,20251210,72,786,2889,Corrective,3.48,10.75,9909.06
38067,MNT-038067,20241208,78,1944,2796,Corrective,5.33,18.09,9327.41
38068,MNT-038068,20210425,18,135,836,Preventive,1.27,23.65,2160.46
38069,MNT-038069,20240611,26,1289,2475,Corrective,7.52,18.67,5454.52
38070,MNT-038070,20240524,52,202,3634,Corrective,0.79,21.61,8812.15
38071,MNT-038071,20220329,16,1316,14,Inspection,0.73,6.56,9409.87
38072,MNT-038072,20211220,44,1830,1828,Preventive,3.7,10.53,672.56
38073,MNT-038073,20191205,54,1597,3849,Inspection,0.65,15.95,2592.7
38074,MNT-038074,20250819,93,1921,3060,Inspection,0.85,10.33,1106.28
38075,MNT-038075,20251028,60,871,1989,Preventive,0.68,7.1,9546.3
38076,MNT-038076,20250630,40,1077,2216,Inspection,6.68,14.37,9944.8
38077,MNT-038077,20200618,96,1098,4368,Inspection,5.05,5.28,9872.94
38078,MNT-038078,20250721,45,953,1221,Corrective,6.71,5.67,7616.42
38079,MNT-038079,20220414,66,1981,138,Corrective,6.94,19.99,501.09
38080,MNT-038080,20200418,97,784,1989,Inspection,2.3,6.75,1454.47
38081,MNT-038081,20191124,70,815,585,Preventive,5.65,9.26,853.45
38082,MNT-038082,20190402,46,1899,2507,Preventive,4.34,8.92,6538.2
38083,MNT-038083,20240918,100,710,4808,Corrective,6.26,19.73,756.99
38084,MNT-038084,20250814,72,1304,2899,Preventive,1.24,12.45,4575.95
38085,MNT-038085,20191114,81,1460,1080,Inspection,1.62,11.08,5273.0
38086,MNT-038086,20191214,91,558,3036,Inspection,7.87,3.87,6766.0
38087,MNT-038087,20191001,100,1695,1263,Preventive,2.4,0.59,4561.24
38088,MNT-038088,20241026,51,1038,1991,Corrective,7.67,12.31,1390.03
38089,MNT-038089,20230617,54,1942,632,Corrective,3.9,17.56,3302.89
38090,MNT-038090,20231211,41,1200,353,Corrective,3.44,6.16,9343.69
38091,MNT-038091,20230527,36,613,4137,Corrective,5.36,3.97,5363.28
38092,MNT-038092,20190123,43,332,328,Inspection,4.51,13.1,1229.59
38093,MNT-038093,20200529,2,778,3065,Corrective,1.55,12.61,1672.81
38094,MNT-038094,20230527,34,846,473,Corrective,5.35,21.3,1145.7
38095,MNT-038095,20210909,15,1161,3473,Inspection,1.94,11.62,6603.68
38096,MNT-038096,20230223,93,922,1462,Inspection,2.99,23.83,1823.89
38097,MNT-038097,20230104,28,1855,696,Inspection,5.59,12.97,5280.52
38098,MNT-038098,20230916,94,1040,3711,Inspection,4.27,5.15,8541.64
38099,MNT-038099,20200624,90,1773,2812,Corrective,5.82,13.63,7015.54
38100,MNT-038100,20211029,83,241,3556,,4.16,5.32,2218.1
38101,MNT-038101,20240110,22,1415,4762,Preventive,5.07,14.12,3445.4
38102,MNT-038102,20220321,46,1055,2186,Corrective,2.59,6.21,5887.94
38103,MNT-038103,20200215,57,503,3262,Corrective,3.44,18.38,4107.8
38104,MNT-038104,20201126,50,1504,4588,Preventive,2.31,18.83,1176.32
38105,MNT-038105,20210811,18,676,1021,Inspection,6.2,19.58,7984.69
38106,MNT-038106,20220128,55,1118,3084,Inspection,7.0,6.15,870.23
38107,MNT-038107,20250317,77,1797,4908,Corrective,4.37,23.62,3672.89
38108,MNT-038108,20221007,52,140,2680,Corrective,1.99,1.95,6081.04
38109,MNT-038109,20201123,82,681,2242,Inspection,3.71,22.28,497.24
38110,MNT-038110,20201206,20,371,2842,Inspection,3.06,19.54,2702.66
38111,MNT-038111,20250903,57,1079,1481,Inspection,4.01,16.37,1314.58
38112,MNT-038112,20200924,57,830,3339,Inspection,7.55,10.34,9578.3
38113,MNT-038113,20250314,49,402,2648,Preventive,1.5,3.68,9770.61
38114,MNT-038114,20250614,93,1920,868,Inspection,4.79,8.05,5232.73
38115,MNT-038115,20250607,18,1863,1173,Preventive,7.62,3.93,8586.63
38116,MNT-038116,20210810,29,363,483,Corrective,4.62,4.69,3039.65
38117,MNT-038117,20191001,97,1541,3777,Preventive,2.19,4.71,5172.03
38118,MNT-038118,20251004,14,719,2472,Inspection,1.59,19.43,3595.91
38119,MNT-038119,20250911,2,431,3453,Preventive,5.23,2.76,4326.83
38120,MNT-038120,20191016,35,923,1695,Inspection,4.84,20.55,5818.52
38121,MNT-038121,20190313,71,1572,1085,Corrective,4.08,3.92,241.2
38122,MNT-038122,20191224,45,1208,1665,Corrective,2.18,10.19,407.02
38123,MNT-038123,20191223,77,1528,2872,Inspection,6.12,15.94,3396.26
38124,MNT-038124,20210311,73,765,2182,Corrective,3.73,18.51,5156.17
38125,MNT-038125,20230323,12,446,1349,Inspection,3.27,8.82,6805.08
38126,MNT-038126,20220730,63,1094,1590,Corrective,5.12,22.2,4887.08
38127,MNT-038127,20220906,81,1460,2804,Inspection,2.42,2.85,5484.28
38128,MNT-038128,20200408,64,268,2174,Inspection,6.65,8.87,8769.32
38129,MNT-038129,20220523,85,550,1696,Inspection,5.11,9.0,1756.45
38130,MNT-038130,20200506,58,629,878,Inspection,5.29,19.75,2025.26
38131,MNT-038131,20210822,75,1023,2305,Corrective,5.72,0.89,4887.81
38132,MNT-038132,20231207,73,267,4433,Preventive,1.89,20.78,8953.38
38133,MNT-038133,20200425,2,55,1686,Inspection,6.55,4.33,300.94
38134,MNT-038134,20230306,60,1794,633,Preventive,3.77,10.77,8999.87
38135,MNT-038135,20220403,65,1322,2227,Preventive,0.55,2.37,6942.35
38136,MNT-038136,20230623,93,1198,712,Corrective,3.99,13.45,6580.91
38137,MNT-038137,20251008,37,720,4997,Corrective,6.17,14.92,2646.89
38138,MNT-038138,20230201,1,196,4369,Inspection,3.96,15.46,6554.23
38139,MNT-038139,20220321,87,1453,2552,Inspection,3.87,3.37,5927.75
38140,MNT-038140,20210426,83,1853,4474,Inspection,3.05,21.23,2008.87
38141,MNT-038141,20240728,5,1414,1773,Corrective,0.69,6.58,9409.54
38142,MNT-038142,20211014,77,1807,503,Corrective,0.64,22.85,8234.95
38143,MNT-038143,20200309,49,1319,845,Corrective,3.39,18.53,6114.07
38144,MNT-038144,20220830,44,1830,599,Preventive,6.43,15.68,5385.09
38145,MNT-038145,20211226,79,1095,2508,Inspection,7.75,6.83,1029.86
38146,MNT-038146,20251215,23,1919,4190,Preventive,0.81,6.66,2347.45
38147,MNT-038147,20250726,72,591,1785,Preventive,5.28,19.94,5410.42
38148,MNT-038148,20190605,58,933,2153,Corrective,4.6,22.91,2765.5
38149,MNT-038149,20200725,43,332,2905,Inspection,6.95,1.7,6076.61
38150,MNT-038150,20210608,10,664,3232,Corrective,5.98,1.42,5573.68
38151,MNT-038151,20230819,67,1689,4799,Inspection,6.71,1.41,1042.01
38152,MNT-038152,20190826,42,555,3008,Corrective,5.59,19.03,3231.15
38153,MNT-038153,20220102,88,269,3921,Corrective,2.01,7.28,5491.46
38154,MNT-038154,20231216,95,1271,3003,Corrective,0.78,23.49,9757.6
38155,MNT-038155,20250504,9,1691,780,Inspection,6.18,8.16,2993.33
38156,MNT-038156,20230105,2,396,3943,Corrective,4.07,16.08,6570.94
38157,MNT-038157,20210505,3,1626,2434,Preventive,7.59,2.85,8462.72
38158,MNT-038158,20220930,39,300,1240,Corrective,2.29,17.52,3437.99
38159,MNT-038159,20221006,84,1418,1385,Preventive,1.1,22.33,3650.2
38160,MNT-038160,20231230,63,1250,1303,Inspection,4.46,1.04,771.79
38161,MNT-038161,20250805,13,1202,1430,Inspection,7.16,16.87,4203.5
38162,MNT-038162,20211111,7,418,2157,Inspection,2.57,10.06,7974.39
38163,MNT-038163,20190921,89,73,1137,Inspection,0.94,5.54,5074.57
38164,MNT-038164,20211210,32,702,2746,Inspection,0.82,20.0,2324.54
38165,MNT-038165,20190511,62,1143,1773,Preventive,2.2,12.46,5971.52
38166,MNT-038166,20221105,50,882,2678,Preventive,6.77,6.31,9929.26
38167,MNT-038167,20250725,97,784,266,Inspection,2.2,15.34,1506.33
38168,MNT-038168,20210311,84,1603,1730,Inspection,0.59,13.35,1562.09
38169,MNT-038169,20250506,54,1597,4155,Corrective,1.77,23.14,1189.49
38170,MNT-038170,20230129,57,965,4829,Corrective,1.56,20.99,8468.05
38171,MNT-038171,20210124,79,455,2254,Inspection,1.77,3.98,1123.98
38172,MNT-038172,20250603,90,524,1681,Preventive,1.81,8.98,1488.88
38173,MNT-038173,20250421,38,891,416,Preventive,7.26,16.0,2022.27
38174,MNT-038174,20210724,12,1722,1599,Preventive,0.81,20.6,5290.9
38175,MNT-038175,20240104,40,250,3563,Inspection,1.21,2.52,5472.64
38176,MNT-038176,20200312,43,1091,357,Corrective,3.68,5.52,8341.0
38177,MNT-038177,20200502,60,249,3282,Preventive,6.22,10.02,681.41
38178,MNT-038178,20250813,51,235,552,Inspection,3.24,5.81,3481.05
38179,MNT-038179,20210531,59,993,1105,Inspection,6.8,16.7,9375.99
38180,MNT-038180,20200430,81,156,3028,Inspection,6.68,18.81,7701.83
38181,MNT-038181,20210706,29,1596,2472,Corrective,5.53,5.78,7726.62
38182,MNT-038182,20220128,51,1297,587,Preventive,3.48,1.35,3461.04
38183,MNT-038183,20220201,63,1018,703,Preventive,3.79,6.81,5375.07
38184,MNT-038184,20220930,42,780,873,Corrective,7.12,17.44,5454.53
38185,MNT-038185,20220625,88,1602,2911,Corrective,5.96,15.73,6837.27
38186,MNT-038186,20240227,77,1797,157,Inspection,2.98,18.12,7318.87
38187,MNT-038187,20190217,98,687,1285,Inspection,7.64,10.58,1840.24
38188,MNT-038188,20230620,71,434,4253,Corrective,3.4,20.73,3011.31
38189,MNT-038189,20251205,44,1375,938,Corrective,4.75,9.19,7940.36
38190,MNT-038190,20250322,94,1365,4649,Inspection,7.32,5.56,4464.11
38191,MNT-038191,20240815,56,72,4002,Corrective,2.81,12.38,2730.37
38192,MNT-038192,20250130,20,714,3019,Inspection,6.62,13.15,1967.12
38193,MNT-038193,20191211,13,1042,1134,Preventive,4.15,8.32,9272.87
38194,MNT-038194,20230120,97,1468,1617,Inspection,3.86,5.3,7091.17
38195,MNT-038195,20190909,6,1734,2985,Inspection,6.09,6.53,7830.82
38196,MNT-038196,20230527,53,567,1377,Corrective,3.29,16.87,1721.76
38197,MNT-038197,20240221,19,525,1030,Corrective,3.95,15.1,2891.55
38198,MNT-038198,20250203,47,453,4282,Inspection,6.07,3.15,5416.1
38199,MNT-038199,20250727,59,993,4841,Preventive,2.98,3.03,7971.87
38200,MNT-038200,20191201,62,242,3001,Inspection,1.66,12.8,9244.8
38201,MNT-038201,20190216,93,1994,4363,Preventive,4.98,1.24,1519.87
38202,MNT-038202,20230807,34,513,4878,Preventive,3.52,6.16,7773.05
38203,MNT-038203,20200122,30,1889,4573,Inspection,3.36,8.92,6940.71
38204,MNT-038204,20231203,5,1414,2610,Inspection,3.33,20.66,7679.63
38205,MNT-038205,20210612,62,1953,746,Corrective,0.57,0.53,1148.96
38206,MNT-038206,20230427,100,192,3355,Preventive,5.57,20.37,3036.26
38207,MNT-038207,20220628,84,182,2090,Preventive,4.05,3.4,6528.01
38208,MNT-038208,20190524,40,999,1374,Inspection,4.3,17.43,3634.18
38209,MNT-038209,20201017,40,1060,4852,Corrective,2.93,22.9,741.56
38210,MNT-038210,20210625,45,9,1139,Corrective,6.55,18.49,9381.35
38211,MNT-038211,20220823,76,827,438,Inspection,5.59,20.99,5423.12
38212,MNT-038212,20220109,24,417,687,Inspection,7.09,14.87,3406.9
38213,MNT-038213,20201215,20,1363,1968,Corrective,2.21,7.51,7529.28
38214,MNT-038214,20231218,66,3,1255,Corrective,6.75,23.82,7934.93
38215,MNT-038215,20200426,8,743,4073,Inspection,4.67,18.28,9299.35
38216,MNT-038216,20250107,21,1952,82,Corrective,6.56,9.98,7456.73
38217,MNT-038217,20191114,61,479,4141,Corrective,4.72,5.76,6444.9
38218,MNT-038218,20210111,18,707,2537,Inspection,3.45,15.46,1856.01
38219,MNT-038219,20210609,16,61,1483,Preventive,3.49,10.61,1753.96
38220,MNT-038220,20210927,93,829,267,Corrective,4.35,11.7,4439.44
38221,MNT-038221,20240920,7,1494,4563,Corrective,2.17,20.54,2023.82
38222,MNT-038222,20191020,61,1536,75,Inspection,1.87,14.63,1991.79
38223,MNT-038223,20210929,53,484,4612,Corrective,6.69,6.88,9582.94
38224,MNT-038224,20230410,92,1762,1337,Preventive,7.13,15.22,9133.91
38225,MNT-038225,20250814,12,36,3512,Inspection,2.24,11.91,3857.15
38226,MNT-038226,20220403,84,493,1116,Preventive,4.31,16.56,3082.67
38227,MNT-038227,20210118,30,1650,45,Preventive,0.89,11.91,4846.39
38228,MNT-038228,20210409,39,1835,890,Preventive,5.27,13.43,7786.15
38229,MNT-038229,20190228,21,1184,3913,Corrective,5.57,15.82,4061.15
38230,MNT-038230,20210215,10,634,1039,Corrective,3.84,3.91,7072.01
38231,MNT-038231,20220705,52,662,2850,Inspection,7.38,4.85,4180.93
38232,MNT-038232,20250725,31,924,2309,Preventive,3.36,5.02,4260.48
38233,MNT-038233,20250613,41,1429,1811,Preventive,3.48,12.73,8681.81
38234,MNT-038234,20210201,52,140,1437,Corrective,5.04,13.63,1148.14
38235,MNT-038235,20200315,66,1338,2322,Preventive,0.69,12.11,9641.93
38236,MNT-038236,20251226,68,71,4563,Preventive,7.3,9.54,5838.25
38237,MNT-038237,20240825,46,1950,877,Corrective,5.51,8.1,7532.41
