machine_key,machine_id,location_key,machine_name,machine_type,installation_date,status
1053,MCH-001053,11,Atlas Machine 1053,CNC Machine,2017-10-30,Unknown
1054,MCH-001054,89,Atlas Machine 1054,Cutting Machine,2018-07-14,Operational
1055,MCH-001055,73,Atlas Machine 1055,Packaging Machine,2016-02-25,Operational
1056,MCH-001056,49,Atlas Machine 1056,Press Machine,2017-05-05,Operational
1057,MCH-001057,98,Atlas Machine 1057,Assembly Machine,2016-01-06,Operational
1058,MCH-001058,74,Atlas Machine 1058,CNC Machine,2017-04-06,Operational
1059,MCH-001059,67,Atlas Machine 1059,Assembly Machine,2017-05-17,Operational
1060,MCH-001060,51,Atlas Machine 1060,Cutting Machine,2016-06-10,Operational
1061,MCH-001061,53,Atlas Machine 1061,Assembly Machine,2016-06-01,Operational
1062,MCH-001062,65,Atlas Machine 1062,Press Machine,2016-04-27,Operational
1063,MCH-001063,40,Atlas Machine 1063,Packaging Machine,2017-09-25,Operational
1064,MCH-001064,19,Atlas Machine 1064,Cutting Machine,2017-01-06,Operational
1065,MCH-001065,73,Atlas Machine 1065,Assembly Machine,2018-03-19,Operational
1066,MCH-001066,1,Atlas Machine 1066,Packaging Machine,2018-08-18,Operational
1067,MCH-001067,77,Atlas Machine 1067,Cutting Machine,2018-08-14,Operational
1068,MCH-001068,43,Atlas Machine 1068,Cutting Machine,2016-04-08,Operational
1069,MCH-001069,54,Atlas Machine 1069,CNC Machine,2017-07-22,Maintenance
1070,MCH-001070,51,Atlas Machine 1070,CNC Machine,2018-02-24,Operational
1071,MCH-001071,74,Atlas Machine 1071,Cutting Machine,2017-08-19,Operational
1072,MCH-001072,2,Atlas Machine 1072,Cutting Machine,2017-04-02,Operational
1073,MCH-001073,40,Atlas Machine 1073,Press Machine,2017-08-03,Operational
1074,MCH-001074,80,Atlas Machine 1074,CNC Machine,2016-05-14,Operational
1075,MCH-001075,53,Atlas Machine 1075,Assembly Machine,2016-01-11,Operational
1076,MCH-001076,81,Atlas Machine 1076,CNC Machine,2016-08-20,Operational
1077,MCH-001077,65,Atlas Machine 1077,Press Machine,2018-02-18,Operational
1078,MCH-001078,29,Atlas Machine 1078,Press Machine,2016-12-23,Operational
1079,MCH-001079,88,Atlas Machine 1079,Press Machine,2017-06-26,Operational
1080,MCH-001080,35,Atlas Machine 1080,Cutting Machine,2017-05-21,Maintenance
1081,MCH-001081,19,Atlas Machine 1081,Press Machine,2016-04-10,Operational
1082,MCH-001082,60,Atlas Machine 1082,CNC Machine,2017-05-19,Maintenance
1083,MCH-001083,60,Atlas Machine 1083,Assembly Machine,2017-08-15,Operational
1084,MCH-001084,75,Atlas Machine 1084,Packaging Machine,2018-04-25,Operational
1085,MCH-001085,29,Atlas Machine 1085,CNC Machine,2018-01-03,Operational
1086,MCH-001086,60,Atlas Machine 1086,Press Machine,2017-05-14,Maintenance
1087,MCH-001087,69,Atlas Machine 1087,Assembly Machine,2017-11-06,Operational
1088,MCH-001088,77,Atlas Machine 1088,Press Machine,2016-08-08,Operational
1089,MCH-001089,58,Atlas Machine 1089,Assembly Machine,2017-02-09,Operational
1090,MCH-001090,29,Atlas Machine 1090,Packaging Machine,2017-01-08,Operational
1091,MCH-001091,19,Atlas Machine 1091,Assembly Machine,2018-07-29,Maintenance
1092,MCH-001092,79,Atlas Machine 1092,Assembly Machine,2017-07-12,Operational
1093,MCH-001093,20,Atlas Machine 1093,Press Machine,2016-12-07,Operational
1094,MCH-001094,34,Atlas Machine 1094,CNC Machine,2018-07-06,Operational
1095,MCH-001095,83,Atlas Machine 1095,Press Machine,2016-07-23,Operational
1096,MCH-001096,62,Atlas Machine 1096,Cutting Machine,2016-02-23,Operational
1097,MCH-001097,15,Atlas Machine 1097,Packaging Machine,2017-09-07,Operational
1098,MCH-001098,65,Atlas Machine 1098,Assembly Machine,2017-08-14,Operational
1099,MCH-001099,77,Atlas Machine 1099,Packaging Machine,2016-02-19,Inactive
1100,MCH-001100,97,Atlas Machine 1100,CNC Machine,2017-06-21,Operational
1101,MCH-001101,3,Atlas Machine 1101,Press Machine,2016-04-21,Operational
1102,MCH-001102,3,Atlas Machine 1102,Packaging Machine,2017-03-07,Operational
1103,MCH-001103,49,Atlas Machine 1103,CNC Machine,2017-01-28,Operational
1104,MCH-001104,38,Atlas Machine 1104,Cutting Machine,2018-09-07,Operational
1105,MCH-001105,84,Atlas Machine 1105,Press Machine,2016-01-04,Operational
1106,MCH-001106,53,Atlas Machine 1106,CNC Machine,2016-08-06,Operational
1107,MCH-001107,56,Atlas Machine 1107,Cutting Machine,2016-05-30,Operational
1108,MCH-001108,57,Atlas Machine 1108,Packaging Machine,2017-11-04,Operational
1109,MCH-001109,95,Atlas Machine 1109,Assembly Machine,2017-09-06,Operational
1110,MCH-001110,100,Atlas Machine 1110,Packaging Machine,2018-09-21,Operational
1111,MCH-001111,9,Atlas Machine 1111,Cutting Machine,2016-03-18,Operational
1112,MCH-001112,35,Atlas Machine 1112,CNC Machine,2017-06-14,Operational
1113,MCH-001113,37,Atlas Machine 1113,Press Machine,2016-09-28,Operational
1114,MCH-001114,2,Atlas Machine 1114,Press Machine,2017-06-08,Operational
1115,MCH-001115,37,Atlas Machine 1115,Assembly Machine,2017-08-23,Inactive
1116,MCH-001116,68,Atlas Machine 1116,CNC Machine,2018-08-16,Operational
1117,MCH-001117,54,Atlas Machine 1117,Press Machine,2017-12-14,Operational
1118,MCH-001118,65,Atlas Machine 1118,Cutting Machine,2016-11-09,Operational
1119,MCH-001119,1,Atlas Machine 1119,Cutting Machine,2018-03-12,Operational
1120,MCH-001120,49,Atlas Machine 1120,CNC Machine,2017-03-28,Operational
1121,MCH-001121,85,Atlas Machine 1121,Cutting Machine,2016-01-25,Operational
1122,MCH-001122,81,Atlas Machine 1122,Packaging Machine,2018-08-23,Inactive
1123,MCH-001123,53,Atlas Machine 1123,Press Machine,2016-03-09,Operational
1124,MCH-001124,53,Atlas Machine 1124,CNC Machine,2018-10-21,Operational
1125,MCH-001125,32,Atlas Machine 1125,Cutting Machine,2017-02-13,Operational
1126,MCH-001126,57,Atlas Machine 1126,Press Machine,2018-07-06,Operational
1127,MCH-001127,73,Atlas Machine 1127,Packaging Machine,2017-02-22,Operational
1128,MCH-001128,89,Atlas Machine 1128,Press Machine,2016-02-29,Operational
1129,MCH-001129,43,Atlas Machine 1129,Packaging Machine,2018-03-14,Operational
1130,MCH-001130,49,Atlas Machine 1130,Packaging Machine,2016-05-18,Maintenance
1131,MCH-001131,65,Atlas Machine 1131,CNC Machine,2016-12-02,Operational
1132,MCH-001132,54,Atlas Machine 1132,Cutting Machine,2016-02-25,Inactive
1133,MCH-001133,84,Atlas Machine 1133,Assembly Machine,2016-07-31,Operational
1134,MCH-001134,6,Atlas Machine 1134,CNC Machine,2017-02-19,Operational
1135,MCH-001135,20,Atlas Machine 1135,Cutting Machine,2017-09-14,Operational
1136,MCH-001136,71,Atlas Machine 1136,Press Machine,2018-02-09,Operational
1137,MCH-001137,19,Atlas Machine 1137,Press Machine,2017-01-24,Operational
1138,MCH-001138,23,Atlas Machine 1138,Cutting Machine,2016-09-10,Operational
1139,MCH-001139,71,Atlas Machine 1139,Assembly Machine,2016-03-20,Operational
1140,MCH-001140,68,Atlas Machine 1140,Assembly Machine,2018-07-26,Inactive
1141,MCH-001141,26,Atlas Machine 1141,CNC Machine,2018-06-27,Operational
1142,MCH-001142,26,Atlas Machine 1142,Press Machine,2017-09-20,Operational
1143,MCH-001143,3,Atlas Machine 1143,Assembly Machine,2016-10-29,Operational
1144,MCH-001144,29,Atlas Machine 1144,CNC Machine,2018-03-19,Operational
1145,MCH-001145,62,Atlas Machine 1145,Packaging Machine,2016-02-24,Operational
1146,MCH-001146,44,Atlas Machine 1146,Cutting Machine,2018-06-30,Operational
1147,MCH-001147,18,Atlas Machine 1147,CNC Machine,2017-12-23,Operational
1148,MCH-001148,63,Atlas Machine 1148,Assembly Machine,2018-05-21,Operational
1149,MCH-001149,97,Atlas Machine 1149,Packaging Machine,2016-08-31,Operational
1150,MCH-001150,32,Atlas Machine 1150,CNC Machine,2018-05-19,Operational
1151,MCH-001151,23,Atlas Machine 1151,Cutting Machine,2016-05-06,Operational
1152,MCH-001152,41,Atlas Machine 1152,CNC Machine,2016-10-19,Operational
1153,MCH-001153,43,Atlas Machine 1153,Assembly Machine,2016-06-20,Inactive
1154,MCH-001154,2,Atlas Machine 1154,CNC Machine,2018-02-19,Operational
1155,MCH-001155,79,Atlas Machine 1155,Press Machine,2018-11-21,Maintenance
1156,MCH-001156,23,Atlas Machine 1156,Cutting Machine,2017-02-06,Operational
1157,MCH-001157,23,Atlas Machine 1157,Assembly Machine,2017-02-07,Operational
1158,MCH-001158,22,Atlas Machine 1158,Press Machine,2018-01-03,Operational
1159,MCH-001159,77,Atlas Machine 1159,Press Machine,2017-11-11,Operational
1160,MCH-001160,48,Atlas Machine 1160,CNC Machine,2017-06-15,Operational
1161,MCH-001161,49,Atlas Machine 1161,Assembly Machine,2017-09-09,Operational
1162,MCH-001162,67,Atlas Machine 1162,Press Machine,2017-03-18,Inactive
1163,MCH-001163,69,Atlas Machine 1163,Press Machine,2017-03-24,Operational
1164,MCH-001164,83,Atlas Machine 1164,Assembly Machine,2018-04-02,Operational
1165,MCH-001165,9,Atlas Machine 1165,Press Machine,2017-06-17,Maintenance
1166,MCH-001166,4,Atlas Machine 1166,CNC Machine,2018-04-11,Operational
1167,MCH-001167,97,Atlas Machine 1167,Press Machine,2016-08-23,Operational
1168,MCH-001168,37,Atlas Machine 1168,CNC Machine,2016-11-13,Operational
1169,MCH-001169,22,Atlas Machine 1169,Cutting Machine,2016-08-08,Operational
1170,MCH-001170,57,Atlas Machine 1170,Cutting Machine,2018-07-17,Operational
1171,MCH-001171,11,Atlas Machine 1171,Packaging Machine,2016-06-07,Operational
1172,MCH-001172,73,Atlas Machine 1172,CNC Machine,2016-11-09,Operational
1173,MCH-001173,19,Atlas Machine 1173,Assembly Machine,2017-09-21,Operational
1174,MCH-001174,63,Atlas Machine 1174,Press Machine,2017-04-12,Operational
1175,MCH-001175,29,Atlas Machine 1175,CNC Machine,2016-10-17,Maintenance
1176,MCH-001176,79,Atlas Machine 1176,CNC Machine,2017-09-15,Operational
1177,MCH-001177,18,Atlas Machine 1177,CNC Machine,2016-10-24,Operational
1178,MCH-001178,5,Atlas Machine 1178,Press Machine,2016-04-20,Operational
1179,MCH-001179,84,Atlas Machine 1179,Assembly Machine,2018-06-30,Operational
1180,MCH-001180,33,Atlas Machine 1180,Packaging Machine,2018-09-26,Operational
1181,MCH-001181,90,Atlas Machine 1181,Cutting Machine,2017-10-24,Operational
1182,MCH-001182,89,Atlas Machine 1182,Press Machine,2016-03-29,Operational
1183,MCH-001183,54,Atlas Machine 1183,CNC Machine,2016-12-05,Operational
1184,MCH-001184,1,Atlas Machine 1184,Packaging Machine,2017-04-13,Operational
1185,MCH-001185,71,Atlas Machine 1185,Press Machine,2018-12-29,Operational
1186,MCH-001186,58,Atlas Machine 1186,Press Machine,2017-01-29,Maintenance
1187,MCH-001187,60,Atlas Machine 1187,Press Machine,2018-06-27,Operational
1188,MCH-001188,44,Atlas Machine 1188,Press Machine,2017-09-11,Operational
1189,MCH-001189,26,Atlas Machine 1189,Assembly Machine,2016-09-16,Operational
1190,MCH-001190,49,Atlas Machine 1190,Packaging Machine,2016-07-01,Operational
1191,MCH-001191,83,Atlas Machine 1191,Packaging Machine,2018-07-04,Operational
1192,MCH-001192,91,Atlas Machine 1192,CNC Machine,2017-10-10,Operational
1193,MCH-001193,34,Atlas Machine 1193,Packaging Machine,2018-12-25,Operational
1194,MCH-001194,20,Atlas Machine 1194,CNC Machine,2017-03-05,Operational
1195,MCH-001195,3,Atlas Machine 1195,Assembly Machine,2018-08-12,Inactive
1196,MCH-001196,62,Atlas Machine 1196,Packaging Machine,2016-04-05,Operational
1197,MCH-001197,88,Atlas Machine 1197,Cutting Machine,2016-07-09,Maintenance
1198,MCH-001198,86,Atlas Machine 1198,Cutting Machine,2018-11-15,Operational
1199,MCH-001199,54,Atlas Machine 1199,Packaging Machine,2017-04-11,Operational
1200,MCH-001200,19,Atlas Machine 1200,Packaging Machine,2017-11-18,Operational
1201,MCH-001201,38,Atlas Machine 1201,Press Machine,2017-09-27,Maintenance
1202,MCH-001202,92,Atlas Machine 1202,Press Machine,2018-12-21,Operational
1203,MCH-001203,72,Atlas Machine 1203,Press Machine,2017-11-06,Maintenance
1204,MCH-001204,35,Atlas Machine 1204,Cutting Machine,2018-07-05,Inactive
1205,MCH-001205,65,Atlas Machine 1205,Packaging Machine,2017-07-10,Operational
1206,MCH-001206,99, Atlas Machine 1206 ,Packaging Machine,2018-04-07,Operational
1207,MCH-001207,71,Atlas Machine 1207,Press Machine,2016-09-21,Operational
1208,MCH-001208,73,Atlas Machine 1208,Packaging Machine,2017-04-24,Operational
1209,MCH-001209,4, Atlas Machine 1209 ,Assembly Machine,2018-05-27,Operational
1210,MCH-001210,2,Atlas Machine 1210,Assembly Machine,2018-04-11,Operational
1211,MCH-001211,32,Atlas Machine 1211,Packaging Machine,2016-09-16,Operational
1212,MCH-001212,68,Atlas Machine 1212,Press Machine,2018-04-09,Operational
1213,MCH-001213,77,Atlas Machine 1213,Press Machine,2016-08-02,Inactive
1214,MCH-001214,49,Atlas Machine 1214,CNC Machine,2018-05-30,Operational
1215,MCH-001215,74,Atlas Machine 1215,Press Machine,2017-07-25,Operational
1216,MCH-001216,89,Atlas Machine 1216,Assembly Machine,2018-02-01,Operational
1217,MCH-001217,62,Atlas Machine 1217,Packaging Machine,2018-12-07,Operational
1218,MCH-001218,94,Atlas Machine 1218,Press Machine,2018-08-24,Operational
1219,MCH-001219,7,Atlas Machine 1219,Cutting Machine,2018-11-10,Unknown
1220,MCH-001220,43,Atlas Machine 1220,Press Machine,2017-08-26,Operational
1221,MCH-001221,23,Atlas Machine 1221,Packaging Machine,2016-03-02,Operational
1222,MCH-001222,8,Atlas Machine 1222,CNC Machine,2018-01-19,Operational
1223,MCH-001223,80,Atlas Machine 1223,Cutting Machine,2017-11-24,Operational
1224,MCH-001224,43,Atlas Machine 1224,Assembly Machine,2018-07-16,Operational
1225,MCH-001225,44,Atlas Machine 1225,CNC Machine,2017-12-14,Inactive
1226,MCH-001226,3,Atlas Machine 1226,Cutting Machine,2018-09-04,Operational
1227,MCH-001227,81,Atlas Machine 1227,Press Machine,2018-12-29,Operational
1228,MCH-001228,11,Atlas Machine 1228,Packaging Machine,2017-03-05,Operational
1229,MCH-001229,74,Atlas Machine 1229,Press Machine,2017-07-17,Operational
1230,MCH-001230,15,Atlas Machine 1230,Assembly Machine,2016-04-26,Operational
1231,MCH-001231,11,Atlas Machine 1231,Packaging Machine,2017-02-03,Operational
1232,MCH-001232,48,Atlas Machine 1232,Packaging Machine,2016-09-04,Operational
1233,MCH-001233,71,Atlas Machine 1233,CNC Machine,2018-09-25,Operational
1234,MCH-001234,86,Atlas Machine 1234,Press Machine,2017-02-20,Operational
1235,MCH-001235,19,Atlas Machine 1235,Packaging Machine,2016-03-21,Operational
1236,MCH-001236,57,Atlas Machine 1236,Assembly Machine,2016-10-04,Operational
1237,MCH-001237,37,Atlas Machine 1237,Cutting Machine,2016-06-15,Maintenance
1238,MCH-001238,40,Atlas Machine 1238,Packaging Machine,2018-07-05,Operational
1239,MCH-001239,51,Atlas Machine 1239,Press Machine,2018-06-24,Operational
1240,MCH-001240,49,Atlas Machine 1240,Press Machine,2016-11-19,Maintenance
1241,MCH-001241,58,Atlas Machine 1241,Press Machine,2016-12-09,Operational
1242,MCH-001242,43,Atlas Machine 1242,CNC Machine,2016-03-30,Operational
1243,MCH-001243,35,Atlas Machine 1243,CNC Machine,2017-11-24,Operational
1244,MCH-001244,53,Atlas Machine 1244,Assembly Machine,2016-11-16,Operational
1245,MCH-001245,51,Atlas Machine 1245,Cutting Machine,2017-03-09,Operational
1246,MCH-001246,5,Atlas Machine 1246,Packaging Machine,2016-02-22,Operational
1247,MCH-001247,56,Atlas Machine 1247,Assembly Machine,2016-09-28,Operational
1248,MCH-001248,29,Atlas Machine 1248,Cutting Machine,2016-12-12,Operational
1249,MCH-001249,5,Atlas Machine 1249,Packaging Machine,2018-01-28,Operational
1250,MCH-001250,68,Atlas Machine 1250,CNC Machine,2016-02-24,Operational
1251,MCH-001251,23,Atlas Machine 1251,Packaging Machine,2018-07-13,Inactive
1252,MCH-001252,77,Atlas Machine 1252,Packaging Machine,2017-08-19,Operational
1253,MCH-001253,22,Atlas Machine 1253,Cutting Machine,2018-07-04,Operational
1254,MCH-001254,97,Atlas Machine 1254,Packaging Machine,2018-06-17,Operational
1255,MCH-001255,63,Atlas Machine 1255,Press Machine,2017-07-18,Operational
1256,MCH-001256,29,Atlas Machine 1256,Assembly Machine,2018-03-08,Operational
1257,MCH-001257,54,Atlas Machine 1257,Press Machine,2016-03-27,Operational
1258,MCH-001258,98,Atlas Machine 1258,CNC Machine,2017-05-16,Operational
1259,MCH-001259,75,Atlas Machine 1259,Cutting Machine,2018-08-17,Operational
1260,MCH-001260,38,Atlas Machine 1260,Press Machine,2017-06-19,Operational
1261,MCH-001261,73,Atlas Machine 1261,CNC Machine,2018-07-07,Operational
1262,MCH-001262,7,Atlas Machine 1262,Press Machine,2018-06-18,Operational
1263,MCH-001263,100,Atlas Machine 1263,Press Machine,2016-04-26,Maintenance
1264,MCH-001264,37,Atlas Machine 1264,Press Machine,2018-03-01,Operational
1265,MCH-001265,65,Atlas Machine 1265,Assembly Machine,2018-03-05,Operational
1266,MCH-001266,31,Atlas Machine 1266,Press Machine,2017-07-14,Inactive
1267,MCH-001267,94,Atlas Machine 1267,Packaging Machine,2018-05-20,Operational
1268,MCH-001268,69,Atlas Machine 1268,Assembly Machine,2017-06-16,Operational
1269,MCH-001269,44,Atlas Machine 1269,Press Machine,2018-07-18,Operational
1270,MCH-001270,29,Atlas Machine 1270,Press Machine,2017-06-10,Operational
1271,MCH-001271,11,Atlas Machine 1271,Cutting Machine,2018-10-05,Operational
1272,MCH-001272,1,Atlas Machine 1272,Cutting Machine,2016-09-12,Maintenance
1273,MCH-001273,88,Atlas Machine 1273,CNC Machine,2018-11-12,Operational
1274,MCH-001274,29,Atlas Machine 1274,Packaging Machine,2017-11-13,Operational
1275,MCH-001275,22,Atlas Machine 1275,Cutting Machine,2017-11-18,Operational
1276,MCH-001276,11,Atlas Machine 1276,Cutting Machine,2018-05-03,Operational
1277,MCH-001277,51,Atlas Machine 1277,Cutting Machine,2017-11-03,Operational
1278,MCH-001278,19,Atlas Machine 1278,CNC Machine,2016-11-08,Operational
1279,MCH-001279,65,Atlas Machine 1279,Assembly Machine,2016-11-07,Inactive
1280,MCH-001280,7,Atlas Machine 1280,Cutting Machine,2018-03-24,Operational
1281,MCH-001281,57,Atlas Machine 1281,Assembly Machine,2017-10-14,Inactive
1282,MCH-001282,73,Atlas Machine 1282,Cutting Machine,2017-08-07,Inactive
1283,MCH-001283,90,Atlas Machine 1283,Packaging Machine,2017-12-07,Operational
1284,MCH-001284,51,Atlas Machine 1284,Assembly Machine,2016-01-20,Operational
1285,MCH-001285,77,Atlas Machine 1285,Assembly Machine,2018-06-13,Operational
1286,MCH-001286,57,Atlas Machine 1286,Press Machine,2016-11-15,Operational
1287,MCH-001287,74,Atlas Machine 1287,Packaging Machine,2017-12-29,Operational
1288,MCH-001288,89,Atlas Machine 1288,CNC Machine,2018-08-11,Operational
1289,MCH-001289,58,Atlas Machine 1289,Cutting Machine,2018-05-27,Operational
1290,MCH-001290,48,Atlas Machine 1290,Packaging Machine,2016-06-16,Operational
1291,MCH-001291,53,Atlas Machine 1291,CNC Machine,2016-09-13,Operational
1292,MCH-001292,73,Atlas Machine 1292,Press Machine,2016-07-31,Operational
1293,MCH-001293,90,Atlas Machine 1293,Assembly Machine,2017-12-12,Maintenance
1294,MCH-001294,8,Atlas Machine 1294,Assembly Machine,2016-01-31,Operational
1295,MCH-001295,85,Atlas Machine 1295,CNC Machine,2016-10-19,Maintenance
1296,MCH-001296,40,Atlas Machine 1296,Packaging Machine,2017-05-07,Operational
1297,MCH-001297,62,Atlas Machine 1297,Cutting Machine,2016-12-09,Operational
1298,MCH-001298,80,Atlas Machine 1298,Packaging Machine,2018-05-24,Operational
1299,MCH-001299,33,Atlas Machine 1299,Cutting Machine,2017-02-28,Operational
1300,MCH-001300,4,Atlas Machine 1300,Packaging Machine,2016-07-11,Maintenance
1301,MCH-001301,6,Atlas Machine 1301,Press Machine,2016-12-13,Operational
1302,MCH-001302,54,Atlas Machine 1302,Assembly Machine,2016-08-01,Maintenance
1303,MCH-001303,43,Atlas Machine 1303,Assembly Machine,2016-07-11,Operational
1304,MCH-001304,72,Atlas Machine 1304,Packaging Machine,2018-10-10,Operational
1305,MCH-001305,6,Atlas Machine 1305,CNC Machine,2018-10-16,Operational
1306,MCH-001306,86,Atlas Machine 1306,CNC Machine,2018-06-25,Operational
1307,MCH-001307,68, Atlas Machine 1307 ,CNC Machine,2017-05-17,Operational
1308,MCH-001308,19,Atlas Machine 1308,CNC Machine,2017-12-19,Operational
1309,MCH-001309,88,Atlas Machine 1309,Press Machine,2018-08-22,Operational
1310,MCH-001310,37,Atlas Machine 1310,CNC Machine,2016-09-17,Operational
1311,MCH-001311,100, Atlas Machine 1311 ,Cutting Machine,2017-03-31,Maintenance
1312,MCH-001312,84,Atlas Machine 1312,Packaging Machine,2017-12-12,Operational
1313,MCH-001313,69,Atlas Machine 1313,CNC Machine,2017-02-12,Inactive
1314,MCH-001314,7,Atlas Machine 1314,Cutting Machine,2016-08-14,Operational
1315,MCH-001315,26,Atlas Machine 1315,Assembly Machine,2018-11-23,Operational
1316,MCH-001316,55,Atlas Machine 1316,Cutting Machine,2016-01-29,Operational
1317,MCH-001317,4,Atlas Machine 1317,CNC Machine,2018-12-12,Operational
1318,MCH-001318,37,Atlas Machine 1318,Assembly Machine,2018-04-24,Maintenance
1319,MCH-001319,69,Atlas Machine 1319,Packaging Machine,2016-06-24,Operational
1320,MCH-001320,48,Atlas Machine 1320,Packaging Machine,2018-02-02,Operational
1321,MCH-001321,19,Atlas Machine 1321,Cutting Machine,2016-02-19,Operational
1322,MCH-001322,57,Atlas Machine 1322,Packaging Machine,2018-02-14,Operational
1323,MCH-001323,37,Atlas Machine 1323,Packaging Machine,2018-02-23,Operational
1324,MCH-001324,44,Atlas Machine 1324,Press Machine,2017-10-01,Operational
1325,MCH-001325,3,Atlas Machine 1325,Assembly Machine,2016-10-20,Operational
1326,MCH-001326,43,Atlas Machine 1326,Packaging Machine,2017-02-19,Operational
1327,MCH-001327,65,Atlas Machine 1327,Assembly Machine,2018-03-23,Operational
1328,MCH-001328,18,Atlas Machine 1328,Packaging Machine,2018-02-03,Operational
1329,MCH-001329,1,Atlas Machine 1329,Packaging Machine,2017-07-08,Operational
1330,MCH-001330,85,Atlas Machine 1330,CNC Machine,2017-05-09,Operational
1331,MCH-001331,48,Atlas Machine 1331,Assembly Machine,2017-04-18,Operational
1332,MCH-001332,34,Atlas Machine 1332,Press Machine,2016-10-16,Operational
1333,MCH-001333,100,Atlas Machine 1333,Packaging Machine,2017-03-07,Operational
1334,MCH-001334,37,Atlas Machine 1334,Cutting Machine,2018-09-09,Operational
1335,MCH-001335,62,Atlas Machine 1335,Press Machine,2018-03-10,Operational
1336,MCH-001336,38, Atlas Machine 1336 ,CNC Machine,2018-04-30,Operational
1337,MCH-001337,48,Atlas Machine 1337,Cutting Machine,2018-06-08,Operational
1338,MCH-001338,26,Atlas Machine 1338,CNC Machine,2016-03-10,Operational
1339,MCH-001339,8,Atlas Machine 1339,Cutting Machine,2017-10-03,Operational
1340,MCH-001340,95,Atlas Machine 1340,Press Machine,2018-09-03,Operational
1341,MCH-001341,34,Atlas Machine 1341,Press Machine,2017-03-28,Operational
1342,MCH-001342,1,Atlas Machine 1342,Assembly Machine,2017-05-16,Maintenance
1343,MCH-001343,1,Atlas Machine 1343,Press Machine,2017-03-09,Maintenance
1344,MCH-001344,9,Atlas Machine 1344,Press Machine,2018-06-27,Maintenance
1345,MCH-001345,41,Atlas Machine 1345,Assembly Machine,2016-11-09,Operational
1346,MCH-001346,60,Atlas Machine 1346,CNC Machine,2017-06-28,Operational
1347,MCH-001347,23,Atlas Machine 1347,Packaging Machine,2017-04-09,Operational
1348,MCH-001348,72,Atlas Machine 1348,CNC Machine,2016-12-19,Operational
1349,MCH-001349,43,Atlas Machine 1349,Cutting Machine,2018-01-12,Operational
1350,MCH-001350,35,Atlas Machine 1350,CNC Machine,2016-03-06,Operational
1351,MCH-001351,6,Atlas Machine 1351,Cutting Machine,2017-03-12,Maintenance
1352,MCH-001352,44,Atlas Machine 1352,Packaging Machine,2016-07-25,Operational
1353,MCH-001353,60,Atlas Machine 1353,Packaging Machine,2016-12-08,Operational
1354,MCH-001354,72,Atlas Machine 1354,Assembly Machine,2018-08-17,Operational
1355,MCH-001355,22,Atlas Machine 1355,Assembly Machine,2018-05-06,Operational
1356,MCH-001356,88,Atlas Machine 1356,CNC Machine,2017-08-25,Operational
1357,MCH-001357,97,Atlas Machine 1357,Cutting Machine,2018-06-18,Operational
1358,MCH-001358,31,Atlas Machine 1358,Packaging Machine,2017-02-13,Inactive
1359,MCH-001359,19,Atlas Machine 1359,Packaging Machine,2017-04-30,Operational
1360,MCH-001360,6,Atlas Machine 1360,Press Machine,2018-07-30,Operational
1361,MCH-001361,99,Atlas Machine 1361,CNC Machine,2018-08-29,Operational
1362,MCH-001362,73,Atlas Machine 1362,Packaging Machine,2017-12-22,Operational
1363,MCH-001363,51,Atlas Machine 1363,Packaging Machine,2016-11-22,Operational
1364,MCH-001364,41,Atlas Machine 1364,Press Machine,2017-01-15,Inactive
1365,MCH-001365,20,Atlas Machine 1365,CNC Machine,2016-03-17,Operational
1366,MCH-001366,56,Atlas Machine 1366,CNC Machine,2018-09-13,Operational
1367,MCH-001367,84,Atlas Machine 1367,Packaging Machine,2017-10-10,Operational
1368,MCH-001368,98,Atlas Machine 1368,Assembly Machine,2017-08-18,Maintenance
1369,MCH-001369,74,Atlas Machine 1369,Press Machine,2017-09-26,Operational
1370,MCH-001370,79,Atlas Machine 1370,Cutting Machine,2017-05-08,Operational
1371,MCH-001371,2,Atlas Machine 1371,CNC Machine,2016-05-18,Operational
1372,MCH-001372,81,Atlas Machine 1372,Cutting Machine,2017-09-08,Operational
1373,MCH-001373,76,Atlas Machine 1373,Press Machine,2017-06-17,Operational
1374,MCH-001374,18,Atlas Machine 1374,Cutting Machine,2018-02-17,Operational
1375,MCH-001375,97,Atlas Machine 1375,Cutting Machine,2016-10-28,Operational
1376,MCH-001376,67,Atlas Machine 1376,Cutting Machine,2018-07-06,Maintenance
1377,MCH-001377,76,Atlas Machine 1377,CNC Machine,2017-11-24,Operational
1378,MCH-001378,95,Atlas Machine 1378,Press Machine,2018-01-26,Operational
1379,MCH-001379,1,Atlas Machine 1379,Cutting Machine,2017-11-27,Operational
1380,MCH-001380,29,Atlas Machine 1380,CNC Machine,2018-11-19,Operational
1381,MCH-001381,1,Atlas Machine 1381,Press Machine,2017-11-12,Operational
1382,MCH-001382,1,Atlas Machine 1382,Press Machine,2017-08-23,Operational
1383,MCH-001383,65,Atlas Machine 1383,Assembly Machine,2016-05-22,Operational
1384,MCH-001384,62,Atlas Machine 1384,Cutting Machine,2017-06-26,Operational
1385,MCH-001385,15,Atlas Machine 1385,Packaging Machine,2016-09-10,Operational
1386,MCH-001386,15,Atlas Machine 1386,Press Machine,2016-09-11,Operational
1387,MCH-001387,62,Atlas Machine 1387,Assembly Machine,2017-07-21,Maintenance
