customer_id,account_id,customer_name,customer_segment,industry,country,status
CUST-0040756,ACC-000818,Jefferson Group,SMB,Retail,Germany,Active
CUST-0040757,ACC-000746,"Rodriguez, Montgomery and Holloway",Enterprise,Industrial Equipment,United States,Active
CUST-0040758,ACC-000621,Bailey PLC,Strategic,Electronics,United States,Inactive
CUST-0040759,ACC-000191,Malone-Ayala,Commercial,Technology,Germany,Active
CUST-0040760,ACC-000994,Hart PLC,SMB,Consumer Goods,Sweden,Active
CUST-0040761,ACC-000643,"Rivera, Bond and Duncan",Commercial,Food & Beverage,Germany,Active
CUST-0040762,ACC-000358,Johnston-Jimenez,SMB,Food & Beverage,United States,Active
CUST-0040763,ACC-000257,Rogers-Hughes,Commercial,Construction,United States,Active
CUST-0040764,ACC-000117,Rogers-Cortez,Commercial,Construction,United States,Active
CUST-0040765,ACC-000316,"Williams, Rosales and Singh",Commercial,Industrial Equipment,United States,Active
CUST-0040766,ACC-000133,Fox and Sons,Commercial,Consumer Goods,Mexico,Active
CUST-0040767,ACC-000888,Davis Ltd,Commercial,Manufacturing,United States,Active
CUST-0040768,ACC-000436,Allison-Bishop,Strategic,Food & Beverage,United States,Active
CUST-0040769,ACC-000627,"Jones, Hurley and Dorsey",Commercial,Technology,United States,Active
CUST-0040770,ACC-000805,"Luna, Fletcher and Norton",Commercial,Consumer Goods,United States,Active
CUST-0040771,ACC-000962,"Williams, Johnson and Hayes",Commercial,Electronics,Mexico,Inactive
CUST-0040772,ACC-000453,"Patterson, Turner and Patrick",Strategic,Consumer Goods,Germany,Active
CUST-0040773,ACC-000053,Reilly Group,Commercial,Electronics,United States,Active
CUST-0040774,ACC-000612,Barron-Smith,Commercial,Food & Beverage,United States,Active
CUST-0040775,ACC-000947,Howell LLC,Commercial,Manufacturing,United States,Active
CUST-0040776,ACC-000359,Howard-Knight,Commercial,Manufacturing,United States,Active
CUST-0040777,ACC-000103,"Miller, Russell and Reed",Commercial,Construction,Mexico,Active
CUST-0040778,ACC-000715,Anderson-Lewis,Commercial,Food & Beverage,Sweden,Active
CUST-0040779,ACC-000621,Hayes-Rogers,Commercial,Construction,United States,Active
CUST-0040780,ACC-000154,Casey-Rivera,Commercial,Technology,United States,Active
CUST-0040781,ACC-000004,Burke Group,Commercial,Automotive,United States,Active
CUST-0040782,ACC-000521,"Smith, Jordan and Burgess",Commercial,Automotive,Mexico,Active
CUST-0040783,ACC-000149,Drake-Perry,SMB,Consumer Goods,Sweden,Active
CUST-0040784,ACC-000186,"Harris, Beard and Clark",SMB,Healthcare,United States,Active
CUST-0040785,ACC-000309,"Jones, Knight and Robbins",SMB,Healthcare,United States,Active
CUST-0040786,ACC-000469,James Inc,Commercial,Food & Beverage,United States,Active
CUST-0040787,ACC-000819,"Lee, Campos and Rios",SMB,Manufacturing,United States,Active
CUST-0040788,ACC-000431,"Yu, Bartlett and Anderson",Commercial,Construction,Mexico,Active
CUST-0040789,ACC-000837,"Mack, Holland and Gutierrez",SMB,Consumer Goods,United Kingdom,Active
CUST-0040790,ACC-000605,Johnson-Wagner,Strategic,Automotive,Canada,Active
CUST-0040791,ACC-000393,Wade PLC,SMB,Healthcare,Canada,Active
CUST-0040792,ACC-000510,"Love, Kim and Mccoy",SMB,Automotive,Mexico,Active
CUST-0040793,ACC-000142,Cantrell and Sons,Commercial,Manufacturing,United States,Active
CUST-0040794,ACC-000976,"Banks, Jackson and Burns",Enterprise,Manufacturing,United States,Active
CUST-0040795,ACC-000302,"Wilcox, Barnes and Diaz",Commercial,Manufacturing,Canada,Active
CUST-0040796,ACC-000901,Rodriguez Ltd,Commercial,Healthcare,Canada,Active
CUST-0040797,ACC-000646,Gomez-Salazar,SMB,Technology,Sweden,Active
CUST-0040798,ACC-000295,Brown-Walker,Enterprise,Industrial Equipment,Sweden,Active
CUST-0040799,ACC-000487,Turner-Payne,Enterprise,Retail,United States,Active
CUST-0040800,ACC-000122,Harvey Inc,SMB,Consumer Goods,United States,Active
CUST-0040801,ACC-000616,Cabrera-Young,SMB,Consumer Goods,Sweden,Active
CUST-0040802,ACC-000065,"Ellis, Ray and Reyes",Commercial,Healthcare,Germany,Active
CUST-0040803,ACC-000640,Carpenter PLC,SMB,Manufacturing,United Kingdom,Active
CUST-0040804,ACC-000198,"Wall, Reynolds and Bautista",Commercial,Electronics,Germany,Inactive
CUST-0040805,ACC-000129,Smith-Hood,SMB,Food & Beverage,United States,Active
CUST-0040806,ACC-000223,Perez Ltd,SMB,Technology,Germany,Active
CUST-0040807,ACC-000090,"Chambers, Cook and Jimenez",SMB,Industrial Equipment,United States,Active
CUST-0040808,ACC-000889,Esparza-Mcknight,Strategic,Automotive,Germany,Active
CUST-0040809,ACC-000936,"Russell, Stein and Smith",Enterprise,Automotive,Sweden,Active
CUST-0040810,ACC-000925,Thomas-Nguyen,Enterprise,Technology,Sweden,Active
CUST-0040811,ACC-000719,Schmidt-Jackson,SMB,Manufacturing,Sweden,Active
CUST-0040812,ACC-000231,"Allison, Smith and Murphy",SMB,Technology,Sweden,Active
CUST-0040813,ACC-000759,"Wagner, Klein and Garza",Commercial,Retail,United States,Active
CUST-0040814,ACC-000759,"Jones, Long and Henderson",Commercial,Technology,United States,Active
CUST-0040815,ACC-000237,Smith-Franklin,Commercial,Healthcare,United Kingdom,Active
CUST-0040816,ACC-000836,Wells-Smith,Commercial,Retail,Mexico,Active
CUST-0040817,ACC-000997,Adams Inc,Enterprise,Consumer Goods,Canada,Active
CUST-0040818,ACC-000378,Snyder-Taylor,Enterprise,Electronics,United States,Active
CUST-0040819,ACC-000589,"Dean, Marshall and Hancock",SMB,Healthcare,Germany,Inactive
CUST-0040820,ACC-000872,Chavez Ltd,Commercial,Retail,United States,Active
CUST-0040821,ACC-000263,Garcia-Price,SMB,Construction,United States,Active
CUST-0040822,ACC-000989,Perry-Simon,Commercial,Consumer Goods,United States,Active
CUST-0040823,ACC-000304,Kirk-Marks,SMB,Electronics,Mexico,Active
CUST-0040824,ACC-000968,Williams PLC,Commercial,Electronics,Canada,Active
CUST-0040825,ACC-000234,Peterson Group,Commercial,Industrial Equipment,United States,Inactive
CUST-0040826,ACC-000742,"Ford, Ward and Clark",Commercial,Technology,United States,Active
CUST-0040827,ACC-000526,"Dean, Wilson and Peterson",Commercial,Healthcare,United States,Active
CUST-0040828,ACC-000372,Allen PLC,SMB,Consumer Goods,United States,Active
CUST-0040829,ACC-000440,Williams-Williams,Commercial,Construction,United States,Active
CUST-0040830,ACC-000228,"Powell, Rodriguez and Grant",Strategic,Electronics,United Kingdom,Active
CUST-0040831,ACC-000673,Smith Ltd,Commercial,Automotive,United States,Active
CUST-0040832,ACC-000993,Mendoza PLC,Enterprise,Manufacturing,United States,Active
CUST-0040833,ACC-000586,Harrison-Johnson,Commercial,Construction,United States,Active
CUST-0040834,ACC-000277,"Larson, Mccall and Clark",SMB,Manufacturing,Germany,Active
CUST-0040835,ACC-000670,Ross Group,Commercial,Healthcare,United States,Active
CUST-0040836,ACC-000439,Green-Bell,Commercial,Electronics,United States,Active
CUST-0040837,ACC-000922,Williams-Wheeler,Commercial,Industrial Equipment,United States,Active
CUST-0040838,ACC-000265,Butler Group,SMB,Retail,United States,Active
CUST-0040839,ACC-000519,"Cannon, Hamilton and Scott",SMB,Healthcare,Canada,Active
CUST-0040840,ACC-000497,"Washington, Duran and Armstrong",Commercial,Healthcare,United States,Active
CUST-0040841,ACC-000886,"Wilson, Thompson and Oliver",Commercial,Automotive,Germany,Active
CUST-0040842,ACC-000111,"Foster, Walton and Benson",SMB,Industrial Equipment,United States,Inactive
CUST-0040843,ACC-000618,"Huff, Bender and Marshall",Commercial,Technology,United States,Active
CUST-0040844,ACC-000810,Vazquez-Gibson,Commercial,Retail,United Kingdom,Active
CUST-0040845,ACC-000362,"Lane, Martin and Reynolds",SMB,Electronics,Sweden,Active
CUST-0040846,ACC-000506,Pope PLC,Commercial,Food & Beverage,United Kingdom,Active
CUST-0040847,ACC-000295,Richardson-Gomez,Commercial,Retail,Sweden,Active
CUST-0040848,ACC-000420,"Vance, Lee and Hernandez",Enterprise,Construction,Sweden,Active
CUST-0040849,ACC-000951,Mcgee LLC,Commercial,Construction,Mexico,Active
CUST-0040850,ACC-000364,Morton-York,Strategic,Retail,United States,Active
CUST-0040851,ACC-000202,Castillo-Clark,SMB,Consumer Goods,Sweden,Active
CUST-0040852,ACC-000580,"Hayes, Moon and Mcgrath",SMB,Healthcare,United States,Active
CUST-0040853,ACC-000470,"Robertson, Meadows and Montgomery",Commercial,Industrial Equipment,United States,Active
CUST-0040854,ACC-000780,"Kelly, Olson and Parrish",SMB,Technology,Mexico,Active
CUST-0040855,ACC-000037,Watts-Johnson,Strategic,Technology,Germany,Active
CUST-0040856,ACC-000903,Oconnor Group,Commercial,Industrial Equipment,Germany,Active
CUST-0040857,ACC-000702,Guerrero PLC,Commercial,Technology,Sweden,Active
CUST-0040858,ACC-000842,Mathews-Brown,SMB,Automotive,United States,Active
CUST-0040859,ACC-000408,"Callahan, English and Reid",SMB,Food & Beverage,United States,Active
CUST-0040860,ACC-000446,Wilson Group,SMB,Electronics,Sweden,Active
CUST-0040861,ACC-000335,"Hatfield, Blanchard and Morris",Strategic,Technology,United States,Active
CUST-0040862,ACC-000834,Tate-Davis,Commercial,Manufacturing,United States,Inactive
CUST-0040863,ACC-000072,"Walters, Harris and Merritt",Commercial,Electronics,Canada,Active
CUST-0040864,ACC-000529,"Bass, Bowman and Lopez",Commercial,Consumer Goods,United States,Active
CUST-0040865,ACC-000260,Miller-Carter,Commercial,Retail,Sweden,Active
CUST-0040866,ACC-000639,"Andrews, Johnson and Wilson",Enterprise,Retail,Germany,Active
CUST-0040867,ACC-000964,Hammond PLC,Commercial,Healthcare,Canada,Active
CUST-0040868,ACC-000675,Adams Group,Commercial,Technology,United States,Active
CUST-0040869,ACC-000045,"Perez, Bruce and Smith",SMB,Food & Beverage,United States,Active
CUST-0040870,ACC-000400,Montgomery-Johnson,Commercial,Food & Beverage,United States,Active
CUST-0040871,ACC-000032,Moran Ltd,SMB,Industrial Equipment,United States,Active
CUST-0040872,ACC-000487,Mcgee PLC,Enterprise,Retail,United States,Active
CUST-0040873,ACC-000174,"Wilkins, Alvarez and Caldwell",SMB,Food & Beverage,United States,Active
CUST-0040874,ACC-000693,Malone Ltd,Strategic,Consumer Goods,Germany,Active
CUST-0040875,ACC-000534,Smith Group,SMB,Technology,United States,Active
CUST-0040876,ACC-000308,Brown-Jackson,Commercial,Food & Beverage,United States,Active
CUST-0040877,ACC-000858,Montgomery Inc,Enterprise,Technology,United States,Active
CUST-0040878,ACC-000747,Cunningham-Silva,Enterprise,Manufacturing,United States,Active
CUST-0040879,ACC-000628,"Zimmerman, Orozco and Graves",SMB,Automotive,United States,Active
CUST-0040880,ACC-000355,Cox PLC,Enterprise,Construction,United Kingdom,Inactive
CUST-0040881,ACC-000273,Armstrong-Flores,Enterprise,Automotive,Mexico,Active
CUST-0040882,ACC-000586,"Phillips, Alvarez and Ortiz",Commercial,Electronics,United States,Active
CUST-0040883,ACC-000791,Mann-Tran,Commercial,Electronics,Sweden,Active
CUST-0040884,ACC-000838,Allen-Garcia,SMB,Electronics,United States,Active
CUST-0040885,ACC-000778,Chen Ltd,Commercial,Food & Beverage,United States,Active
CUST-0040886,ACC-000024,Schmidt-Kennedy,SMB,Technology,Germany,Active
CUST-0040887,ACC-000985,Abbott-Crawford,Commercial,Consumer Goods,United Kingdom,Active
CUST-0040888,ACC-000241,Murray-Young,Strategic,Food & Beverage,United States,Active
CUST-0040889,ACC-000011,"Schwartz, Gonzalez and Paul",Strategic,Manufacturing,United States,Active
CUST-0040890,ACC-000562,Saunders-Ramirez,Commercial,Electronics,United States,Active
CUST-0040891,ACC-000456,Cervantes Group,Commercial,Retail,Sweden,Active
CUST-0040892,ACC-000107,Rodriguez Inc,Enterprise,Electronics,Sweden,Active
CUST-0040893,ACC-000215,Mendoza-Mooney,Strategic,Manufacturing,United States,Active
CUST-0040894,ACC-000206,Miller PLC,Commercial,Electronics,Sweden,Active
CUST-0040895,ACC-000440,Lee-Day,Commercial,Construction,United States,Active
CUST-0040896,ACC-000750,"Ford, Anderson and Stuart",Commercial,Consumer Goods,United States,Active
CUST-0040897,ACC-000683,Farrell-Garcia,Strategic,Food & Beverage,United Kingdom,Inactive
CUST-0040898,ACC-000026,Watson LLC,Strategic,Electronics,United States,Active
CUST-0040899,ACC-000174,"Nicholson, Chambers and Munoz",Commercial,Automotive,United States,Active
CUST-0040900,ACC-000611,"Crawford, Knight and Brown",Commercial,Food & Beverage,United States,Active
CUST-0040901,ACC-000803,Lynn Group,SMB,Electronics,United States,Active
CUST-0040902,ACC-000035,Hunt and Sons,SMB,Industrial Equipment,United States,Active
CUST-0040903,ACC-000336,"Taylor, Douglas and Pace",SMB,Retail,United States,Active
CUST-0040904,ACC-000116,Jones-Brown,SMB,Consumer Goods,United States,Active
CUST-0040905,ACC-000486,Johnson-Holloway,SMB,Retail,Sweden,Active
CUST-0040906,ACC-000391,"Olson, Reyes and Chapman",SMB,Healthcare,United States,Active
CUST-0040907,ACC-000174,Moss-Koch,Commercial,Food & Beverage,United States,Active
CUST-0040908,ACC-000965,James-Flowers,SMB,Manufacturing,United States,Active
CUST-0040909,ACC-000763,Allison Inc,SMB,Construction,United States,Active
CUST-0040910,ACC-000546,Hawkins LLC,Commercial,Construction,United States,Inactive
CUST-0040911,ACC-000766,"Rhodes, Turner and Allen",Commercial,Electronics,United States,Active
CUST-0040912,ACC-000313,Coffey-Mann,Commercial,Manufacturing,Germany,Active
CUST-0040913,ACC-000936,"Mason, Clarke and Griffin",Strategic,Industrial Equipment,Sweden,Active
CUST-0040914,ACC-000412,Hanson-Flores,Commercial,Industrial Equipment,United States,Active
CUST-0040915,ACC-000387,"Gordon, Shaffer and Villarreal",Commercial,Electronics,United States,Active
CUST-0040916,ACC-000569,Williams LLC,Commercial,Electronics,United States,Active
CUST-0040917,ACC-000579,Riley Ltd,Strategic,Automotive,United States,Active
CUST-0040918,ACC-000620,Ramsey Group,Commercial,Healthcare,United States,Active
CUST-0040919,ACC-000833,Anthony Inc,Commercial,Electronics,United Kingdom,Active
CUST-0040920,ACC-000268,Johnson PLC,Commercial,Technology,United States,Active
CUST-0040921,ACC-000708,White Ltd,Enterprise,Industrial Equipment,United States,Active
CUST-0040922,ACC-000198,"Patterson, Lara and Sullivan",Enterprise,Healthcare,Germany,Active
CUST-0040923,ACC-000241,"Williams, Miranda and Chapman",Commercial,Manufacturing,United States,Active
CUST-0040924,ACC-000496,Neal-Vaughn,SMB,Retail,Germany,Active
CUST-0040925,ACC-000525,Martinez Ltd,SMB,Construction,United States,Active
CUST-0040926,ACC-000645,"Ballard, Abbott and Cole",Enterprise,Industrial Equipment,United States,Active
CUST-0040927,ACC-000140,"King, Martinez and Clark",SMB,Automotive,Germany,Active
CUST-0040928,ACC-000817,Smith-Green,SMB,Manufacturing,United States,Active
CUST-0040929,ACC-000558,"Griffin, Weaver and Watson",Commercial,Construction,United States,Active
CUST-0040930,ACC-000593,Mccoy-Nielsen,Commercial,Automotive,Canada,Active
CUST-0040931,ACC-000748,"Moyer, May and Alexander",SMB,Electronics,Canada,Active
CUST-0040932,ACC-000693,"Glass, King and Brown",Commercial,Technology,Germany,Active
CUST-0040933,ACC-000429,Knight Group,Commercial,Consumer Goods,United States,Active
CUST-0040934,ACC-000484,Flynn Inc,Commercial,Construction,United States,Active
CUST-0040935,ACC-000233,Parker-Oconnell,SMB,Consumer Goods,Germany,Active
CUST-0040936,ACC-000567,Davis-Nelson,Enterprise,Electronics,United States,Active
CUST-0040937,ACC-000203,Castillo-Dennis,Commercial,Construction,United States,Active
CUST-0040938,ACC-000636,"Vasquez, Peters and White",Commercial,Industrial Equipment,United States,Active
CUST-0040939,ACC-000418,Mccann Group,Commercial,Consumer Goods,Germany,Active
CUST-0040940,ACC-000237,"Johnson, Cooper and Pineda",SMB,Electronics,United Kingdom,Active
CUST-0040941,ACC-000476,Smith Group,SMB,Healthcare,United States,Active
CUST-0040942,ACC-000935,Nicholson-Conrad,SMB,Food & Beverage,Mexico,Active
CUST-0040943,ACC-000563,Morrison PLC,Commercial,Consumer Goods,United States,Active
CUST-0040944,ACC-000346,Perez LLC,Commercial,Electronics,Canada,Active
CUST-0040945,ACC-000451,Kerr-Reyes,Enterprise,Technology,Sweden,Active
CUST-0040946,ACC-000605,Murphy Ltd,SMB,Technology,Canada,Active
CUST-0040947,ACC-000154,"Dunn, Kirk and Brennan",SMB,Electronics,United States,Active
CUST-0040948,ACC-000561,Roth-Richards,Strategic,Electronics,Sweden,Inactive
CUST-0040949,ACC-000034,Bryant Ltd,SMB,Construction,Mexico,Active
CUST-0040950,ACC-000854,Smith and Sons,Enterprise,Construction,United States,Active
CUST-0040951,ACC-000610,"Martin, Camacho and Malone",Commercial,Healthcare,United States,Active
CUST-0040952,ACC-000114,Patton Ltd,Strategic,Construction,United States,Active
CUST-0040953,ACC-000466,"Short, Stevens and Chang",Commercial,Retail,United States,Active
CUST-0040954,ACC-000885,"Parker, Burgess and Johnson",Commercial,Automotive,United States,Active
CUST-0040955,ACC-000965,"Miles, Bonilla and Fisher",SMB,Consumer Goods,United States,Active
CUST-0040956,ACC-000138,"Cochran, Pitts and Robertson",Commercial,Technology,Sweden,Inactive
CUST-0040957,ACC-000271,"Lewis, Pitts and Martin",Commercial,Retail,Canada,Active
CUST-0040958,ACC-000145,Jimenez and Sons,Commercial,Manufacturing,United States,Active
CUST-0040959,ACC-000369,Rasmussen and Sons,Enterprise,Retail,United States,Active
CUST-0040960,ACC-000863,Williamson-Shah,Commercial,Industrial Equipment,United States,Active
CUST-0040961,ACC-000707,"Jimenez, Wolf and Abbott",Strategic,Industrial Equipment,Germany,Active
CUST-0040962,ACC-000258,Escobar Ltd,Commercial,Manufacturing,Sweden,Active
CUST-0040963,ACC-000326,"Bailey, Davis and Rodriguez",Commercial,Healthcare,United States,Active
CUST-0040964,ACC-000612,Nelson Group,Commercial,Healthcare,United States,Active
CUST-0040965,ACC-000597,Bradley-Thompson,SMB,Healthcare,United States,Active
CUST-0040966,ACC-000464,"Mcpherson, Oconnell and Meza",Strategic,Retail,United States,Inactive
CUST-0040967,ACC-000422,"Brown, Haas and Robinson",SMB,Industrial Equipment,United States,Active
CUST-0040968,ACC-000935,"Valentine, Clay and Sanchez",Commercial,Consumer Goods,Mexico,Active
CUST-0040969,ACC-000504,"Myers, Taylor and King",Strategic,Healthcare,Mexico,Inactive
CUST-0040970,ACC-000783,"Lee, Butler and Bowman",Commercial,Industrial Equipment,United States,Inactive
CUST-0040971,ACC-000960,"Rogers, Clay and West",Commercial,Consumer Goods,United States,Active
CUST-0040972,ACC-000335,"Cruz, Carrillo and Hampton",Commercial,Retail,United States,Active
CUST-0040973,ACC-000779,"Smith, Taylor and Phillips",Enterprise,Automotive,United Kingdom,Active
CUST-0040974,ACC-000814,"Scott, Davis and Rios",Commercial,Automotive,United States,Active
CUST-0040975,ACC-000220,Nichols and Sons,Commercial,Healthcare,United Kingdom,Active
CUST-0040976,ACC-000226,"Burton, Garcia and Jones",Commercial,Construction,United States,Active
CUST-0040977,ACC-000162,"Mueller, Schmitt and Miller",Commercial,Food & Beverage,Mexico,Active
CUST-0040978,ACC-000616,"Gardner, Allen and Martin",SMB,Retail,Sweden,Active
CUST-0040979,ACC-000762,"Daniels, Peters and Rodriguez",SMB,Manufacturing,Sweden,Active
CUST-0040980,ACC-000752,Johnson-Bray,SMB,Automotive,Germany,Active
CUST-0040981,ACC-000388,"Olson, Foster and Macdonald",SMB,Manufacturing,United States,Active
CUST-0040982,ACC-000704,Jones-Clark,Enterprise,Retail,United States,Active
CUST-0040983,ACC-000030,"Dunlap, Burch and Carter",Strategic,Electronics,United States,Active
CUST-0040984,ACC-000657,Smith-Brown,Commercial,Healthcare,United States,Active
CUST-0040985,ACC-000475,Rivera-Rodriguez,SMB,Automotive,United States,Inactive
CUST-0040986,ACC-000830,Austin Ltd,Commercial,Healthcare,United States,Active
CUST-0040987,ACC-000968,Howard-Miller,Commercial,Automotive,Canada,Active
CUST-0040988,ACC-000557,Wilson-Patel,Strategic,Healthcare,Sweden,Active
CUST-0040989,ACC-000622,Shaw Inc,SMB,Construction,United States,Active
CUST-0040990,ACC-000929,Doyle Ltd,Enterprise,Manufacturing,Mexico,Active
CUST-0040991,ACC-000344,Tran LLC,SMB,Consumer Goods,Sweden,Active
CUST-0040992,ACC-000145,Scott PLC,Commercial,Industrial Equipment,United States,Active
CUST-0040993,ACC-000507,Reed PLC,Commercial,Food & Beverage,United States,Active
CUST-0040994,ACC-000356,Crawford-Smith,Enterprise,Consumer Goods,Sweden,Active
CUST-0040995,ACC-000635,Aguilar-Diaz,SMB,Automotive,United States,Active
CUST-0040996,ACC-000783,Hawkins-Robertson,Commercial,Manufacturing,United States,Active
CUST-0040997,ACC-000505,Holt Ltd,Strategic,Manufacturing,United States,Active
CUST-0040998,ACC-000309,Lawson-Thomas,SMB,Industrial Equipment,United States,Active
CUST-0040999,ACC-000565,Hardy-Taylor,SMB,Automotive,United States,Active
CUST-0041000,ACC-000443,Robinson-Harper,Commercial,Retail,United States,Active
CUST-0041001,ACC-000186,"Richardson, Baird and King",SMB,Industrial Equipment,United States,Inactive
CUST-0041002,ACC-000773,"Clark, Alvarez and Williams",Commercial,Retail,Germany,Active
CUST-0041003,ACC-000333,Nixon and Sons,Commercial,Manufacturing,United States,Inactive
CUST-0041004,ACC-000539,"Hamilton, Robinson and Weber",Commercial,Electronics,Canada,Active
CUST-0041005,ACC-000909,Williams-Cunningham,Commercial,Food & Beverage,United States,Active
CUST-0041006,ACC-000188,Thompson-Wallace,Commercial,Healthcare,United States,Active
CUST-0041007,ACC-000428,"Jones, Martinez and Pittman",SMB,Automotive,Germany,Active
CUST-0041008,ACC-000175,Kirk-Diaz,Commercial,Manufacturing,Germany,Active
CUST-0041009,ACC-000437,"Rogers, Gilmore and Nichols",Strategic,Food & Beverage,United States,Active
CUST-0041010,ACC-000302,"Thompson, Fox and Huber",Commercial,Electronics,Canada,Active
CUST-0041011,ACC-000916,Cox-Woods,SMB,Food & Beverage,United States,Active
CUST-0041012,ACC-000304,Smith Group,Strategic,Technology,Mexico,Active
CUST-0041013,ACC-000615,"White, Brady and Pruitt",Strategic,Food & Beverage,United States,Active
CUST-0041014,ACC-000137,Wiggins-Crane,Commercial,Industrial Equipment,United States,Active
CUST-0041015,ACC-000457,"Price, Jones and Jackson",Strategic,Electronics,Canada,Active
CUST-0041016,ACC-000835,Maldonado-Black,Commercial,Retail,United States,Active
CUST-0041017,ACC-000673,Knox PLC,Commercial,Manufacturing,United States,Inactive
CUST-0041018,ACC-000283,"Klein, Horton and Lynn",Commercial,Industrial Equipment,United States,Active
CUST-0041019,ACC-000972,"Baker, Brown and Davis",Enterprise,Technology,United Kingdom,Active
CUST-0041020,ACC-000803,"Roberts, Wallace and Roberts",SMB,Automotive,United States,Active
CUST-0041021,ACC-000403,Parks-Adams,Commercial,Consumer Goods,United Kingdom,Active
CUST-0041022,ACC-000974,Murphy Group,Commercial,Manufacturing,United States,Active
CUST-0041023,ACC-000188,Brown Ltd,Commercial,Automotive,United States,Active
CUST-0041024,ACC-000332,Duran-Lane,Commercial,Consumer Goods,Sweden,Active
CUST-0041025,ACC-000931,"Carr, Ferguson and Elliott",SMB,Automotive,United Kingdom,Inactive
CUST-0041026,ACC-000971,"Wright, Allen and Walsh",Commercial,Manufacturing,United States,Active
CUST-0041027,ACC-000824,"Conner, Allen and Davis",Strategic,Automotive,United States,Active
CUST-0041028,ACC-000192,Johnson PLC,Enterprise,Consumer Goods,Sweden,Active
CUST-0041029,ACC-000219,Jensen-Garrison,Commercial,Construction,Mexico,Active
CUST-0041030,ACC-000648,Stephens Group,Commercial,Construction,Sweden,Active
CUST-0041031,ACC-000056,"Palmer, Robinson and Bell",Commercial,Automotive,Germany,Active
CUST-0041032,ACC-000992,Russell PLC,Enterprise,Industrial Equipment,United States,Inactive
CUST-0041033,ACC-000942,"Winters, Vasquez and Cain",SMB,Manufacturing,United States,Active
CUST-0041034,ACC-000809,Johnson Ltd,Commercial,Food & Beverage,Canada,Active
CUST-0041035,ACC-000969,"Taylor, Wagner and Rogers",Commercial,Healthcare,Canada,Active
CUST-0041036,ACC-000230,"Goodman, Simmons and Duncan",Commercial,Automotive,United States,Active
CUST-0041037,ACC-000882,Williams PLC,Enterprise,Consumer Goods,United States,Active
CUST-0041038,ACC-000258,"Sawyer, Barnes and Ray",SMB,Technology,Sweden,Active
CUST-0041039,ACC-000122,Cook-Alexander,Commercial,Manufacturing,United States,Active
CUST-0041040,ACC-000263,Wallace Inc,SMB,Healthcare,United States,Active
CUST-0041041,ACC-000775,Macias-Cherry,Commercial,Technology,United Kingdom,Active
CUST-0041042,ACC-000943,Charles and Sons,SMB,Healthcare,United States,Active
CUST-0041043,ACC-000612,Turner LLC,Commercial,Technology,United States,Active
CUST-0041044,ACC-000246,"Sandoval, Orozco and Ali",SMB,Electronics,Mexico,Active
CUST-0041045,ACC-000601,"Peterson, Kirk and Brown",Commercial,Industrial Equipment,Germany,Active
CUST-0041046,ACC-000510,Moreno LLC,Commercial,Electronics,Mexico,Active
CUST-0041047,ACC-000518,Coleman-Sanchez,Commercial,Construction,United States,Active
CUST-0041048,ACC-000350,Castro Inc,Enterprise,Construction,Germany,Active
CUST-0041049,ACC-000139,Reese-Liu,Commercial,Construction,United States,Active
CUST-0041050,ACC-000362,Harris-Tanner,Commercial,Automotive,Sweden,Active
CUST-0041051,ACC-000891,Thompson PLC,Commercial,Food & Beverage,Canada,Active
CUST-0041052,ACC-000409,Livingston-Stephens,SMB,Healthcare,Germany,Active
CUST-0041053,ACC-000021,"Middleton, Farrell and White",Commercial,Manufacturing,United States,Active
CUST-0041054,ACC-000346,Mcclure Ltd,Enterprise,Industrial Equipment,Canada,Active
CUST-0041055,ACC-000461,"Patterson, Richardson and Silva",SMB,Construction,Canada,Active
CUST-0041056,ACC-000600,Hartman Ltd,Commercial,Healthcare,United States,Active
CUST-0041057,ACC-000642,"Adams, King and Sandoval",Strategic,Industrial Equipment,United States,Active
CUST-0041058,ACC-000426,Horton and Sons,Commercial,Technology,United States,Active
CUST-0041059,ACC-000144,Francis-Rogers,Commercial,Automotive,United States,Active
CUST-0041060,ACC-000442,Alexander Ltd,SMB,Manufacturing,United States,Active
CUST-0041061,ACC-000004,Anderson PLC,Commercial,Food & Beverage,United States,Active
CUST-0041062,ACC-000506,Jones-Porter,SMB,Retail,United Kingdom,Active
CUST-0041063,ACC-000446,Lee Inc,Commercial,Electronics,Sweden,Active
CUST-0041064,ACC-000357,"Moody, Romero and Crawford",Commercial,Automotive,United States,Active
CUST-0041065,ACC-000662,Snyder LLC,Commercial,Industrial Equipment,United States,Inactive
CUST-0041066,ACC-000755,"Ferguson, Jones and Ward",Enterprise,Automotive,Sweden,Active
CUST-0041067,ACC-000264,Douglas-Good,Commercial,Food & Beverage,United States,Active
CUST-0041068,ACC-000504,"Gilbert, Graham and Hahn",Commercial,Construction,Mexico,Active
CUST-0041069,ACC-000510,"Rogers, Johnson and Smith",SMB,Automotive,Mexico,Active
CUST-0041070,ACC-000510,Miller-Santiago,Commercial,Industrial Equipment,Mexico,Active
CUST-0041071,ACC-000404,Lynn-Dixon,Commercial,Consumer Goods,United States,Active
CUST-0041072,ACC-000210,"Mueller, Hays and Marsh",Commercial,Technology,United States,Active
CUST-0041073,ACC-000172,"Reed, Francis and Nichols",Commercial,Technology,Canada,Active
CUST-0041074,ACC-000031,Wilson Inc,Commercial,Consumer Goods,United States,Active
