energy_key,energy_id,date_key,location_key,machine_key,energy_source,energy_consumption
72328,ENG-072328,20231113,98,1492,Diesel,3370.809
72329,ENG-072329,20231207,57,1322,Natural Gas,6568.863
72330,ENG-072330,20210922,20,93,Diesel,1625.758
72331,ENG-072331,20220126,44,1498,Natural Gas,2556.642
72332,ENG-072332,20210209,69,1268,Electricity,4540.963
72333,ENG-072333,20230311,48,401,Electricity,2378.649
72334,ENG-072334,20221218,83,1453,Electricity,1715.343
72335,ENG-072335,20210112,97,1149,Diesel,9693.988
72336,ENG-072336,20200903,67,689,Electricity,4634.084
72337,ENG-072337,20230910,22,1864,Natural Gas,2914.692
72338,ENG-072338,20190724,40,1073,Natural Gas,4419.47
72339,ENG-072339,20250908,62,969,Electricity,1678.787
72340,ENG-072340,20230321,35,443,Diesel,4982.168
72341,ENG-072341,20240823,90,1686,Natural Gas,4038.558
72342,ENG-072342,20221206,8,315,Electricity,2599.592
72343,ENG-072343,20250329,51,184,Electricity,2678.332
72344,ENG-072344,20230818,5,396,Electricity,1876.756
72345,ENG-072345,20210122,74,83,Electricity,4261.342
72346,ENG-072346,20230310,31,1812,Natural Gas,5808.262
72347,ENG-072347,20191102,38,294,Natural Gas,3061.433
72348,ENG-072348,20200826,75,763,Diesel,2565.964
72349,ENG-072349,20210429,92,24,Diesel,4573.312
72350,ENG-072350,20250928,69,1087,Electricity,3180.512
72351,ENG-072351,20250604,74,288,Diesel,2607.053
72352,ENG-072352,20251122,57,231,Diesel,10950.943
72353,ENG-072353,20251113,57,1322,Diesel,1595.927
72354,ENG-072354,20190519,90,1181,Electricity,4866.761
72355,ENG-072355,20200715,80,1775,Diesel,2082.42
72356,ENG-072356,20210212,55,1926,Electricity,1615.908
72357,ENG-072357,20220317,32,1976,Diesel,2385.488
72358,ENG-072358,20201113,69,381,Natural Gas,934.931
72359,ENG-072359,20221022,29,114,Diesel,2141.828
72360,ENG-072360,20251028,60,1082,Diesel,5503.4
72361,ENG-072361,20210614,80,1518,Natural Gas,2625.436
72362,ENG-072362,20230616,20,861,Electricity,2695.585
72363,ENG-072363,20200820,69,381,Diesel,1601.742
72364,ENG-072364,20230808,67,1567,Diesel,1236.826
72365,ENG-072365,20220429,44,319,Diesel,848.597
72366,ENG-072366,20240311,81,1644,Diesel,2494.02
72367,ENG-072367,20201202,43,300,Electricity,1999.14
72368,ENG-072368,20200622,81,1597,Electricity,3763.025
72369,ENG-072369,20200125,37,1168,Electricity,4269.564
72370,ENG-072370,20220617,85,469,Natural Gas,2464.597
72371,ENG-072371,20190128,81,1597,Natural Gas,2573.042
72372,ENG-072372,20220220,93,1530,Natural Gas,4589.85
72373,ENG-072373,20190414,51,658,Electricity,4843.481
72374,ENG-072374,20240518,20,1093,Diesel,3401.712
72375,ENG-072375,20220826,77,1735,Electricity,1768.953
72376,ENG-072376,20241204,85,1482,Natural Gas,2587.578
72377,ENG-072377,20220207,65,1566,Diesel,3204.314
72378,ENG-072378,20190213,86,1984,Electricity,2458.689
72379,ENG-072379,20220328,80,669,Natural Gas,811.835
72380,ENG-072380,20220812,99,541,Natural Gas,906.469
72381,ENG-072381,20190607,2,847,Diesel,3211.999
72382,ENG-072382,20221222,88,1487,Electricity,4496.49
72383,ENG-072383,20200408,8,894,Diesel,1639.396
72384,ENG-072384,20250331,20,1365,Electricity,5713.718
72385,ENG-072385,20220126,90,449,Electricity,1221.131
72386,ENG-072386,20211104,97,1254,Natural Gas,1565.072
72387,ENG-072387,20200217,81,890,Electricity,2214.908
72388,ENG-072388,20210701,49,1801,Natural Gas,4759.189
72389,ENG-072389,20231029,20,883,Diesel,4396.689
72390,ENG-072390,20200527,97,1254,Electricity,3139.559
72391,ENG-072391,20231129,77,1252,Diesel,1718.026
72392,ENG-072392,20251005,3,1808,Natural Gas,3231.109
72393,ENG-072393,20241026,6,1755,Electricity,1579.067
72394,ENG-072394,20240515,35,1835,Diesel,1613.322
72395,ENG-072395,20210404,77,1809,Electricity,2946.595
72396,ENG-072396,20230415,29,1078,Natural Gas,3661.944
72397,ENG-072397,20230325,99,1950,Natural Gas,3724.876
72398,ENG-072398,20190209,67,1602,Natural Gas,3168.401
72399,ENG-072399,20241110,57,787,Natural Gas,6855.487
72400,ENG-072400,20211225,86,442,Diesel,2204.113
72401,ENG-072401,20201021,6,1033,Diesel,3043.582
72402,ENG-072402,20241023,20,1027,Natural Gas,6957.314
72403,ENG-072403,20210117,88,1869,Electricity,1841.078
72404,ENG-072404,20200204,29,1248,Electricity,5638.275
72405,ENG-072405,20250929,76,195,Electricity,2655.566
72406,ENG-072406,20231017,83,77,Natural Gas,3598.252
72407,ENG-072407,20240928,57,1713,Electricity,5861.109
72408,ENG-072408,20211207,71,1398,Natural Gas,3092.977
72409,ENG-072409,20190607,44,1623,Electricity,2859.199
72410,ENG-072410,20250930,90,1424,Natural Gas,4181.667
72411,ENG-072411,20201031,3,1565,Electricity,8867.096
72412,ENG-072412,20241006,6,1786,Electricity,2955.47
72413,ENG-072413,20211108,83,1773,Diesel,1887.619
72414,ENG-072414,20230416,75,458,Diesel,1984.254
72415,ENG-072415,20220302,44,1539,Electricity,2135.741
72416,ENG-072416,20250520,69,478,Electricity,2494.97
72417,ENG-072417,20190224,74,1943,Natural Gas,1952.647
72418,ENG-072418,20241110,85,1047,Electricity,1916.305
72419,ENG-072419,20240226,38,1862,Diesel,2118.533
72420,ENG-072420,20241019,8,1423,Diesel,3851.298
72421,ENG-072421,20221027,62,1297,Diesel,4873.251
72422,ENG-072422,20230825,62,726,Diesel,804.496
72423,ENG-072423,20220820,71,1139,Natural Gas,1368.919
72424,ENG-072424,20250330,79,1705,Natural Gas,2961.919
72425,ENG-072425,20211222,91,678,Diesel,7800.205
72426,ENG-072426,20220116,79,1702,Electricity,3703.473
72427,ENG-072427,20191004,23,1138,Natural Gas,3448.434
72428,ENG-072428,20210403,75,458,Natural Gas,2349.322
72429,ENG-072429,20221221,5,930,Natural Gas,3235.952
72430,ENG-072430,20240918,62,977,Diesel,3430.883
72431,ENG-072431,20200316,51,1284,Diesel,4725.164
72432,ENG-072432,20210717,75,645,Natural Gas,2883.477
72433,ENG-072433,20240705,95,203,Diesel,2229.989
72434,ENG-072434,20250812,95,531,Diesel,3882.35
72435,ENG-072435,20230527,72,866,Electricity,1586.107
72436,ENG-072436,20200716,60,1086,Electricity,6049.78
72437,ENG-072437,20190415,86,1840,Electricity,3360.364
72438,ENG-072438,20220924,26,429,Natural Gas,4040.14
72439,ENG-072439,20230624,79,1092,Diesel,2735.622
72440,ENG-072440,20250130,93,98,Diesel,7322.635
72441,ENG-072441,20231205,81,1597,Electricity,3342.561
72442,ENG-072442,20190716,67,1863,Diesel,8354.876
72443,ENG-072443,20190929,22,1355,Natural Gas,8295.027
72444,ENG-072444,20241120,81,1597,Diesel,2587.424
72445,ENG-072445,20190426,85,1330,Electricity,1077.642
72446,ENG-072446,20220214,93,1454,Diesel,5233.783
72447,ENG-072447,20200530,76,503,Diesel,2530.003
72448,ENG-072448,20201010,71,1233,Electricity,2437.298
72449,ENG-072449,20201222,92,593,Natural Gas,1728.786
72450,ENG-072450,20240217,90,395,Electricity,3624.353
72451,ENG-072451,20251106,15,1970,Electricity,5892.674
72452,ENG-072452,20240224,22,25,Natural Gas,3946.692
72453,ENG-072453,20250630,5,1416,Natural Gas,2785.815
72454,ENG-072454,20200515,68,1499,Natural Gas,5367.951
72455,ENG-072455,20230727,72,453,Natural Gas,5002.568
72456,ENG-072456,20250616,48,1471,Electricity,3658.633
72457,ENG-072457,20250109,83,1453,Natural Gas,4113.04
72458,ENG-072458,20241206,11,183,Diesel,4852.613
72459,ENG-072459,20211211,32,1736,Diesel,1665.331
72460,ENG-072460,20190609,4,1741,Natural Gas,6579.513
72461,ENG-072461,20230512,5,1563,Diesel,2341.401
72462,ENG-072462,20250805,20,1135,Diesel,4009.307
72463,ENG-072463,20251114,74,140,Diesel,2935.535
72464,ENG-072464,20230806,53,905,Natural Gas,4299.78
72465,ENG-072465,20211030,4,96,Natural Gas,3150.333
72466,ENG-072466,20191109,67,425,Natural Gas,5461.265
72467,ENG-072467,20190507,57,1281,Electricity,2991.64
72468,ENG-072468,20210317,48,962,Electricity,8239.837
72469,ENG-072469,20221210,80,852,Diesel,1329.271
72470,ENG-072470,20240317,37,496,Electricity,7250.207
72471,ENG-072471,20240721,22,517,Diesel,8241.385
72472,ENG-072472,20231031,19,1137,Diesel,2783.446
72473,ENG-072473,20220317,84,651,Electricity,7603.486
72474,ENG-072474,20230108,35,1823,Natural Gas,4081.546
72475,ENG-072475,20240320,99,200,Natural Gas,3436.763
72476,ENG-072476,20240922,57,1733,Electricity,4682.927
72477,ENG-072477,20250604,26,429,Natural Gas,1948.543
72478,ENG-072478,20210802,63,942,Diesel,2796.399
72479,ENG-072479,20230526,40,1640,Natural Gas,6128.204
72480,ENG-072480,20250928,92,1028,Natural Gas,5892.892
72481,ENG-072481,20200814,43,300,Diesel,6547.791
72482,ENG-072482,20230214,72,866,Natural Gas,1142.697
72483,ENG-072483,20230103,55,1552,Electricity,9252.956
72484,ENG-072484,20221109,97,1963,Diesel,5312.681
72485,ENG-072485,20230623,69,886,Diesel,958.087
72486,ENG-072486,20221217,40,1036,Electricity,4955.749
72487,ENG-072487,20241122,92,466,Natural Gas,4129.394
72488,ENG-072488,20220729,95,238,Electricity,807.027
72489,ENG-072489,20240509,90,291,Natural Gas,3676.111
72490,ENG-072490,20191124,29,1469,Electricity,9119.55
72491,ENG-072491,20240604,90,338,Natural Gas,2887.485
72492,ENG-072492,20250807,100,427,Diesel,3659.436
72493,ENG-072493,20190408,41,1364,Natural Gas,2637.567
72494,ENG-072494,20230906,49,1778,Electricity,549.388
72495,ENG-072495,20240414,89,329,Diesel,3914.101
72496,ENG-072496,20240528,8,1415,Diesel,1961.139
72497,ENG-072497,20241121,43,1692,Diesel,6559.717
72498,ENG-072498,20241116,71,1618,Diesel,4423.486
72499,ENG-072499,20190503,35,1749,Diesel,2960.267
72500,ENG-072500,20201105,85,938,Natural Gas,3674.138
72501,ENG-072501,20240423,33,1665,Natural Gas,5450.8
72502,ENG-072502,20201012,80,559,Electricity,4896.617
72503,ENG-072503,20200826,35,813,Diesel,2962.446
72504,ENG-072504,20220418,58,255,Natural Gas,4978.726
72505,ENG-072505,20230323,7,1915,Natural Gas,3747.423
72506,ENG-072506,20190804,65,1279,Diesel,2292.313
72507,ENG-072507,20190527,23,1484,Natural Gas,1249.398
72508,ENG-072508,20210628,37,587,Natural Gas,9138.121
72509,ENG-072509,20230911,37,426,Diesel,7310.081
72510,ENG-072510,20200809,51,410,Diesel,3466.047
72511,ENG-072511,20240108,85,1789,Diesel,4530.034
72512,ENG-072512,20190327,19,1014,Diesel,2080.962
72513,ENG-072513,20191007,43,625,Electricity,8153.13
72514,ENG-072514,20250715,75,70,Diesel,1418.658
72515,ENG-072515,20190113,31,870,Natural Gas,8736.344
72516,ENG-072516,20241106,51,967,Electricity,1908.321
72517,ENG-072517,20220415,4,1039,Electricity,2571.792
72518,ENG-072518,20240522,5,591,Diesel,1913.335
72519,ENG-072519,20221212,53,1576,Diesel,5408.665
72520,ENG-072520,20250324,34,350,Electricity,2213.702
72521,ENG-072521,20230405,86,1880,Electricity,4322.184
72522,ENG-072522,20190611,15,978,Electricity,6104.106
72523,ENG-072523,20230623,40,539,Electricity,1366.811
72524,ENG-072524,20200312,97,1648,Electricity,5685.904
72525,ENG-072525,20191229,75,70,Electricity,2004.441
72526,ENG-072526,20230518,80,58,Natural Gas,2710.043
72527,ENG-072527,20220626,85,382,Electricity,5692.613
72528,ENG-072528,20220511,43,270,Electricity,9680.465
72529,ENG-072529,20201112,73,1261,Diesel,2582.31
72530,ENG-072530,20240531,3,1102,Diesel,3212.096
72531,ENG-072531,20190924,34,342,Diesel,4856.866
72532,ENG-072532,20250823,85,938,Electricity,2134.667
72533,ENG-072533,20190113,29,1774,Electricity,5101.105
72534,ENG-072534,20210331,31,840,Diesel,5552.796
72535,ENG-072535,20220327,91,557,Natural Gas,2647.747
72536,ENG-072536,20221111,37,1018,Natural Gas,5300.593
72537,ENG-072537,20211203,69,1313,Diesel,3489.743
72538,ENG-072538,20230620,3,1808,Diesel,1565.479
72539,ENG-072539,20200518,65,1727,Diesel,5305.482
72540,ENG-072540,20200728,51,1277,Diesel,4129.681
72541,ENG-072541,20200712,75,186,Natural Gas,2010.434
72542,ENG-072542,20230815,75,1613,Diesel,4906.982
72543,ENG-072543,20250425,32,1924,Diesel,1478.357
72544,ENG-072544,20210702,88,1273,Diesel,5168.623
72545,ENG-072545,20200517,83,95,Diesel,5773.168
72546,ENG-072546,20210310,6,1974,Electricity,2999.828
72547,ENG-072547,20220204,74,1793,Natural Gas,3304.801
72548,ENG-072548,20200303,84,850,Natural Gas,3540.481
72549,ENG-072549,20240312,84,1179,Electricity,7204.192
72550,ENG-072550,20250620,55,274,Natural Gas,4195.607
72551,ENG-072551,20200202,68,1605,Natural Gas,6114.169
72552,ENG-072552,20210122,62,1654,Natural Gas,2588.675
72553,ENG-072553,20191221,73,1470,Natural Gas,2770.165
72554,ENG-072554,20240618,18,1813,Diesel,3165.047
72555,ENG-072555,20240312,9,889,Natural Gas,522.28
72556,ENG-072556,20250409,48,1471,Diesel,7778.724
72557,ENG-072557,20241013,32,675,Electricity,3610.862
72558,ENG-072558,20190416,55,389,Electricity,7658.139
72559,ENG-072559,20251228,33,432,Electricity,6371.683
72560,ENG-072560,20200105,72,1925,Natural Gas,2302.381
72561,ENG-072561,20250220,71,1917,Natural Gas,3719.377
72562,ENG-072562,20220830,73,576,Electricity,603.012
72563,ENG-072563,20251222,63,825,Electricity,3956.115
72564,ENG-072564,20210608,11,183,Diesel,2803.572
72565,ENG-072565,20241229,75,416,Natural Gas,2783.52
72566,ENG-072566,20250919,73,1362,Natural Gas,1316.699
72567,ENG-072567,20251230,22,838,Diesel,7009.504
72568,ENG-072568,20230401,99,353,Electricity,1940.252
72569,ENG-072569,20231207,77,63,Diesel,1605.647
72570,ENG-072570,20240706,3,923,Electricity,1833.082
72571,ENG-072571,20190709,40,64,Natural Gas,7892.444
72572,ENG-072572,20240328,68,548,Electricity,1978.706
72573,ENG-072573,20220125,89,619,Electricity,5102.06
72574,ENG-072574,20221204,22,1531,Natural Gas,2874.445
72575,ENG-072575,20230322,95,53,Diesel,4240.454
72576,ENG-072576,20230313,34,1489,Diesel,4953.561
72577,ENG-072577,20201214,83,1493,Natural Gas,4867.192
72578,ENG-072578,20231205,26,1551,Electricity,606.596
72579,ENG-072579,20230117,84,1367,Diesel,2984.134
72580,ENG-072580,20200611,6,674,Natural Gas,819.21
72581,ENG-072581,20190722,6,1033,Electricity,3946.119
72582,ENG-072582,20190414,44,1225,Diesel,4083.018
72583,ENG-072583,20221210,71,364,Diesel,2691.564
72584,ENG-072584,20190810,23,518,Diesel,2770.719
72585,ENG-072585,20200401,22,821,Diesel,3943.557
72586,ENG-072586,20191201,22,931,Diesel,2936.938
72587,ENG-072587,20201110,20,1365,Diesel,1907.168
72588,ENG-072588,20190217,22,269,Electricity,4090.394
72589,ENG-072589,20240727,68,770,Electricity,2665.406
72590,ENG-072590,20211121,97,795,Diesel,5400.766
72591,ENG-072591,20190922,62,1217,Electricity,3250.281
72592,ENG-072592,20200414,98,1854,Diesel,2600.796
72593,ENG-072593,20200314,69,543,Diesel,2987.76
72594,ENG-072594,20220330,67,425,Electricity,1988.841
72595,ENG-072595,20201205,73,22,Electricity,2694.348
72596,ENG-072596,20250131,40,1073,Diesel,2552.518
72597,ENG-072597,20230503,22,205,Diesel,7944.573
72598,ENG-072598,20240208,48,1574,Natural Gas,6579.939
72599,ENG-072599,20210429,35,1749,Natural Gas,6943.723
72600,ENG-072600,20201123,53,588,Diesel,663.829
72601,ENG-072601,20220509,81,1818,Diesel,4898.867
72602,ENG-072602,20201119,58,1621,Natural Gas,5966.365
72603,ENG-072603,20250428,2,514,Diesel,5807.001
72604,ENG-072604,20210105,6,1786,Electricity,3556.64
72605,ENG-072605,20230119,38,1586,Diesel,4386.106
72606,ENG-072606,20200314,53,1848,Natural Gas,4788.455
72607,ENG-072607,20210422,43,1903,Electricity,6953.54
72608,ENG-072608,20191023,32,639,Natural Gas,2218.597
72609,ENG-072609,20190309,76,1641,Electricity,2870.903
72610,ENG-072610,20231202,37,1334,Natural Gas,2264.874
72611,ENG-072611,20220720,33,1699,Diesel,5824.023
72612,ENG-072612,20210517,84,505,Diesel,1877.739
72613,ENG-072613,20220828,49,1978,Natural Gas,7905.982
72614,ENG-072614,20240920,89,732,Diesel,5024.32
72615,ENG-072615,20190101,95,531,Natural Gas,3680.639
72616,ENG-072616,20220125,93,1609,Natural Gas,9829.304
72617,ENG-072617,20190412,4,162,Diesel,2216.135
72618,ENG-072618,20200930,77,1809,Diesel,3178.304
72619,ENG-072619,20200920,18,1940,Natural Gas,2929.337
72620,ENG-072620,20190222,97,177,Electricity,11635.872
72621,ENG-072621,20190613,65,1265,Natural Gas,4805.172
72622,ENG-072622,20230108,4,190,Natural Gas,2111.961
72623,ENG-072623,20220530,100,653,Diesel,1846.811
72624,ENG-072624,20251126,88,11,Diesel,2263.666
72625,ENG-072625,20201108,43,808,Electricity,4144.132
72626,ENG-072626,20211123,97,1972,Natural Gas,1905.809
72627,ENG-072627,20250719,97,1648,Electricity,6508.704
72628,ENG-072628,20241220,57,1286,Electricity,5310.29
72629,ENG-072629,20200616,67,1693,Diesel,8803.695
72630,ENG-072630,20210810,90,291,Natural Gas,1973.911
72631,ENG-072631,20220806,11,1902,Diesel,5322.398
72632,ENG-072632,20211228,35,818,Diesel,3977.944
72633,ENG-072633,20251218,1,324,Natural Gas,2132.965
72634,ENG-072634,20211013,37,915,Natural Gas,4711.111
72635,ENG-072635,20200911,43,1349,Electricity,5750.178
72636,ENG-072636,20201113,11,715,Electricity,4687.796
72637,ENG-072637,20221205,44,1587,Natural Gas,3309.871
72638,ENG-072638,20190513,76,1557,Diesel,1696.351
72639,ENG-072639,20201003,71,1921,Diesel,2187.934
72640,ENG-072640,20250904,51,219,Electricity,4367.478
72641,ENG-072641,20250327,53,1826,Electricity,2080.086
72642,ENG-072642,20250322,19,563,Diesel,1668.877
72643,ENG-072643,20210225,26,235,Natural Gas,1311.466
72644,ENG-072644,20200531,55,476,Natural Gas,8791.325
72645,ENG-072645,20230709,38,433,Electricity,2923.546
72646,ENG-072646,20210808,26,1551,Diesel,2585.502
72647,ENG-072647,20240504,29,1270,Electricity,7783.79
72648,ENG-072648,20230607,5,1419,Natural Gas,2034.969
72649,ENG-072649,20211004,79,345,Electricity,3235.003
72650,ENG-072650,20210923,23,801,Diesel,7443.282
72651,ENG-072651,20220323,76,1878,Electricity,3578.381
72652,ENG-072652,20210326,83,193,Diesel,1472.044
72653,ENG-072653,20210302,86,1880,Diesel,2179.007
72654,ENG-072654,20241229,23,518,Natural Gas,2742.783
72655,ENG-072655,20201012,92,851,Natural Gas,3771.436
72656,ENG-072656,20230206,48,959,Diesel,5291.688
72657,ENG-072657,20201130,86,1234,Diesel,6015.118
72658,ENG-072658,20200527,71,1921,Natural Gas,1914.553
72659,ENG-072659,20191224,33,876,Diesel,7976.204
72660,ENG-072660,20240123,38,1586,Natural Gas,1288.041
72661,ENG-072661,20220125,80,1528,Electricity,2656.093
72662,ENG-072662,20240103,85,938,Electricity,2756.896
72663,ENG-072663,20230127,53,670,Natural Gas,3007.242
72664,ENG-072664,20190618,89,1182,Electricity,4132.282
72665,ENG-072665,20200930,48,624,Diesel,4802.35
72666,ENG-072666,20220612,95,101,Diesel,2046.509
72667,ENG-072667,20250322,9,1165,Natural Gas,773.953
72668,ENG-072668,20220515,62,613,Diesel,3572.523
72669,ENG-072669,20190927,29,1546,Diesel,3799.424
72670,ENG-072670,20210107,89,383,Diesel,3682.372
72671,ENG-072671,20220101,65,116,Natural Gas,2408.347
72672,ENG-072672,20240915,93,1999,Natural Gas,3254.192
72673,ENG-072673,20230914,68,629,Diesel,1569.908
72674,ENG-072674,20210814,4,1402,Electricity,2394.556
72675,ENG-072675,20220714,4,1741,Diesel,2384.554
72676,ENG-072676,20200409,7,730,Diesel,3250.614
72677,ENG-072677,20201001,72,453,Electricity,3490.267
72678,ENG-072678,20221031,74,355,Natural Gas,2846.605
72679,ENG-072679,20200625,40,1063,Electricity,603.651
72680,ENG-072680,20231012,11,1171,Diesel,8499.637
72681,ENG-072681,20200209,79,1370,Diesel,2599.44
72682,ENG-072682,20251204,85,638,Diesel,2902.857
72683,ENG-072683,20200715,49,1780,Diesel,9384.573
72684,ENG-072684,20241101,90,1781,Electricity,3409.691
72685,ENG-072685,20211112,18,1637,Electricity,4361.875
72686,ENG-072686,20240116,95,531,Electricity,3237.378
72687,ENG-072687,20190622,23,910,Electricity,1992.851
72688,ENG-072688,20220814,35,443,Natural Gas,2476.23
72689,ENG-072689,20230511,4,919,Diesel,2333.996
72690,ENG-072690,20230625,2,320,Diesel,4637.764
72691,ENG-072691,20220301,93,404,Natural Gas,3979.064
72692,ENG-072692,20250907,80,341,Electricity,4111.143
72693,ENG-072693,20230309,23,714,Electricity,2681.467
72694,ENG-072694,20200628,60,1910,Electricity,3695.982
72695,ENG-072695,20240419,68,1945,Electricity,2333.912
72696,ENG-072696,20230727,31,535,Diesel,4108.546
72697,ENG-072697,20211125,57,209,Natural Gas,3723.249
72698,ENG-072698,20201012,11,40,Diesel,2658.093
72699,ENG-072699,20210515,3,1800,Natural Gas,7769.613
72700,ENG-072700,20240812,80,1535,Diesel,1839.387
72701,ENG-072701,20240630,86,657,Diesel,2755.923
72702,ENG-072702,20230617,74,1793,Electricity,3002.579
72703,ENG-072703,20191102,3,720,Natural Gas,2768.628
72704,ENG-072704,20210318,100,1333,Electricity,3279.102
72705,ENG-072705,20210321,9,719,Electricity,644.431
72706,ENG-072706,20220918,32,675,Natural Gas,4734.284
72707,ENG-072707,20250223,84,312,Diesel,6048.368
72708,ENG-072708,20201201,15,688,Electricity,9027.291
72709,ENG-072709,20231022,71,1233,Natural Gas,1117.157
72710,ENG-072710,20210304,90,1742,Electricity,1737.545
72711,ENG-072711,20251124,15,1687,Natural Gas,3685.653
72712,ENG-072712,20250319,41,1481,Natural Gas,2641.028
72713,ENG-072713,20230221,92,153,Diesel,3403.518
72714,ENG-072714,20200512,75,379,Electricity,5101.656
72715,ENG-072715,20210526,91,863,Diesel,3773.05
72716,ENG-072716,20240820,15,38,Natural Gas,11009.946
72717,ENG-072717,20250204,54,1199,Natural Gas,5502.68
72718,ENG-072718,20240804,33,1452,Diesel,7109.507
72719,ENG-072719,20251201,95,53,Natural Gas,1805.425
72720,ENG-072720,20230326,37,915,Diesel,11925.692
72721,ENG-072721,20200214,29,1248,Electricity,7435.405
72722,ENG-072722,20250904,99,1532,Diesel,2940.113
72723,ENG-072723,20200801,67,1059,Electricity,5742.287
72724,ENG-072724,20241115,68,1448,Diesel,3067.361
72725,ENG-072725,20250209,43,270,Diesel,7661.791
72726,ENG-072726,20200922,49,1780,Natural Gas,10406.111
72727,ENG-072727,20220204,85,491,Electricity,3218.236
72728,ENG-072728,20211227,48,1232,Electricity,4878.684
72729,ENG-072729,20191112,51,1993,Diesel,2856.412
72730,ENG-072730,20201218,2,1010,Natural Gas,1555.491
72731,ENG-072731,20251028,84,296,Diesel,4008.351
72732,ENG-072732,20190129,35,712,Diesel,5216.598
72733,ENG-072733,20190205,76,1373,Diesel,4862.282
72734,ENG-072734,20190122,22,949,Electricity,5019.79
72735,ENG-072735,20220102,71,323,Electricity,2219.859
72736,ENG-072736,20241010,88,877,Electricity,2391.914
72737,ENG-072737,20250202,23,854,Diesel,2499.569
72738,ENG-072738,20240801,67,1991,Electricity,6612.068
72739,ENG-072739,20190508,7,733,Electricity,2983.691
72740,ENG-072740,20220513,65,564,Natural Gas,3464.686
72741,ENG-072741,20250424,86,1485,Natural Gas,1514.67
72742,ENG-072742,20250401,11,1975,Natural Gas,2386.46
72743,ENG-072743,20250901,69,1087,Diesel,4990.669
72744,ENG-072744,20190424,35,1030,Electricity,4011.84
72745,ENG-072745,20190719,80,1074,Natural Gas,3426.385
72746,ENG-072746,20200211,32,1395,Natural Gas,4624.425
72747,ENG-072747,20230909,90,291,Diesel,6240.531
72748,ENG-072748,20190425,43,1068,Natural Gas,2749.183
72749,ENG-072749,20251214,4,1451,Electricity,2850.84
72750,ENG-072750,20200508,100,1333,Diesel,5172.216
72751,ENG-072751,20190204,81,80,Diesel,2219.422
72752,ENG-072752,20211109,41,1364,Diesel,3773.838
72753,ENG-072753,20220926,92,1392,Diesel,5174.003
72754,ENG-072754,20230620,44,30,Natural Gas,1813.925
72755,ENG-072755,20210813,29,245,Electricity,8557.552
72756,ENG-072756,20250413,53,736,Electricity,2309.133
72757,ENG-072757,20210708,35,454,Diesel,3675.589
72758,ENG-072758,20241021,94,898,Electricity,4953.128
72759,ENG-072759,20201030,58,1038,Diesel,3516.458
72760,ENG-072760,20200731,22,1594,Diesel,2547.651
72761,ENG-072761,20240724,9,744,Natural Gas,3532.07
72762,ENG-072762,20230221,99,1856,Electricity,3394.698
72763,ENG-072763,20190603,38,351,Natural Gas,2064.734
72764,ENG-072764,20211215,40,1782,Diesel,1760.808
72765,ENG-072765,20230802,8,23,Electricity,853.817
72766,ENG-072766,20250815,90,950,Electricity,2200.662
72767,ENG-072767,20190204,32,760,Natural Gas,3547.845
72768,ENG-072768,20200217,93,1999,Diesel,1285.904
72769,ENG-072769,20240706,18,1643,Electricity,3923.647
72770,ENG-072770,20240222,32,1649,Electricity,4193.249
72771,ENG-072771,20250510,41,213,Electricity,4310.559
72772,ENG-072772,20200220,58,1289,Electricity,1632.652
72773,ENG-072773,20200808,85,360,Electricity,1715.822
72774,ENG-072774,20230324,62,380,Natural Gas,3050.885
72775,ENG-072775,20250102,63,1642,Natural Gas,1804.168
72776,ENG-072776,20190302,91,34,Electricity,5191.634
72777,ENG-072777,20221217,4,1166,Diesel,3155.013
72778,ENG-072778,20220713,20,1517,Diesel,5632.977
72779,ENG-072779,20230603,51,1284,Natural Gas,4273.297
72780,ENG-072780,20250728,94,268,Electricity,3514.029
72781,ENG-072781,20221204,91,34,Electricity,5480.433
72782,ENG-072782,20220404,69,1319,Diesel,2619.74
72783,ENG-072783,20201205,49,90,Electricity,5756.799
72784,ENG-072784,20231215,57,67,Electricity,7588.322
72785,ENG-072785,20211102,92,142,Diesel,4200.147
72786,ENG-072786,20230621,2,1114,Natural Gas,1036.592
72787,ENG-072787,20250828,7,1262,Natural Gas,3003.353
72788,ENG-072788,20230316,53,1576,Electricity,2774.014
72789,ENG-072789,20191201,92,1844,Diesel,4535.411
72790,ENG-072790,20230413,71,1893,Natural Gas,1666.541
72791,ENG-072791,20231106,81,890,Natural Gas,2405.442
72792,ENG-072792,20201117,4,106,Electricity,2604.104
72793,ENG-072793,20230524,74,1558,Electricity,4842.272
72794,ENG-072794,20220811,81,908,Electricity,915.767
72795,ENG-072795,20240911,38,897,Diesel,4384.484
72796,ENG-072796,20240508,98,419,Natural Gas,4368.154
72797,ENG-072797,20200517,68,282,Electricity,1795.01
72798,ENG-072798,20190224,55,616,Diesel,3688.867
72799,ENG-072799,20250712,43,1224,Natural Gas,5643.89
72800,ENG-072800,20220208,19,958,Diesel,3275.144
72801,ENG-072801,20230110,1,663,Electricity,1539.508
72802,ENG-072802,20231202,19,765,Electricity,3329.579
72803,ENG-072803,20210226,91,557,Electricity,4118.404
72804,ENG-072804,20220917,73,1770,Electricity,2551.336
72805,ENG-072805,20241025,19,1655,Natural Gas,2718.471
72806,ENG-072806,20230104,97,1375,Diesel,8698.993
72807,ENG-072807,20250627,37,210,Diesel,3488.442
