production_key,production_id,date_key,product_key,unit_of_measure,location_key,machine_key,employee_key,planned_quantity,produced_quantity,defect_quantity,production_hours
192843,PRD-192843,20240816,2404,Meter,74,1132,3460,231,216,105,5.49
192844,PRD-192844,20251010,2264,Kg,16,18,4520,458,383,276,4.09
192845,PRD-192845,20220925,1866,Meter,20,471,1366,484,472,63,2.43
192846,PRD-192846,20250625,1087,Kg,22,359,2041,61,51,23,3.1
192847,PRD-192847,20210107,408,Meter,63,129,773,151,125,87,4.17
192848,PRD-192848,20211001,1230,Meter,52,1251,3554,411,377,243,11.51
192849,PRD-192849,20240821,1156,Each,59,1851,3022,273,261,91,11.77
192850,PRD-192850,20230206,2584,Meter,92,1301,4829,308,281,13,8.69
192851,PRD-192851,20190726,735,Kg,19,534,1942,482,425,17,8.02
192852,PRD-192852,20201226,4638,Kg,15,1794,1711,434,393,85,2.49
192853,PRD-192853,20201109,645,Kg,15,453,2878,171,144,118,2.76
192854,PRD-192854,20230811,2471,Kg,51,776,404,58,57,13,1.2
192855,PRD-192855,20210209,2065,Each,21,1801,4870,322,291,179,1.86
192856,PRD-192856,20230315,4760,Kg,68,511,3264,225,185,92,5.95
192857,PRD-192857,20220730,4030,Kg,23,953,1608,305,264,132,5.39
192858,PRD-192858,20250920,3060,Each,14,1123,1894,310,302,102,2.73
192859,PRD-192859,20190531,2160,Liter,7,1287,2256,312,294,85,10.38
192860,PRD-192860,20250204,3836,Meter,96,1310,2361,487,462,387,6.79
192861,PRD-192861,20231225,4365,Meter,47,1357,2255,58,48,7,2.94
192862,PRD-192862,20230705,2823,Liter,86,882,2653,182,149,124,5.69
192863,PRD-192863,20200524,3056,Each,35,1533,3244,57,52,38,6.95
192864,PRD-192864,20190105,663,Meter,73,184,849,52,49,24,5.34
192865,PRD-192865,20231229,2008,Meter,30,1285,2464,83,83,41,10.09
192866,PRD-192866,20201121,3177,Meter,47,186,2453,119,108,56,5.47
192867,PRD-192867,20230523,999,Liter,13,812,1322,497,478,456,8.37
192868,PRD-192868,20201013,752,Kg,28,1084,398,451,370,244,8.02
192869,PRD-192869,20250815,997,Meter,63,689,1503,366,310,72,6.82
192870,PRD-192870,20231212,453,Meter,23,1404,1477,260,208,117,8.5
192871,PRD-192871,20220226,3647,Each,83,546,1024,145,120,86,3.71
192872,PRD-192872,20240823,4240,Kg,10,1733,3989,489,457,17,2.22
192873,PRD-192873,20220818,2926,Kg,68,671,3339,295,283,134,4.66
192874,PRD-192874,20220103,1048,Meter,4,1443,4378,259,236,96,6.01
192875,PRD-192875,20241204,4646,Each,78,531,2563,71,57,52,5.37
192876,PRD-192876,20200120,4330,Kg,3,1037,3076,133,109,99,7.5
192877,PRD-192877,20210409,2268,Liter,69,1032,2373,131,110,45,7.61
192878,PRD-192878,20240124,3063,Kg,35,1070,3739,334,324,172,2.98
192879,PRD-192879,20201128,3271,Meter,38,1256,908,340,305,92,5.45
192880,PRD-192880,20210113,4145,Meter,63,485,2752,218,202,199,11.15
192881,PRD-192881,20241211,3332,Liter,17,1929,3478,460,443,118,8.5
192882,PRD-192882,20200503,722,Liter,13,190,2188,70,67,34,1.49
192883,PRD-192883,20210219,3768,Liter,85,55,4519,90,77,3,4.79
192884,PRD-192884,20200823,2926,Kg,81,887,3421,478,418,319,4.89
192885,PRD-192885,20241208,1048,Meter,51,589,1297,427,395,143,8.36
192886,PRD-192886,20251005,3064,Each,18,1261,4123,235,223,58,8.09
192887,PRD-192887,20210718,3581,Kg,80,1889,1742,161,138,61,5.15
192888,PRD-192888,20240210,4448,Meter,78,1024,1861,475,446,232,2.38
192889,PRD-192889,20221003,3716,Kg,83,1050,295,352,333,4,8.94
192890,PRD-192890,20220731,265,Each,67,872,3662,91,82,25,2.34
192891,PRD-192891,20190726,4401,Each,98,1811,2269,363,308,172,2.53
192892,PRD-192892,20201207,2555,Each,11,1636,1271,167,159,33,3.82
192893,PRD-192893,20220331,3919,Kg,61,1017,5000,124,101,52,5.13
192894,PRD-192894,20200125,1575,Each,81,1498,3125,405,382,379,2.1
192895,PRD-192895,20241110,3943,Kg,19,534,3718,478,460,391,7.83
192896,PRD-192896,20240212,803,Kg,56,1606,4101,162,135,66,8.6
192897,PRD-192897,20220515,4433,Meter,67,1200,3306,263,226,194,8.31
192898,PRD-192898,20190520,3400,Kg,54,1755,3885,121,107,56,10.26
192899,PRD-192899,20220415,4362,Meter,16,138,3169,70,65,34,7.68
192900,PRD-192900,20240702,3313,Kg,83,84,956,379,328,24,9.46
192901,PRD-192901,20190817,4378,Liter,68,533,311,102,90,77,4.78
192902,PRD-192902,20190420,4238,Meter,30,1815,4592,347,319,53,6.58
192903,PRD-192903,20250321,3708,Each,28,843,2420,112,110,79,6.1
192904,PRD-192904,20251029,1957,Meter,48,352,3922,187,170,80,9.31
192905,PRD-192905,20240914,16,Kg,42,1336,2927,384,373,353,4.71
192906,PRD-192906,20210831,2935,Kg,26,1676,3945,403,393,101,7.07
192907,PRD-192907,20210303,3752,Liter,25,457,254,153,125,26,9.16
192908,PRD-192908,20200428,696,Meter,55,1753,932,381,312,182,9.52
192909,PRD-192909,20220322,2149,Liter,27,753,1744,158,130,22,5.99
192910,PRD-192910,20190310,1578,Liter,63,485,1827,139,125,0,8.86
192911,PRD-192911,20250112,3895,Meter,39,1196,1090,455,417,195,9.3
192912,PRD-192912,20200128,1208,Each,13,1279,4764,238,214,145,1.49
192913,PRD-192913,20250603,702,Each,49,571,1995,184,173,147,8.18
192914,PRD-192914,20230604,2660,Meter,24,1613,2409,453,392,279,2.28
192915,PRD-192915,20250809,3416,Kg,81,891,3739,487,392,247,9.11
192916,PRD-192916,20210615,4292,Kg,81,63,948,253,230,26,5.58
192917,PRD-192917,20190402,4789,Each,73,1702,595,122,119,88,3.1
192918,PRD-192918,20191228,3610,Kg,11,166,567,91,88,62,9.97
192919,PRD-192919,20210717,1808,Kg,98,488,1431,152,124,16,3.06
192920,PRD-192920,20210331,2623,Each,74,1240,4520,140,125,19,6.17
192921,PRD-192921,20230305,2612,Meter,52,564,281,308,304,135,6.86
192922,PRD-192922,20210725,3169,Kg,23,1314,179,319,317,302,9.95
192923,PRD-192923,20211230,1985,Liter,67,684,597,155,154,136,2.05
192924,PRD-192924,20230514,2261,Liter,45,682,2936,406,402,326,11.93
192925,PRD-192925,20210418,1940,Kg,59,1821,2915,270,253,154,10.48
192926,PRD-192926,20210811,3332,Liter,63,1275,949,262,224,220,9.32
192927,PRD-192927,20220418,2943,Kg,96,1154,840,257,252,126,1.76
192928,PRD-192928,20210106,3074,Meter,9,1644,1575,414,341,138,9.1
192929,PRD-192929,20190829,3014,Liter,97,693,4302,228,211,103,7.83
192930,PRD-192930,20230328,817,Liter,80,206,4461,188,169,77,1.54
192931,PRD-192931,20200223,3795,Each,36,212,4151,336,311,164,8.68
192932,PRD-192932,20250323,2948,Liter,12,1269,3015,382,359,10,7.89
192933,PRD-192933,20251201,4430,Liter,59,576,4276,420,368,153,9.93
192934,PRD-192934,20250426,2986,Each,84,1998,1775,144,121,16,9.74
192935,PRD-192935,20250101,2809,Each,15,756,3599,183,150,103,2.84
192936,PRD-192936,20230208,284,Liter,81,528,1525,163,158,139,5.31
192937,PRD-192937,20230421,941,Liter,4,1583,4664,251,212,161,9.16
192938,PRD-192938,20240118,1997,Liter,82,1619,4367,393,343,191,5.43
192939,PRD-192939,20231029,1362,Meter,65,595,36,356,290,102,11.51
192940,PRD-192940,20231201,2084,Meter,63,485,4702,75,71,37,4.71
192941,PRD-192941,20210603,3834,Each,43,1670,3989,58,57,9,10.22
192942,PRD-192942,20200818,1055,Kg,76,1009,4223,402,387,334,4.37
192943,PRD-192943,20231005,282,Kg,71,626,3510,353,289,166,3.11
192944,PRD-192944,20250515,2262,Liter,20,1043,111,298,254,202,4.71
192945,PRD-192945,20191201,2622,Meter,89,1306,2830,472,447,311,9.87
192946,PRD-192946,20190726,1116,Kg,10,643,4408,431,386,203,11.89
192947,PRD-192947,20210802,1368,Kg,56,918,1256,363,346,314,7.8
192948,PRD-192948,20231210,4303,Liter,56,1844,794,58,50,23,1.44
192949,PRD-192949,20240531,4866,Kg,72,949,4096,337,296,207,10.19
192950,PRD-192950,20220305,2645,Meter,63,129,2777,255,209,3,6.94
192951,PRD-192951,20190414,3125,Each,58,254,257,298,251,3,10.17
192952,PRD-192952,20240912,720,Liter,7,750,2231,339,301,65,9.09
192953,PRD-192953,20251025,2265,Kg,78,282,4998,470,446,307,9.19
192954,PRD-192954,20230825,3468,Meter,38,957,2848,79,64,31,1.89
192955,PRD-192955,20240719,738,Kg,91,237,3210,349,290,156,5.33
192956,PRD-192956,20250925,1807,Liter,76,288,4578,404,359,75,1.55
192957,PRD-192957,20250531,2302,Kg,36,1679,4849,60,50,35,4.85
192958,PRD-192958,20190923,3256,Kg,16,922,2954,194,186,12,11.81
192959,PRD-192959,20200119,1689,Meter,99,901,226,400,327,141,6.82
192960,PRD-192960,20190722,4352,Meter,44,1127,4828,286,282,145,2.59
192961,PRD-192961,20220425,2023,Liter,3,250,921,486,423,21,1.62
192962,PRD-192962,20190323,353,Meter,53,1856,1197,257,230,84,4.19
192963,PRD-192963,20200129,2310,Liter,78,565,1288,433,393,264,8.6
192964,PRD-192964,20190401,1559,Liter,17,392,3990,475,461,410,7.41
192965,PRD-192965,20250909,3817,Kg,34,1390,2032,454,415,174,6.76
192966,PRD-192966,20250720,3532,Each,69,1032,3619,484,402,290,7.86
192967,PRD-192967,20200725,456,Meter,4,1443,1804,135,110,46,4.25
192968,PRD-192968,20230522,3675,Meter,25,1040,806,218,209,44,1.01
192969,PRD-192969,20250326,930,Meter,9,1490,1153,243,228,169,7.75
192970,PRD-192970,20211008,4458,Liter,92,1598,3458,363,354,290,2.61
192971,PRD-192971,20210310,3156,Each,19,730,2694,220,202,122,10.37
192972,PRD-192972,20220930,2964,Each,50,17,173,340,273,218,9.98
192973,PRD-192973,20210806,1127,Kg,56,1844,2083,488,396,139,8.32
192974,PRD-192974,20230907,1222,Each,74,494,1793,254,236,14,10.91
192975,PRD-192975,20251103,3955,Each,22,185,4783,314,255,90,2.24
192976,PRD-192976,20190625,4463,Liter,55,301,325,256,238,100,7.58
192977,PRD-192977,20250805,2245,Kg,83,1268,1432,301,246,3,7.91
192978,PRD-192978,20210802,3001,Each,23,1454,817,257,243,242,4.83
192979,PRD-192979,20251214,4057,Kg,7,1597,2432,457,417,331,1.93
192980,PRD-192980,20220109,578,Each,11,937,126,165,135,121,11.02
192981,PRD-192981,20201202,1325,Each,28,1071,4128,372,302,220,1.65
192982,PRD-192982,20250821,1123,Liter,55,976,4912,391,382,108,4.91
192983,PRD-192983,20220520,1835,Kg,14,1611,473,96,81,3,7.85
192984,PRD-192984,20210525,2295,Kg,33,672,4665,170,154,55,3.74
192985,PRD-192985,20191216,4386,Kg,9,1966,188,100,89,72,4.15
192986,PRD-192986,20240622,2530,Meter,53,1122,2705,462,405,344,8.89
192987,PRD-192987,20230308,163,Liter,96,698,1855,351,319,75,8.66
192988,PRD-192988,20230314,4919,Kg,19,373,1216,299,257,43,8.52
192989,PRD-192989,20220925,2811,Meter,55,301,1982,304,277,182,1.01
192990,PRD-192990,20220422,1515,Kg,20,888,3403,197,176,168,1.95
192991,PRD-192991,20210303,1007,Kg,8,1354,2527,466,379,256,2.03
192992,PRD-192992,20230918,992,Each,56,1606,2169,310,303,254,5.26
192993,PRD-192993,20241120,11,Meter,36,486,1760,376,341,234,9.06
192994,PRD-192994,20240829,25,Kg,70,9,4321,61,58,45,2.45
192995,PRD-192995,20190805,1159,Liter,31,365,3851,146,126,66,11.7
192996,PRD-192996,20240203,859,Each,4,1720,2535,124,119,36,3.94
192997,PRD-192997,20240519,4108,Kg,19,1483,3311,199,167,127,4.87
192998,PRD-192998,20220610,3197,Meter,70,1313,3729,299,288,226,1.54
192999,PRD-192999,20220930,3093,Each,28,1722,4832,186,157,147,1.6
193000,PRD-193000,20211207,3425,Kg,72,1859,2718,227,225,108,7.7
193001,PRD-193001,20220509,1731,Liter,49,630,4433,149,124,97,5.25
193002,PRD-193002,20230305,3531,Each,60,505,3590,184,153,36,11.5
193003,PRD-193003,20220426,288,Each,31,357,3530,119,113,85,8.11
193004,PRD-193004,20240514,4398,Liter,93,889,438,274,254,108,3.35
193005,PRD-193005,20220411,4253,Meter,98,668,3228,223,190,158,7.0
193006,PRD-193006,20220112,4525,Liter,15,1374,3140,394,363,21,1.69
193007,PRD-193007,20240409,2079,Meter,35,1104,2976,496,488,374,6.46
193008,PRD-193008,20200925,1970,Each,13,1209,4909,251,245,46,4.28
193009,PRD-193009,20190222,3455,Liter,10,781,3287,321,299,263,5.86
193010,PRD-193010,20250805,346,Each,26,920,98,477,452,387,8.89
193011,PRD-193011,20240624,3308,Meter,79,1146,3841,398,319,287,9.89
193012,PRD-193012,20220320,63,Liter,6,906,2151,140,138,77,7.0
193013,PRD-193013,20200812,2119,Each,19,244,258,178,153,94,6.92
193014,PRD-193014,20240319,4143,Meter,25,1710,3553,270,232,77,4.41
193015,PRD-193015,20210225,2644,Kg,37,122,2365,128,123,8,6.4
193016,PRD-193016,20190205,2392,Meter,99,1082,100,251,216,161,8.5
193017,PRD-193017,20240321,2809,Each,84,19,3902,76,75,28,7.37
193018,PRD-193018,20190509,855,Kg,69,1151,925,323,281,164,1.97
193019,PRD-193019,20250718,4230,Liter,56,41,2749,317,310,208,4.76
193020,PRD-193020,20220817,339,Kg,8,1397,988,459,409,206,3.03
193021,PRD-193021,20220126,880,Meter,15,874,3792,466,376,137,6.38
193022,PRD-193022,20220517,380,Liter,15,952,4316,272,230,79,2.62
193023,PRD-193023,20190321,2260,Meter,27,694,4387,240,226,149,2.89
193024,PRD-193024,20230428,3284,Liter,76,915,624,362,357,4,6.85
193025,PRD-193025,20240824,3794,Each,76,945,2355,479,467,203,5.11
193026,PRD-193026,20251111,2755,Liter,12,1505,3576,198,163,10,3.11
193027,PRD-193027,20241201,3128,Kg,79,1681,144,262,226,23,11.23
193028,PRD-193028,20240702,3030,Meter,61,1757,2130,232,227,221,8.8
193029,PRD-193029,20200718,3924,Meter,98,8,4603,308,284,28,7.75
193030,PRD-193030,20240507,2896,Liter,11,1736,1433,193,192,23,2.34
193031,PRD-193031,20210210,206,Kg,42,325,1377,423,393,127,1.85
193032,PRD-193032,20230131,787,Kg,32,799,4861,263,239,16,2.74
193033,PRD-193033,20250624,1646,Liter,37,721,2856,69,59,0,7.16
193034,PRD-193034,20200723,3084,Kg,78,384,3625,91,75,8,2.49
193035,PRD-193035,20200508,1281,Kg,22,185,868,475,469,390,7.55
193036,PRD-193036,20251021,1143,Each,33,1234,2401,219,199,3,5.48
193037,PRD-193037,20241004,4483,Liter,58,830,211,120,103,51,4.19
193038,PRD-193038,20190520,3572,Kg,56,1844,1963,181,170,58,8.83
193039,PRD-193039,20250308,1123,Liter,35,193,789,331,319,278,6.69
193040,PRD-193040,20200626,2466,Kg,84,245,2167,362,308,233,6.2
193041,PRD-193041,20191007,3056,Each,70,929,3197,389,363,7,9.56
193042,PRD-193042,20250520,4185,Each,71,927,4095,216,206,63,3.73
193043,PRD-193043,20240910,1977,Liter,16,1324,3888,229,197,57,4.39
193044,PRD-193044,20230406,2031,Meter,60,2,3927,476,431,342,10.7
193045,PRD-193045,20210318,2929,Each,69,646,3641,299,250,73,10.45
193046,PRD-193046,20230928,3367,Liter,88,493,3495,331,308,100,4.12
193047,PRD-193047,20221124,4364,Each,29,827,634,146,145,137,8.0
193048,PRD-193048,20210718,4090,Kg,78,1900,599,363,332,32,1.09
193049,PRD-193049,20200723,2634,Kg,20,801,2709,436,378,218,9.61
193050,PRD-193050,20210408,2591,Meter,8,714,4277,102,85,3,3.38
193051,PRD-193051,20220607,364,Kg,37,711,3640,432,408,196,1.13
193052,PRD-193052,20231111,484,Kg,67,154,2477,414,360,265,2.38
193053,PRD-193053,20210615,286,Kg,73,1271,1529,262,213,151,3.17
193054,PRD-193054,20210717,2714,Liter,58,1061,1210,240,216,200,4.56
193055,PRD-193055,20230522,2636,Each,77,1362,225,229,226,201,6.99
193056,PRD-193056,20240429,4765,Liter,48,479,886,256,247,141,10.69
193057,PRD-193057,20230321,3384,Meter,73,252,3980,490,421,150,3.22
193058,PRD-193058,20210116,4976,Each,63,1798,776,407,342,289,4.83
193059,PRD-193059,20210529,4457,Each,95,754,2927,315,274,251,10.32
193060,PRD-193060,20190508,4655,Kg,55,1622,4812,462,429,209,4.28
193061,PRD-193061,20241225,765,Kg,39,1196,4921,381,374,156,10.95
193062,PRD-193062,20210807,306,Liter,19,1483,4293,207,173,89,10.83
193063,PRD-193063,20230405,769,Kg,23,1464,953,387,335,212,10.38
193064,PRD-193064,20230506,751,Meter,47,1351,4213,483,458,376,2.08
193065,PRD-193065,20211013,812,Kg,10,1239,578,467,375,68,3.86
193066,PRD-193066,20240903,3210,Kg,26,737,4791,484,392,367,8.48
193067,PRD-193067,20210626,1411,Kg,56,1844,4811,196,158,52,1.92
193068,PRD-193068,20191219,4977,Meter,35,1537,1793,202,177,16,2.99
193069,PRD-193069,20250605,1924,Liter,29,106,3016,130,116,78,3.8
193070,PRD-193070,20220517,271,Meter,67,1712,1238,129,110,41,1.9
193071,PRD-193071,20250410,537,Liter,87,1748,842,94,83,43,7.04
193072,PRD-193072,20201014,142,Each,47,1910,1941,279,252,242,3.37
193073,PRD-193073,20210309,752,Kg,41,1053,2833,175,166,117,1.82
193074,PRD-193074,20190531,189,Each,100,497,4456,439,398,356,1.05
193075,PRD-193075,20200921,1490,Liter,39,674,2139,81,73,44,11.37
193076,PRD-193076,20250127,2625,Liter,1,1512,2837,271,252,203,4.74
193077,PRD-193077,20221102,3182,Kg,23,289,2471,273,242,211,6.43
193078,PRD-193078,20200518,91,Each,44,635,3223,383,358,222,9.53
193079,PRD-193079,20190429,4486,Each,38,1579,652,102,89,45,2.25
193080,PRD-193080,20220410,3385,Liter,82,107,492,249,232,157,6.6
193081,PRD-193081,20210822,1574,Kg,92,1301,2325,82,81,17,8.47
193082,PRD-193082,20240920,3708,Each,32,1765,4002,480,406,319,7.84
193083,PRD-193083,20200407,1441,Each,16,1156,1590,287,266,246,1.09
193084,PRD-193084,20220607,4898,Meter,87,536,1478,468,408,150,9.92
193085,PRD-193085,20240909,2448,Liter,98,727,1527,310,272,162,5.0
193086,PRD-193086,20200122,4497,Meter,79,1068,3094,312,286,15,11.45
193087,PRD-193087,20200519,2875,Each,7,148,4932,420,416,328,8.53
193088,PRD-193088,20200405,2785,Each,6,732,2357,455,402,360,8.83
193089,PRD-193089,20250223,3388,Liter,88,1066,483,117,97,69,2.04
193090,PRD-193090,20191219,3605,Meter,78,565,1049,433,430,102,8.15
193091,PRD-193091,20200820,1945,Each,58,191,2326,289,234,230,3.57
193092,PRD-193092,20211014,714,Meter,18,1556,3412,421,408,279,5.52
193093,PRD-193093,20200115,1752,Liter,50,1449,3822,311,272,17,10.56
193094,PRD-193094,20200229,3891,Liter,53,1759,4897,175,156,110,11.38
193095,PRD-193095,20201201,1933,Each,7,1287,3268,204,201,200,11.36
193096,PRD-193096,20240531,4940,Kg,17,257,2143,465,418,326,6.94
193097,PRD-193097,20220427,3009,Meter,80,1089,3738,140,137,122,11.59
193098,PRD-193098,20230714,2706,Kg,57,1383,49,150,137,87,11.54
193099,PRD-193099,20200201,1924,Liter,23,681,3681,68,67,45,3.72
193100,PRD-193100,20240822,2935,Kg,7,601,465,343,299,88,10.01
193101,PRD-193101,20190825,1854,Each,64,1073,2260,488,431,362,8.32
193102,PRD-193102,20210606,4838,Each,44,652,2557,403,332,23,6.26
193103,PRD-193103,20250101,3143,Each,74,556,1561,198,163,154,6.33
193104,PRD-193104,20251020,2609,Each,16,663,4026,211,204,41,3.3
193105,PRD-193105,20190712,1845,Meter,23,955,4550,250,221,102,11.8
193106,PRD-193106,20201022,4420,Each,9,25,4476,482,413,309,9.04
193107,PRD-193107,20241005,2323,Kg,50,885,4943,271,270,205,1.68
193108,PRD-193108,20250210,3331,Liter,42,1214,2049,66,53,18,7.02
193109,PRD-193109,20231118,930,Meter,20,1933,4856,176,162,4,2.39
193110,PRD-193110,20201014,1503,Each,73,1897,995,395,392,72,8.79
193111,PRD-193111,20190823,4094,Liter,96,1356,1934,375,350,58,6.12
193112,PRD-193112,20250825,214,Meter,88,570,3563,202,162,39,1.53
193113,PRD-193113,20250305,2284,Kg,12,1660,626,159,137,4,11.86
193114,PRD-193114,20211102,1688,Liter,9,1238,4533,448,420,155,4.99
193115,PRD-193115,20190815,2019,Kg,22,231,4791,119,109,37,4.16
193116,PRD-193116,20200907,3659,Liter,63,314,3038,58,58,18,11.52
193117,PRD-193117,20241115,1136,Liter,54,934,3630,223,188,48,5.82
193118,PRD-193118,20190701,2748,Kg,71,626,219,227,200,126,7.59
193119,PRD-193119,20190106,1405,Liter,67,1918,1716,62,54,9,9.55
193120,PRD-193120,20220612,2673,Each,27,1365,3331,347,345,136,6.61
193121,PRD-193121,20190523,4365,Meter,61,1570,2437,117,99,82,3.36
193122,PRD-193122,20190126,3015,Meter,87,1940,4963,441,435,6,6.34
193123,PRD-193123,20230815,1626,Meter,69,936,4577,340,317,251,10.94
193124,PRD-193124,20230312,2090,Kg,27,1687,1461,104,97,3,8.93
193125,PRD-193125,20251023,2399,Meter,76,1957,3894,339,311,64,3.11
193126,PRD-193126,20251217,276,Each,17,1929,944,229,206,5,1.8
193127,PRD-193127,20230314,675,Liter,78,384,2257,279,265,22,4.09
193128,PRD-193128,20191121,1426,Liter,86,297,710,128,108,72,7.02
193129,PRD-193129,20190530,32,Meter,22,1092,2222,469,396,378,3.97
193130,PRD-193130,20230926,1853,Each,20,1903,1612,92,91,78,8.71
193131,PRD-193131,20230807,1469,Meter,9,1644,2800,356,328,63,7.04
193132,PRD-193132,20200121,245,Meter,54,1698,946,205,177,147,11.83
193133,PRD-193133,20210530,3066,Liter,12,1902,2362,279,256,256,3.56
193134,PRD-193134,20250526,1517,Each,80,1405,1793,401,333,301,5.13
193135,PRD-193135,20210530,976,Kg,47,718,34,292,240,24,2.08
193136,PRD-193136,20190829,961,Liter,72,1391,238,343,284,40,8.76
193137,PRD-193137,20191103,4390,Liter,47,1205,1725,269,240,161,8.11
193138,PRD-193138,20231205,539,Each,88,1265,1920,478,429,194,8.76
193139,PRD-193139,20241202,4407,Kg,79,1962,4306,456,386,319,6.71
193140,PRD-193140,20240101,4202,Liter,92,1301,2329,456,380,173,4.72
193141,PRD-193141,20200608,1911,Meter,93,835,1433,375,332,81,2.29
193142,PRD-193142,20250324,4628,Each,1,678,783,230,200,197,6.41
193143,PRD-193143,20200529,1461,Kg,78,423,1434,380,334,185,9.14
193144,PRD-193144,20190101,3530,Each,55,1887,2801,203,193,80,4.7
193145,PRD-193145,20230326,551,Kg,23,655,3125,426,373,182,2.8
193146,PRD-193146,20190918,112,Kg,82,762,4960,386,368,131,9.85
193147,PRD-193147,20240626,537,Liter,91,78,4287,488,413,39,4.97
193148,PRD-193148,20221214,3603,Liter,42,1041,2827,363,333,116,10.42
193149,PRD-193149,20210528,1362,Meter,67,1425,135,145,132,98,2.3
193150,PRD-193150,20250522,438,Meter,47,1364,1040,226,218,25,10.2
193151,PRD-193151,20250617,1422,Kg,78,1024,1785,242,220,69,7.19
193152,PRD-193152,20230521,774,Meter,48,523,4876,463,426,68,3.57
193153,PRD-193153,20221021,2554,Kg,15,1555,514,358,337,251,1.65
193154,PRD-193154,20201023,4873,Liter,76,875,4117,216,199,175,11.71
193155,PRD-193155,20191015,2933,Liter,70,1972,2341,383,333,151,11.25
193156,PRD-193156,20250429,1278,Meter,35,1574,396,177,148,114,1.07
193157,PRD-193157,20240927,3090,Kg,25,992,4914,333,284,142,3.33
193158,PRD-193158,20200908,420,Kg,68,612,4289,126,123,23,11.33
193159,PRD-193159,20221108,78,Each,16,18,2252,213,181,153,10.12
193160,PRD-193160,20200217,2468,Liter,12,145,3068,198,190,151,10.62
193161,PRD-193161,20240130,3186,Each,91,968,3953,462,460,184,2.1
193162,PRD-193162,20200225,147,Each,64,1497,1380,249,242,52,4.7
193163,PRD-193163,20250723,916,Liter,87,1943,3700,279,241,79,4.03
193164,PRD-193164,20250401,2128,Each,36,486,3005,492,394,32,9.38
193165,PRD-193165,20210913,24,Each,2,1423,4052,96,78,10,6.3
193166,PRD-193166,20220409,375,Kg,36,212,1895,392,318,234,7.79
193167,PRD-193167,20230110,3280,Meter,75,1529,4901,426,350,208,6.92
193168,PRD-193168,20190213,1548,Each,79,1681,3186,276,273,246,6.03
193169,PRD-193169,20240412,2239,Kg,9,871,1618,423,386,19,10.66
193170,PRD-193170,20191115,557,Meter,25,1682,3204,115,96,81,2.71
193171,PRD-193171,20230722,1193,Meter,61,1757,3257,455,432,166,10.31
193172,PRD-193172,20190415,2758,Meter,67,1803,230,381,331,92,5.52
193173,PRD-193173,20211015,3359,Each,53,1600,68,265,217,170,4.99
193174,PRD-193174,20250521,3602,Kg,39,1869,4711,276,229,214,9.7
193175,PRD-193175,20210724,1023,Each,54,1996,677,455,369,252,8.22
193176,PRD-193176,20210910,2006,Liter,42,1839,3493,319,307,17,2.03
193177,PRD-193177,20200425,3726,Kg,5,1612,658,378,350,248,3.86
193178,PRD-193178,20211013,2696,Kg,36,1642,2121,81,68,47,5.1
193179,PRD-193179,20230502,2700,Meter,20,1456,4065,398,329,301,7.75
193180,PRD-193180,20211118,1397,Kg,77,1876,2574,443,367,318,7.22
193181,PRD-193181,20221020,4348,Each,25,457,756,356,298,0,2.65
193182,PRD-193182,20230126,2047,Liter,75,67,3033,165,159,122,9.77
193183,PRD-193183,20211123,3251,Meter,53,1316,3600,261,236,184,7.48
193184,PRD-193184,20240731,1602,Liter,11,937,4243,325,293,8,10.01
193185,PRD-193185,20200814,1613,Meter,23,1594,2009,485,466,292,8.87
193186,PRD-193186,20200811,2590,Liter,39,621,2868,449,365,181,5.55
193187,PRD-193187,20210605,44,Liter,24,854,3378,183,155,96,9.5
193188,PRD-193188,20240410,816,Each,13,291,743,317,315,167,4.24
193189,PRD-193189,20241118,4041,Each,73,117,2980,275,256,18,5.78
193190,PRD-193190,20240516,3770,Liter,73,1543,4875,253,229,84,6.73
193191,PRD-193191,20250405,4731,Each,6,942,3271,253,234,222,10.37
193192,PRD-193192,20220401,710,Liter,55,215,4732,268,225,172,2.58
193193,PRD-193193,20210122,2359,Each,70,1870,4746,274,245,174,11.81
193194,PRD-193194,20210103,3604,Kg,18,1556,2292,478,423,249,9.02
193195,PRD-193195,20250927,2395,Kg,11,166,4825,127,126,26,3.23
193196,PRD-193196,20240909,1774,Each,15,1658,1782,131,125,82,1.98
193197,PRD-193197,20200417,2467,Each,92,985,3397,399,356,327,6.13
193198,PRD-193198,20220424,1235,Kg,49,424,1887,475,410,153,9.2
193199,PRD-193199,20231209,2387,Liter,30,958,3662,202,164,95,6.25
193200,PRD-193200,20231119,119,Kg,93,1955,1254,393,384,285,3.69
193201,PRD-193201,20220622,1214,Kg,59,428,3878,372,350,135,11.42
193202,PRD-193202,20190531,448,Kg,56,330,2308,309,306,277,9.69
193203,PRD-193203,20200401,1138,Liter,77,1950,669,474,383,218,10.29
193204,PRD-193204,20250628,2853,Meter,45,1919,3885,378,309,123,3.89
193205,PRD-193205,20240222,156,Liter,39,1706,4811,73,70,2,4.83
193206,PRD-193206,20241219,1038,Each,90,15,1720,316,274,34,3.19
193207,PRD-193207,20210305,2827,Kg,3,250,1475,461,395,358,9.61
193208,PRD-193208,20231101,793,Kg,60,1340,2220,469,419,285,8.47
193209,PRD-193209,20220313,1339,Meter,91,78,1383,217,203,108,8.86
193210,PRD-193210,20230927,1138,Liter,80,1309,2291,279,243,15,10.94
