maintenance_key,maintenance_id,date_key,location_key,machine_key,employee_key,maintenance_type,maintenance_hours,downtime_hours,maintenance_cost
40521,MNT-040521,20250312,73,279,3762,Corrective,5.81,11.5,2154.56
40522,MNT-040522,20250817,9,5,140,Corrective,1.47,13.98,6762.06
40523,MNT-040523,20251109,86,1964,3944,Preventive,0.65,16.14,9417.94
40524,MNT-040524,20221112,16,35,3287,Inspection,2.07,23.74,8288.28
40525,MNT-040525,20231031,28,1318,2847,Inspection,0.64,16.76,4927.4
40526,MNT-040526,20200806,45,341,3485,Inspection,1.4,22.84,7814.08
40527,MNT-040527,20230524,38,317,3756,Preventive,3.51,18.49,5169.95
40528,MNT-040528,20250704,14,1448,2071,Inspection,6.89,12.13,266.36
40529,MNT-040529,20201001,94,1035,3663,Preventive,2.89,5.06,523.47
40530,MNT-040530,20230130,69,233,642,Corrective,3.92,4.38,5521.7
40531,MNT-040531,20210122,76,945,2550,Preventive,6.62,5.53,1798.71
40532,MNT-040532,20220927,19,439,957,Preventive,5.94,21.91,3123.71
40533,MNT-040533,20230205,34,66,296,Preventive,0.63,20.57,3629.23
40534,MNT-040534,20250505,77,847,4094,Corrective,5.34,2.47,6597.9
40535,MNT-040535,20250224,60,1496,2604,Preventive,0.62,18.94,4512.92
40536,MNT-040536,20210721,72,386,3579,Corrective,0.87,6.31,8335.78
40537,MNT-040537,20250613,13,1174,1526,Preventive,3.69,23.64,2341.31
40538,MNT-040538,20240712,9,1853,3141,Corrective,7.35,15.34,410.5
40539,MNT-040539,20191120,33,1178,4756,Preventive,6.26,4.47,5683.47
40540,MNT-040540,20201115,58,1080,2741,Preventive,3.76,16.33,6582.91
40541,MNT-040541,20220423,69,1896,2077,Inspection,7.05,0.78,5932.66
40542,MNT-040542,20220304,66,270,905,Corrective,6.33,13.21,8555.1
40543,MNT-040543,20200730,29,456,2304,Preventive,5.67,14.26,1052.91
40544,MNT-040544,20200707,67,872,372,Corrective,3.76,18.74,1397.12
40545,MNT-040545,20230527,43,1407,3198,Inspection,4.88,17.71,7484.45
40546,MNT-040546,20200824,11,219,1428,Inspection,2.86,18.25,1650.18
40547,MNT-040547,20230624,50,1586,498,Preventive,7.77,11.79,6018.91
40548,MNT-040548,20210517,66,1400,3393,Inspection,2.48,0.75,5737.34
40549,MNT-040549,20200210,30,150,2756,Inspection,2.35,23.06,2327.17
40550,MNT-040550,20190607,42,103,3157,Preventive,7.63,12.85,570.03
40551,MNT-040551,20240831,83,1480,3496,Inspection,4.77,17.64,7653.35
40552,MNT-040552,20250902,29,106,4167,Inspection,5.67,21.76,5153.21
40553,MNT-040553,20231204,95,754,4542,Preventive,7.93,2.12,9445.21
40554,MNT-040554,20230719,38,1155,4771,Inspection,5.1,15.8,8310.7
40555,MNT-040555,20201008,99,337,2538,Inspection,6.18,10.66,6707.73
40556,MNT-040556,20190403,30,923,2689,Corrective,7.36,5.05,6699.92
40557,MNT-040557,20250422,60,393,169,Corrective,0.52,23.1,4044.27
40558,MNT-040558,20211108,23,1079,2784,Inspection,0.75,2.82,1756.16
40559,MNT-040559,20191218,71,1334,2178,Corrective,4.5,17.4,1887.04
40560,MNT-040560,20220224,3,1516,2533,Corrective,5.19,21.68,820.31
40561,MNT-040561,20240704,36,1547,4314,Inspection,4.38,7.19,6854.4
40562,MNT-040562,20230916,39,1706,2222,Corrective,1.2,11.35,6587.81
40563,MNT-040563,20210825,7,1633,814,Corrective,3.8,20.9,7792.3
40564,MNT-040564,20210503,97,283,4344,Corrective,7.78,23.46,8411.19
40565,MNT-040565,20250301,99,1835,3939,Preventive,3.73,14.31,362.57
40566,MNT-040566,20250605,86,418,1042,Corrective,1.59,6.29,3536.27
40567,MNT-040567,20241113,58,1061,4150,Preventive,1.16,9.78,7900.43
40568,MNT-040568,20250904,24,1578,4119,Preventive,3.01,2.13,6238.15
40569,MNT-040569,20231201,11,724,1371,Preventive,0.86,15.02,1610.41
40570,MNT-040570,20240207,84,1315,2416,Corrective,1.07,23.06,1208.2
40571,MNT-040571,20220520,71,1935,2847,Preventive,3.73,0.57,538.17
40572,MNT-040572,20241212,51,1771,22,Corrective,2.42,9.59,2573.06
40573,MNT-040573,20200710,15,597,4334,Preventive,1.64,18.44,2794.66
40574,MNT-040574,20220727,51,589,671,Corrective,4.5,16.1,6387.56
40575,MNT-040575,20240130,48,1807,4691,Preventive,2.69,14.39,7480.14
40576,MNT-040576,20220625,75,938,254,Preventive,5.36,3.56,2500.09
40577,MNT-040577,20250909,99,363,3955,Corrective,7.23,8.18,6132.17
40578,MNT-040578,20190427,36,1514,2945,Corrective,1.84,22.65,760.17
40579,MNT-040579,20250428,15,816,1208,Preventive,1.62,15.97,8618.58
40580,MNT-040580,20190525,9,1990,1559,Inspection,4.46,19.44,1821.78
40581,MNT-040581,20210630,45,860,4130,Preventive,1.73,9.83,759.93
40582,MNT-040582,20241104,55,301,4404,Preventive,3.4,9.46,5278.02
40583,MNT-040583,20241017,72,1094,2671,Inspection,1.03,0.62,9083.99
40584,MNT-040584,20230813,15,816,2432,Inspection,4.37,22.82,8132.13
40585,MNT-040585,20250820,5,688,2513,Preventive,4.32,18.27,8773.92
40586,MNT-040586,20240222,74,1036,526,Preventive,1.14,2.57,5011.36
40587,MNT-040587,20240606,37,1675,1181,Inspection,2.69,13.99,5698.06
40588,MNT-040588,20210129,4,159,2694,Preventive,5.88,8.47,7093.2
40589,MNT-040589,20201206,67,232,1588,Corrective,5.81,14.89,3293.8
40590,MNT-040590,20200222,75,1501,676,Preventive,6.73,1.62,7071.73
40591,MNT-040591,20211230,7,1308,3590,Inspection,7.03,23.87,6184.65
40592,MNT-040592,20190616,87,1652,3057,Inspection,0.71,20.14,3991.03
40593,MNT-040593,20220314,17,392,2960,Inspection,3.44,11.26,3426.58
40594,MNT-040594,20210807,3,1591,4044,Corrective,1.9,13.06,4236.11
40595,MNT-040595,20220402,3,1083,4352,Corrective,2.82,19.89,5395.27
40596,MNT-040596,20220615,39,64,3134,Corrective,7.13,11.21,5531.37
40597,MNT-040597,20220710,96,1154,3109,Inspection,1.22,19.46,6252.57
40598,MNT-040598,20200216,67,1200,3590,Preventive,4.25,21.16,7764.54
40599,MNT-040599,20200519,14,1399,1474,Preventive,7.09,10.74,602.55
40600,MNT-040600,20210923,23,955,4507,Preventive,3.79,5.23,1392.46
40601,MNT-040601,20210707,78,993,3590,Preventive,1.22,6.56,3792.08
40602,MNT-040602,20240503,9,1734,1852,Corrective,4.92,22.96,340.83
40603,MNT-040603,20210710,8,1106,3997,Inspection,7.05,0.56,872.42
40604,MNT-040604,20250808,100,1510,2862,Preventive,6.56,7.86,9085.43
40605,MNT-040605,20200111,53,1623,3744,Preventive,1.49,6.18,3404.33
40606,MNT-040606,20240519,99,1790,401,Inspection,2.99,23.52,309.72
40607,MNT-040607,20231022,54,1627,802,Inspection,2.74,10.39,6942.66
40608,MNT-040608,20241209,50,1264,3459,Corrective,3.63,3.61,9018.33
40609,MNT-040609,20201203,89,977,1939,Corrective,7.87,19.29,143.97
40610,MNT-040610,20241031,50,17,2005,Inspection,6.83,11.41,5024.98
40611,MNT-040611,20210811,70,1673,2555,Corrective,7.07,14.82,7750.29
40612,MNT-040612,20250504,46,1227,3633,Inspection,1.22,15.69,4045.44
40613,MNT-040613,20221110,44,165,3554,Preventive,4.51,9.27,2374.73
40614,MNT-040614,20190403,62,653,2979,Inspection,3.27,4.31,2457.58
40615,MNT-040615,20250224,64,899,4816,Preventive,7.18,6.99,154.3
40616,MNT-040616,20210207,41,436,4402,Corrective,5.76,22.01,5335.56
40617,MNT-040617,20250109,10,1973,1767,Corrective,2.11,8.23,3087.62
40618,MNT-040618,20231201,35,1104,4465,Inspection,1.86,20.65,8116.39
40619,MNT-040619,20230706,85,600,1632,Inspection,5.71,17.05,1816.85
40620,MNT-040620,20250310,89,1926,638,Preventive,4.99,15.9,7386.65
40621,MNT-040621,20231106,47,1221,3665,Corrective,5.49,22.83,4119.62
40622,MNT-040622,20231224,11,153,3679,Corrective,3.27,15.79,3773.76
40623,MNT-040623,20241014,76,115,1534,Preventive,1.79,0.72,8040.87
40624,MNT-040624,20201018,58,1526,1711,Inspection,7.33,2.0,1201.25
40625,MNT-040625,20220723,44,994,2514,Preventive,5.17,14.4,956.51
40626,MNT-040626,20230103,22,1917,4840,Inspection,6.79,4.46,733.07
40627,MNT-040627,20220328,82,787,2195,Inspection,5.87,8.87,4372.0
40628,MNT-040628,20201105,88,695,2543,Corrective,0.68,1.09,4150.11
40629,MNT-040629,20240630,6,466,1865,Inspection,0.57,7.66,3262.92
40630,MNT-040630,20250625,34,558,594,Preventive,5.32,2.6,7073.57
40631,MNT-040631,20230128,16,11,3439,Corrective,7.45,5.35,439.81
40632,MNT-040632,20210405,25,1761,3866,Preventive,2.56,2.77,7876.3
40633,MNT-040633,20191011,75,1922,2535,Corrective,7.98,18.01,7417.26
40634,MNT-040634,20240419,8,1354,71,Inspection,1.25,15.26,6852.1
40635,MNT-040635,20240201,70,780,249,Inspection,7.36,6.31,9931.2
40636,MNT-040636,20211208,26,1826,2797,Preventive,0.89,21.34,2331.28
40637,MNT-040637,20210715,2,1081,1256,Inspection,4.35,1.49,2382.47
40638,MNT-040638,20210110,53,1183,704,Preventive,7.8,1.56,8828.31
40639,MNT-040639,20190310,28,1084,1826,Corrective,6.72,2.71,8542.73
40640,MNT-040640,20231128,49,315,2545,Preventive,6.59,9.57,4339.38
40641,MNT-040641,20241130,60,1686,1282,Preventive,4.47,12.4,6854.92
40642,MNT-040642,20231208,30,307,3168,Inspection,6.57,16.63,1156.71
40643,MNT-040643,20250325,86,779,4186,Inspection,5.72,2.76,1841.22
40644,MNT-040644,20210913,2,271,3068,Preventive,1.53,15.99,1329.38
40645,MNT-040645,20210923,2,744,3306,Preventive,2.36,15.11,3320.87
40646,MNT-040646,20190509,71,808,366,Inspection,6.49,23.36,1982.82
40647,MNT-040647,20250907,96,1242,3169,Preventive,1.91,3.69,3134.74
40648,MNT-040648,20240625,22,180,2495,Corrective,2.8,14.68,9879.98
40649,MNT-040649,20211211,90,758,1178,Inspection,1.23,23.39,9156.89
40650,MNT-040650,20221218,97,283,1054,Corrective,3.75,13.91,6898.12
40651,MNT-040651,20220319,39,1928,3186,Corrective,7.04,18.3,106.78
40652,MNT-040652,20250704,76,1054,722,Corrective,6.58,12.4,686.32
40653,MNT-040653,20220503,46,1436,736,Corrective,1.86,15.46,6822.83
40654,MNT-040654,20190414,2,294,3323,Inspection,2.93,4.05,1551.69
40655,MNT-040655,20231002,7,1308,158,Preventive,6.86,15.76,5117.96
40656,MNT-040656,20210111,35,1215,3568,Preventive,2.6,7.34,9355.41
40657,MNT-040657,20241019,25,1761,2062,Preventive,4.7,20.15,3304.93
40658,MNT-040658,20220609,3,57,1110,Inspection,0.8,20.42,3304.46
40659,MNT-040659,20240812,96,1332,4547,Corrective,7.72,10.27,334.36
40660,MNT-040660,20210105,93,691,4777,Inspection,7.11,14.92,8562.68
40661,MNT-040661,20221009,50,140,1819,Inspection,7.75,7.41,3053.88
40662,MNT-040662,20190112,94,1027,4668,Inspection,4.01,14.54,4857.36
40663,MNT-040663,20250316,8,1106,1741,Preventive,5.81,10.99,6260.94
40664,MNT-040664,20190508,41,1124,679,Preventive,3.85,15.65,3888.3
40665,MNT-040665,20250211,63,158,3014,Corrective,5.47,12.04,6590.43
40666,MNT-040666,20251126,4,507,2735,Corrective,3.86,9.74,6328.26
40667,MNT-040667,20250731,63,1489,3689,Corrective,1.73,10.63,4340.52
40668,MNT-040668,20200531,27,1120,3324,Preventive,6.17,14.02,5041.51
40669,MNT-040669,20211201,24,774,4867,Corrective,4.32,2.14,6350.97
40670,MNT-040670,20210111,52,1198,4805,Corrective,5.31,15.62,7458.97
40671,MNT-040671,20240221,2,294,4559,Preventive,2.1,9.07,3545.48
40672,MNT-040672,20230203,58,900,1859,Corrective,2.58,23.74,2502.05
40673,MNT-040673,20230813,48,1290,4899,Corrective,5.59,3.13,8482.58
40674,MNT-040674,20200606,89,1306,4749,Preventive,5.11,4.52,3944.13
40675,MNT-040675,20240224,40,1841,3187,Preventive,4.49,3.02,7177.89
40676,MNT-040676,20240106,15,1658,725,Inspection,3.85,21.62,6568.85
40677,MNT-040677,20221012,25,1961,4569,Inspection,2.33,13.53,8266.18
40678,MNT-040678,20251116,87,100,2557,Corrective,0.59,2.07,9197.22
40679,MNT-040679,20211216,44,1898,2442,Preventive,3.72,8.64,1118.19
40680,MNT-040680,20241001,42,905,1475,Preventive,4.59,2.42,1154.37
40681,MNT-040681,20240927,15,489,222,Preventive,1.71,1.84,1224.9
40682,MNT-040682,20220830,10,1219,3567,Preventive,4.73,6.38,5820.34
40683,MNT-040683,20220126,23,979,1360,Inspection,3.69,13.5,9602.63
40684,MNT-040684,20240930,17,1750,1099,Corrective,5.42,4.03,7131.82
40685,MNT-040685,20230505,60,143,1702,Inspection,7.9,20.14,7291.33
40686,MNT-040686,20230227,50,1849,2877,Inspection,3.65,21.53,9374.48
40687,MNT-040687,20211004,34,1434,873,Corrective,2.28,3.0,841.64
40688,MNT-040688,20200501,72,1098,4545,Corrective,1.89,5.91,9492.27
40689,MNT-040689,20220827,58,343,1127,Preventive,3.71,23.11,2294.6
40690,MNT-040690,20250224,70,458,751,Corrective,2.99,9.32,6554.29
40691,MNT-040691,20191124,76,288,4052,Corrective,7.49,10.61,9449.09
40692,MNT-040692,20241114,51,897,557,Inspection,5.33,5.14,1393.62
40693,MNT-040693,20210413,17,504,3186,Corrective,2.68,4.5,6774.15
40694,MNT-040694,20200601,89,1087,2902,Preventive,7.51,16.45,5981.1
40695,MNT-040695,20231114,87,1069,2787,Inspection,2.91,20.71,8165.99
40696,MNT-040696,20210506,42,1041,3717,Inspection,3.41,4.26,837.6
40697,MNT-040697,20201222,45,1421,1777,Inspection,4.16,1.39,5360.55
40698,MNT-040698,20201117,75,1119,1948,Preventive,3.31,16.22,1602.65
40699,MNT-040699,20191128,89,999,1764,Inspection,3.6,7.89,4548.47
40700,MNT-040700,20190105,97,20,791,Corrective,3.47,23.04,214.09
40701,MNT-040701,20201028,16,663,1605,Preventive,3.73,17.22,6200.91
40702,MNT-040702,20250422,79,1873,476,Preventive,2.59,19.58,8501.21
40703,MNT-040703,20231013,1,284,4575,Preventive,7.91,15.45,4556.35
40704,MNT-040704,20250311,48,1931,4653,Inspection,6.19,10.51,345.77
40705,MNT-040705,20230919,68,394,2217,Corrective,6.64,23.25,8350.45
40706,MNT-040706,20240221,19,1488,381,Corrective,4.76,14.33,7521.59
40707,MNT-040707,20251213,93,1678,4123,Preventive,5.21,19.59,5469.24
40708,MNT-040708,20240402,39,1986,1433,Preventive,0.99,19.63,6035.19
40709,MNT-040709,20211210,50,1250,4300,Inspection,1.0,9.75,8772.77
40710,MNT-040710,20220726,75,461,2303,Preventive,3.8,12.66,6203.75
40711,MNT-040711,20240927,76,249,688,Inspection,4.43,14.25,1569.09
40712,MNT-040712,20220707,37,721,986,Preventive,5.81,16.87,5612.11
40713,MNT-040713,20200126,97,514,2097,Corrective,3.33,21.82,4186.43
40714,MNT-040714,20200331,6,304,244,Inspection,5.02,15.63,5096.78
40715,MNT-040715,20231025,86,1056,1648,Inspection,3.38,10.0,1279.16
40716,MNT-040716,20201219,32,1641,2311,Inspection,2.59,12.02,8797.45
40717,MNT-040717,20190914,25,578,203,Inspection,4.4,13.61,1205.6
40718,MNT-040718,20190327,30,971,676,Corrective,5.97,14.43,9394.2
40719,MNT-040719,20241125,17,1473,3023,Corrective,5.23,12.91,646.1
40720,MNT-040720,20250902,13,738,1838,Corrective,3.55,15.37,7987.95
40721,MNT-040721,20240917,11,1636,3107,Preventive,1.23,21.89,6529.88
40722,MNT-040722,20191126,71,1695,3697,Corrective,4.29,5.11,676.41
40723,MNT-040723,20191031,14,354,3863,Inspection,4.77,5.9,4643.96
40724,MNT-040724,20201214,87,1748,707,Inspection,6.07,19.16,241.09
40725,MNT-040725,20250423,11,153,770,Corrective,0.71,8.43,6585.16
40726,MNT-040726,20231013,20,1277,330,Preventive,7.46,12.48,6717.1
40727,MNT-040727,20241016,34,1584,3292,Inspection,6.33,7.79,508.54
40728,MNT-040728,20250630,20,1723,433,Inspection,6.57,23.78,6529.24
40729,MNT-040729,20211213,94,1011,3940,Preventive,2.28,14.2,3052.18
40730,MNT-040730,20250921,79,1146,2844,Corrective,0.55,23.1,9427.57
40731,MNT-040731,20230518,94,1220,1523,Inspection,2.6,19.02,1747.04
40732,MNT-040732,20210104,76,1630,3730,Inspection,3.64,7.75,3643.52
40733,MNT-040733,20190422,57,1858,4964,Corrective,4.61,20.71,8558.12
40734,MNT-040734,20220609,89,991,3557,Inspection,4.05,6.43,4304.75
40735,MNT-040735,20230825,63,238,2457,Preventive,1.57,7.23,3195.19
40736,MNT-040736,20200609,36,1258,4572,Corrective,3.41,13.43,5445.38
40737,MNT-040737,20251110,13,1836,1589,Preventive,3.95,23.88,9017.48
40738,MNT-040738,20190220,41,1551,4811,Corrective,4.11,23.09,3906.69
40739,MNT-040739,20240517,95,1549,4713,Corrective,7.49,10.27,3967.62
40740,MNT-040740,20220812,95,921,1354,Corrective,2.78,7.48,5270.24
40741,MNT-040741,20211118,15,1794,4707,Inspection,3.81,2.49,4033.58
40742,MNT-040742,20221204,13,738,724,Preventive,6.97,2.09,7603.03
40743,MNT-040743,20210712,75,852,3581,Preventive,5.88,0.55,7461.29
40744,MNT-040744,20250613,21,209,3586,Inspection,6.65,15.79,936.23
40745,MNT-040745,20220410,2,1980,1224,Corrective,6.15,21.32,6396.71
40746,MNT-040746,20210210,41,573,1469,Inspection,4.6,4.07,3947.74
40747,MNT-040747,20251205,82,1157,4083,Preventive,6.78,12.93,1310.22
40748,MNT-040748,20250830,88,1228,4984,Preventive,7.9,20.49,6578.78
40749,MNT-040749,20210818,86,418,2420,Corrective,0.81,18.51,8356.21
40750,MNT-040750,20200203,43,1614,1941,Corrective,4.41,4.75,2065.88
40751,MNT-040751,20250714,17,1460,4735,Corrective,0.83,0.79,6530.0
40752,MNT-040752,20210112,15,952,2555,Corrective,2.82,17.88,1800.32
40753,MNT-040753,20220718,58,1874,2555,Corrective,6.08,9.49,4291.46
40754,MNT-040754,20220214,27,557,735,Inspection,2.1,19.12,6077.01
40755,MNT-040755,20190327,69,936,2750,Inspection,2.28,16.41,4908.46
40756,MNT-040756,20200525,74,1240,3040,Inspection,6.0,16.7,1860.46
40757,MNT-040757,20220505,61,441,2357,Corrective,3.4,2.7,7710.45
40758,MNT-040758,20250704,48,167,3872,Corrective,7.37,15.27,5206.93
40759,MNT-040759,20190616,55,1289,3925,Inspection,2.6,4.4,4315.84
40760,MNT-040760,20190704,52,564,1995,Preventive,3.29,14.99,8447.53
40761,MNT-040761,20250227,9,862,299,Inspection,7.57,6.48,3940.27
40762,MNT-040762,20191222,24,1210,1265,Corrective,1.21,21.76,3775.55
40763,MNT-040763,20250515,55,1887,3652,Corrective,7.19,13.6,1066.89
40764,MNT-040764,20250617,77,1086,1305,Corrective,5.43,18.06,4286.85
40765,MNT-040765,20250307,34,558,1487,Inspection,6.14,7.17,3603.89
40766,MNT-040766,20190101,65,595,4880,Inspection,2.45,11.12,6343.62
40767,MNT-040767,20250309,60,2,1371,Corrective,6.66,21.64,1566.81
40768,MNT-040768,20210330,47,1357,166,Inspection,1.2,23.21,6933.26
40769,MNT-040769,20190104,83,1268,3289,Preventive,4.44,12.64,7215.64
40770,MNT-040770,20240427,2,1980,2968,Preventive,4.1,22.2,1132.79
40771,MNT-040771,20240425,85,600,922,Inspection,6.57,4.84,2393.97
40772,MNT-040772,20200507,52,708,926,Corrective,2.25,16.89,2767.34
40773,MNT-040773,20210924,13,812,3242,Inspection,5.85,12.93,3916.1
40774,MNT-040774,20200407,22,481,1600,Corrective,3.75,4.91,1774.97
40775,MNT-040775,20200709,65,1754,293,Corrective,3.99,2.16,5548.23
40776,MNT-040776,20250911,7,972,4032,Inspection,1.91,14.1,8898.26
40777,MNT-040777,20220820,16,18,2508,Inspection,6.19,5.87,9358.2
40778,MNT-040778,20220807,70,1673,1560,Preventive,1.37,4.96,2437.77
40779,MNT-040779,20190816,60,518,2010,Corrective,1.32,21.04,3678.78
40780,MNT-040780,20211011,67,1272,4056,Inspection,3.18,15.58,2252.77
40781,MNT-040781,20210403,39,1629,3740,Corrective,5.66,5.52,1328.01
40782,MNT-040782,20200422,84,1415,2903,Preventive,6.97,6.14,7478.49
40783,MNT-040783,20190616,77,1592,2148,Preventive,6.47,3.99,2344.99
40784,MNT-040784,20210913,93,1230,4493,Inspection,0.96,11.82,3861.39
40785,MNT-040785,20250802,65,909,4811,Preventive,1.02,8.55,9755.22
40786,MNT-040786,20201230,42,113,3334,Corrective,6.89,22.11,1934.49
40787,MNT-040787,20190524,73,252,3897,Preventive,4.13,4.12,2839.9
40788,MNT-040788,20250701,76,285,3433,Preventive,1.63,18.17,3625.76
40789,MNT-040789,20200801,60,1162,4768,Preventive,6.4,19.34,3910.5
40790,MNT-040790,20220110,47,1363,3883,Corrective,5.75,21.87,6320.38
40791,MNT-040791,20200808,7,1241,2894,Corrective,5.96,13.8,3607.9
40792,MNT-040792,20220804,27,753,4747,Corrective,6.89,19.97,2452.9
40793,MNT-040793,20250821,56,429,4899,Inspection,3.39,6.4,6941.66
40794,MNT-040794,20220331,13,291,1660,Preventive,3.21,16.28,3352.58
40795,MNT-040795,20210428,56,308,3241,Corrective,4.78,1.84,2185.07
40796,MNT-040796,20240421,56,736,1207,Preventive,5.64,12.26,4233.16
40797,MNT-040797,20250810,14,1297,3269,Corrective,6.88,8.01,6874.35
40798,MNT-040798,20220501,70,1616,4130,Preventive,0.96,19.24,9829.8
40799,MNT-040799,20240403,10,1689,3719,Preventive,2.93,16.96,8724.18
40800,MNT-040800,20220917,35,311,543,Corrective,7.86,9.62,8022.1
40801,MNT-040801,20201114,56,73,1159,Preventive,4.27,10.78,4491.99
40802,MNT-040802,20210920,97,1411,664,Inspection,5.35,3.34,3249.42
40803,MNT-040803,20241110,70,780,4110,Corrective,3.14,19.73,2514.4
40804,MNT-040804,20220920,44,1257,1168,Inspection,3.96,9.13,7187.6
40805,MNT-040805,20210906,81,1541,1477,Corrective,4.9,10.87,4451.12
40806,MNT-040806,20210730,48,1807,2732,Preventive,4.47,20.79,2892.48
40807,MNT-040807,20220806,90,451,585,Corrective,3.49,20.96,3681.21
40808,MNT-040808,20221030,40,1461,3785,Inspection,4.59,17.79,3656.89
40809,MNT-040809,20240610,49,1060,1971,Preventive,4.3,12.84,9550.64
40810,MNT-040810,20211214,70,1313,1660,Corrective,0.52,15.71,3621.35
40811,MNT-040811,20230518,63,238,4503,Preventive,4.32,2.65,7940.84
40812,MNT-040812,20251124,38,1199,3244,Inspection,3.47,23.06,1712.02
40813,MNT-040813,20200923,91,1373,538,Preventive,5.19,2.2,8711.7
40814,MNT-040814,20250222,70,840,4717,Preventive,1.81,6.05,854.85
40815,MNT-040815,20210512,23,1594,1755,Inspection,1.09,3.69,5386.52
40816,MNT-040816,20250617,2,1956,67,Corrective,1.67,7.8,1604.11
40817,MNT-040817,20191130,51,1628,2266,Corrective,5.82,11.93,4992.79
40818,MNT-040818,20200329,68,612,3303,Preventive,5.53,17.19,2680.29
40819,MNT-040819,20200118,83,1268,3632,Preventive,5.72,12.36,1810.82
40820,MNT-040820,20220812,98,1811,4370,Preventive,3.47,7.12,1551.46
40821,MNT-040821,20240930,71,1936,4139,Preventive,4.09,17.26,5856.03
40822,MNT-040822,20200328,87,1469,2928,Inspection,5.19,21.98,5676.97
40823,MNT-040823,20200304,78,1659,1295,Corrective,4.25,9.39,1731.77
40824,MNT-040824,20210627,41,1398,3081,Preventive,4.85,2.09,7987.34
40825,MNT-040825,20230410,55,431,1222,Inspection,5.44,18.81,8022.75
40826,MNT-040826,20221007,84,1315,976,Inspection,2.79,1.76,4295.01
40827,MNT-040827,20240908,12,1047,3426,Inspection,2.94,13.58,1841.99
40828,MNT-040828,20210620,7,1287,498,Inspection,4.33,10.65,5828.92
40829,MNT-040829,20210722,17,1929,4719,Inspection,7.32,4.49,8554.72
40830,MNT-040830,20250112,79,1860,617,Corrective,6.58,8.13,6543.23
40831,MNT-040831,20230906,40,829,2896,Corrective,4.0,14.72,5814.92
40832,MNT-040832,20250621,94,1895,4136,Inspection,7.39,0.86,8328.97
40833,MNT-040833,20240917,29,56,1632,Inspection,0.54,11.18,8417.78
40834,MNT-040834,20230227,22,359,1838,Inspection,3.89,22.58,6591.68
40835,MNT-040835,20250629,8,1349,3861,Inspection,5.26,0.9,811.91
40836,MNT-040836,20200418,98,1812,1159,Preventive,4.6,16.71,9790.21
40837,MNT-040837,20250329,81,1385,4349,Inspection,4.37,1.2,368.99
40838,MNT-040838,20220522,41,436,475,Inspection,7.22,9.1,7452.93
40839,MNT-040839,20190124,54,1139,4496,Corrective,5.63,4.68,9726.39
40840,MNT-040840,20211126,19,374,1178,Inspection,6.42,20.23,3627.06
40841,MNT-040841,20240214,22,1777,4170,Preventive,5.35,10.77,6676.13
40842,MNT-040842,20230101,4,931,2421,Inspection,2.42,0.61,3225.75
40843,MNT-040843,20230528,70,1726,3421,Inspection,5.71,23.68,2970.63
40844,MNT-040844,20220131,74,1036,3073,Inspection,4.9,22.08,7500.39
40845,MNT-040845,20231116,31,198,4504,Inspection,5.04,12.29,9485.23
40846,MNT-040846,20221118,41,1662,2820,Corrective,4.15,5.29,169.66
40847,MNT-040847,20221011,32,1641,4350,Preventive,6.43,11.43,9036.94
40848,MNT-040848,20221029,18,491,1583,Preventive,1.32,18.33,9379.48
40849,MNT-040849,20190630,6,1432,1861,Inspection,6.81,18.33,1394.32
40850,MNT-040850,20220216,9,1990,2393,Corrective,6.66,17.61,8020.63
40851,MNT-040851,20221127,80,206,3646,Preventive,2.56,16.2,8544.65
40852,MNT-040852,20240709,53,94,3152,Inspection,4.03,17.02,1174.27
40853,MNT-040853,20210604,47,598,818,Inspection,1.05,20.43,2176.57
40854,MNT-040854,20201208,63,77,4146,Corrective,6.01,12.17,655.13
40855,MNT-040855,20190105,21,322,2131,Preventive,5.9,2.76,7296.43
40856,MNT-040856,20190216,93,606,1240,Corrective,5.93,9.48,573.2
40857,MNT-040857,20190826,56,1661,4730,Inspection,3.91,7.4,8454.86
40858,MNT-040858,20201006,2,361,4838,Inspection,4.71,7.77,9015.32
40859,MNT-040859,20190720,95,754,326,Inspection,6.07,20.14,6383.83
40860,MNT-040860,20191102,14,1297,1227,Corrective,0.84,8.3,4919.04
40861,MNT-040861,20250502,22,1092,1505,Preventive,6.59,18.52,3355.49
40862,MNT-040862,20230305,3,1037,2034,Inspection,7.75,3.18,6550.39
40863,MNT-040863,20210815,14,1611,3053,Inspection,7.01,10.91,5092.79
40864,MNT-040864,20191027,65,1045,2622,Corrective,2.5,3.42,9088.08
40865,MNT-040865,20240210,42,1298,365,Preventive,7.57,14.62,8239.76
40866,MNT-040866,20210211,7,664,589,Corrective,7.7,13.97,7553.83
40867,MNT-040867,20240415,91,1934,210,Inspection,4.19,10.56,7642.8
40868,MNT-040868,20230907,80,1186,4580,Preventive,6.13,9.42,5076.23
40869,MNT-040869,20250222,96,1176,3998,Corrective,4.27,9.44,1242.44
40870,MNT-040870,20190203,34,1729,495,Corrective,7.63,13.91,7576.38
40871,MNT-040871,20191110,49,609,1304,Corrective,4.02,3.95,2567.66
40872,MNT-040872,20240920,91,1038,3387,Inspection,1.05,1.54,5253.62
40873,MNT-040873,20200124,80,206,915,Corrective,6.1,23.31,7077.68
40874,MNT-040874,20200205,8,1341,32,Corrective,0.95,11.75,6679.23
40875,MNT-040875,20220409,31,1020,1474,Inspection,4.71,10.86,5081.12
