maintenance_id,date,location_id,machine_id,employee_id,maintenance_type,downtime_hours,maintenance_cost
MAINT-0044812,2022-01-30,LOC-0052,MCH-000937,EMP-001998,Corrective,12.06,1624.83
MAINT-0044813,2024-06-07,LOC-0057,MCH-000824,EMP-000048,Inspection,19.72,843.06
MAINT-0044814,2023-08-09,LOC-0084,MCH-000369,EMP-003789,Corrective,6.25,58.36
MAINT-0044815,2025-11-08,LOC-0070,MCH-001678,EMP-003268,Preventive,23.98,523.14
MAINT-0044816,2024-09-24,LOC-0038,MCH-001878,EMP-004121,Corrective,16.08,205.93
MAINT-0044817,2025-12-19,LOC-0064,MCH-000238,EMP-003236,Inspection,3.36,349.51
MAINT-0044818,2025-03-13,LOC-0007,MCH-001047,EMP-004937,Preventive,9.38,116.81
MAINT-0044819,2025-07-05,LOC-0081,MCH-001388,EMP-004583,Preventive,21.0,679.31
MAINT-0044820,2025-09-10,LOC-0022,MCH-000173,EMP-004051,Inspection,5.93,442.18
MAINT-0044821,2024-11-29,LOC-0055,MCH-000057,EMP-002808,Preventive,1.2,1228.05
MAINT-0044822,2023-09-11,LOC-0061,MCH-001064,EMP-000357,Inspection,19.34,974.93
MAINT-0044823,2025-11-30,LOC-0062,MCH-001765,EMP-002664,Preventive,12.06,675.93
MAINT-0044824,2025-02-27,LOC-0088,MCH-001018,EMP-004816,Inspection,23.49,135.24
MAINT-0044825,2025-10-28,LOC-0037,MCH-001449,EMP-003515,Inspection,13.68,445.44
MAINT-0044827,2024-08-30,LOC-0016,MCH-001534,EMP-001278,Preventive,5.8,450.54
MAINT-0044828,2025-11-26,LOC-0039,MCH-001014,EMP-000936,Preventive,3.92,376.46
MAINT-0044830,2025-06-01,LOC-0050,MCH-000100,EMP-000613,Preventive,16.47,364.56
MAINT-0044831,2025-09-24,LOC-0095,MCH-000580,EMP-002731,Preventive,3.43,979.41
MAINT-0044832,2025-09-01,LOC-0023,MCH-000324,EMP-002158,Corrective,6.17,183.45
MAINT-0044833,2025-10-01,LOC-0031,MCH-000544,EMP-000380,Inspection,21.65,636.46
MAINT-0044834,2025-04-06,LOC-0020,MCH-001713,EMP-003114,Preventive,5.1,401.13
MAINT-0044835,2025-11-07,LOC-0005,MCH-001086,EMP-004672,Preventive,22.94,281.46
MAINT-0044836,2025-12-14,LOC-0029,MCH-001668,EMP-002228,Preventive,8.88,1101.46
MAINT-0044837,2025-04-01,LOC-0064,MCH-000007,EMP-002671,Preventive,13.01,326.61
MAINT-0044839,2025-11-08,LOC-0041,MCH-001189,EMP-001423,Corrective,10.6,1265.96
MAINT-0044840,2022-03-20,LOC-0045,MCH-001877,EMP-004159,Corrective,6.21,148.53
MAINT-0044841,2025-07-26,LOC-0019,MCH-001918,EMP-002763,Preventive,23.22,492.98
MAINT-0044842,2025-01-24,LOC-0088,MCH-001190,EMP-003840,Corrective,14.93,135.33
MAINT-0044843,2025-05-06,LOC-0026,MCH-001544,EMP-000818,Emergency,8.17,3120.26
MAINT-0044844,2024-10-16,LOC-0095,MCH-000580,EMP-001091,Preventive,4.47,261.37
MAINT-0044845,2025-10-09,LOC-0040,MCH-001043,EMP-003194,Corrective,14.36,915.8
MAINT-0044846,2025-02-24,LOC-0098,MCH-000920,EMP-004688,Preventive,13.1,173.39
MAINT-0044847,2025-09-15,LOC-0036,MCH-001739,EMP-002781,Emergency,1.18,710.19
MAINT-0044848,2024-11-11,LOC-0090,MCH-000879,EMP-001873,Corrective,8.53,391.87
MAINT-0044849,2025-10-17,LOC-0050,MCH-001706,EMP-003697,Inspection,2.3,344.2
MAINT-0044850,2024-08-14,LOC-0071,MCH-000286,EMP-000413,Inspection,2.92,628.19
MAINT-0044851,2025-04-07,LOC-0003,MCH-001614,EMP-000219,Preventive,4.21,543.44
MAINT-0044852,2025-12-23,LOC-0091,MCH-000428,EMP-002013,Preventive,20.1,357.17
MAINT-0044853,2025-02-27,LOC-0029,MCH-001308,EMP-001216,Preventive,3.08,246.39
MAINT-0044854,2024-02-17,LOC-0060,MCH-000789,EMP-004017,Preventive,8.43,99.49
MAINT-0044855,2024-05-08,LOC-0080,MCH-000347,EMP-001277,Preventive,18.94,246.86
MAINT-0044857,2025-09-12,LOC-0056,MCH-001261,EMP-004914,Preventive,4.67,579.6
MAINT-0044858,2025-03-14,LOC-0099,MCH-000593,EMP-000081,Emergency,3.06,816.72
MAINT-0044859,2025-08-24,LOC-0037,MCH-001449,EMP-003710,Preventive,16.44,232.96
MAINT-0044860,2025-08-10,LOC-0041,MCH-000403,EMP-003083,Corrective,14.5,234.77
MAINT-0044861,2025-12-09,LOC-0028,MCH-000370,EMP-004983,Preventive,4.35,368.57
MAINT-0044862,2025-12-02,LOC-0034,MCH-001151,EMP-004625,Preventive,8.69,716.4
MAINT-0044863,2024-06-19,LOC-0041,MCH-000167,EMP-001332,Corrective,13.02,274.98
MAINT-0044864,2024-06-23,LOC-0005,MCH-000266,EMP-001600,Preventive,0.0,131.06
MAINT-0044865,2024-12-30,LOC-0059,MCH-000851,EMP-001030,Preventive,14.41,677.39
MAINT-0044866,2025-12-24,LOC-0021,MCH-001403,EMP-001231,Preventive,19.76,190.57
MAINT-0044867,2025-06-20,LOC-0077,MCH-001768,EMP-004246,Preventive,5.26,415.05
MAINT-0044868,2024-03-21,LOC-0090,MCH-001807,EMP-002046,Preventive,1.18,182.35
MAINT-0044869,2025-03-13,LOC-0071,MCH-000286,EMP-001187,Inspection,15.23,394.45
MAINT-0044871,2025-06-12,LOC-0039,MCH-000778,EMP-004248,Emergency,19.73,1021.82
MAINT-0044872,2025-12-24,LOC-0010,MCH-001872,EMP-002216,Corrective,1.16,442.61
MAINT-0044873,2022-05-10,LOC-0044,MCH-001528,EMP-000984,Inspection,19.46,639.93
MAINT-0044874,2025-05-08,LOC-0061,MCH-001003,EMP-004352,Corrective,8.28,381.59
MAINT-0044875,2025-12-05,LOC-0006,MCH-001471,EMP-001387,Inspection,17.19,248.42
MAINT-0044876,2025-12-10,LOC-0098,MCH-001699,EMP-003749,Inspection,5.04,0.0
MAINT-0044877,2024-12-26,LOC-0004,MCH-001548,EMP-000416,Emergency,0.5,190.87
MAINT-0044878,2025-07-24,LOC-0095,MCH-001973,EMP-001091,Corrective,9.32,204.93
MAINT-0044879,2022-01-30,LOC-0086,MCH-000291,EMP-002898,Preventive,19.66,227.29
MAINT-0044880,2023-10-31,LOC-0039,MCH-000498,EMP-001360,Preventive,6.61,374.91
MAINT-0044881,2025-11-28,LOC-0057,MCH-000616,EMP-000706,Preventive,13.29,283.16
MAINT-0044882,2024-12-26,LOC-0024,MCH-000723,EMP-000658,Preventive,9.93,438.12
MAINT-0044883,2025-08-23,LOC-0069,MCH-001788,EMP-004345,Preventive,9.8,234.95
MAINT-0044884,2024-03-28,LOC-0031,MCH-000964,EMP-003919,Inspection,20.79,283.89
MAINT-0044885,2025-12-02,LOC-0025,MCH-000833,EMP-004167,Preventive,12.06,355.37
MAINT-0044886,2022-08-30,LOC-0093,MCH-001226,EMP-004394,Preventive,7.66,113.42
MAINT-0044887,2024-01-24,LOC-0065,MCH-001333,EMP-003838,Preventive,23.2,706.0
MAINT-0044888,2025-11-26,LOC-0015,MCH-001128,EMP-000033,Preventive,10.65,1246.08
MAINT-0044889,2024-05-02,LOC-0077,MCH-000424,EMP-002263,Corrective,21.79,532.84
MAINT-0044890,2025-09-01,LOC-0060,MCH-001828,EMP-001644,Corrective,14.67,593.48
MAINT-0044891,2025-11-28,LOC-0065,MCH-001398,EMP-000162,Corrective,16.04,361.0
MAINT-0044892,2025-02-20,LOC-0035,MCH-001463,EMP-003106,Inspection,16.55,343.65
MAINT-0044893,2024-09-30,LOC-0048,MCH-001932,EMP-003349,Emergency,19.18,837.93
MAINT-0044894,2025-08-29,LOC-0058,MCH-000542,EMP-002321,Corrective,16.27,949.12
MAINT-0044895,2025-08-09,LOC-0048,MCH-001814,EMP-002728,Preventive,16.98,416.34
MAINT-0044896,2025-05-12,LOC-0079,MCH-000065,EMP-004997,Preventive,12.03,269.37
MAINT-0044897,2025-04-17,LOC-0026,MCH-001232,EMP-003336,Corrective,3.55,248.6
MAINT-0044898,2025-04-23,LOC-0076,MCH-001789,EMP-002788,Corrective,21.67,231.73
MAINT-0044899,2025-01-14,LOC-0082,MCH-000389,EMP-003798,Corrective,12.05,332.77
MAINT-0044900,2023-12-10,LOC-0038,MCH-000124,EMP-000679,Corrective,7.59,606.62
MAINT-0044902,2025-12-14,LOC-0048,MCH-000771,EMP-004820,Corrective,14.37,342.8
MAINT-0044903,2025-02-10,LOC-0076,MCH-001206,EMP-001586,Corrective,2.0,880.33
MAINT-0044904,2025-11-17,LOC-0035,MCH-001636,EMP-004212,Inspection,10.1,528.93
MAINT-0044905,2024-05-16,LOC-0032,MCH-000591,EMP-003477,Preventive,21.33,279.38
MAINT-0044906,2025-08-26,LOC-0053,MCH-000417,EMP-000282,Preventive,0.91,538.99
MAINT-0044907,2025-09-18,LOC-0003,MCH-000985,EMP-002276,Corrective,16.31,401.42
MAINT-0044908,2024-11-27,LOC-0076,MCH-000303,EMP-002271,Preventive,18.48,858.92
MAINT-0044909,2022-05-31,LOC-0026,MCH-001271,EMP-002101,Inspection,7.72,559.52
MAINT-0044910,2025-10-22,LOC-0020,MCH-001679,EMP-003243,Inspection,17.18,391.86
MAINT-0044912,2025-01-08,LOC-0056,MCH-001825,EMP-003802,Preventive,16.01,914.66
MAINT-0044913,2024-12-22,LOC-0079,MCH-001244,EMP-004548,Preventive,23.19,577.86
MAINT-0044914,2022-05-07,LOC-0055,MCH-001964,EMP-004149,Inspection,12.81,239.7
MAINT-0044915,2025-10-22,LOC-0065,MCH-001576,EMP-004349,Inspection,19.84,268.94
MAINT-0044916,2023-06-06,LOC-0051,MCH-000928,EMP-000970,Preventive,9.03,415.52
MAINT-0044917,2021-07-02,LOC-0011,MCH-001409,EMP-004091,Inspection,4.25,297.88
MAINT-0044918,2025-10-06,LOC-0063,MCH-000698,EMP-000208,Corrective,11.8,1088.68
MAINT-0044919,2025-10-19,LOC-0081,MCH-001368,EMP-000258,Preventive,12.74,136.44
MAINT-0044920,2025-11-05,LOC-0043,MCH-000029,EMP-004399,Inspection,22.74,1181.49
MAINT-0044921,2025-04-27,LOC-0065,MCH-000718,EMP-002956,Preventive,19.61,0.0
MAINT-0044922,2025-09-23,LOC-0079,MCH-000518,EMP-001828,Inspection,18.53,784.21
MAINT-0044923,2024-02-12,LOC-0046,MCH-000413,EMP-004511,Preventive,11.36,206.11
MAINT-0044925,2025-06-03,LOC-0010,MCH-001742,EMP-003524,Corrective,4.19,317.05
MAINT-0044926,2024-05-10,LOC-0059,MCH-001055,EMP-003143,Preventive,15.85,1423.55
MAINT-0044927,2025-07-20,LOC-0015,MCH-001049,EMP-004064,Preventive,14.54,862.67
MAINT-0044928,2024-04-03,LOC-0089,MCH-000640,EMP-002183,Corrective,8.85,716.92
MAINT-0044929,2025-05-22,LOC-0015,MCH-000521,EMP-000033,Inspection,2.12,780.29
MAINT-0044930,2025-04-06,LOC-0025,MCH-000906,EMP-000932,Inspection,21.2,519.93
MAINT-0044931,2023-08-09,LOC-0001,MCH-001783,EMP-001684,Inspection,5.6,638.22
MAINT-0044932,2025-02-08,LOC-0055,MCH-000468,EMP-002940,Inspection,14.6,96.5
MAINT-0044933,2025-12-21,LOC-0080,MCH-001378,EMP-001060,Corrective,17.67,606.75
MAINT-0044934,2024-10-12,LOC-0060,MCH-001264,EMP-000022,Preventive,19.71,1005.6
MAINT-0044935,2024-03-04,LOC-0066,MCH-001141,EMP-000853,Preventive,15.61,402.28
MAINT-0044936,2025-11-18,LOC-0090,MCH-001343,EMP-002046,Inspection,22.45,516.19
MAINT-0044937,2025-03-20,LOC-0100,MCH-001352,EMP-003133,Corrective,22.48,405.48
MAINT-0044938,2025-07-29,LOC-0082,MCH-001663,EMP-002658,Inspection,9.61,411.09
MAINT-0044939,2025-04-08,LOC-0069,MCH-001036,EMP-004532,Corrective,15.69,266.81
MAINT-0044940,2025-12-24,LOC-0020,MCH-001021,EMP-000305,Corrective,11.0,454.9
MAINT-0044941,2025-04-18,LOC-0013,MCH-000172,EMP-003327,Corrective,4.56,251.72
MAINT-0044942,2024-08-14,LOC-0064,MCH-001204,EMP-004859,Inspection,0.0,877.15
MAINT-0044943,2025-02-26,LOC-0080,MCH-000668,EMP-001174,Preventive,1.17,309.1
MAINT-0044944,2024-04-01,LOC-0015,MCH-000034,EMP-002709,Preventive,18.03,691.39
MAINT-0044945,2025-11-24,LOC-0050,MCH-000100,EMP-004267,Inspection,4.06,64.94
MAINT-0044946,2025-05-08,LOC-0022,MCH-000700,EMP-003717,Inspection,13.85,679.1
MAINT-0044947,2024-11-01,LOC-0013,MCH-001980,EMP-003282,Emergency,4.51,369.87
MAINT-0044948,2023-03-22,LOC-0010,MCH-001896,EMP-001353,Corrective,9.91,476.97
MAINT-0044949,2025-05-09,LOC-0096,MCH-001105,EMP-004467,Preventive,17.16,1267.32
MAINT-0044950,2023-08-29,LOC-0035,MCH-001335,EMP-000971,Inspection,19.02,389.97
MAINT-0044951,2023-09-24,LOC-0014,MCH-001167,EMP-000404,Corrective,6.81,265.83
MAINT-0044952,2025-10-18,LOC-0085,MCH-001999,EMP-001707,Corrective,16.36,1022.28
MAINT-0044953,2025-07-31,LOC-0077,MCH-001841,EMP-000750,Corrective,21.34,291.99
MAINT-0044954,2025-12-25,LOC-0019,MCH-000790,EMP-003441,Preventive,5.21,316.66
MAINT-0044955,2025-12-05,LOC-0028,MCH-001942,EMP-004398,Corrective,8.49,558.32
MAINT-0044956,2021-08-26,LOC-0036,MCH-001310,EMP-001900,Corrective,7.11,1121.26
MAINT-0044957,2025-03-24,LOC-0056,MCH-000331,EMP-001454,Preventive,1.78,634.02
MAINT-0044958,2025-11-24,LOC-0026,MCH-001983,EMP-004786,Emergency,13.86,267.12
MAINT-0044959,2025-05-28,LOC-0068,MCH-001116,EMP-003340,Corrective,20.69,770.9
MAINT-0044960,2023-07-19,LOC-0085,MCH-001332,EMP-002937,Inspection,11.72,124.39
MAINT-0044961,2021-10-01,LOC-0023,MCH-001231,EMP-002957,Inspection,16.81,433.66
MAINT-0044963,2024-06-04,LOC-0078,MCH-000524,EMP-002389,Preventive,21.7,311.39
MAINT-0044964,2024-07-28,LOC-0017,MCH-001566,EMP-000295,Corrective,11.56,401.13
MAINT-0044965,2024-02-21,LOC-0064,MCH-000134,EMP-001890,Preventive,11.61,271.8
MAINT-0044966,2025-09-14,LOC-0054,MCH-000960,EMP-000367,Inspection,0.0,920.42
MAINT-0044967,2022-04-10,LOC-0064,MCH-001221,EMP-002756,Preventive,5.67,334.57
MAINT-0044968,2022-11-26,LOC-0064,MCH-001281,EMP-004744,Preventive,14.34,984.38
MAINT-0044969,2025-12-29,LOC-0055,MCH-000763,EMP-002837,Preventive,5.89,139.33
MAINT-0044970,2024-01-29,LOC-0085,MCH-000042,EMP-000439,Corrective,9.92,1145.24
MAINT-0044971,2024-03-08,LOC-0049,MCH-000811,EMP-001655,Preventive,22.04,183.68
MAINT-0044972,2025-12-03,LOC-0017,MCH-001082,EMP-002311,Inspection,12.21,529.65
MAINT-0044973,2024-10-25,LOC-0007,MCH-001047,EMP-001273,Preventive,18.57,988.51
MAINT-0044974,2025-01-26,LOC-0017,MCH-000106,EMP-000958,Emergency,8.58,225.99
MAINT-0044975,2025-01-04,LOC-0001,MCH-001181,EMP-003641,Corrective,19.46,620.3
MAINT-0044976,2024-11-24,LOC-0046,MCH-001915,EMP-003352,Preventive,6.32,305.63
MAINT-0044977,2021-11-28,LOC-0030,MCH-000278,EMP-003997,Inspection,10.56,356.1
MAINT-0044978,2022-06-18,LOC-0091,MCH-000399,EMP-002354,Preventive,23.66,644.34
MAINT-0044979,2024-10-01,LOC-0056,MCH-000594,EMP-002382,Corrective,7.37,1357.57
MAINT-0044980,2025-12-28,LOC-0051,MCH-000620,EMP-001295,Preventive,21.39,662.78
MAINT-0044981,2025-05-27,LOC-0067,MCH-001748,EMP-004950,Inspection,6.96,526.48
MAINT-0044982,2023-07-31,LOC-0030,MCH-000844,EMP-000187,Preventive,22.85,431.57
MAINT-0044983,2025-06-25,LOC-0064,MCH-000238,EMP-002756,Preventive,3.61,344.4
MAINT-0044984,2025-07-08,LOC-0077,MCH-001827,EMP-000092,Corrective,13.86,1334.15
MAINT-0044985,2021-11-05,LOC-0093,MCH-000530,EMP-001349,Corrective,2.53,145.35
MAINT-0044986,2025-12-22,LOC-0072,MCH-001991,EMP-002111,Preventive,12.22,390.37
MAINT-0044987,2022-09-22,LOC-0072,MCH-000642,EMP-002111,Preventive,19.21,245.79
MAINT-0044988,2025-11-09,LOC-0073,MCH-000221,EMP-004456,Corrective,14.15,154.26
MAINT-0044989,2024-12-25,LOC-0026,MCH-000689,EMP-000687,Corrective,17.06,451.33
MAINT-0044991,2025-03-01,LOC-0044,MCH-000128,EMP-003354,Preventive,15.57,555.04
MAINT-0044992,2025-10-20,LOC-0045,MCH-001587,EMP-001440,Corrective,8.22,246.16
MAINT-0044993,2024-08-10,LOC-0014,MCH-001476,EMP-004301,Preventive,3.15,549.31
MAINT-0044994,2023-01-07,LOC-0095,MCH-001159,EMP-002983,Preventive,15.12,1921.04
MAINT-0044995,2025-12-16,LOC-0057,MCH-000618,EMP-001057,Inspection,3.15,246.95
MAINT-0044996,2023-12-27,LOC-0093,MCH-001395,EMP-000671,Inspection,17.81,287.86
MAINT-0044997,2024-12-24,LOC-0035,MCH-000422,EMP-002786,Preventive,8.2,785.55
MAINT-0044998,2023-06-13,LOC-0053,MCH-001059,EMP-003547,Preventive,0.52,349.2
MAINT-0045001,2025-03-05,LOC-0093,MCH-001673,EMP-000216,Corrective,22.42,194.15
MAINT-0045002,2022-04-27,LOC-0030,MCH-001801,EMP-001613,Preventive,23.37,140.56
MAINT-0045003,2025-02-24,LOC-0045,MCH-000883,EMP-001805,Preventive,6.48,297.49
MAINT-0045004,2023-12-04,LOC-0049,MCH-001408,EMP-001655,Preventive,16.2,189.99
MAINT-0045005,2025-10-16,LOC-0034,MCH-000016,EMP-000015,Corrective,9.52,1412.73
MAINT-0045006,2025-12-13,LOC-0027,MCH-000471,EMP-004470,Inspection,17.48,189.65
MAINT-0045007,2025-05-15,LOC-0058,MCH-000542,EMP-004484,Corrective,22.16,206.81
MAINT-0045008,2021-12-31,LOC-0088,MCH-001018,EMP-003388,Preventive,20.67,56.82
MAINT-0045009,2025-12-30,LOC-0014,MCH-001476,EMP-004608,Inspection,18.7,271.83
MAINT-0045010,2020-11-26,LOC-0075,MCH-000136,EMP-001067,Inspection,20.8,381.96
MAINT-0045011,2025-07-04,LOC-0023,MCH-000385,EMP-002661,Corrective,4.55,685.29
MAINT-0045012,2024-07-11,LOC-0029,MCH-001763,EMP-004807,Preventive,18.18,795.78
MAINT-0045013,2025-06-10,LOC-0004,MCH-001346,EMP-001920,Emergency,19.03,157.04
MAINT-0045014,2025-12-15,LOC-0072,MCH-000420,EMP-001530,Corrective,13.88,997.02
MAINT-0045015,2024-09-28,LOC-0067,MCH-001085,EMP-003479,Preventive,18.15,274.34
MAINT-0045016,2025-06-25,LOC-0047,MCH-001254,EMP-000294,Corrective,17.71,172.7
MAINT-0045018,2025-04-19,LOC-0060,MCH-000157,EMP-003395,Preventive,1.89,154.51
MAINT-0045019,2024-12-07,LOC-0085,MCH-001707,EMP-003079,Corrective,12.74,389.31
MAINT-0045020,2025-12-02,LOC-0067,MCH-000767,EMP-003658,Preventive,7.67,594.95
MAINT-0045021,2025-10-09,LOC-0075,MCH-000915,EMP-003274,Corrective,22.85,479.11
MAINT-0045022,2024-11-01,LOC-0021,MCH-001555,EMP-003690,Inspection,10.26,666.83
MAINT-0045023,2023-11-11,LOC-0056,MCH-001193,EMP-004530,Preventive,11.33,90.79
MAINT-0045024,2025-08-04,LOC-0092,MCH-001175,EMP-003924,Corrective,15.53,1048.48
MAINT-0045025,2025-08-28,LOC-0059,MCH-000226,EMP-004354,Inspection,2.84,387.48
MAINT-0045026,2025-09-20,LOC-0076,MCH-000303,EMP-004990,Preventive,13.45,578.7
MAINT-0045027,2024-06-06,LOC-0059,MCH-001084,EMP-003543,Corrective,16.93,261.52
MAINT-0045029,2025-11-22,LOC-0015,MCH-001538,EMP-004585,Preventive,12.43,401.13
MAINT-0045030,2023-02-08,LOC-0053,MCH-000146,EMP-004258,Preventive,1.29,631.45
MAINT-0045032,2021-02-04,LOC-0070,MCH-001658,EMP-000794,Inspection,20.77,756.74
MAINT-0045033,2023-01-26,LOC-0039,MCH-001859,EMP-003475,Inspection,4.32,369.04
MAINT-0045034,2022-02-23,LOC-0027,MCH-000233,EMP-003639,Inspection,19.01,429.77
MAINT-0045035,2025-12-20,LOC-0039,MCH-000778,EMP-003474,Corrective,20.0,290.37
MAINT-0045036,2025-12-26,LOC-0089,MCH-000838,EMP-003775,Preventive,6.94,359.84
MAINT-0045037,2025-02-18,LOC-0011,MCH-000941,EMP-004011,Emergency,13.88,724.58
MAINT-0045038,2025-05-12,LOC-0023,MCH-000974,EMP-001318,Preventive,20.87,198.59
MAINT-0045039,2024-12-25,LOC-0051,MCH-000302,EMP-001767,Inspection,22.54,281.33
MAINT-0045040,2025-01-13,LOC-0039,MCH-000778,EMP-003042,Preventive,19.09,602.3
MAINT-0045041,2025-03-16,LOC-0062,MCH-000820,EMP-000793,Preventive,6.18,331.92
MAINT-0045042,2025-11-29,LOC-0008,MCH-001234,EMP-002867,Preventive,19.91,999.71
MAINT-0045043,2025-04-22,LOC-0006,MCH-000886,EMP-001343,Corrective,13.05,932.94
MAINT-0045044,2024-07-01,LOC-0072,MCH-001140,EMP-001834,Preventive,12.31,392.4
MAINT-0045045,2023-11-23,LOC-0009,MCH-000410,EMP-002014,Inspection,6.05,297.26
MAINT-0045046,2024-02-03,LOC-0088,MCH-000081,EMP-001366,Preventive,7.96,239.44
MAINT-0045047,2025-06-05,LOC-0073,MCH-001022,EMP-001477,Corrective,17.37,195.98
MAINT-0045048,2022-12-20,LOC-0077,MCH-001479,EMP-001535,Preventive,14.41,339.53
MAINT-0045050,2025-12-14,LOC-0085,MCH-000123,EMP-002474,Corrective,15.11,907.49
MAINT-0045051,2025-10-30,LOC-0043,MCH-001805,EMP-001956,Corrective,7.43,354.4
MAINT-0045052,2025-05-28,LOC-0050,MCH-000237,EMP-003971,Corrective,12.06,431.61
MAINT-0045053,2025-10-06,LOC-0081,MCH-001634,EMP-004889,Corrective,19.28,641.82
MAINT-0045054,2023-12-22,LOC-0021,MCH-001042,EMP-003134,Inspection,18.1,583.0
MAINT-0045055,2024-09-17,LOC-0035,MCH-001296,EMP-003118,Inspection,4.27,364.57
MAINT-0045057,2025-07-13,LOC-0036,MCH-001401,EMP-003384,Inspection,12.51,770.04
MAINT-0045058,2025-07-18,LOC-0037,MCH-000268,EMP-003117,Preventive,17.2,142.16
MAINT-0045059,2025-12-29,LOC-0089,MCH-001000,EMP-004584,Preventive,23.13,486.58
MAINT-0045060,2025-02-12,LOC-0056,MCH-000358,EMP-002960,Emergency,8.8,544.08
MAINT-0045061,2025-04-09,LOC-0025,MCH-001976,EMP-004829,Preventive,8.17,626.67
MAINT-0045062,2024-10-19,LOC-0075,MCH-000639,EMP-000083,Corrective,17.72,553.65
MAINT-0045063,2023-05-21,LOC-0076,MCH-000859,EMP-002713,Preventive,7.71,264.29
MAINT-0045064,2025-11-27,LOC-0042,MCH-001507,EMP-003197,Corrective,12.06,636.64
MAINT-0045065,2024-08-01,LOC-0064,MCH-001204,EMP-000678,Preventive,10.81,882.42
MAINT-0045066,2025-08-13,LOC-0060,MCH-000025,EMP-003632,Preventive,9.26,717.41
MAINT-0045068,2025-01-13,LOC-0034,MCH-000636,EMP-000376,Emergency,12.41,225.1
MAINT-0045069,2025-07-12,LOC-0029,MCH-001855,EMP-002813,Preventive,1.67,724.71
MAINT-0045070,2025-01-28,LOC-0048,MCH-001493,EMP-001569,Corrective,6.4,723.81
MAINT-0045071,2024-08-19,LOC-0069,MCH-001131,EMP-002273,Corrective,12.06,318.69
MAINT-0045073,2025-08-23,LOC-0062,MCH-000044,EMP-002835,Preventive,20.17,350.63
MAINT-0045074,2022-05-11,LOC-0020,MCH-000807,EMP-001574,Preventive,16.03,312.73
MAINT-0045075,2025-10-21,LOC-0018,MCH-000868,EMP-002190,Corrective,15.39,1194.31
MAINT-0045076,2025-11-29,LOC-0029,MCH-001532,EMP-003792,Preventive,6.03,86.01
MAINT-0045077,2025-12-03,LOC-0024,MCH-001249,EMP-000656,Emergency,15.47,197.07
MAINT-0045078,2024-12-03,LOC-0079,MCH-000657,EMP-002973,Corrective,3.95,398.14
MAINT-0045079,2021-10-22,LOC-0021,MCH-001970,EMP-002776,Corrective,1.24,412.35
MAINT-0045080,2022-05-20,LOC-0080,MCH-001341,EMP-003945,Inspection,10.19,3896.72
MAINT-0045081,2025-05-19,LOC-0052,MCH-000532,EMP-001149,Corrective,21.87,1296.82
MAINT-0045082,2025-05-09,LOC-0092,MCH-001219,EMP-002886,Preventive,9.05,631.32
MAINT-0045083,2025-12-27,LOC-0069,MCH-001210,EMP-002293,Corrective,8.68,368.03
MAINT-0045084,2025-10-23,LOC-0085,MCH-000799,EMP-001362,Preventive,14.66,313.82
MAINT-0045085,2025-03-22,LOC-0037,MCH-000869,EMP-000863,Corrective,17.84,229.35
MAINT-0045086,2025-01-19,LOC-0040,MCH-000311,EMP-002459,Preventive,23.37,382.27
MAINT-0045089,2025-08-26,LOC-0040,MCH-000334,EMP-000719,Inspection,15.48,179.78
MAINT-0045090,2025-04-11,LOC-0022,MCH-001975,EMP-002672,Emergency,21.97,777.84
MAINT-0045091,2024-03-17,LOC-0030,MCH-000203,EMP-001635,Inspection,11.97,496.78
MAINT-0045093,2025-12-05,LOC-0022,MCH-001794,EMP-001470,Corrective,6.89,513.78
MAINT-0045094,2025-06-15,LOC-0044,MCH-000128,EMP-002645,Preventive,8.5,597.86
MAINT-0045095,2025-12-30,LOC-0074,MCH-001123,EMP-001330,Corrective,4.6,998.33
MAINT-0045096,2024-08-20,LOC-0080,MCH-000347,EMP-002433,Preventive,5.79,530.94
MAINT-0045097,2023-05-07,LOC-0004,MCH-001115,EMP-004978,Preventive,19.54,543.33
MAINT-0045098,2022-10-31,LOC-0096,MCH-000055,EMP-001230,Preventive,12.06,697.68
MAINT-0045099,2022-02-10,LOC-0048,MCH-001758,EMP-001169,Corrective,13.6,168.9
MAINT-0045100,2025-07-12,LOC-0023,MCH-000821,EMP-001424,Corrective,8.85,943.38
MAINT-0045101,2021-03-07,LOC-0018,MCH-000080,EMP-002948,Corrective,8.79,404.14
MAINT-0045102,2023-10-21,LOC-0041,MCH-000139,EMP-003980,Preventive,8.04,410.7
MAINT-0045103,2025-05-19,LOC-0045,MCH-001126,EMP-000825,Preventive,22.0,748.09
MAINT-0045104,2025-05-17,LOC-0018,MCH-000154,EMP-001380,Preventive,10.92,281.86
MAINT-0045105,2025-10-12,LOC-0083,MCH-001568,EMP-002268,Inspection,19.88,315.74
MAINT-0045106,2025-11-24,LOC-0086,MCH-001166,EMP-001993,Corrective,20.71,247.63
MAINT-0045107,2023-02-12,LOC-0099,MCH-000978,EMP-003546,Preventive,3.73,348.05
MAINT-0045108,2025-10-09,LOC-0032,MCH-000938,EMP-004759,Preventive,10.35,281.66
MAINT-0045109,2023-10-27,LOC-0029,MCH-001763,EMP-001881,Corrective,8.25,53.76
MAINT-0045110,2025-06-29,LOC-0055,MCH-000144,EMP-004730,Preventive,1.45,454.25
MAINT-0045111,2025-11-28,LOC-0024,MCH-000983,EMP-002243,Corrective,14.71,1540.67
