machine_key,machine_id,location_key,machine_name,machine_type,installation_date,status
989,MCH-000989,5,Precision Forming Press 183,Press Machine,2017-04-06,Operational
990,MCH-000990,39,Servo Press System 184,Press Machine,2017-05-17,Operational
991,MCH-000991,89,Automated Carton Packer 205,Packaging Machine,2016-06-10,Operational
992,MCH-000992,25,High-Speed Labeling Machine 206,Packaging Machine,2016-06-01,Operational
993,MCH-000993,78,Case Sealing System 207,Packaging Machine,2016-04-27,Operational
994,MCH-000994,44,Automated Assembly Cell 193,Assembly Machine,2017-09-25,Inactive
995,MCH-000995,87,CNC Precision Mill 208,CNC Machine,2017-01-06,Operational
996,MCH-000996,21,Hydraulic Press 185,Press Machine,2018-03-19,Operational
997,MCH-000997,52,CNC Vertical Machining Center 209,CNC Machine,2018-08-18,Operational
998,MCH-000998,93,Mechanical Stamping Press 186,Press Machine,2018-08-14,Operational
999,MCH-000999,89,Servo Assembly Station 194,Assembly Machine,2016-04-08,Operational
1000,MCH-001000,9,Flexible Packaging Line 208,Packaging Machine,2017-07-22,Operational
1001,MCH-001001,15,Automated Carton Packer 209,Packaging Machine,2018-02-24,Operational
1002,MCH-001002,90,Precision Forming Press 187,Press Machine,2017-08-19,Operational
1003,MCH-001003,94,CNC Horizontal Machining Center 210,CNC Machine,2017-04-02,Maintenance
1004,MCH-001004,79,Robotic Assembly Cell 195,Assembly Machine,2017-08-03,Operational
1005,MCH-001005,20,Servo Press System 188,Press Machine,2016-05-14,Operational
1006,MCH-001006,25,High-Speed Labeling Machine 210,Packaging Machine,2016-01-11,Operational
1007,MCH-001007,11,Hydraulic Press 189,Press Machine,2016-08-20,Operational
1008,MCH-001008,78,Case Sealing System 211,Packaging Machine,2018-02-18,Inactive
1009,MCH-001009,76,Precision Assembly Line 196,Assembly Machine,2016-12-23,Maintenance
1010,MCH-001010,61,CNC Plasma Cutting System 204,Cutting Machine,2017-06-26,Operational
1011,MCH-001011,94,Automated Assembly Cell 197,Assembly Machine,2017-05-21,Maintenance
1012,MCH-001012,67,CNC Turning Center 211,CNC Machine,2016-04-10,Operational
1013,MCH-001013,14,Flexible Packaging Line 212,Packaging Machine,2017-05-19,Operational
1014,MCH-001014,35,Automated Carton Packer 213,Packaging Machine,2017-08-15,Maintenance
1015,MCH-001015,50,Mechanical Stamping Press 190,Press Machine,2018-04-25,Operational
1016,MCH-001016,4,Servo Assembly Station 198,Assembly Machine,2018-01-03,Operational
1017,MCH-001017,61,High-Speed Labeling Machine 214,Packaging Machine,2017-05-14,Operational
1018,MCH-001018,21,Precision Forming Press 191,Press Machine,2017-11-06,Operational
1019,MCH-001019,65,Servo Press System 192,Press Machine,2016-08-08,Operational
1020,MCH-001020,31,Case Sealing System 215,Packaging Machine,2017-02-09,Operational
1021,MCH-001021,60,Robotic Assembly Cell 199,Assembly Machine,2017-01-08,Operational
1022,MCH-001022,38,CNC Precision Mill 212,CNC Machine,2018-07-29,Operational
1023,MCH-001023,28,Hydraulic Press 193,Press Machine,2017-07-12,Operational
1024,MCH-001024,78,CNC Vertical Machining Center 213,CNC Machine,2016-12-07,Operational
1025,MCH-001025,2,Precision Assembly Line 200,Assembly Machine,2018-07-06,Operational
1026,MCH-001026,66,Mechanical Stamping Press 194,Press Machine,2016-07-23,Operational
1027,MCH-001027,94,Flexible Packaging Line 216,Packaging Machine,2016-02-23,Operational
1028,MCH-001028,55,CNC Horizontal Machining Center 214,CNC Machine,2017-09-07,Operational
1029,MCH-001029,22,Automated Carton Packer 217,Packaging Machine,2017-08-14,Operational
1030,MCH-001030,41,Precision Forming Press 195,Press Machine,2016-02-19,Operational
1031,MCH-001031,6,Laser Cutting System 205,Cutting Machine,2017-06-21,Operational
1032,MCH-001032,69,CNC Turning Center 215,CNC Machine,2016-04-21,Operational
1033,MCH-001033,44,CNC Precision Mill 216,CNC Machine,2017-03-07,Operational
1034,MCH-001034,13,High-Speed Labeling Machine 218,Packaging Machine,2017-01-28,Operational
1035,MCH-001035,94,Automated Assembly Cell 201,Assembly Machine,2018-09-07,Maintenance
1036,MCH-001036,74,Servo Press System 196,Press Machine,2016-01-04,Operational
1037,MCH-001037,3,Case Sealing System 219,Packaging Machine,2016-08-06,Operational
1038,MCH-001038,91,Flexible Packaging Line 220,Packaging Machine,2016-05-30,Operational
1039,MCH-001039,55,Automated Carton Packer 221,Packaging Machine,2017-11-04,Operational
1040,MCH-001040,25,Precision Slitting Machine 206,Cutting Machine,2017-09-06,Operational
1041,MCH-001041,42,Industrial Sawing Center 207,Cutting Machine,2018-09-21,Operational
1042,MCH-001042,91,CNC Vertical Machining Center 217,CNC Machine,2016-03-18,Operational
1043,MCH-001043,20,Servo Assembly Station 202,Assembly Machine,2017-06-14,Operational
1044,MCH-001044,69,Robotic Assembly Cell 203,Assembly Machine,2016-09-28,Operational
1045,MCH-001045,65,CNC Horizontal Machining Center 218,CNC Machine,2017-06-08,Operational
1046,MCH-001046,25,Precision Assembly Line 204,Assembly Machine,2017-08-23,Maintenance
1047,MCH-001047,12,Hydraulic Press 197,Press Machine,2018-08-16,Operational
1048,MCH-001048,75,High-Speed Labeling Machine 222,Packaging Machine,2017-12-14,Maintenance
1049,MCH-001049,100,Case Sealing System 223,Packaging Machine,2016-11-09,Operational
1050,MCH-001050,83,CNC Turning Center 219,CNC Machine,2018-03-12,Operational
1051,MCH-001051,14,Flexible Packaging Line 224,Packaging Machine,2017-03-28,Operational
1052,MCH-001052,94,CNC Plasma Cutting System 208,Cutting Machine,2016-01-25,Maintenance
1053,MCH-001053,41,Mechanical Stamping Press 198,Press Machine,2018-08-23,Operational
1054,MCH-001054,76,Automated Carton Packer 225,Packaging Machine,2016-03-09,Operational
1055,MCH-001055,7,High-Speed Labeling Machine 226,Packaging Machine,2018-10-21,Operational
1056,MCH-001056,86,Automated Assembly Cell 205,Assembly Machine,2017-02-13,Operational
1057,MCH-001057,64,Case Sealing System 227,Packaging Machine,2018-07-06,Maintenance
1058,MCH-001058,60,Precision Forming Press 199,Press Machine,2017-02-22,Operational
1059,MCH-001059,72,Laser Cutting System 209,Cutting Machine,2016-02-29,Operational
1060,MCH-001060,49,Servo Assembly Station 206,Assembly Machine,2018-03-14,Operational
1061,MCH-001061,58,Flexible Packaging Line 228,Packaging Machine,2016-05-18,Operational
1062,MCH-001062,8,Automated Carton Packer 229,Packaging Machine,2016-12-02,Operational
1063,MCH-001063,90,High-Speed Labeling Machine 230,Packaging Machine,2016-02-25,Operational
1064,MCH-001064,24,Servo Press System 200,Press Machine,2016-07-31,Operational
1065,MCH-001065,1,CNC Precision Mill 220,CNC Machine,2017-02-19,Inactive
1066,MCH-001066,88,CNC Vertical Machining Center 221,CNC Machine,2017-09-14,Operational
1067,MCH-001067,61,Hydraulic Press 201,Press Machine,2018-02-09,Operational
1068,MCH-001068,79,CNC Horizontal Machining Center 222,CNC Machine,2017-01-24,Operational
1069,MCH-001069,87,Robotic Assembly Cell 207,Assembly Machine,2016-09-10,Operational
1070,MCH-001070,35,Mechanical Stamping Press 202,Press Machine,2016-03-20,Operational
1071,MCH-001071,28,Precision Forming Press 203,Press Machine,2018-07-26,Operational
1072,MCH-001072,6,Precision Assembly Line 208,Assembly Machine,2018-06-27,Operational
1073,MCH-001073,64,Automated Assembly Cell 209,Assembly Machine,2017-09-20,Operational
1074,MCH-001074,34,CNC Turning Center 223,CNC Machine,2016-10-29,Operational
1075,MCH-001075,18,Servo Assembly Station 210,Assembly Machine,2018-03-19,Operational
1076,MCH-001076,44,Case Sealing System 231,Packaging Machine,2016-02-24,Operational
1077,MCH-001077,86,Robotic Assembly Cell 211,Assembly Machine,2018-06-30,Operational
1078,MCH-001078,20,CNC Precision Mill 224,CNC Machine,2017-12-23,Operational
1079,MCH-001079,23,Flexible Packaging Line 232,Packaging Machine,2018-05-21,Operational
1080,MCH-001080,58,Precision Slitting Machine 210,Cutting Machine,2016-08-31,Operational
1081,MCH-001081,2,Precision Assembly Line 212,Assembly Machine,2018-05-19,Inactive
1082,MCH-001082,99,Automated Assembly Cell 213,Assembly Machine,2016-05-06,Operational
1083,MCH-001083,3,Servo Assembly Station 214,Assembly Machine,2016-10-19,Operational
1084,MCH-001084,28,Robotic Assembly Cell 215,Assembly Machine,2016-06-20,Operational
1085,MCH-001085,17,CNC Vertical Machining Center 225,CNC Machine,2018-02-19,Operational
1086,MCH-001086,77,Servo Press System 204,Press Machine,2018-11-21,Operational
1087,MCH-001087,89,Precision Assembly Line 216,Assembly Machine,2017-02-06,Operational
1088,MCH-001088,24,Automated Assembly Cell 217,Assembly Machine,2017-02-07,Inactive
1089,MCH-001089,80,Servo Assembly Station 218,Assembly Machine,2018-01-03,Operational
1090,MCH-001090,64,Hydraulic Press 205,Press Machine,2017-11-11,Operational
1091,MCH-001091,16,Automated Carton Packer 233,Packaging Machine,2017-06-15,Operational
1092,MCH-001092,22,High-Speed Labeling Machine 234,Packaging Machine,2017-09-09,Operational
1093,MCH-001093,63,Mechanical Stamping Press 206,Press Machine,2017-03-18,Operational
1094,MCH-001094,72,Precision Forming Press 207,Press Machine,2017-03-24,Operational
1095,MCH-001095,36,Servo Press System 208,Press Machine,2018-04-02,Operational
1096,MCH-001096,69,CNC Horizontal Machining Center 226,CNC Machine,2017-06-17,Maintenance
1097,MCH-001097,16,CNC Turning Center 227,CNC Machine,2018-04-11,Operational
1098,MCH-001098,72,Industrial Sawing Center 211,Cutting Machine,2016-08-23,Inactive
1099,MCH-001099,11,Robotic Assembly Cell 219,Assembly Machine,2016-11-13,Operational
1100,MCH-001100,100,Precision Assembly Line 220,Assembly Machine,2016-08-08,Operational
1101,MCH-001101,97,Case Sealing System 235,Packaging Machine,2018-07-17,Operational
1102,MCH-001102,47,CNC Precision Mill 228,CNC Machine,2016-06-07,Operational
1103,MCH-001103,9,Hydraulic Press 209,Press Machine,2016-11-09,Operational
1104,MCH-001104,35,CNC Vertical Machining Center 229,CNC Machine,2017-09-21,Operational
1105,MCH-001105,64,Flexible Packaging Line 236,Packaging Machine,2017-04-12,Operational
1106,MCH-001106,8,Automated Assembly Cell 221,Assembly Machine,2016-10-17,Inactive
1107,MCH-001107,6,Mechanical Stamping Press 210,Press Machine,2017-09-15,Operational
1108,MCH-001108,1,CNC Horizontal Machining Center 230,CNC Machine,2016-10-24,Operational
1109,MCH-001109,73,CNC Turning Center 231,CNC Machine,2016-04-20,Operational
1110,MCH-001110,33,Precision Forming Press 211,Press Machine,2018-06-30,Operational
1111,MCH-001111,45,Servo Assembly Station 222,Assembly Machine,2018-09-26,Operational
1112,MCH-001112,82,CNC Plasma Cutting System 212,Cutting Machine,2017-10-24,Operational
1113,MCH-001113,68,Laser Cutting System 213,Cutting Machine,2016-03-29,Operational
1114,MCH-001114,12,Automated Carton Packer 237,Packaging Machine,2016-12-05,Operational
1115,MCH-001115,44,CNC Precision Mill 232,CNC Machine,2017-04-13,Operational
1116,MCH-001116,71,Servo Press System 212,Press Machine,2018-12-29,Operational
1117,MCH-001117,75,High-Speed Labeling Machine 238,Packaging Machine,2017-01-29,Operational
1118,MCH-001118,80,Case Sealing System 239,Packaging Machine,2018-06-27,Operational
1119,MCH-001119,75,Robotic Assembly Cell 223,Assembly Machine,2017-09-11,Inactive
1120,MCH-001120,27,Precision Assembly Line 224,Assembly Machine,2016-09-16,Operational
1121,MCH-001121,60,Flexible Packaging Line 240,Packaging Machine,2016-07-01,Maintenance
1122,MCH-001122,53,Hydraulic Press 213,Press Machine,2018-07-04,Operational
1123,MCH-001123,14,Precision Slitting Machine 214,Cutting Machine,2017-10-10,Operational
1124,MCH-001124,41,Automated Assembly Cell 225,Assembly Machine,2018-12-25,Operational
1125,MCH-001125,20,CNC Vertical Machining Center 233,CNC Machine,2017-03-05,Operational
1126,MCH-001126,21,CNC Horizontal Machining Center 234,CNC Machine,2018-08-12,Operational
1127,MCH-001127,44,Automated Carton Packer 241,Packaging Machine,2016-04-05,Operational
1128,MCH-001128,97,Industrial Sawing Center 215,Cutting Machine,2016-07-09,Inactive
1129,MCH-001129,87,CNC Plasma Cutting System 216,Cutting Machine,2018-11-15,Operational
1130,MCH-001130,58,High-Speed Labeling Machine 242,Packaging Machine,2017-04-11,Operational
1131,MCH-001131,56,CNC Turning Center 235,CNC Machine,2017-11-18,Maintenance
1132,MCH-001132,74,Servo Assembly Station 226,Assembly Machine,2017-09-27,Operational
1133,MCH-001133,71,Laser Cutting System 217,Cutting Machine,2018-12-21,Operational
1134,MCH-001134,71,Mechanical Stamping Press 214,Press Machine,2017-11-06,Operational
1135,MCH-001135,86,Robotic Assembly Cell 227,Assembly Machine,2018-07-05,Operational
1136,MCH-001136,47,Case Sealing System 243,Packaging Machine,2017-07-10,Operational
1137,MCH-001137,49,Precision Slitting Machine 218,Cutting Machine,2018-04-07,Operational
1138,MCH-001138,67,Precision Forming Press 215,Press Machine,2016-09-21,Operational
1139,MCH-001139,54,Servo Press System 216,Press Machine,2017-04-24,Operational
1140,MCH-001140,31,CNC Precision Mill 236,CNC Machine,2018-05-27,Operational
1141,MCH-001141,29,CNC Vertical Machining Center 237,CNC Machine,2018-04-11,Maintenance
1142,MCH-001142,49,Precision Assembly Line 228,Assembly Machine,2016-09-16,Operational
1143,MCH-001143,66,Hydraulic Press 217,Press Machine,2018-04-09,Operational
1144,MCH-001144,66,Mechanical Stamping Press 218,Press Machine,2016-08-02,Operational
1145,MCH-001145,5,Flexible Packaging Line 244,Packaging Machine,2018-05-30,Operational
1146,MCH-001146,79,Precision Forming Press 219,Press Machine,2017-07-25,Operational
1147,MCH-001147,36,Industrial Sawing Center 219,Cutting Machine,2018-02-01,Operational
1148,MCH-001148,46,Automated Carton Packer 245,Packaging Machine,2018-12-07,Operational
1149,MCH-001149,69,CNC Plasma Cutting System 220,Cutting Machine,2018-08-24,Operational
1150,MCH-001150,90,CNC Horizontal Machining Center 238,CNC Machine,2018-11-10,Operational
1151,MCH-001151,69,Automated Assembly Cell 229,Assembly Machine,2017-08-26,Operational
1152,MCH-001152,50,Servo Assembly Station 230,Assembly Machine,2016-03-02,Maintenance
1153,MCH-001153,17,CNC Turning Center 239,CNC Machine,2018-01-19,Operational
1154,MCH-001154,96,Servo Press System 220,Press Machine,2017-11-24,Operational
1155,MCH-001155,38,Robotic Assembly Cell 231,Assembly Machine,2018-07-16,Operational
1156,MCH-001156,16,Precision Assembly Line 232,Assembly Machine,2017-12-14,Operational
1157,MCH-001157,82,CNC Precision Mill 240,CNC Machine,2018-09-04,Operational
1158,MCH-001158,70,Hydraulic Press 221,Press Machine,2018-12-29,Operational
1159,MCH-001159,54,CNC Vertical Machining Center 241,CNC Machine,2017-03-05,Operational
1160,MCH-001160,68,Mechanical Stamping Press 222,Press Machine,2017-07-17,Operational
1161,MCH-001161,31,CNC Horizontal Machining Center 242,CNC Machine,2016-04-26,Inactive
1162,MCH-001162,60,CNC Turning Center 243,CNC Machine,2017-02-03,Operational
1163,MCH-001163,44,High-Speed Labeling Machine 246,Packaging Machine,2016-09-04,Maintenance
1164,MCH-001164,14,Precision Forming Press 223,Press Machine,2018-09-25,Operational
1165,MCH-001165,77,Laser Cutting System 221,Cutting Machine,2017-02-20,Operational
1166,MCH-001166,46,CNC Precision Mill 244,CNC Machine,2016-03-21,Operational
1167,MCH-001167,33,Case Sealing System 247,Packaging Machine,2016-10-04,Maintenance
1168,MCH-001168,91,Automated Assembly Cell 233,Assembly Machine,2016-06-15,Operational
1169,MCH-001169,43,Servo Assembly Station 234,Assembly Machine,2018-07-05,Maintenance
1170,MCH-001170,65,Flexible Packaging Line 248,Packaging Machine,2018-06-24,Inactive
1171,MCH-001171,80,Automated Carton Packer 249,Packaging Machine,2016-11-19,Operational
1172,MCH-001172,62,High-Speed Labeling Machine 250,Packaging Machine,2016-12-09,Operational
1173,MCH-001173,11,Robotic Assembly Cell 235,Assembly Machine,2016-03-30,Operational
1174,MCH-001174,13,Precision Assembly Line 236,Assembly Machine,2017-11-24,Operational
1175,MCH-001175,25,Case Sealing System 251,Packaging Machine,2016-11-16,Operational
1176,MCH-001176,96,Flexible Packaging Line 252,Packaging Machine,2017-03-09,Operational
1177,MCH-001177,57,CNC Vertical Machining Center 245,CNC Machine,2016-02-22,Operational
1178,MCH-001178,33,Automated Carton Packer 253,Packaging Machine,2016-09-28,Operational
1179,MCH-001179,92,Automated Assembly Cell 237,Assembly Machine,2016-12-12,Inactive
1180,MCH-001180,46,CNC Horizontal Machining Center 246,CNC Machine,2018-01-28,Operational
1181,MCH-001181,5,Servo Press System 224,Press Machine,2016-02-24,Operational
1182,MCH-001182,53,Servo Assembly Station 238,Assembly Machine,2018-07-13,Operational
1183,MCH-001183,53,Hydraulic Press 225,Press Machine,2017-08-19,Operational
1184,MCH-001184,84,Robotic Assembly Cell 239,Assembly Machine,2018-07-04,Operational
1185,MCH-001185,50,Precision Slitting Machine 222,Cutting Machine,2018-06-17,Operational
1186,MCH-001186,80,High-Speed Labeling Machine 254,Packaging Machine,2017-07-18,Operational
1187,MCH-001187,35,Precision Assembly Line 240,Assembly Machine,2018-03-08,Operational
1188,MCH-001188,76,Case Sealing System 255,Packaging Machine,2016-03-27,Operational
1189,MCH-001189,1,Industrial Sawing Center 223,Cutting Machine,2017-05-16,Unknown
1190,MCH-001190,86,Mechanical Stamping Press 226,Press Machine,2018-08-17,Operational
1191,MCH-001191,73,Automated Assembly Cell 241,Assembly Machine,2017-06-19,Inactive
1192,MCH-001192,14,Precision Forming Press 227,Press Machine,2018-07-07,Operational
1193,MCH-001193,62,CNC Turning Center 247,CNC Machine,2018-06-18,Operational
1194,MCH-001194,61,CNC Plasma Cutting System 224,Cutting Machine,2016-04-26,Operational
1195,MCH-001195,71,Servo Assembly Station 242,Assembly Machine,2018-03-01,Operational
1196,MCH-001196,39,Flexible Packaging Line 256,Packaging Machine,2018-03-05,Operational
1197,MCH-001197,75,Robotic Assembly Cell 243,Assembly Machine,2017-07-14,Operational
1198,MCH-001198,52,Laser Cutting System 225,Cutting Machine,2018-05-20,Operational
1199,MCH-001199,38,Servo Press System 228,Press Machine,2017-06-16,Operational
1200,MCH-001200,67,Automated Carton Packer 257,Packaging Machine,2018-07-18,Operational
1201,MCH-001201,64,Precision Assembly Line 244,Assembly Machine,2017-06-10,Operational
1202,MCH-001202,81,CNC Precision Mill 248,CNC Machine,2018-10-05,Operational
1203,MCH-001203,96,CNC Vertical Machining Center 249,CNC Machine,2016-09-12,Maintenance
1204,MCH-001204,14,Precision Slitting Machine 226,Cutting Machine,2018-11-12,Operational
1205,MCH-001205,47,Automated Assembly Cell 245,Assembly Machine,2017-11-13,Operational
1206,MCH-001206,95,CNC Horizontal Machining Center 250,CNC Machine,2017-11-18,Maintenance
1207,MCH-001207,82,CNC Turning Center 251,CNC Machine,2018-05-03,Operational
1208,MCH-001208,98,High-Speed Labeling Machine 258,Packaging Machine,2017-11-03,Operational
1209,MCH-001209,13,CNC Precision Mill 252,CNC Machine,2016-11-08,Operational
1210,MCH-001210,24,Case Sealing System 259,Packaging Machine,2016-11-07,Operational
1211,MCH-001211,81,CNC Vertical Machining Center 253,CNC Machine,2018-03-24,Operational
1212,MCH-001212,31,Flexible Packaging Line 260,Packaging Machine,2017-10-14,Operational
1213,MCH-001213,97,Hydraulic Press 229,Press Machine,2017-08-07,Operational
1214,MCH-001214,42,Industrial Sawing Center 227,Cutting Machine,2017-12-07,Operational
1215,MCH-001215,35,Automated Carton Packer 261,Packaging Machine,2016-01-20,Operational
1216,MCH-001216,23,Mechanical Stamping Press 230,Press Machine,2018-06-13,Operational
1217,MCH-001217,67,High-Speed Labeling Machine 262,Packaging Machine,2016-11-15,Inactive
1218,MCH-001218,48,Precision Forming Press 231,Press Machine,2017-12-29,Operational
1219,MCH-001219,10,CNC Plasma Cutting System 228,Cutting Machine,2018-08-11,Operational
1220,MCH-001220,94,Case Sealing System 263,Packaging Machine,2018-05-27,Operational
1221,MCH-001221,47,Flexible Packaging Line 264,Packaging Machine,2016-06-16,Operational
1222,MCH-001222,10,Automated Carton Packer 265,Packaging Machine,2016-09-13,Operational
1223,MCH-001223,62,Servo Press System 232,Press Machine,2016-07-31,Operational
1224,MCH-001224,29,Laser Cutting System 229,Cutting Machine,2017-12-12,Operational
1225,MCH-001225,37,CNC Horizontal Machining Center 254,CNC Machine,2016-01-31,Operational
1226,MCH-001226,15,Precision Slitting Machine 230,Cutting Machine,2016-10-19,Operational
1227,MCH-001227,46,Servo Assembly Station 246,Assembly Machine,2017-05-07,Operational
1228,MCH-001228,88,High-Speed Labeling Machine 266,Packaging Machine,2016-12-09,Operational
1229,MCH-001229,53,Hydraulic Press 233,Press Machine,2018-05-24,Maintenance
1230,MCH-001230,93,Robotic Assembly Cell 247,Assembly Machine,2017-02-28,Operational
1231,MCH-001231,54,CNC Turning Center 255,CNC Machine,2016-07-11,Operational
1232,MCH-001232,65,CNC Precision Mill 256,CNC Machine,2016-12-13,Inactive
1233,MCH-001233,36,Case Sealing System 267,Packaging Machine,2016-08-01,Operational
1234,MCH-001234,33,Precision Assembly Line 248,Assembly Machine,2016-07-11,Operational
1235,MCH-001235,54,Mechanical Stamping Press 234,Press Machine,2018-10-10,Operational
1236,MCH-001236,12,CNC Vertical Machining Center 257,CNC Machine,2018-10-16,Operational
1237,MCH-001237,11,Industrial Sawing Center 231,Cutting Machine,2018-06-25,Operational
1238,MCH-001238,9,Precision Forming Press 235,Press Machine,2017-05-17,Maintenance
1239,MCH-001239,10,CNC Horizontal Machining Center 258,CNC Machine,2017-12-19,Operational
1240,MCH-001240,74,CNC Plasma Cutting System 232,Cutting Machine,2018-08-22,Operational
1241,MCH-001241,7,Automated Assembly Cell 249,Assembly Machine,2016-09-17,Operational
1242,MCH-001242,96,Laser Cutting System 233,Cutting Machine,2017-03-31,Operational
1243,MCH-001243,50,Servo Press System 236,Press Machine,2017-12-12,Operational
1244,MCH-001244,19,Hydraulic Press 237,Press Machine,2017-02-12,Operational
1245,MCH-001245,84,CNC Turning Center 259,CNC Machine,2016-08-14,Inactive
1246,MCH-001246,35,Servo Assembly Station 250,Assembly Machine,2018-11-23,Operational
1247,MCH-001247,86,Flexible Packaging Line 268,Packaging Machine,2016-01-29,Inactive
1248,MCH-001248,17,CNC Precision Mill 260,CNC Machine,2018-12-12,Inactive
1249,MCH-001249,22,Robotic Assembly Cell 251,Assembly Machine,2018-04-24,Operational
1250,MCH-001250,50,Mechanical Stamping Press 238,Press Machine,2016-06-24,Operational
1251,MCH-001251,52,Automated Carton Packer 269,Packaging Machine,2018-02-02,Operational
1252,MCH-001252,100,CNC Vertical Machining Center 261,CNC Machine,2016-02-19,Operational
1253,MCH-001253,59,High-Speed Labeling Machine 270,Packaging Machine,2018-02-14,Operational
1254,MCH-001254,49,Precision Assembly Line 252,Assembly Machine,2018-02-23,Operational
1255,MCH-001255,68,Case Sealing System 271,Packaging Machine,2017-10-01,Operational
1256,MCH-001256,38,CNC Horizontal Machining Center 262,CNC Machine,2016-10-20,Operational
1257,MCH-001257,44,Automated Assembly Cell 253,Assembly Machine,2017-02-19,Operational
1258,MCH-001258,36,Flexible Packaging Line 272,Packaging Machine,2018-03-23,Operational
1259,MCH-001259,43,CNC Turning Center 263,CNC Machine,2018-02-03,Maintenance
1260,MCH-001260,42,CNC Precision Mill 264,CNC Machine,2017-07-08,Operational
1261,MCH-001261,18,Precision Slitting Machine 234,Cutting Machine,2017-05-09,Maintenance
1262,MCH-001262,21,Automated Carton Packer 273,Packaging Machine,2017-04-18,Operational
1263,MCH-001263,62,Servo Assembly Station 254,Assembly Machine,2016-10-16,Operational
1264,MCH-001264,50,Industrial Sawing Center 235,Cutting Machine,2017-03-07,Operational
1265,MCH-001265,88,Robotic Assembly Cell 255,Assembly Machine,2018-09-09,Operational
1266,MCH-001266,73,High-Speed Labeling Machine 274,Packaging Machine,2018-03-10,Maintenance
1267,MCH-001267,2,Precision Assembly Line 256,Assembly Machine,2018-04-30,Operational
1268,MCH-001268,83,Case Sealing System 275,Packaging Machine,2018-06-08,Maintenance
1269,MCH-001269,12,Automated Assembly Cell 257,Assembly Machine,2016-03-10,Operational
1270,MCH-001270,100,CNC Vertical Machining Center 265,CNC Machine,2017-10-03,Operational
1271,MCH-001271,73,CNC Plasma Cutting System 236,Cutting Machine,2018-09-03,Operational
1272,MCH-001272,67,Servo Assembly Station 258,Assembly Machine,2017-03-28,Operational
1273,MCH-001273,39,CNC Horizontal Machining Center 266,CNC Machine,2017-05-16,Operational
1274,MCH-001274,72,CNC Turning Center 267,CNC Machine,2017-03-09,Operational
1275,MCH-001275,63,CNC Precision Mill 268,CNC Machine,2018-06-27,Operational
1276,MCH-001276,35,Robotic Assembly Cell 259,Assembly Machine,2016-11-09,Operational
1277,MCH-001277,20,Flexible Packaging Line 276,Packaging Machine,2017-06-28,Maintenance
1278,MCH-001278,53,Precision Assembly Line 260,Assembly Machine,2017-04-09,Operational
1279,MCH-001279,13,Precision Forming Press 239,Press Machine,2016-12-19,Inactive
1280,MCH-001280,97,Automated Assembly Cell 261,Assembly Machine,2018-01-12,Operational
1281,MCH-001281,3,Servo Assembly Station 262,Assembly Machine,2016-03-06,Operational
1282,MCH-001282,82,CNC Vertical Machining Center 269,CNC Machine,2017-03-12,Operational
1283,MCH-001283,43,Automated Carton Packer 277,Packaging Machine,2016-07-25,Operational
1284,MCH-001284,43,High-Speed Labeling Machine 278,Packaging Machine,2016-12-08,Maintenance
1285,MCH-001285,30,Servo Press System 240,Press Machine,2018-08-17,Operational
1286,MCH-001286,21,Robotic Assembly Cell 263,Assembly Machine,2018-05-06,Operational
1287,MCH-001287,7,Laser Cutting System 237,Cutting Machine,2017-08-25,Operational
1288,MCH-001288,83,Precision Slitting Machine 238,Cutting Machine,2018-06-18,Operational
1289,MCH-001289,55,Precision Assembly Line 264,Assembly Machine,2017-02-13,Operational
1290,MCH-001290,48,CNC Horizontal Machining Center 270,CNC Machine,2017-04-30,Operational
1291,MCH-001291,65,CNC Turning Center 271,CNC Machine,2018-07-30,Operational
1292,MCH-001292,14,Industrial Sawing Center 239,Cutting Machine,2018-08-29,Operational
1293,MCH-001293,52,Hydraulic Press 241,Press Machine,2017-12-22,Operational
1294,MCH-001294,55,Case Sealing System 279,Packaging Machine,2016-11-22,Operational
1295,MCH-001295,76,Automated Assembly Cell 265,Assembly Machine,2017-01-15,Operational
1296,MCH-001296,4,CNC Precision Mill 272,CNC Machine,2016-03-17,Operational
1297,MCH-001297,14,Flexible Packaging Line 280,Packaging Machine,2018-09-13,Operational
1298,MCH-001298,42,Mechanical Stamping Press 242,Press Machine,2017-10-10,Operational
1299,MCH-001299,35,CNC Plasma Cutting System 240,Cutting Machine,2017-08-18,Operational
1300,MCH-001300,79,Precision Forming Press 243,Press Machine,2017-09-26,Operational
1301,MCH-001301,92,Servo Press System 244,Press Machine,2017-05-08,Operational
1302,MCH-001302,13,CNC Vertical Machining Center 273,CNC Machine,2016-05-18,Operational
1303,MCH-001303,94,Hydraulic Press 245,Press Machine,2017-09-08,Operational
1304,MCH-001304,62,Mechanical Stamping Press 246,Press Machine,2017-06-17,Operational
1305,MCH-001305,88,CNC Horizontal Machining Center 274,CNC Machine,2018-02-17,Operational
1306,MCH-001306,89,Laser Cutting System 241,Cutting Machine,2016-10-28,Operational
1307,MCH-001307,85,Automated Carton Packer 281,Packaging Machine,2018-07-06,Operational
1308,MCH-001308,7,Precision Forming Press 247,Press Machine,2017-11-24,Unknown
1309,MCH-001309,80,Precision Slitting Machine 242,Cutting Machine,2018-01-26,Maintenance
1310,MCH-001310,96,CNC Turning Center 275,CNC Machine,2017-11-27,Maintenance
1311,MCH-001311,10,Servo Assembly Station 266,Assembly Machine,2018-11-19,Operational
